"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.045953403,      -15.38167051,      -15.70367335,      -3.329600171,      -10.13608747,      0.3108379707,       0.789216417,                 0,                 0,                 0,      0.2398786678,      0.1871620124,      0.8273168546,                 0,        2.53899617,   0.0005863605429
           1,      -4.587607141,      -4.282939857,      -4.218524718,      -3.841970755,      -10.81178213,       0.370653161,       0.843701489,                 0,                 0,                 0,      0.2338640186,      0.2379925907,       0.890267092,                 0,        2.27625602,    0.001146277403
           2,      -4.488761742,      -4.182121235,      -4.322556698,      -3.726775325,       -10.8405386,      0.3732430333,      0.7922130223,                 0,                 0,                 0,      0.2076715013,      0.2483849207,      0.8397718534,                 0,        2.12251255,    0.001146277403
           3,      -4.400937282,      -4.076574151,      -4.226191659,      -3.641272635,      -10.76086849,      0.3702394461,      0.7743624287,                 0,                 0,                 0,      0.1981773097,      0.2481317834,      0.8216720979,                 0,       2.091517899,    0.001146277403
           4,      -4.351697693,       -4.00695551,      -4.178346425,      -3.598469013,      -10.68442869,      0.3562744673,      0.7682657377,                 0,                 0,                 0,      0.1946051543,      0.2352567852,      0.8135219633,                 0,       2.156387303,    0.001146277403
           5,      -4.329786409,      -3.964837202,       -4.16131643,      -3.584023187,      -10.56402474,      0.3373562277,      0.7656264799,                 0,                 0,                 0,      0.1911507265,      0.2169602181,      0.8080355158,                 0,       2.269489688,    0.001146277403
           6,      -4.267917262,      -3.883843329,      -4.101124991,      -3.515444889,      -10.50805679,       0.324176313,      0.7629005597,                 0,                 0,                 0,      0.1886297936,      0.2043483739,       0.803336348,                 0,        2.35335072,    0.001146277403
           7,      -4.245358992,      -3.848119288,      -4.078400006,      -3.498130234,      -10.41489196,       0.306838641,      0.7590042817,                 0,                 0,                 0,       0.185227267,      0.1878052012,      0.7968479514,                 0,       2.473626787,    0.001146277403
           8,      -4.191477636,      -3.794380438,      -4.024439586,      -3.441198426,      -10.38227191,      0.2941376013,      0.7547878869,                 0,                 0,                 0,      0.1828229156,      0.1758933947,      0.7907485039,                 0,        2.56610472,    0.001146277403
           9,      -4.176159108,      -3.776678103,      -4.007564806,      -3.432340329,      -10.31845118,      0.2758493907,       0.746864974,                 0,                 0,                 0,      0.1793061042,      0.1590232915,      0.7801357372,                 0,       2.707509965,    0.001146277403
          10,      -4.135896529,      -3.749736227,      -3.965517759,      -3.390765635,      -10.31703647,      0.2628030694,      0.7401994516,                 0,                 0,                 0,      0.1769060094,      0.1471427916,      0.7715631409,                 0,        2.81655558,    0.001146277403
          11,      -4.130786014,      -3.748669983,      -3.956087482,      -3.390967829,      -10.28003131,       0.244273784,      0.7297406609,                 0,                 0,                 0,      0.1736347685,      0.1304201857,       0.758407337,                 0,       2.987388368,    0.001146277403
          12,      -4.102541702,      -3.745013512,      -3.926063725,       -3.36384462,      -10.31030683,      0.2317539431,      0.7231549317,                 0,                 0,                 0,      0.1717345417,      0.1190479003,      0.7499936952,                 0,       3.120356539,    0.001146277403
          13,      -4.100757979,      -3.757067783,      -3.924972664,      -3.368284745,      -10.31378589,      0.2200614919,      0.7183554188,                 0,                 0,                 0,      0.1703481114,      0.1082216497,      0.7434713461,                 0,       3.264339493,    0.001146277403
          14,      -4.093027613,      -3.769690418,      -3.926302436,      -3.366861837,      -10.34469987,       0.212259625,      0.7162471578,                 0,                 0,                 0,       0.169712652,      0.1008313006,      0.7402007756,                 0,       3.374391893,    0.001146277403
          15,      -4.096483082,      -3.787303822,       -3.94238392,      -3.379647446,      -10.32689992,      0.2023804704,      0.7170111958,                 0,                 0,                 0,      0.1696660343,     0.09095089639,       0.739453071,                 0,       3.542887287,    0.001146277403
          16,       -4.07028967,      -3.783938907,      -3.938145717,      -3.352277142,      -10.37845856,      0.1962809861,      0.7196693675,                 0,                 0,                 0,      0.1701336094,     0.08451803077,      0.7411524314,                 0,       3.666526146,    0.001146277403
          17,      -4.062201851,      -3.786777745,      -3.948163208,      -3.347800355,      -10.35430944,      0.1899933015,      0.7303030406,                 0,                 0,                 0,      0.1724222484,     0.07668589499,      0.7507058407,                 0,       3.843835729,    0.001146277403
          18,      -4.025726081,      -3.757990311,      -3.937002331,      -3.301803779,      -10.41175368,      0.1867628155,      0.7405356028,                 0,                 0,                 0,      0.1747303603,     0.07193639488,      0.7603278789,                 0,       3.965112654,    0.001146277403
          19,      -4.014710694,      -3.746571935,      -3.944247577,      -3.290944065,      -10.37040466,      0.1855139688,      0.7644283092,                 0,                 0,                 0,      0.1804347183,     0.06706744354,      0.7837525314,                 0,       4.120597031,    0.001146277403
          20,      -3.980388879,      -3.705498343,      -3.933856267,      -3.243847884,      -10.42897171,      0.1858186496,      0.7836904799,                 0,                 0,                 0,      0.1851684096,     0.06443835168,      0.8028368687,                 0,        4.21750175,    0.001146277403
          21,      -3.975600371,      -3.690738328,      -3.944579812,      -3.237989209,      -10.37401411,      0.1898075663,      0.8210779391,                 0,                 0,                 0,      0.1947080689,      0.0626933365,      0.8403960018,                 0,       4.325844091,    0.001146277403
          22,      -3.954075217,       -3.65462394,      -3.943030544,       -3.20394014,      -10.42648687,      0.1932714189,      0.8483985048,                 0,                 0,                 0,       0.201810076,     0.06196077813,      0.8679255303,                 0,       4.389673908,    0.001146277403
          23,      -3.959769254,       -3.64618183,      -3.961461351,      -3.209310093,      -10.36637437,      0.2008631748,      0.8953925424,                 0,                 0,                 0,      0.2142018153,     0.06231528534,       0.915527512,                 0,       4.457723738,    0.001449449288
          24,      -3.951790112,      -3.623041301,      -3.969615872,      -3.192093418,      -10.36069646,      0.2087155435,      0.9423241255,                 0,                 0,                 0,      0.2265105823,     0.06293687294,      0.9631074112,                 0,       4.514872778,    0.001449449288
