Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.262801
0,0,0,-0.257712
0,0,0,-0.260754
0,0,0,-0.259228
0,0,0,-0.260553
0,0,0,-0.261361
0,0,0,-0.262571
0,0,0,-0.263858
0,0,0,-0.265228
0,0,0,-0.266639
0,0,0,-0.268072
0,0,0,-0.269503
0,0,0,-0.270931
0,0,0,-0.272328
0,0,0,-0.273712
0,0,0,-0.275048
0,0,0,-0.276342
0,0,0,-0.277584
0,0,0,-0.278773
0,0,0,-0.279911
0,0,0,-0.280997
0,0,0,-0.282033
0,0,0,-0.283005
0,0,0,-0.283926
0,0,0,-0.284781
0,0,0,-0.285586
0,0,0,-0.286338
0,0,0,-0.287037
0,0,0,-0.287695
0,0,0,-0.288305
0,0,0,-0.288872
0,0,0,-0.289399
0,0,0,-0.289894
0,0,0,-0.29034
0,0,0,-0.290776
0,0,0,-0.291158
0,0,0,-0.291525
0,0,0,-0.291866
0,0,0,-0.292179
0,0,0,-0.292471
0,0,0,-0.292759
0,0,0,-0.293009
0,0,0,-0.293265
0,0,0,-0.293501
0,0,0,-0.293724
0,0,0,-0.293952
0,0,0,-0.294166
0,0,0,-0.294381
0,0,0,-0.294596
0,0,0,-0.294806
0,0,0,-0.295023
0,0,0,-0.295234
0,0,0,-0.295449
0,0,0,-0.295673
0,0,0,-0.295887
0,0,0,-0.296114
0,0,0,-0.296342
0,0,0,-0.296581
0,0,0,-0.296818
0,0,0,-0.297074
0,0,0,-0.297319
0,0,0,-0.297583
0,0,0,-0.297842
0,0,0,-0.298107
0,0,0,-0.298381
0,0,0,-0.298652
0,0,0,-0.298934
0,0,0,-0.299215
0,0,0,-0.29951
0,0,0,-0.299787
0,0,0,-0.300083
0,0,0,-0.300369
0,0,0,-0.300661
0,0,0,-0.300964
0,0,0,-0.301245
0,0,0,-0.301553
0,0,0,-0.301836
0,0,0,-0.302137
0,0,0,-0.302433
0,0,0,-0.302721
0,0,0,-0.303018
0,0,0,-0.303308
0,0,0,-0.3036
0,0,0,-0.303893
0,0,0,-0.304191
0,0,0,-0.304482
0,0,0,-0.30478
0,0,0,-0.30508
0,0,0,-0.305374
0,0,0,-0.305682
0,0,0,-0.30597
0,0,0,-0.306278
0,0,0,-0.30658
0,0,0,-0.306875
0,0,0,-0.307187
0,0,0,-0.307486
0,0,0,-0.307793
0,0,0,-0.308096
0,0,0,-0.308407
0,0,0,-0.30871
0,0,0,-0.309029
0,0,0,-0.309344
0,0,0,-0.309653
0,0,0,-0.30997
0,0,0,-0.310278
0,0,0,-0.310593
0,0,0,-0.31089
0,0,0,-0.311206
0,0,0,-0.311486
0,0,0,-0.311794
0,0,0,-0.312076
0,0,0,-0.31234
0,0,0,-0.312632
0,0,0,-0.312873
0,0,0,-0.313136
0,0,0,-0.313385
0,0,0,-0.313614
0,0,0,-0.313851
0,0,0,-0.314079
0,0,0,-0.314297
0,0,0,-0.31452
0,0,0,-0.314735
0,0,0,-0.314955
0,0,0,-0.31518
0,0,0,-0.315404
0,0,0,-0.315633
0,0,0,-0.315883
0,0,0,-0.316111
0,0,0,-0.316377
0,0,0,-0.316631
0,0,0,-0.316904
0,0,0,-0.317189
0,0,0,-0.317475
0,0,0,-0.317775
0,0,0,-0.318087
0,0,0,-0.3184
0,0,0,-0.31872
0,0,0,-0.319063
0,0,0,-0.319376
0,0,0,-0.319726
0,0,0,-0.320064
0,0,0,-0.320414
0,0,0,-0.320763
0,0,0,-0.321115
0,0,0,-0.321478
0,0,0,-0.321832
0,0,0,-0.322202
0,0,0,-0.322558
0,0,0,-0.322924
0,0,0,-0.323296
0,0,0,-0.323634
0,0,0,-0.32402
0,0,0,-0.324341
0,0,0,-0.324684
0,0,0,-0.325008
0,0,0,-0.325307
0,0,0,-0.325609
0,0,0,-0.32586
0,0,0,-0.32611
0,0,0,-0.326338
0,0,0,-0.326562
0,0,0,-0.326791
0,0,0,-0.327033
0,0,0,-0.327267
0,0,0,-0.327547
0,0,0,-0.327823
0,0,0,-0.328136
0,0,0,-0.328476
0,0,0,-0.328857
0,0,0,-0.329256
0,0,0,-0.32973
0,0,0,-0.330197
0,0,0,-0.330708
0,0,0,-0.331276
0,0,0,-0.33185
0,0,0,-0.332434
0,0,0,-0.333055
0,0,0,-0.333679
0,0,0,-0.334289
0,0,0,-0.334921
0,0,0,-0.335524
0,0,0,-0.336142
0,0,0,-0.336734
0,0,0,-0.337291
0,0,0,-0.337839
0,0,0,-0.338345
0,0,0,-0.338818
0,0,0,-0.339265
0,0,0,-0.339695
0,0,0,-0.34012
0,0,0,-0.340571
0,0,0,-0.341024
0,0,0,-0.341545
0,0,0,-0.342117
0,0,0,-0.342763
0,0,0,-0.343416
0,0,0,-0.34415
0,0,0,-0.344861
0,0,0,-0.345639
0,0,0,-0.346362
0,0,0,-0.347181
0,0,0,-0.348005
0,0,0,-0.348878
0,0,0,-0.349795
0,0,0,-0.350821
0,0,0,-0.351823
0,0,0,-0.352864
0,0,0,-0.353865
0,0,0,-0.354834
0,0,0,-0.355819
0,0,0,-0.356874
0,0,0,-0.357903
0,0,0,-0.359091
0,0,0,-0.360204
0,0,0,-0.361444
0,0,0,-0.362582
0,0,0,-0.363746
0,0,0,-0.364939
0,0,0,-0.366127
0,0,0,-0.367401
0,0,0,-0.368694
0,0,0,-0.37005
0,0,0,-0.37135
0,0,0,-0.372671
0,0,0,-0.37406
0,0,0,-0.375362
0,0,0,-0.376731
0,0,0,-0.377849
0,0,0,-0.379025
0,0,0,-0.380157
0,0,0,-0.381224
0,0,0,-0.382643
0,0,0,-0.383836
0,0,0,-0.385439
0,0,0,-0.387183
0,0,0,-0.38918
0,0,0,-0.391327
0,0,0,-0.393657
0,0,0,-0.396239
0,0,0,-0.398926
0,0,0,-0.402007
0,0,0,-0.40512
0,0,0,-0.408732
0,0,0,-0.412423
0,0,0,-0.41644
0,0,0,-0.420541
0,0,0,-0.425024
0,0,0,-0.429708
0,0,0,-0.43469
0,0,0,-0.440153
0,0,0,-0.445898
0,0,0,-0.452295
0,0,0,-0.45922
0,0,0,-0.466819
0,0,0,-0.475327
0,0,0,-0.484735
0,0,0,-0.495362
0,0,0,-0.507301
0,0,0,-0.520984
0,0,0,-0.536608
0,0,0,-0.554559
0,0,0,-0.575309
0,0,0,-0.599238
0,0,0,-0.626936
0,0,0,-0.658772
0,0,0,-0.694905
0,0,0,-0.735176
0,0,0,-0.778886
0,0,0,-0.823945
0,0,0,-0.866174
0,0,0,-0.900916
0,0,0,-0.926168
0,0,0,-0.942427
0,0,0,-0.951843
0,0,0,-0.956722
0,0,0,-0.95897
0,0,0,-0.959887
0,0,0,-0.960213
0,0,0,-0.960258
0,0,0,-0.960101
0,0,0,-0.959791
0,0,0,-0.959401
0,0,0,-0.959025
0,0,0,-0.95869
0,0,0,-0.958382
0,0,0,-0.958127
0,0,0,-0.957853
0,0,0,-0.957501
0,0,0,-0.957084
0,0,0,-0.956699
0,0,0,-0.956406
0,0,0,-0.956152
0,0,0,-0.95586
0,0,0,-0.955543
0,0,0,-0.955188
0,0,0,-0.954813
0,0,0,-0.954429
0,0,0,-0.954047
0,0,0,-0.953682
0,0,0,-0.953358
0,0,0,-0.953069
0,0,0,-0.95276
0,0,0,-0.952399
0,0,0,-0.951997
0,0,0,-0.951608
0,0,0,-0.951232
0,0,0,-0.950858
0,0,0,-0.950491
0,0,0,-0.95012
0,0,0,-0.949777
0,0,0,-0.949482
0,0,0,-0.949167
0,0,0,-0.94879
0,0,0,-0.94839
0,0,0,-0.948029
0,0,0,-0.947715
0,0,0,-0.947394
0,0,0,-0.947019
0,0,0,-0.946613
0,0,0,-0.946218
0,0,0,-0.945863
0,0,0,-0.945484
0,0,0,-0.945043
0,0,0,-0.944606
0,0,0,-0.944202
0,0,0,-0.943796
0,0,0,-0.94336
0,0,0,-0.94294
0,0,0,-0.942564
0,0,0,-0.942206
0,0,0,-0.94183
0,0,0,-0.941421
0,0,0,-0.941057
0,0,0,-0.940727
0,0,0,-0.940386
0,0,0,-0.940046
0,0,0,-0.939707
0,0,0,-0.93938
0,0,0,-0.939043
0,0,0,-0.938677
0,0,0,-0.938296
0,0,0,-0.937939
0,0,0,-0.937624
0,0,0,-0.937299
0,0,0,-0.936935
0,0,0,-0.936566
0,0,0,-0.936197
0,0,0,-0.935801
0,0,0,-0.935354
0,0,0,-0.934895
0,0,0,-0.934486
0,0,0,-0.934085
0,0,0,-0.933683
0,0,0,-0.933277
0,0,0,-0.932918
0,0,0,-0.932572
0,0,0,-0.932192
0,0,0,-0.931805
0,0,0,-0.931423
0,0,0,-0.931054
0,0,0,-0.930683
0,0,0,-0.930319
0,0,0,-0.929982
0,0,0,-0.929619
0,0,0,-0.929187
0,0,0,-0.928734
0,0,0,-0.928309
0,0,0,-0.927931
0,0,0,-0.927559
0,0,0,-0.927153
0,0,0,-0.926712
0,0,0,-0.926267
0,0,0,-0.92585
0,0,0,-0.925448
0,0,0,-0.92502
0,0,0,-0.924588
0,0,0,-0.924155
0,0,0,-0.923735
0,0,0,-0.923307
0,0,0,-0.922861
0,0,0,-0.922403
0,0,0,-0.921962
0,0,0,-0.921548
0,0,0,-0.921132
0,0,0,-0.92067
0,0,0,-0.920189
0,0,0,-0.919718
0,0,0,-0.919283
0,0,0,-0.918872
0,0,0,-0.918462
0,0,0,-0.918045
0,0,0,-0.917603
0,0,0,-0.917134
0,0,0,-0.916674
0,0,0,-0.916253
0,0,0,-0.915847
0,0,0,-0.915415
0,0,0,-0.914974
0,0,0,-0.91453
0,0,0,-0.914095
0,0,0,-0.913673
0,0,0,-0.913239
0,0,0,-0.91277
0,0,0,-0.912275
0,0,0,-0.911782
0,0,0,-0.911323
0,0,0,-0.910899
0,0,0,-0.910474
0,0,0,-0.910013
0,0,0,-0.909534
