Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.0411798
0,0,0,0.0504543
0,0,0,0.054463
0,0,0,0.0515093
0,0,0,0.0487882
0,0,0,0.04648
0,0,0,0.0440653
0,0,0,0.0420674
0,0,0,0.0402109
0,0,0,0.0385299
0,0,0,0.0370001
0,0,0,0.0355747
0,0,0,0.034253
0,0,0,0.033022
0,0,0,0.0318373
0,0,0,0.0307511
0,0,0,0.0296959
0,0,0,0.0286997
0,0,0,0.0277419
0,0,0,0.0268178
0,0,0,0.0259214
0,0,0,0.0250362
0,0,0,0.0241994
0,0,0,0.0233527
0,0,0,0.0225571
0,0,0,0.0217394
0,0,0,0.0209591
0,0,0,0.020177
0,0,0,0.0193985
0,0,0,0.0186325
0,0,0,0.0178747
0,0,0,0.0171111
0,0,0,0.0163486
0,0,0,0.015608
0,0,0,0.0148237
0,0,0,0.0141026
0,0,0,0.0133384
0,0,0,0.0125887
0,0,0,0.01185
0,0,0,0.0111032
0,0,0,0.0103344
0,0,0,0.00961832
0,0,0,0.00885033
0,0,0,0.00811509
0,0,0,0.00737881
0,0,0,0.00660675
0,0,0,0.00587011
0,0,0,0.00510533
0,0,0,0.00435021
0,0,0,0.00359191
0,0,0,0.00282362
0,0,0,0.00206522
0,0,0,0.00129057
0,0,0,0.000506105
0,0,0,-0.00025725
0,0,0,-0.00104683
0,0,0,-0.00183139
0,0,0,-0.00262415
0,0,0,-0.00340621
0,0,0,-0.0042082
0,0,0,-0.00497172
0,0,0,-0.00576581
0,0,0,-0.00653343
0,0,0,-0.00731249
0,0,0,-0.00809828
0,0,0,-0.00887896
0,0,0,-0.00968269
0,0,0,-0.0104823
0,0,0,-0.0113037
0,0,0,-0.0120888
0,0,0,-0.0129213
0,0,0,-0.0137295
0,0,0,-0.0145674
0,0,0,-0.0154158
0,0,0,-0.0162296
0,0,0,-0.0170999
0,0,0,-0.0179216
0,0,0,-0.0187941
0,0,0,-0.0196434
0,0,0,-0.0204922
0,0,0,-0.0213585
0,0,0,-0.0222131
0,0,0,-0.0230777
0,0,0,-0.0239457
0,0,0,-0.0248184
