Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.532498
0,0,0,-0.53056
0,0,0,-0.557756
0,0,0,-0.570396
0,0,0,-0.5834
0,0,0,-0.602005
0,0,0,-0.621421
0,0,0,-0.644318
0,0,0,-0.669639
0,0,0,-0.698112
0,0,0,-0.729245
0,0,0,-0.762674
0,0,0,-0.79687
0,0,0,-0.829242
0,0,0,-0.856782
0,0,0,-0.877655
0,0,0,-0.891763
0,0,0,-0.900455
0,0,0,-0.905402
0,0,0,-0.908001
0,0,0,-0.909211
0,0,0,-0.909671
0,0,0,-0.909704
0,0,0,-0.909452
0,0,0,-0.909037
0,0,0,-0.908585
0,0,0,-0.908199
0,0,0,-0.907885
0,0,0,-0.907579
0,0,0,-0.907225
0,0,0,-0.906742
0,0,0,-0.906222
0,0,0,-0.905757
0,0,0,-0.905411
0,0,0,-0.905179
0,0,0,-0.904957
0,0,0,-0.904622
0,0,0,-0.904225
0,0,0,-0.903742
0,0,0,-0.903189
0,0,0,-0.902718
0,0,0,-0.902322
0,0,0,-0.901945
0,0,0,-0.901579
0,0,0,-0.901166
0,0,0,-0.900757
0,0,0,-0.900443
0,0,0,-0.900129
0,0,0,-0.899819
0,0,0,-0.899483
0,0,0,-0.899068
0,0,0,-0.89856
0,0,0,-0.898033
0,0,0,-0.897654
0,0,0,-0.897385
0,0,0,-0.8971
0,0,0,-0.896754
0,0,0,-0.896342
0,0,0,-0.895889
0,0,0,-0.895431
0,0,0,-0.894951
0,0,0,-0.894506
0,0,0,-0.894233
0,0,0,-0.894113
0,0,0,-0.89396
0,0,0,-0.893598
0,0,0,-0.893069
0,0,0,-0.892643
0,0,0,-0.892443
0,0,0,-0.892271
0,0,0,-0.891932
0,0,0,-0.891434
0,0,0,-0.890936
0,0,0,-0.890583
0,0,0,-0.890309
0,0,0,-0.889964
0,0,0,-0.889549
0,0,0,-0.889124
0,0,0,-0.888762
0,0,0,-0.888435
