Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.21845
0,0,0,0.220353
0,0,0,0.214973
0,0,0,0.209493
0,0,0,0.209461
0,0,0,0.207688
0,0,0,0.206381
0,0,0,0.20472
0,0,0,0.203207
0,0,0,0.201611
0,0,0,0.200099
0,0,0,0.198503
0,0,0,0.196956
0,0,0,0.195367
0,0,0,0.193765
0,0,0,0.192215
0,0,0,0.190595
0,0,0,0.189016
0,0,0,0.187406
0,0,0,0.185798
0,0,0,0.184171
0,0,0,0.182539
0,0,0,0.180932
0,0,0,0.179273
0,0,0,0.177682
0,0,0,0.175996
0,0,0,0.174404
0,0,0,0.172727
0,0,0,0.171094
0,0,0,0.169435
0,0,0,0.167803
0,0,0,0.16611
0,0,0,0.164483
0,0,0,0.162807
0,0,0,0.161112
0,0,0,0.159507
0,0,0,0.157778
0,0,0,0.156135
0,0,0,0.154477
0,0,0,0.152786
0,0,0,0.1511
0,0,0,0.149482
0,0,0,0.14773
0,0,0,0.146122
0,0,0,0.144416
0,0,0,0.142724
0,0,0,0.141073
0,0,0,0.139362
0,0,0,0.137696
0,0,0,0.136004
0,0,0,0.134314
0,0,0,0.132653
0,0,0,0.130944
0,0,0,0.129271
0,0,0,0.12761
0,0,0,0.125914
0,0,0,0.124244
0,0,0,0.12257
0,0,0,0.12089
0,0,0,0.119202
0,0,0,0.117556
0,0,0,0.115845
0,0,0,0.114208
0,0,0,0.112511
0,0,0,0.110848
0,0,0,0.109177
0,0,0,0.107506
0,0,0,0.105818
0,0,0,0.104156
0,0,0,0.102516
0,0,0,0.100821
0,0,0,0.0992088
0,0,0,0.0975039
0,0,0,0.0958721
0,0,0,0.094233
0,0,0,0.0925454
0,0,0,0.0909583
0,0,0,0.0892493
0,0,0,0.0876652
0,0,0,0.086016
0,0,0,0.0843875
0,0,0,0.0827799
0,0,0,0.0811569
0,0,0,0.0795314
0,0,0,0.0779217
0,0,0,0.076315
0,0,0,0.0746842
0,0,0,0.0730839
0,0,0,0.0714629
0,0,0,0.0698486
0,0,0,0.0682747
0,0,0,0.0666094
0,0,0,0.0650686
0,0,0,0.0634394
0,0,0,0.0618458
0,0,0,0.0602743
0,0,0,0.0586905
0,0,0,0.0571172
0,0,0,0.055549
0,0,0,0.0539954
0,0,0,0.0523947
0,0,0,0.0508653
0,0,0,0.0493024
0,0,0,0.0477464
0,0,0,0.0462053
0,0,0,0.0446591
0,0,0,0.0431182
0,0,0,0.0415683
0,0,0,0.0400641
0,0,0,0.0384528
0,0,0,0.0370028
0,0,0,0.0354158
0,0,0,0.0338749
0,0,0,0.0324152
0,0,0,0.0308
0,0,0,0.0293383
0,0,0,0.0278185
0,0,0,0.0262772
0,0,0,0.0247972
0,0,0,0.0232905
0,0,0,0.02179
0,0,0,0.0203122
0,0,0,0.0188081
0,0,0,0.017331
0,0,0,0.0158628
0,0,0,0.0143641
0,0,0,0.0128974
0,0,0,0.0114585
0,0,0,0.00993843
0,0,0,0.00853842
0,0,0,0.00702665
0,0,0,0.00559367
0,0,0,0.00414161
0,0,0,0.00267696
0,0,0,0.0012243
0,0,0,-0.000198111
0,0,0,-0.00168887
0,0,0,-0.00311351
0,0,0,-0.00453051
0,0,0,-0.00601453
0,0,0,-0.00741488
0,0,0,-0.00886613
0,0,0,-0.0102759
0,0,0,-0.0117077
0,0,0,-0.0131207
0,0,0,-0.0145367
0,0,0,-0.0159552
0,0,0,-0.0173372
0,0,0,-0.0187921
0,0,0,-0.0201492
0,0,0,-0.0215722
0,0,0,-0.0230108
0,0,0,-0.0243283
0,0,0,-0.0258016
0,0,0,-0.0271361
0,0,0,-0.0285629
0,0,0,-0.0299529
0,0,0,-0.031295
0,0,0,-0.0327085
0,0,0,-0.0340445
0,0,0,-0.0354295
0,0,0,-0.0368101
0,0,0,-0.0381648
0,0,0,-0.0395211
0,0,0,-0.0409136
0,0,0,-0.0422172
0,0,0,-0.043605
0,0,0,-0.0449409
0,0,0,-0.0462864
0,0,0,-0.047636
0,0,0,-0.0490337
0,0,0,-0.0502967
0,0,0,-0.0516838
0,0,0,-0.0530412
0,0,0,-0.0543358
0,0,0,-0.0556681
0,0,0,-0.0570203
0,0,0,-0.0583196
0,0,0,-0.0596358
0,0,0,-0.0609635
0,0,0,-0.062248
0,0,0,-0.0636022
0,0,0,-0.0648872
0,0,0,-0.0661918
0,0,0,-0.0675148
0,0,0,-0.068799
0,0,0,-0.0701069
0,0,0,-0.0714027
0,0,0,-0.072693
0,0,0,-0.0740016
0,0,0,-0.0753015
0,0,0,-0.0765643
0,0,0,-0.0778666
0,0,0,-0.0791517
0,0,0,-0.0804369
0,0,0,-0.0816896
0,0,0,-0.0829832
0,0,0,-0.0842417
0,0,0,-0.0855336
0,0,0,-0.0867476
0,0,0,-0.088078
0,0,0,-0.0893062
0,0,0,-0.0905678
0,0,0,-0.0918261
0,0,0,-0.0931102
0,0,0,-0.0943387
0,0,0,-0.0956396
0,0,0,-0.0968921
0,0,0,-0.0981206
0,0,0,-0.0994057
0,0,0,-0.100633
0,0,0,-0.101884
0,0,0,-0.103148
0,0,0,-0.104366
0,0,0,-0.105668
0,0,0,-0.106878
0,0,0,-0.108136
0,0,0,-0.109391
0,0,0,-0.110616
0,0,0,-0.111859
0,0,0,-0.113077
0,0,0,-0.114329
0,0,0,-0.115539
0,0,0,-0.116775
0,0,0,-0.117989
0,0,0,-0.1192
0,0,0,-0.120446
0,0,0,-0.121628
0,0,0,-0.122903
0,0,0,-0.124109
0,0,0,-0.125293
0,0,0,-0.126598
0,0,0,-0.127756
0,0,0,-0.129019
0,0,0,-0.13022
0,0,0,-0.131455
0,0,0,-0.132676
0,0,0,-0.133904
0,0,0,-0.135135
0,0,0,-0.136328
0,0,0,-0.137615
0,0,0,-0.138811
0,0,0,-0.140056
0,0,0,-0.141265
0,0,0,-0.142534
0,0,0,-0.143741
0,0,0,-0.144964
0,0,0,-0.14622
0,0,0,-0.147384
0,0,0,-0.148678
0,0,0,-0.149867
0,0,0,-0.151079
0,0,0,-0.15236
0,0,0,-0.153547
0,0,0,-0.154809
0,0,0,-0.156013
0,0,0,-0.157278
0,0,0,-0.15854
0,0,0,-0.159701
0,0,0,-0.161079
0,0,0,-0.162233
0,0,0,-0.16354
0,0,0,-0.164792
0,0,0,-0.166043
0,0,0,-0.167325
0,0,0,-0.168644
0,0,0,-0.169854
0,0,0,-0.17122
0,0,0,-0.172497
