Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.238518
0,0,0,0.237595
0,0,0,0.226667
0,0,0,0.217548
0,0,0,0.217154
0,0,0,0.212625
0,0,0,0.209771
0,0,0,0.206209
0,0,0,0.203153
0,0,0,0.199889
0,0,0,0.196887
0,0,0,0.193715
0,0,0,0.190728
0,0,0,0.187635
0,0,0,0.184601
0,0,0,0.181694
0,0,0,0.178684
0,0,0,0.17581
0,0,0,0.172883
0,0,0,0.170005
0,0,0,0.167096
0,0,0,0.164222
0,0,0,0.161423
0,0,0,0.15855
0,0,0,0.155867
0,0,0,0.152981
0,0,0,0.150368
0,0,0,0.147554
0,0,0,0.144896
0,0,0,0.142179
0,0,0,0.139564
0,0,0,0.136822
0,0,0,0.134275
0,0,0,0.131611
0,0,0,0.128964
0,0,0,0.126512
0,0,0,0.123829
0,0,0,0.12135
0,0,0,0.118873
0,0,0,0.116325
0,0,0,0.113832
0,0,0,0.111504
0,0,0,0.108881
0,0,0,0.106645
0,0,0,0.104158
0,0,0,0.101756
0,0,0,0.0994602
0,0,0,0.0970223
0,0,0,0.0947454
0,0,0,0.0923843
0,0,0,0.0900768
0,0,0,0.0878336
0,0,0,0.0855041
0,0,0,0.0832831
0,0,0,0.0810883
0,0,0,0.0788489
0,0,0,0.076667
0,0,0,0.0745089
0,0,0,0.0723112
0,0,0,0.0701596
0,0,0,0.0680558
0,0,0,0.0658716
0,0,0,0.0638161
0,0,0,0.0616803
0,0,0,0.0595969
0,0,0,0.0575358
0,0,0,0.0554628
0,0,0,0.0533746
0,0,0,0.0513531
0,0,0,0.0493752
0,0,0,0.0473007
0,0,0,0.0454057
0,0,0,0.0433114
0,0,0,0.0413934
0,0,0,0.0394516
0,0,0,0.037429
0,0,0,0.0356128
0,0,0,0.0335604
0,0,0,0.0317622
0,0,0,0.0298497
0,0,0,0.0279836
0,0,0,0.0261564
0,0,0,0.0243287
0,0,0,0.0224674
0,0,0,0.0206751
0,0,0,0.0188684
0,0,0,0.0170244
0,0,0,0.0152446
0,0,0,0.0134173
0,0,0,0.011613
0,0,0,0.00988853
0,0,0,0.00798719
0,0,0,0.00633191
0,0,0,0.00451238
0,0,0,0.00275495
0,0,0,0.0010579
