Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.244494
0,0,0,0.244244
0,0,0,0.235945
0,0,0,0.228791
0,0,0,0.228471
0,0,0,0.224968
0,0,0,0.222623
0,0,0,0.21974
0,0,0,0.217202
0,0,0,0.214491
0,0,0,0.211955
0,0,0,0.209269
0,0,0,0.206711
0,0,0,0.204052
0,0,0,0.201425
0,0,0,0.198877
0,0,0,0.196232
0,0,0,0.19368
0,0,0,0.191072
0,0,0,0.188491
0,0,0,0.185873
0,0,0,0.183274
0,0,0,0.180713
0,0,0,0.178094
0,0,0,0.175598
0,0,0,0.172945
0,0,0,0.170489
0,0,0,0.167868
0,0,0,0.165358
0,0,0,0.162801
0,0,0,0.160305
0,0,0,0.157709
0,0,0,0.155262
0,0,0,0.152699
0,0,0,0.150165
0,0,0,0.147763
0,0,0,0.14517
0,0,0,0.142749
0,0,0,0.140307
0,0,0,0.137804
0,0,0,0.13536
0,0,0,0.13301
0,0,0,0.130448
0,0,0,0.128181
0,0,0,0.125698
0,0,0,0.123303
0,0,0,0.120964
0,0,0,0.118527
0,0,0,0.116204
0,0,0,0.113815
0,0,0,0.111468
0,0,0,0.109165
0,0,0,0.106789
0,0,0,0.104506
0,0,0,0.102232
0,0,0,0.0999236
0,0,0,0.0976631
0,0,0,0.0954126
0,0,0,0.0931319
0,0,0,0.0908915
0,0,0,0.0886797
0,0,0,0.0864083
0,0,0,0.0842414
0,0,0,0.0819983
0,0,0,0.0798095
0,0,0,0.0776287
0,0,0,0.0754391
0,0,0,0.0732294
0,0,0,0.0710934
0,0,0,0.0689646
0,0,0,0.0667892
0,0,0,0.0647314
0,0,0,0.0625221
0,0,0,0.0604672
0,0,0,0.0583651
0,0,0,0.0562332
0,0,0,0.0542366
0,0,0,0.0520639
0,0,0,0.0501045
0,0,0,0.0480338
0,0,0,0.0460195
0,0,0,0.0440319
0,0,0,0.0420371
0,0,0,0.0400227
0,0,0,0.0380656
0,0,0,0.0360885
0,0,0,0.0340916
0,0,0,0.032141
0,0,0,0.0301474
0,0,0,0.0281939
0,0,0,0.0262759
0,0,0,0.0242346
0,0,0,0.0223984
0,0,0,0.0204038
0,0,0,0.018489
0,0,0,0.0166084
0,0,0,0.0147072
0,0,0,0.0128337
0,0,0,0.0109733
0,0,0,0.00912918
0,0,0,0.00721807
0,0,0,0.00542574
0,0,0,0.00357605
0,0,0,0.001747
0,0,0,-5.70574e-05
0,0,0,-0.0018702
0,0,0,-0.00367475
0,0,0,-0.0054758
0,0,0,-0.00723765
0,0,0,-0.0091393
0,0,0,-0.0107836
0,0,0,-0.0126916
0,0,0,-0.0144411
0,0,0,-0.0161502
0,0,0,-0.0180483
0,0,0,-0.0197161
0,0,0,-0.0214865
0,0,0,-0.0232827
0,0,0,-0.0249704
0,0,0,-0.02672
0,0,0,-0.0284359
0,0,0,-0.030133
0,0,0,-0.0318623
0,0,0,-0.0335504
0,0,0,-0.0352217
0,0,0,-0.0369597
0,0,0,-0.0386064
0,0,0,-0.0402636
0,0,0,-0.0419982
0,0,0,-0.0435717
0,0,0,-0.0453195
0,0,0,-0.0469252
0,0,0,-0.04858
0,0,0,-0.0502517
0,0,0,-0.0518835
0,0,0,-0.0535061
0,0,0,-0.0552114
0,0,0,-0.0568154
0,0,0,-0.0584232
0,0,0,-0.0601236
0,0,0,-0.0616971
0,0,0,-0.0633479
0,0,0,-0.0649435
0,0,0,-0.0665547
0,0,0,-0.0681583
0,0,0,-0.0697535
0,0,0,-0.0713484
0,0,0,-0.0729053
0,0,0,-0.074558
0,0,0,-0.0760537
0,0,0,-0.0776883
0,0,0,-0.0792914
0,0,0,-0.0807514
0,0,0,-0.0824344
0,0,0,-0.0838862
0,0,0,-0.0855289
0,0,0,-0.0870536
0,0,0,-0.088562
0,0,0,-0.0901416
0,0,0,-0.0916188
0,0,0,-0.093173
0,0,0,-0.0947371
0,0,0,-0.0962255
0,0,0,-0.0977933
0,0,0,-0.0993289
0,0,0,-0.100812
0,0,0,-0.102379
0,0,0,-0.103881
0,0,0,-0.105397
0,0,0,-0.106944
0,0,0,-0.10853
0,0,0,-0.109923
0,0,0,-0.111536
0,0,0,-0.113046
0,0,0,-0.114514
0,0,0,-0.116014
0,0,0,-0.117555
0,0,0,-0.119003
0,0,0,-0.120503
0,0,0,-0.121981
0,0,0,-0.123432
0,0,0,-0.124982
0,0,0,-0.126416
0,0,0,-0.127912
