Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.244427
0,0,0,0.244478
0,0,0,0.236746
0,0,0,0.229909
0,0,0,0.229675
0,0,0,0.226439
0,0,0,0.224258
0,0,0,0.221563
0,0,0,0.219183
0,0,0,0.216638
0,0,0,0.214252
0,0,0,0.21172
0,0,0,0.209304
0,0,0,0.206791
0,0,0,0.2043
0,0,0,0.201883
0,0,0,0.199368
0,0,0,0.196938
0,0,0,0.194453
0,0,0,0.19199
0,0,0,0.189489
0,0,0,0.187003
0,0,0,0.18455
0,0,0,0.182038
0,0,0,0.17964
0,0,0,0.17709
0,0,0,0.174722
0,0,0,0.172197
0,0,0,0.169774
0,0,0,0.167303
0,0,0,0.164888
0,0,0,0.162375
0,0,0,0.16
0,0,0,0.157514
0,0,0,0.155051
0,0,0,0.152714
0,0,0,0.15019
0,0,0,0.14783
0,0,0,0.145444
0,0,0,0.143001
0,0,0,0.140611
0,0,0,0.138308
0,0,0,0.135802
0,0,0,0.133575
0,0,0,0.13114
0,0,0,0.128788
0,0,0,0.126486
0,0,0,0.124091
0,0,0,0.121802
0,0,0,0.119449
0,0,0,0.117134
0,0,0,0.11486
0,0,0,0.112514
0,0,0,0.110256
0,0,0,0.108005
0,0,0,0.105719
0,0,0,0.103478
0,0,0,0.101244
0,0,0,0.0989824
0,0,0,0.0967564
0,0,0,0.0945583
0,0,0,0.0923003
0,0,0,0.0901435
0,0,0,0.0879103
0,0,0,0.0857305
0,0,0,0.0835552
0,0,0,0.0813721
0,0,0,0.0791676
0,0,0,0.0770345
0,0,0,0.0749059
0,0,0,0.0727332
0,0,0,0.0706716
0,0,0,0.0684646
0,0,0,0.0664057
0,0,0,0.0642995
0,0,0,0.0621655
0,0,0,0.0601596
0,0,0,0.0579839
0,0,0,0.0560142
0,0,0,0.0539342
0,0,0,0.05191
0,0,0,0.0499103
0,0,0,0.0479021
0,0,0,0.0458764
0,0,0,0.0439042
0,0,0,0.0419128
0,0,0,0.0399026
0,0,0,0.037936
0,0,0,0.0359282
0,0,0,0.0339593
0,0,0,0.0320228
0,0,0,0.0299684
0,0,0,0.028112
0,0,0,0.0261
0,0,0,0.0241678
0,0,0,0.022266
0,0,0,0.020345
0,0,0,0.0184501
0,0,0,0.0165684
0,0,0,0.0147003
0,0,0,0.0127688
0,0,0,0.0109518
0,0,0,0.00907803
0,0,0,0.00722547
0,0,0,0.00539588
0,0,0,0.00355795
0,0,0,0.00172743
0,0,0,-9.7907e-05
0,0,0,-0.00188936
0,0,0,-0.003811
0,0,0,-0.00548801
0,0,0,-0.00741874
0,0,0,-0.0091943
0,0,0,-0.0109343
0,0,0,-0.0128553
0,0,0,-0.0145519
0,0,0,-0.0163518
0,0,0,-0.018173
0,0,0,-0.0198912
0,0,0,-0.0216693
0,0,0,-0.0234137
0,0,0,-0.0251413
0,0,0,-0.0268998
0,0,0,-0.0286169
0,0,0,-0.0303205
0,0,0,-0.0320864
0,0,0,-0.0337643
0,0,0,-0.0354539
0,0,0,-0.0372162
0,0,0,-0.0388244
0,0,0,-0.0406013
0,0,0,-0.042239
0,0,0,-0.0439267
0,0,0,-0.0456293
0,0,0,-0.0472931
0,0,0,-0.0489488
0,0,0,-0.0506856
0,0,0,-0.0523202
0,0,0,-0.0539637
0,0,0,-0.0556929
0,0,0,-0.0573013
0,0,0,-0.0589841
0,0,0,-0.0606123
0,0,0,-0.0622575
0,0,0,-0.0638932
0,0,0,-0.0655228
0,0,0,-0.0671493
0,0,0,-0.0687431
0,0,0,-0.070426
0,0,0,-0.0719582
0,0,0,-0.0736283
0,0,0,-0.075261
0,0,0,-0.0767627
0,0,0,-0.0784746
0,0,0,-0.0799657
0,0,0,-0.0816422
0,0,0,-0.0832008
0,0,0,-0.0847475
0,0,0,-0.0863595
0,0,0,-0.0878736
0,0,0,-0.0894641
0,0,0,-0.0910612
0,0,0,-0.0925873
0,0,0,-0.0941893
0,0,0,-0.0957596
0,0,0,-0.0972788
0,0,0,-0.0988804
0,0,0,-0.100417
0,0,0,-0.101969
0,0,0,-0.103553
0,0,0,-0.10517
0,0,0,-0.106603
0,0,0,-0.10825
