Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.473439
0,0,0,-0.465206
0,0,0,-0.469448
0,0,0,-0.478113
0,0,0,-0.48205
0,0,0,-0.485157
0,0,0,-0.487156
0,0,0,-0.488752
0,0,0,-0.490164
0,0,0,-0.491711
0,0,0,-0.493186
0,0,0,-0.494972
0,0,0,-0.496727
0,0,0,-0.498915
0,0,0,-0.501211
0,0,0,-0.503798
0,0,0,-0.506619
0,0,0,-0.509506
0,0,0,-0.512657
0,0,0,-0.515988
0,0,0,-0.519577
0,0,0,-0.523391
0,0,0,-0.527537
0,0,0,-0.531999
0,0,0,-0.536813
0,0,0,-0.542102
0,0,0,-0.547787
0,0,0,-0.554165
0,0,0,-0.561075
0,0,0,-0.568843
0,0,0,-0.577466
0,0,0,-0.587151
0,0,0,-0.598029
0,0,0,-0.610379
0,0,0,-0.624281
0,0,0,-0.640203
0,0,0,-0.658271
0,0,0,-0.678852
0,0,0,-0.702299
0,0,0,-0.728627
0,0,0,-0.757956
0,0,0,-0.790185
0,0,0,-0.824738
0,0,0,-0.860572
0,0,0,-0.895051
0,0,0,-0.924967
0,0,0,-0.948393
0,0,0,-0.964768
0,0,0,-0.97519
0,0,0,-0.981222
0,0,0,-0.98436
0,0,0,-0.985735
0,0,0,-0.986169
0,0,0,-0.986268
0,0,0,-0.986234
0,0,0,-0.986063
0,0,0,-0.985772
0,0,0,-0.985385
0,0,0,-0.984942
0,0,0,-0.984487
0,0,0,-0.984003
0,0,0,-0.983549
0,0,0,-0.98327
0,0,0,-0.983154
0,0,0,-0.983012
0,0,0,-0.982655
0,0,0,-0.982118
0,0,0,-0.981682
0,0,0,-0.981482
0,0,0,-0.981319
0,0,0,-0.980988
0,0,0,-0.980488
0,0,0,-0.979981
0,0,0,-0.979621
0,0,0,-0.979347
0,0,0,-0.979001
0,0,0,-0.978581
0,0,0,-0.97815
0,0,0,-0.977782
0,0,0,-0.977454
0,0,0,-0.977098
0,0,0,-0.976715
0,0,0,-0.976264
0,0,0,-0.975824
0,0,0,-0.97548
0,0,0,-0.97517
0,0,0,-0.974839
0,0,0,-0.974523
0,0,0,-0.974231
0,0,0,-0.973978
0,0,0,-0.973748
0,0,0,-0.973504
0,0,0,-0.973188
0,0,0,-0.972703
0,0,0,-0.972133
0,0,0,-0.971687
0,0,0,-0.971354
0,0,0,-0.971063
0,0,0,-0.970673
0,0,0,-0.970146
0,0,0,-0.96964
0,0,0,-0.969284
0,0,0,-0.968993
0,0,0,-0.968652
0,0,0,-0.968315
0,0,0,-0.968004
0,0,0,-0.967696
0,0,0,-0.967342
0,0,0,-0.966957
0,0,0,-0.966615
0,0,0,-0.966328
0,0,0,-0.966035
0,0,0,-0.965732
0,0,0,-0.965444
0,0,0,-0.965118
0,0,0,-0.964816
0,0,0,-0.964433
0,0,0,-0.96394
0,0,0,-0.9635
0,0,0,-0.96312
0,0,0,-0.962786
0,0,0,-0.962517
0,0,0,-0.962282
0,0,0,-0.962027
0,0,0,-0.961691
0,0,0,-0.961302
0,0,0,-0.960945
0,0,0,-0.960597
0,0,0,-0.960213
0,0,0,-0.959841
0,0,0,-0.959505
0,0,0,-0.959254
0,0,0,-0.959058
0,0,0,-0.958781
0,0,0,-0.958406
0,0,0,-0.957961
0,0,0,-0.957571
0,0,0,-0.957307
0,0,0,-0.957043
0,0,0,-0.956703
0,0,0,-0.956369
0,0,0,-0.956073
0,0,0,-0.955793
0,0,0,-0.955536
0,0,0,-0.955255
0,0,0,-0.954956
0,0,0,-0.954606
0,0,0,-0.954173
0,0,0,-0.953691
0,0,0,-0.953236
0,0,0,-0.952909
0,0,0,-0.95277
0,0,0,-0.952701
0,0,0,-0.952409
0,0,0,-0.951882
0,0,0,-0.95131
0,0,0,-0.950866
0,0,0,-0.950684
0,0,0,-0.950636
0,0,0,-0.950595
0,0,0,-0.950407
0,0,0,-0.950054
0,0,0,-0.949643
0,0,0,-0.94923
0,0,0,-0.948888
0,0,0,-0.94865
0,0,0,-0.948442
0,0,0,-0.948219
0,0,0,-0.94797
0,0,0,-0.947755
0,0,0,-0.947634
0,0,0,-0.947486
0,0,0,-0.947185
0,0,0,-0.946818
0,0,0,-0.946478
0,0,0,-0.946077
0,0,0,-0.945726
0,0,0,-0.945528
0,0,0,-0.945367
0,0,0,-0.945073
0,0,0,-0.944654
0,0,0,-0.944225
0,0,0,-0.943927
0,0,0,-0.943729
0,0,0,-0.943554
0,0,0,-0.943397
0,0,0,-0.943178
0,0,0,-0.942853
0,0,0,-0.942473
0,0,0,-0.942154
0,0,0,-0.941938
0,0,0,-0.941699
0,0,0,-0.941352
0,0,0,-0.940991
0,0,0,-0.940674
0,0,0,-0.940349
0,0,0,-0.94
0,0,0,-0.93972
0,0,0,-0.939498
0,0,0,-0.939254
0,0,0,-0.938985
0,0,0,-0.938768
0,0,0,-0.938539
0,0,0,-0.938224
0,0,0,-0.93788
0,0,0,-0.937549
0,0,0,-0.937267
0,0,0,-0.937014
0,0,0,-0.936752
0,0,0,-0.936442
0,0,0,-0.936169
0,0,0,-0.935932
0,0,0,-0.935668
0,0,0,-0.935363
0,0,0,-0.935058
0,0,0,-0.934803
0,0,0,-0.934535
0,0,0,-0.934229
0,0,0,-0.933948
0,0,0,-0.93368
0,0,0,-0.933377
0,0,0,-0.933012
0,0,0,-0.93263
0,0,0,-0.932316
0,0,0,-0.932089
0,0,0,-0.931878
0,0,0,-0.931596
0,0,0,-0.931264
0,0,0,-0.930967
0,0,0,-0.930726
0,0,0,-0.930445
0,0,0,-0.930104
0,0,0,-0.929801
0,0,0,-0.929521
0,0,0,-0.929237
0,0,0,-0.928981
0,0,0,-0.928747
0,0,0,-0.928518
0,0,0,-0.928237
0,0,0,-0.927878
0,0,0,-0.927526
0,0,0,-0.927258
0,0,0,-0.927028
0,0,0,-0.92673
0,0,0,-0.926398
0,0,0,-0.926064
0,0,0,-0.925723
0,0,0,-0.925354
0,0,0,-0.925
0,0,0,-0.924682
0,0,0,-0.924405
0,0,0,-0.924129
0,0,0,-0.923833
0,0,0,-0.923559
0,0,0,-0.923241
0,0,0,-0.922881
0,0,0,-0.922559
0,0,0,-0.922254
0,0,0,-0.921912
0,0,0,-0.921539
0,0,0,-0.921246
0,0,0,-0.921039
0,0,0,-0.92084
0,0,0,-0.920614
0,0,0,-0.92033
0,0,0,-0.920011
0,0,0,-0.919657
0,0,0,-0.919246
0,0,0,-0.918834
0,0,0,-0.918478
0,0,0,-0.918155
0,0,0,-0.917883
0,0,0,-0.917616
0,0,0,-0.917297
0,0,0,-0.916899
0,0,0,-0.916461
0,0,0,-0.916084
0,0,0,-0.915804
0,0,0,-0.91557
0,0,0,-0.91528
0,0,0,-0.914909
0,0,0,-0.914493
0,0,0,-0.914107
0,0,0,-0.913768
0,0,0,-0.913457
0,0,0,-0.913194
0,0,0,-0.912906
0,0,0,-0.912541
0,0,0,-0.912118
0,0,0,-0.911733
0,0,0,-0.911439
0,0,0,-0.911177
0,0,0,-0.910875
0,0,0,-0.910549
0,0,0,-0.910185
0,0,0,-0.909802
0,0,0,-0.909413
0,0,0,-0.909028
0,0,0,-0.908662
0,0,0,-0.908337
0,0,0,-0.908042
0,0,0,-0.907725
0,0,0,-0.907356
0,0,0,-0.906949
0,0,0,-0.906558
0,0,0,-0.906179
0,0,0,-0.905805
0,0,0,-0.905438
0,0,0,-0.905068
0,0,0,-0.904726
0,0,0,-0.904427
0,0,0,-0.904105
0,0,0,-0.903724
0,0,0,-0.903326
0,0,0,-0.902968
0,0,0,-0.902653
0,0,0,-0.902328
0,0,0,-0.901949
0,0,0,-0.901543
0,0,0,-0.901151
0,0,0,-0.900797
0,0,0,-0.900416
0,0,0,-0.899977
0,0,0,-0.899546
0,0,0,-0.899147
0,0,0,-0.898744
0,0,0,-0.898314
0,0,0,-0.897902
0,0,0,-0.897532
0,0,0,-0.897176
0,0,0,-0.896802
0,0,0,-0.896397
0,0,0,-0.896039
0,0,0,-0.895711
0,0,0,-0.895372
0,0,0,-0.895034
0,0,0,-0.894698
0,0,0,-0.894373
0,0,0,-0.894036
0,0,0,-0.893673
0,0,0,-0.893298
0,0,0,-0.892948
0,0,0,-0.892638
0,0,0,-0.892313
0,0,0,-0.891949
0,0,0,-0.891581
0,0,0,-0.891212
0,0,0,-0.890815
0,0,0,-0.89037
0,0,0,-0.889917
0,0,0,-0.889514
0,0,0,-0.889117
0,0,0,-0.888718
0,0,0,-0.888318
0,0,0,-0.887963
0,0,0,-0.887619
0,0,0,-0.88724
0,0,0,-0.886855
0,0,0,-0.886476
0,0,0,-0.886109
0,0,0,-0.88574
0,0,0,-0.88538
0,0,0,-0.885043
0,0,0,-0.884678
0,0,0,-0.884248
0,0,0,-0.883802
0,0,0,-0.883387
0,0,0,-0.883016
0,0,0,-0.882647
0,0,0,-0.882243
0,0,0,-0.881805
0,0,0,-0.881366
0,0,0,-0.880954
0,0,0,-0.880554
0,0,0,-0.880128
0,0,0,-0.879699
0,0,0,-0.879268
