Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.0178573
0,0,0,-0.0081454
0,0,0,-0.00283069
0,0,0,-0.00382846
0,0,0,-0.00538856
0,0,0,-0.0069946
0,0,0,-0.00917451
0,0,0,-0.0112844
0,0,0,-0.0134766
0,0,0,-0.0156478
0,0,0,-0.0177669
0,0,0,-0.0198269
0,0,0,-0.0218097
0,0,0,-0.0236951
0,0,0,-0.0255173
0,0,0,-0.0272152
0,0,0,-0.0288339
0,0,0,-0.0303519
0,0,0,-0.0317826
0,0,0,-0.0331337
0,0,0,-0.0344108
0,0,0,-0.0356318
0,0,0,-0.0367668
0,0,0,-0.0378631
0,0,0,-0.0388793
0,0,0,-0.0398706
0,0,0,-0.0408052
0,0,0,-0.0417034
0,0,0,-0.0425785
0,0,0,-0.0434167
0,0,0,-0.0442283
0,0,0,-0.0450217
0,0,0,-0.0458016
0,0,0,-0.0465433
0,0,0,-0.047313
0,0,0,-0.048022
0,0,0,-0.0487511
0,0,0,-0.0494674
0,0,0,-0.0501641
0,0,0,-0.0508608
0,0,0,-0.051575
0,0,0,-0.0522428
0,0,0,-0.0529465
0,0,0,-0.053628
0,0,0,-0.0543006
0,0,0,-0.055004
0,0,0,-0.0556793
0,0,0,-0.056374
0,0,0,-0.0570652
0,0,0,-0.0577568
0,0,0,-0.0584581
0,0,0,-0.0591503
0,0,0,-0.0598518
0,0,0,-0.0605637
0,0,0,-0.0612543
0,0,0,-0.0619645
0,0,0,-0.0626722
0,0,0,-0.0633887
0,0,0,-0.0640981
0,0,0,-0.0648294
0,0,0,-0.0655319
0,0,0,-0.0662593
0,0,0,-0.0669687
0,0,0,-0.0676822
0,0,0,-0.0684018
0,0,0,-0.0691111
0,0,0,-0.069834
0,0,0,-0.0705497
0,0,0,-0.0712796
0,0,0,-0.0719737
0,0,0,-0.0726982
0,0,0,-0.0734004
0,0,0,-0.0741183
0,0,0,-0.074849
0,0,0,-0.0755458
0,0,0,-0.0762881
0,0,0,-0.0769924
0,0,0,-0.0777334
0,0,0,-0.0784634
0,0,0,-0.0791868
0,0,0,-0.0799276
0,0,0,-0.0806589
0,0,0,-0.0813971
0,0,0,-0.0821399
0,0,0,-0.0828895
0,0,0,-0.0836282
0,0,0,-0.0843813
0,0,0,-0.0851349
0,0,0,-0.0858831
0,0,0,-0.0866488
0,0,0,-0.0873887
0,0,0,-0.0881616
0,0,0,-0.0889248
0,0,0,-0.0896838
0,0,0,-0.0904714
0,0,0,-0.0912434
0,0,0,-0.0920282
0,0,0,-0.0928143
0,0,0,-0.0936145
0,0,0,-0.0944098
0,0,0,-0.0952343
0,0,0,-0.0960566
0,0,0,-0.0968747
0,0,0,-0.097712
0,0,0,-0.0985404
0,0,0,-0.0993852
0,0,0,-0.100213
0,0,0,-0.101073
0,0,0,-0.101893
0,0,0,-0.102761
0,0,0,-0.103598
0,0,0,-0.10442
0,0,0,-0.105291
0,0,0,-0.106094
0,0,0,-0.106942
0,0,0,-0.107774
0,0,0,-0.108583
0,0,0,-0.109411
0,0,0,-0.11023
0,0,0,-0.111036
0,0,0,-0.111852
0,0,0,-0.112657
0,0,0,-0.113467
0,0,0,-0.11428
0,0,0,-0.115088
0,0,0,-0.115899
0,0,0,-0.11673
0,0,0,-0.117527
0,0,0,-0.118366
0,0,0,-0.119184
0,0,0,-0.120015
0,0,0,-0.120861
0,0,0,-0.121696
0,0,0,-0.122548
0,0,0,-0.123406
0,0,0,-0.124263
0,0,0,-0.125124
0,0,0,-0.12601
0,0,0,-0.126857
0,0,0,-0.127744
0,0,0,-0.128617
0,0,0,-0.129497
0,0,0,-0.13038
0,0,0,-0.131263
0,0,0,-0.132161
0,0,0,-0.133052
0,0,0,-0.133963
0,0,0,-0.134865
0,0,0,-0.135785
0,0,0,-0.136723
0,0,0,-0.137632
0,0,0,-0.138606
0,0,0,-0.139527
0,0,0,-0.140481
0,0,0,-0.141445
0,0,0,-0.142392
0,0,0,-0.143375
0,0,0,-0.144311
0,0,0,-0.145267
0,0,0,-0.146204
0,0,0,-0.14714
0,0,0,-0.148075
0,0,0,-0.149016
0,0,0,-0.149924
0,0,0,-0.150862
0,0,0,-0.151764
0,0,0,-0.152678
0,0,0,-0.153584
0,0,0,-0.154502
0,0,0,-0.155402
0,0,0,-0.156345
0,0,0,-0.157251
0,0,0,-0.158167
0,0,0,-0.159117
0,0,0,-0.160054
0,0,0,-0.160994
0,0,0,-0.16196
0,0,0,-0.162939
0,0,0,-0.163908
0,0,0,-0.164912
0,0,0,-0.165911
0,0,0,-0.166942
0,0,0,-0.167988
0,0,0,-0.16903
0,0,0,-0.170104
0,0,0,-0.171181
0,0,0,-0.172269
0,0,0,-0.173366
0,0,0,-0.174471
0,0,0,-0.175579
0,0,0,-0.1767
0,0,0,-0.177798
0,0,0,-0.178904
0,0,0,-0.180002
0,0,0,-0.18111
0,0,0,-0.182186
0,0,0,-0.183285
0,0,0,-0.184356
0,0,0,-0.185457
0,0,0,-0.186513
0,0,0,-0.187599
0,0,0,-0.188673
0,0,0,-0.189736
0,0,0,-0.190793
0,0,0,-0.191861
0,0,0,-0.192925
0,0,0,-0.193979
0,0,0,-0.195052
0,0,0,-0.196089
