Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.0524173
0,0,0,-0.0548179
0,0,0,-0.0520399
0,0,0,-0.0509025
0,0,0,-0.0511187
0,0,0,-0.0512263
0,0,0,-0.0519954
0,0,0,-0.0529162
0,0,0,-0.0540406
0,0,0,-0.0552857
0,0,0,-0.0566174
0,0,0,-0.0580061
0,0,0,-0.05944
0,0,0,-0.0608807
0,0,0,-0.0623515
0,0,0,-0.063799
0,0,0,-0.0652387
0,0,0,-0.0666504
0,0,0,-0.0680328
0,0,0,-0.0693859
0,0,0,-0.0707046
0,0,0,-0.0719956
0,0,0,-0.0732336
0,0,0,-0.0744408
0,0,0,-0.0755915
0,0,0,-0.0767106
0,0,0,-0.0777876
0,0,0,-0.0788209
0,0,0,-0.0798299
0,0,0,-0.080796
0,0,0,-0.0817307
0,0,0,-0.0826329
0,0,0,-0.0835139
0,0,0,-0.0843456
0,0,0,-0.0851845
0,0,0,-0.085963
0,0,0,-0.086737
0,0,0,-0.0874883
0,0,0,-0.0882095
0,0,0,-0.0889133
0,0,0,-0.0896192
0,0,0,-0.0902775
0,0,0,-0.0909478
0,0,0,-0.0915938
0,0,0,-0.0922197
0,0,0,-0.0928583
0,0,0,-0.0934702
0,0,0,-0.0940853
0,0,0,-0.0946939
0,0,0,-0.0952949
0,0,0,-0.0958985
0,0,0,-0.0964908
0,0,0,-0.0970838
0,0,0,-0.0976834
0,0,0,-0.0982625
0,0,0,-0.098854
0,0,0,-0.099442
0,0,0,-0.100037
0,0,0,-0.100626
0,0,0,-0.101234
0,0,0,-0.101821
0,0,0,-0.102428
0,0,0,-0.103024
0,0,0,-0.103623
0,0,0,-0.104229
0,0,0,-0.104829
0,0,0,-0.10544
0,0,0,-0.106048
0,0,0,-0.106671
0,0,0,-0.107267
0,0,0,-0.107887
0,0,0,-0.108491
0,0,0,-0.109104
0,0,0,-0.10973
0,0,0,-0.110325
0,0,0,-0.110954
0,0,0,-0.111553
0,0,0,-0.112174
0,0,0,-0.112789
0,0,0,-0.113392
0,0,0,-0.114008
0,0,0,-0.114613
0,0,0,-0.115222
0,0,0,-0.115832
0,0,0,-0.116447
0,0,0,-0.117053
0,0,0,-0.117669
0,0,0,-0.118286
0,0,0,-0.118897
0,0,0,-0.119522
0,0,0,-0.120123
0,0,0,-0.120745
0,0,0,-0.121361
0,0,0,-0.121965
0,0,0,-0.122589
0,0,0,-0.123197
0,0,0,-0.123811
0,0,0,-0.124421
0,0,0,-0.125039
0,0,0,-0.125648
0,0,0,-0.126277
0,0,0,-0.126905
0,0,0,-0.127527
0,0,0,-0.128165
0,0,0,-0.128797
0,0,0,-0.129443
0,0,0,-0.130078
0,0,0,-0.130742
0,0,0,-0.131378
0,0,0,-0.132054
0,0,0,-0.132715
0,0,0,-0.133364
0,0,0,-0.13406
0,0,0,-0.134706
0,0,0,-0.135387
0,0,0,-0.136064
0,0,0,-0.136723
0,0,0,-0.137396
0,0,0,-0.138065
0,0,0,-0.138721
0,0,0,-0.139383
0,0,0,-0.140034
0,0,0,-0.140685
0,0,0,-0.141336
0,0,0,-0.141977
0,0,0,-0.142616
0,0,0,-0.143267
0,0,0,-0.143884
0,0,0,-0.144529
0,0,0,-0.145154
0,0,0,-0.145781
0,0,0,-0.146417
0,0,0,-0.14704
0,0,0,-0.147671
0,0,0,-0.148306
0,0,0,-0.148938
0,0,0,-0.149569
0,0,0,-0.150222
0,0,0,-0.150841
0,0,0,-0.151489
0,0,0,-0.152127
0,0,0,-0.152766
0,0,0,-0.153407
0,0,0,-0.154045
0,0,0,-0.154692
0,0,0,-0.155331
0,0,0,-0.155983
0,0,0,-0.156626
0,0,0,-0.157277
0,0,0,-0.157943
0,0,0,-0.158579
0,0,0,-0.159267
0,0,0,-0.159914
0,0,0,-0.160581
0,0,0,-0.16126
0,0,0,-0.161922
0,0,0,-0.162616
0,0,0,-0.163277
0,0,0,-0.163954
0,0,0,-0.164621
0,0,0,-0.165287
0,0,0,-0.165955
0,0,0,-0.16663
0,0,0,-0.167279
0,0,0,-0.167953
0,0,0,-0.168599
0,0,0,-0.169253
0,0,0,-0.1699
0,0,0,-0.170554
0,0,0,-0.171191
0,0,0,-0.17186
0,0,0,-0.172498
0,0,0,-0.173135
0,0,0,-0.173795
0,0,0,-0.174441
0,0,0,-0.17508
0,0,0,-0.175734
0,0,0,-0.176393
0,0,0,-0.177038
0,0,0,-0.177706
0,0,0,-0.178364
0,0,0,-0.179043
0,0,0,-0.179733
0,0,0,-0.180418
0,0,0,-0.181126
0,0,0,-0.18184
0,0,0,-0.182563
0,0,0,-0.183298
0,0,0,-0.184042
0,0,0,-0.184794
0,0,0,-0.185563
0,0,0,-0.186322
0,0,0,-0.187092
0,0,0,-0.187864
0,0,0,-0.188648
0,0,0,-0.18941
0,0,0,-0.190193
0,0,0,-0.190955
0,0,0,-0.191743
0,0,0,-0.192495
0,0,0,-0.193269
0,0,0,-0.194035
0,0,0,-0.194792
0,0,0,-0.195541
0,0,0,-0.196299
0,0,0,-0.197052
0,0,0,-0.197795
0,0,0,-0.198553
0,0,0,-0.199282
0,0,0,-0.200012
0,0,0,-0.20074
0,0,0,-0.201444
0,0,0,-0.202161
0,0,0,-0.202854
0,0,0,-0.203556
0,0,0,-0.204252
0,0,0,-0.204929
0,0,0,-0.205618
0,0,0,-0.206289
0,0,0,-0.206961
0,0,0,-0.207619
0,0,0,-0.208286
0,0,0,-0.208949
0,0,0,-0.209608
0,0,0,-0.210275
0,0,0,-0.210931
0,0,0,-0.211605
0,0,0,-0.212283
0,0,0,-0.21296
0,0,0,-0.213679
0,0,0,-0.214354
0,0,0,-0.215091
0,0,0,-0.215811
0,0,0,-0.216551
0,0,0,-0.217305
0,0,0,-0.218068
0,0,0,-0.218858
0,0,0,-0.219644
0,0,0,-0.220462
0,0,0,-0.221259
0,0,0,-0.222092
0,0,0,-0.222917
0,0,0,-0.223736
0,0,0,-0.224548
0,0,0,-0.225348
0,0,0,-0.226153
0,0,0,-0.226912
0,0,0,-0.227689
0,0,0,-0.228427
0,0,0,-0.229168
0,0,0,-0.229917
0,0,0,-0.230628
0,0,0,-0.231369
0,0,0,-0.232094
0,0,0,-0.232809
0,0,0,-0.233535
0,0,0,-0.234223
0,0,0,-0.234953
0,0,0,-0.235608
0,0,0,-0.236309
0,0,0,-0.236978
0,0,0,-0.237634
0,0,0,-0.238291
0,0,0,-0.238949
0,0,0,-0.239593
0,0,0,-0.240281
0,0,0,-0.240949
0,0,0,-0.241643
0,0,0,-0.242383
0,0,0,-0.243101
0,0,0,-0.243882
0,0,0,-0.244653
0,0,0,-0.245479
0,0,0,-0.246272
0,0,0,-0.247134
0,0,0,-0.247944
0,0,0,-0.248804
0,0,0,-0.249642
0,0,0,-0.250473
0,0,0,-0.251307
0,0,0,-0.252117
0,0,0,-0.252927
0,0,0,-0.253746
0,0,0,-0.254508
0,0,0,-0.255311
0,0,0,-0.256076
0,0,0,-0.256866
0,0,0,-0.257655
0,0,0,-0.25845
0,0,0,-0.259258
0,0,0,-0.260067
0,0,0,-0.260868
0,0,0,-0.261662
0,0,0,-0.262491
0,0,0,-0.263277
0,0,0,-0.264099
0,0,0,-0.264911
0,0,0,-0.265707
0,0,0,-0.266489
0,0,0,-0.267281
0,0,0,-0.268012
0,0,0,-0.268765
0,0,0,-0.269439
0,0,0,-0.270169
0,0,0,-0.270845
0,0,0,-0.271539
0,0,0,-0.272237
0,0,0,-0.272949
0,0,0,-0.273707
0,0,0,-0.274466
0,0,0,-0.275303
0,0,0,-0.276073
0,0,0,-0.276942
0,0,0,-0.277757
0,0,0,-0.278617
0,0,0,-0.279491
0,0,0,-0.280335
0,0,0,-0.281271
0,0,0,-0.282134
0,0,0,-0.283152
0,0,0,-0.284058
0,0,0,-0.285067
0,0,0,-0.285995
0,0,0,-0.287012
0,0,0,-0.288005
0,0,0,-0.288943
0,0,0,-0.290041
0,0,0,-0.291033
0,0,0,-0.292126
0,0,0,-0.293227
0,0,0,-0.294285
0,0,0,-0.295491
0,0,0,-0.296656
0,0,0,-0.297848
0,0,0,-0.299141
0,0,0,-0.300555
0,0,0,-0.302005
0,0,0,-0.30359
0,0,0,-0.30517
0,0,0,-0.306752
0,0,0,-0.308287
0,0,0,-0.309775
0,0,0,-0.311227
0,0,0,-0.312586
0,0,0,-0.314212
0,0,0,-0.315631
0,0,0,-0.317516
0,0,0,-0.318996
0,0,0,-0.320835
0,0,0,-0.322315
0,0,0,-0.323731
0,0,0,-0.325082
0,0,0,-0.326227
0,0,0,-0.327621
0,0,0,-0.328723
0,0,0,-0.330072
0,0,0,-0.331652
0,0,0,-0.33305
0,0,0,-0.334953
0,0,0,-0.336761
0,0,0,-0.338982
0,0,0,-0.341657
0,0,0,-0.344266
0,0,0,-0.347486
0,0,0,-0.350911
0,0,0,-0.354402
0,0,0,-0.35838
0,0,0,-0.3623
0,0,0,-0.36655
0,0,0,-0.370924
0,0,0,-0.375388
0,0,0,-0.380271
0,0,0,-0.38515
0,0,0,-0.390568
0,0,0,-0.396153
0,0,0,-0.402236
0,0,0,-0.408798
0,0,0,-0.415864
0,0,0,-0.423665
0,0,0,-0.432199
0,0,0,-0.441648
0,0,0,-0.45221
0,0,0,-0.464018
0,0,0,-0.477486
0,0,0,-0.492831
0,0,0,-0.51056
0,0,0,-0.531129
0,0,0,-0.555111
0,0,0,-0.58325
0,0,0,-0.616109
0,0,0,-0.65421
0,0,0,-0.697725
0,0,0,-0.746283
0,0,0,-0.798388
0,0,0,-0.849887
0,0,0,-0.894446
0,0,0,-0.927961
0,0,0,-0.950171
0,0,0,-0.963268
0,0,0,-0.970249
0,0,0,-0.973603
0,0,0,-0.974997
0,0,0,-0.975376
0,0,0,-0.975265
0,0,0,-0.974936
0,0,0,-0.974545
0,0,0,-0.974153
0,0,0,-0.973754
0,0,0,-0.973315
0,0,0,-0.972854
0,0,0,-0.972389
0,0,0,-0.971933
0,0,0,-0.971488
0,0,0,-0.97104
0,0,0,-0.970575
0,0,0,-0.970082
0,0,0,-0.969551
0,0,0,-0.968996
0,0,0,-0.96844
0,0,0,-0.967897
0,0,0,-0.967379
0,0,0,-0.966881
0,0,0,-0.966381
0,0,0,-0.965872
0,0,0,-0.965365
0,0,0,-0.964854
0,0,0,-0.964322
0,0,0,-0.963784
0,0,0,-0.963255
0,0,0,-0.962728
0,0,0,-0.962189
0,0,0,-0.961642
0,0,0,-0.961104
0,0,0,-0.96058
0,0,0,-0.96006
0,0,0,-0.959521
0,0,0,-0.958956
0,0,0,-0.958373
0,0,0,-0.957784
0,0,0,-0.957188
0,0,0,-0.956594
0,0,0,-0.956012
0,0,0,-0.955445
0,0,0,-0.954894
0,0,0,-0.954338
0,0,0,-0.953764
0,0,0,-0.953167
0,0,0,-0.952565
0,0,0,-0.951962
0,0,0,-0.951385
0,0,0,-0.950823
0,0,0,-0.950258
0,0,0,-0.949685
0,0,0,-0.949116
0,0,0,-0.948542
0,0,0,-0.947943
0,0,0,-0.947309
0,0,0,-0.946647
0,0,0,-0.945977
0,0,0,-0.945317
0,0,0,-0.944648
0,0,0,-0.943948
0,0,0,-0.943214
0,0,0,-0.942479
0,0,0,-0.941759
0,0,0,-0.941041
0,0,0,-0.940316
0,0,0,-0.939596
0,0,0,-0.938893
0,0,0,-0.938207
0,0,0,-0.937529
0,0,0,-0.936839
0,0,0,-0.936133
0,0,0,-0.935413
0,0,0,-0.934691
0,0,0,-0.933989
0,0,0,-0.933313
0,0,0,-0.932642
0,0,0,-0.931954
0,0,0,-0.931241
0,0,0,-0.930507
0,0,0,-0.92977
0,0,0,-0.929048
0,0,0,-0.928355
0,0,0,-0.927651
0,0,0,-0.926924
0,0,0,-0.926192
0,0,0,-0.925465
0,0,0,-0.924722
0,0,0,-0.923962
0,0,0,-0.923198
0,0,0,-0.922429
0,0,0,-0.921637
0,0,0,-0.92083
0,0,0,-0.92
0,0,0,-0.919144
0,0,0,-0.918272
0,0,0,-0.917381
0,0,0,-0.916477
0,0,0,-0.915579
0,0,0,-0.914695
0,0,0,-0.913806
0,0,0,-0.912907
0,0,0,-0.912004
0,0,0,-0.911113
0,0,0,-0.91024
0,0,0,-0.909402
0,0,0,-0.908602
0,0,0,-0.907821
0,0,0,-0.907028
0,0,0,-0.906216
0,0,0,-0.905355
0,0,0,-0.904424
0,0,0,-0.90347
0,0,0,-0.902555
0,0,0,-0.901692
0,0,0,-0.90083
0,0,0,-0.899922
0,0,0,-0.898986
0,0,0,-0.898062
0,0,0,-0.897143
0,0,0,-0.8962
0,0,0,-0.895223
0,0,0,-0.894201
0,0,0,-0.893141
0,0,0,-0.892095
0,0,0,-0.891073
0,0,0,-0.890028
0,0,0,-0.888932
0,0,0,-0.8878
0,0,0,-0.886666
0,0,0,-0.885546
0,0,0,-0.884444
0,0,0,-0.883328
0,0,0,-0.882181
0,0,0,-0.881006
0,0,0,-0.879827
0,0,0,-0.878665
0,0,0,-0.877493
0,0,0,-0.876298
