Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.911919,0,2.7767,-127.959,1.21647e-07,0,0,0,0,0,0,1,0,0,1,1.11068,0.0573667,-0.000313821,-0.00321878,0,0.00323405,1.12566,2.40596
1,0.917731,0,2.79437,99.0939,1.21647e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,1.11775,0.0715094,0.000280101,-5.78464e-05,0,0.000286012,1.12565,0.470876
2,0.901437,0,2.74433,28.5959,1.21632e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,1.09773,0.031471,-0.000194959,3.93677e-05,0,0.000198894,1.12547,0.389212
3,0.896131,0,2.72773,4.19571,1.21617e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,1.09109,0.0181905,-0.000341479,6.77521e-05,0,0.000348135,1.12529,0.513477
4,0.893668,0,2.71993,-1.61932,1.21607e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,1.08797,0.0119555,-0.000372964,7.28333e-05,0,0.000380009,1.12517,0.535774
5,0.89044,0,2.70998,-2.37136,1.21603e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,1.08399,0.0039944,-0.000375156,7.21846e-05,0,0.000382038,1.12511,0.53625
6,0.887592,0,2.7013,-2.10402,1.21602e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,1.08052,-0.00294683,-0.000373229,7.08173e-05,0,0.000379888,1.12511,0.533885
7,0.88433,0,2.69143,-1.85367,1.21604e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,1.07657,-0.0108451,-0.000374476,7.01574e-05,0,0.000380991,1.12513,0.533668
8,0.881102,0,2.68167,-1.71098,1.21607e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,1.07267,-0.0186508,-0.000377918,6.99566e-05,0,0.000384338,1.12516,0.535017
9,0.877735,0,2.67148,-1.66911,1.21608e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,1.06859,-0.0268059,-0.000383135,7.00764e-05,0,0.00038949,1.12518,0.537553
10,0.874332,0,2.66115,-1.69722,1.21609e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,1.06446,-0.035072,-0.000389349,7.0372e-05,0,0.000395658,1.12519,0.540737
11,0.870832,0,2.65049,-1.78319,1.21609e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,1.0602,-0.0435971,-0.000396355,7.08143e-05,0,0.000402631,1.12519,0.544389
12,0.867266,0,2.63961,-1.9194,1.21608e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,1.05584,-0.0523042,-0.000403899,7.13621e-05,0,0.000410155,1.12518,0.548331
13,0.863613,0,2.62844,-2.10453,1.21606e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,1.05137,-0.0612402,-0.00041193,7.19874e-05,0,0.000418172,1.12516,0.552505
14,0.859882,0,2.61701,-2.33577,1.21604e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,1.0468,-0.0703813,-0.000420364,7.2655e-05,0,0.000426597,1.12513,0.556847
15,0.856065,0,2.60531,-2.60941,1.21601e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,1.04212,-0.0797415,-0.000429154,7.33655e-05,0,0.00043538,1.12509,0.561314
16,0.852166,0,2.59335,-2.91941,1.21598e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,1.03734,-0.0893098,-0.00043822,7.41229e-05,0,0.000444445,1.12505,0.56585
17,0.848185,0,2.58113,-3.25939,1.21594e-07,0,0,0,0,0,0,0.882919,0.0217549,0,0.883187,1.03245,-0.0990848,-0.0004475,7.49097e-05,0,0.000453727,1.125,0.570408
18,0.844125,0,2.56867,-3.62339,1.2159e-07,0,0,0,0,0,0,0.876448,0.0228325,0,0.876746,1.02747,-0.109058,-0.000456936,7.56939e-05,0,0.000463163,1.12496,0.574947
19,0.839988,0,2.55596,-4.00625,1.21586e-07,0,0,0,0,0,0,0.870022,0.0238914,0,0.87035,1.02238,-0.119224,-0.000466477,7.6458e-05,0,0.000472701,1.1249,0.579432
20,0.835777,0,2.54302,-4.40342,1.21581e-07,0,0,0,0,0,0,0.86364,0.0249318,0,0.864,1.01721,-0.129576,-0.000476059,7.72034e-05,0,0.000482279,1.12485,0.583825
21,0.831494,0,2.52985,-4.81014,1.21576e-07,0,0,0,0,0,0,0.857303,0.0259541,0,0.857696,1.01194,-0.140106,-0.000485606,7.7929e-05,0,0.000491819,1.12479,0.588082
22,0.827145,0,2.51648,-5.22096,1.21571e-07,0,0,0,0,0,0,0.851009,0.0269588,0,0.851436,1.00659,-0.150804,-0.000495013,7.86169e-05,0,0.000501217,1.12473,0.592144
