Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.89504,0,2.58756,-95.0322,1.22341e-07,0,0,0,0,0,0,1,0,0,1,1.03502,0.0308857,-0.000243898,-0.0025016,0,0.00251346,1.13419,2.08942
1,0.895665,0,2.58867,36.094,1.22316e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,1.03547,0.031774,0.000172075,-3.55368e-05,0,0.000175706,1.13389,0.362609
2,0.886164,0,2.56037,10.6481,1.22286e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,1.02415,0.00913858,-0.000221912,4.48103e-05,0,0.000226391,1.13352,0.40951
3,0.878568,0,2.53762,-3.09397,1.22257e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,1.01505,-0.00906417,-0.000397509,7.8869e-05,0,0.000405258,1.13316,0.545676
4,0.875176,0,2.52715,-6.74546,1.22233e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,1.01086,-0.0174419,-0.000458237,8.94856e-05,0,0.000466892,1.13285,0.584689
5,0.871527,0,2.5161,-6.98506,1.22214e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,1.00644,-0.0262752,-0.000476215,9.16295e-05,0,0.00048495,1.13263,0.594734
6,0.868849,0,2.50802,-6.51019,1.22201e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,1.00321,-0.0327466,-0.000481811,9.14199e-05,0,0.000490408,1.13247,0.597216
7,0.865986,0,2.49951,-6.31156,1.22192e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.999805,-0.0395496,-0.00048681,9.1203e-05,0,0.000495279,1.13236,0.599229
8,0.86321,0,2.49135,-6.33615,1.22187e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.996539,-0.0460815,-0.000492641,9.11931e-05,0,0.000501011,1.13229,0.601746
9,0.860344,0,2.48299,-6.48606,1.22183e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.993195,-0.0527691,-0.000499147,9.12954e-05,0,0.000507428,1.13225,0.604598
