Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.97962,0,3.28166,-43.104,1.20552e-07,0,0,0,0,0,0,1,0,0,1,1.31266,0.21586,-0.000190603,-0.00195496,0,0.00196423,1.11226,1.96106
1,0.975776,0,3.264,25.0301,1.20419e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,1.3056,0.201735,0.000694685,-0.000143466,0,0.000709344,1.11063,0.772443
2,0.966297,0,3.22883,26.0888,1.20321e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,1.29153,0.173599,0.000387428,-7.82325e-05,0,0.000395248,1.10944,0.574254
3,0.962177,0,3.21317,28.2776,1.20268e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,1.28527,0.161073,0.000369383,-7.32884e-05,0,0.000376583,1.10879,0.559583
4,0.957609,0,3.19713,30.5091,1.20245e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,1.27885,0.148243,0.000413184,-8.06877e-05,0,0.000420989,1.10852,0.59036
5,0.952108,0,3.17852,31.4115,1.20238e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,1.27141,0.133348,0.000463269,-8.91386e-05,0,0.000471767,1.10843,0.62319
6,0.946971,0,3.1613,30.9606,1.20236e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,1.26452,0.119575,0.000514059,-9.75387e-05,0,0.000523231,1.1084,0.654539
7,0.941759,0,3.14386,29.6579,1.20235e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,1.25754,0.105624,0.000563642,-0.000105597,0,0.000573449,1.10839,0.683348
8,0.93671,0,3.12694,27.9241,1.20233e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,1.25078,0.0920902,0.000612356,-0.000113353,0,0.000622759,1.10837,0.710222
9,0.93171,0,3.11017,25.9936,1.20231e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,1.24407,0.0786697,0.000659181,-0.000120566,0,0.000670116,1.10834,0.734776
10,0.926828,0,3.09378,23.9821,1.20228e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,1.23751,0.0655587,0.000703861,-0.000127218,0,0.000715266,1.10831,0.757152
11,0.922031,0,3.07767,21.9296,1.20225e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,1.23107,0.0526699,0.000745992,-0.000133282,0,0.000757805,1.10827,0.777342
