Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.986971,0,3.68468,-26.4892,1.19454e-07,0,0,0,0,0,0,1,0,0,1,1.47387,0.229887,-0.000167122,-0.00171412,0,0.00172225,1.0989,1.86011
1,0.981431,0,3.6536,-71.5073,1.19197e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,1.46144,0.205031,0.000862377,-0.000178098,0,0.000880576,1.09579,0.871976
2,0.973011,0,3.61569,11.3274,1.19033e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,1.44628,0.174701,0.000643947,-0.000130031,0,0.000656944,1.0938,0.75095
3,0.967588,0,3.59253,45.2759,1.18957e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,1.43701,0.156171,0.000679315,-0.000134781,0,0.000692557,1.09288,0.769374
4,0.961764,0,3.56984,58.7651,1.1893e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,1.42793,0.138016,0.000761922,-0.00014879,0,0.000776314,1.09256,0.8123
5,0.95538,0,3.54576,63.0226,1.18921e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,1.4183,0.118755,0.000845558,-0.000162696,0,0.000861068,1.09244,0.852718
6,0.949454,0,3.52352,63.0782,1.18914e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,1.40941,0.100961,0.000927871,-0.000176056,0,0.000944426,1.09236,0.890313
7,0.943623,0,3.50163,61.1068,1.18908e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,1.40065,0.0834534,0.00100707,-0.000188674,0,0.0010246,1.09229,0.924528
8,0.938003,0,3.48054,58.1985,1.18902e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,1.39221,0.0665756,0.00108369,-0.000200601,0,0.0011021,1.09221,0.956048
9,0.932529,0,3.45999,54.7269,1.18896e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,1.384,0.0501427,0.00115689,-0.000211599,0,0.00117608,1.09214,0.98478
10,0.92723,0,3.44012,50.9076,1.1889e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,1.37605,0.0342469,0.00122656,-0.000221692,0,0.00124644,1.09207,1.01097
11,0.922087,0,3.42084,46.8496,1.18885e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,1.36834,0.0188201,0.00129255,-0.000230933,0,0.00131302,1.09201,1.03479
