Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.815861,0,2.1793,-84.2726,1.23237e-07,0,0,0,0,0,0,1,0,0,1,0.871718,-0.122452,-0.000210272,-0.0021567,0,0.00216693,1.14526,1.83877
1,0.815768,0,2.17862,24.7404,1.23219e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.871446,-0.122997,0.000109218,-2.25558e-05,0,0.000111523,1.14503,0.273681
2,0.806886,0,2.15416,5.52072,1.23187e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.861664,-0.142562,-0.000280666,5.66743e-05,0,0.000286331,1.14464,0.436244
3,0.799202,0,2.13276,-8.07854,1.23149e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.853106,-0.159678,-0.00047506,9.42557e-05,0,0.000484321,1.14417,0.56483
4,0.794131,0,2.11841,-12.7928,1.23113e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.847363,-0.171164,-0.000555708,0.00010852,0,0.000566205,1.14372,0.608953
5,0.790051,0,2.10685,-13.3698,1.23084e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.842738,-0.180413,-0.00058416,0.000112399,0,0.000594875,1.14336,0.622725
6,0.787348,0,2.09911,-12.4591,1.23061e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.839646,-0.186597,-0.000589569,0.000111866,0,0.000600088,1.14307,0.624493
7,0.785208,0,2.09301,-11.5203,1.23043e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.837205,-0.191479,-0.000587385,0.000110046,0,0.000597604,1.14285,0.62244
8,0.783373,0,2.08781,-10.8829,1.23029e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.835125,-0.195639,-0.000583839,0.000108075,0,0.000593757,1.14269,0.619776
9,0.781665,0,2.08302,-10.5172,1.23019e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.833208,-0.199473,-0.00058078,0.000106226,0,0.000590414,1.14255,0.617409
10,0.780029,0,2.07846,-10.3007,1.2301e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.831384,-0.203121,-0.000578202,0.000104506,0,0.00058757,1.14245,0.615319
11,0.778437,0,2.07406,-10.1363,1.23003e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,0.829623,-0.206643,-0.000575588,0.000102837,0,0.000584702,1.14236,0.613225
12,0.776886,0,2.06979,-9.96035,1.22997e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,0.827918,-0.210054,-0.00057238,0.00010113,0,0.000581245,1.14228,0.610829
13,0.775383,0,2.06568,-9.73865,1.22992e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,0.826274,-0.213341,-0.000568192,9.92953e-05,0,0.000576803,1.14223,0.607924
14,0.773925,0,2.06172,-9.45661,1.22989e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,0.82469,-0.21651,-0.000562797,9.72728e-05,0,0.000571141,1.14218,0.604382
15,0.772525,0,2.05794,-9.11791,1.22986e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,0.823177,-0.219536,-0.000556217,9.50874e-05,0,0.000564286,1.14215,0.600212
16,0.77117,0,2.0543,-8.73862,1.22985e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,0.82172,-0.22245,-0.000548581,9.27899e-05,0,0.000556373,1.14214,0.595473
