Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.884388,0,2.4885,-37.2455,1.22688e-07,0,0,0,0,0,0,1,0,0,1,0.995401,0.0135399,-0.000128046,-0.00131334,0,0.00131957,1.13847,1.50064
1,0.880766,0,2.47755,1.76851,1.2266e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.991022,0.00478154,3.94518e-05,-8.14759e-06,0,4.02844e-05,1.13812,0.171693
2,0.874851,0,2.46011,-0.807908,1.2263e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.984043,-0.00917471,-0.000238932,4.82469e-05,0,0.000243754,1.13775,0.42102
3,0.868137,0,2.44048,-5.88444,1.22601e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.976191,-0.0248798,-0.000387255,7.68344e-05,0,0.000394803,1.1374,0.533882
4,0.864623,0,2.42996,-7.73448,1.22577e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.971983,-0.0332952,-0.00045335,8.85313e-05,0,0.000461913,1.1371,0.576421
5,0.860864,0,2.41889,-8.04167,1.22558e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.967555,-0.0421508,-0.000483491,9.30295e-05,0,0.000492359,1.13686,0.593914
6,0.858085,0,2.41069,-7.82954,1.22543e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.964275,-0.0487119,-0.000499101,9.47006e-05,0,0.000508006,1.13668,0.602376
7,0.855292,0,2.40255,-7.77764,1.22531e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.961019,-0.0552243,-0.000510373,9.56175e-05,0,0.000519252,1.13654,0.608071
8,0.852648,0,2.3949,-7.87126,1.22523e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.957959,-0.0613441,-0.000520207,9.62957e-05,0,0.000529045,1.13643,0.612872
9,0.849976,0,2.38722,-8.07417,1.22516e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.954889,-0.0674828,-0.000529346,9.68189e-05,0,0.000538128,1.13635,0.617173
