Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.780596,0,2.05416,-91.9339,1.23329e-07,0,0,0,0,0,0,1,0,0,1,0.821665,-0.193059,-0.000226419,-0.00232232,0,0.00233333,1.14639,1.86499
1,0.783594,0,2.06227,48.364,1.23339e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.82491,-0.18657,0.000126245,-2.6072e-05,0,0.000128909,1.14652,0.2881
2,0.772572,0,2.03285,10.9069,1.2332e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.813138,-0.210113,-0.000294867,5.95419e-05,0,0.000300819,1.14628,0.437064
3,0.764957,0,2.01206,-7.87754,1.23285e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.804824,-0.226742,-0.000485841,9.63947e-05,0,0.000495312,1.14585,0.558216
4,0.760053,0,1.9984,-13.1537,1.2325e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.799359,-0.237671,-0.00055295,0.000107982,0,0.000563395,1.14542,0.593604
5,0.756593,0,1.98868,-13.0247,1.23221e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.795471,-0.245447,-0.000565214,0.000108754,0,0.000575582,1.14506,0.598764
6,0.754626,0,1.98304,-11.3514,1.23199e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.793216,-0.249957,-0.000555327,0.000105369,0,0.000565235,1.14479,0.59269
7,0.75328,0,1.97916,-9.83842,1.23183e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.791665,-0.253059,-0.000540042,0.000101176,0,0.000549438,1.14459,0.583903
8,0.752209,0,1.9761,-8.78227,1.23172e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.790439,-0.255511,-0.000525477,9.72713e-05,0,0.000534404,1.14444,0.575505
9,0.751242,0,1.97336,-8.06458,1.23162e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.789344,-0.257701,-0.000512886,9.38083e-05,0,0.000521394,1.14433,0.568133
10,0.750321,0,1.97078,-7.51504,1.23155e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.788314,-0.259762,-0.000501753,9.06882e-05,0,0.000509883,1.14424,0.561516
11,0.749437,0,1.96833,-7.02165,1.23149e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,0.787332,-0.261725,-0.000491325,8.7782e-05,0,0.000499105,1.14416,0.55525
12,0.748583,0,1.96598,-6.53484,1.23144e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,0.786391,-0.263606,-0.000481103,8.50029e-05,0,0.000488555,1.1441,0.54906
13,0.747755,0,1.96371,-6.03841,1.23139e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,0.785485,-0.265419,-0.000470839,8.22823e-05,0,0.000477975,1.14405,0.5428
14,0.746939,0,1.9615,-5.52412,1.23136e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,0.7846,-0.26719,-0.000460359,7.95676e-05,0,0.000467184,1.14401,0.536361
15,0.746143,0,1.95935,-4.99247,1.23133e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,0.783741,-0.268908,-0.000449663,7.68715e-05,0,0.000456186,1.14397,0.529739
16,0.745354,0,1.95723,-4.45996,1.23131e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,0.782893,-0.270603,-0.000438951,7.42464e-05,0,0.000445186,1.14395,0.523045
17,0.74456,0,1.95512,-3.9476,1.2313e-07,0,0,0,0,0,0,0.882919,0.0217549,0,0.883187,0.782046,-0.272297,-0.000428532,7.17346e-05,0,0.000434495,1.14393,0.516458
