Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.837467,0,2.2607,-68.2115,1.23152e-07,0,0,0,0,0,0,1,0,0,1,0.90428,-0.078837,-0.000182468,-0.00187153,0,0.0018804,1.1442,1.73664
1,0.835493,0,2.25468,11.3504,1.23123e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.901871,-0.0836561,9.32801e-05,-1.92642e-05,0,9.52485e-05,1.14385,0.256163
2,0.828162,0,2.23404,2.06836,1.23088e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.893618,-0.100162,-0.000263112,5.31297e-05,0,0.000268423,1.14341,0.428259
3,0.820739,0,2.21313,-7.71363,1.23051e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.885253,-0.116892,-0.000448582,8.90021e-05,0,0.000457326,1.14295,0.556654
4,0.815991,0,2.19953,-11.5044,1.23017e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.87981,-0.127778,-0.000530333,0.000103565,0,0.000540351,1.14254,0.60349
5,0.811861,0,2.18774,-12.2336,1.2299e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.875095,-0.137209,-0.000564303,0.000108579,0,0.000574654,1.14219,0.620913
6,0.808958,0,2.1794,-11.7614,1.22968e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.871762,-0.143875,-0.000576853,0.000109453,0,0.000587145,1.14193,0.626612
7,0.806487,0,2.17235,-11.2628,1.22951e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.868941,-0.149515,-0.000581914,0.000109021,0,0.000592038,1.14172,0.628342
8,0.804283,0,2.16611,-10.9827,1.22938e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.866443,-0.154511,-0.000584974,0.000108285,0,0.000594912,1.14156,0.629071
9,0.802182,0,2.1602,-10.9074,1.22928e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.864082,-0.159234,-0.000587764,0.000107504,0,0.000597515,1.14143,0.629675
10,0.800146,0,2.15452,-10.9406,1.22919e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.86181,-0.163779,-0.000590438,0.000106717,0,0.000600005,1.14132,0.630228
11,0.798148,0,2.14898,-11.0096,1.22912e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,0.859593,-0.168211,-0.000592695,0.000105893,0,0.00060208,1.14124,0.630564
12,0.796182,0,2.14356,-11.0655,1.22907e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,0.857424,-0.172549,-0.000594174,0.000104981,0,0.000603377,1.14117,0.630492
13,0.794249,0,2.13826,-11.082,1.22902e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,0.855303,-0.176791,-0.00059461,0.000103912,0,0.000603622,1.14112,0.629876
14,0.792346,0,2.13306,-11.0419,1.22899e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,0.853226,-0.180946,-0.00059379,0.00010263,0,0.000602594,1.14108,0.628602
15,0.790488,0,2.12801,-10.9405,1.22897e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,0.851206,-0.184986,-0.000591678,0.00010115,0,0.000600262,1.14105,0.626659
16,0.788669,0,2.12309,-10.7884,1.22896e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,0.849235,-0.188928,-0.000588363,9.95188e-05,0,0.00059672,1.14104,0.624094
17,0.78689,0,2.11829,-10.5988,1.22896e-07,0,0,0,0,0,0,0.882919,0.0217549,0,0.883187,0.847316,-0.192765,-0.00058401,9.77608e-05,0,0.000592136,1.14103,0.620993
18,0.78514,0,2.11359,-10.3784,1.22896e-07,0,0,0,0,0,0,0.876448,0.0228325,0,0.876746,0.845434,-0.196529,-0.000578681,9.58614e-05,0,0.000586567,1.14104,0.617376
19,0.783425,0,2.10899,-10.1222,1.22897e-07,0,0,0,0,0,0,0.870022,0.0238914,0,0.87035,0.843596,-0.200205,-0.000572358,9.38125e-05,0,0.000579995,1.14105,0.613232
20,0.781743,0,2.1045,-9.82552,1.22898e-07,0,0,0,0,0,0,0.86364,0.0249318,0,0.864,0.841799,-0.2038,-0.000564988,9.16251e-05,0,0.000572369,1.14107,0.608526
21,0.780105,0,2.10013,-9.48847,1.229e-07,0,0,0,0,0,0,0.857303,0.0259541,0,0.857696,0.840052,-0.207293,-0.000556602,8.93224e-05,0,0.000563724,1.14109,0.60327
22,0.778504,0,2.09587,-9.11979,1.22903e-07,0,0,0,0,0,0,0.851009,0.0269588,0,0.851436,0.83835,-0.210698,-0.000547303,8.69216e-05,0,0.000554162,1.14112,0.597507
