Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.98792,0,4.50663,-22.5125,1.17831e-07,0,0,0,0,0,0,1,0,0,1,1.80265,0.224073,-0.000153474,-0.00157414,0,0.00158161,1.07931,1.80796
1,0.981018,0,4.46767,-55.6458,1.17681e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,1.78707,0.1929,0.00100749,-0.000208066,0,0.00102875,1.0775,0.954425
2,0.973308,0,4.42783,-3.79384,1.17586e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,1.77113,0.161027,0.000829006,-0.000167399,0,0.000845738,1.07635,0.86267
3,0.967986,0,4.40137,15.4154,1.1754e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,1.76055,0.139862,0.000884559,-0.000175504,0,0.000901802,1.07581,0.888711
4,0.962795,0,4.37685,22.0496,1.17521e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,1.75074,0.120246,0.000981524,-0.000191675,0,0.00100006,1.07558,0.933514
5,0.957311,0,4.35149,23.0445,1.17512e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,1.7406,0.099958,0.00107592,-0.000207019,0,0.00109565,1.07547,0.974395
6,0.952314,0,4.32846,21.1919,1.17506e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,1.73139,0.0815368,0.00116738,-0.000221501,0,0.00118821,1.0754,1.01212
7,0.947475,0,4.30617,17.909,1.17499e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,1.72247,0.0637002,0.00125412,-0.000234958,0,0.00127594,1.07532,1.04621
8,0.942869,0,4.28494,13.9692,1.17493e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,1.71398,0.0467172,0.00133664,-0.000247425,0,0.00135934,1.07525,1.07729
9,0.938439,0,4.26452,9.74955,1.17487e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,1.70581,0.0303834,0.00141431,-0.000258681,0,0.00143777,1.07517,1.10538
10,0.934199,0,4.24497,5.43386,1.17481e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,1.69799,0.0147457,0.00148728,-0.000268815,0,0.00151138,1.0751,1.13082
11,0.930124,0,4.22619,1.10315,1.17476e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,1.69048,-0.00028368,0.00155575,-0.000277956,0,0.00158038,1.07504,1.15388
12,0.926194,0,4.20807,-3.23251,1.1747e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,1.68323,-0.0147786,0.00162023,-0.000286267,0,0.00164532,1.07497,1.17491
13,0.922393,0,4.19054,-7.587,1.17465e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,1.67622,-0.0287996,0.0016813,-0.000293819,0,0.00170678,1.0749,1.19425
14,0.918724,0,4.17363,-11.9361,1.17459e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,1.66945,-0.0423331,0.00173939,-0.000300632,0,0.00176517,1.07484,1.21214
15,0.915179,0,4.15728,-16.2388,1.17454e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,1.66291,-0.0554128,0.00179461,-0.000306795,0,0.00182065,1.07478,1.22872
16,0.911737,0,4.14141,-20.4951,1.17449e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,1.65656,-0.0681083,0.00184721,-0.000312447,0,0.00187345,1.07471,1.24412
17,0.90838,0,4.12593,-24.7481,1.17444e-07,0,0,0,0,0,0,0.882919,0.0217549,0,0.883187,1.65037,-0.0804927,0.00189759,-0.00031765,0,0.001924,1.07465,1.25852
18,0.905106,0,4.11083,-29.0174,1.17439e-07,0,0,0,0,0,0,0.876448,0.0228325,0,0.876746,1.64433,-0.092569,0.00194618,-0.000322395,0,0.0019727,1.0746,1.27211
19,0.901915,0,4.09612,-33.2776,1.17434e-07,0,0,0,0,0,0,0.870022,0.0238914,0,0.87035,1.63845,-0.104338,0.00199309,-0.000326677,0,0.00201968,1.07454,1.28495
20,0.898805,0,4.08178,-37.4945,1.17429e-07,0,0,0,0,0,0,0.86364,0.0249318,0,0.864,1.63271,-0.115812,0.00203833,-0.00033056,0,0.00206496,1.07448,1.29708
