Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.597784,0,1.4675,-273.262,1.23191e-07,0,0,0,0,0,0,1,0,0,1,0.586998,-0.541683,-0.000487388,-0.00499901,0,0.00502272,1.14469,2.39719
1,0.520487,0,1.27053,85.8289,1.22668e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.508212,-0.699255,0.000464025,-9.58305e-05,0,0.000473817,1.13823,0.45262
2,0.441838,0,1.07249,-54.8083,1.2215e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.428997,-0.857686,0.00118529,-0.000239344,0,0.00120922,1.13184,0.66903
3,0.392354,0,0.947651,-371.108,1.21693e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.37906,-0.957559,0.00222471,-0.0004414,0,0.00226807,1.12622,0.866675
4,0.376539,0,0.905837,-548.97,1.21328e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.362335,-0.99101,0.00281673,-0.000550058,0,0.00286993,1.12174,0.957933
5,0.376824,0,0.904495,-558.574,1.21123e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.361798,-0.992083,0.0030391,-0.000584759,0,0.00309484,1.11924,0.996819
6,0.379835,0,0.911243,-524.286,1.21075e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.364497,-0.986685,0.00306681,-0.000581904,0,0.00312153,1.11865,1.0055
7,0.382969,0,0.918978,-509.121,1.21097e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.367591,-0.980497,0.00305732,-0.000572783,0,0.00311051,1.11891,1.00768
8,0.384986,0,0.924012,-504.303,1.21116e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.369605,-0.97647,0.00306242,-0.000566886,0,0.00311445,1.11915,1.0108
9,0.387094,0,0.929296,-506.47,1.21138e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.371718,-0.972243,0.00307002,-0.000561516,0,0.00312095,1.11942,1.01444
10,0.38885,0,0.933702,-507.756,1.21157e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.373481,-0.968718,0.00307876,-0.000556463,0,0.00312864,1.11964,1.01784
11,0.390758,0,0.938483,-509.735,1.21176e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,0.375393,-0.964893,0.00308657,-0.000551459,0,0.00313545,1.11988,1.02128
12,0.39247,0,0.942779,-511.198,1.21194e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,0.377111,-0.961457,0.00309501,-0.000546835,0,0.00314294,1.1201,1.02458
