Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.861412,0,2.36179,-37.0264,1.22989e-07,0,0,0,0,0,0,1,0,0,1,0.944715,-0.030934,-0.000122782,-0.00125935,0,0.00126532,1.14218,1.4467
1,0.857596,0,2.35055,-0.696993,1.22958e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.940219,-0.0399278,3.44048e-05,-7.10528e-06,0,3.51308e-05,1.14181,0.157828
2,0.851878,0,2.33404,-1.78269,1.22925e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.933616,-0.0531319,-0.000253256,5.11394e-05,0,0.000258368,1.1414,0.4267
3,0.845075,0,2.3146,-7.10985,1.22893e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.925842,-0.0686819,-0.000411389,8.16229e-05,0,0.000419409,1.141,0.541618
4,0.841014,0,2.30278,-9.44564,1.22865e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.921113,-0.0781379,-0.000485914,9.48906e-05,0,0.000495093,1.14066,0.587179
5,0.837059,0,2.29139,-10.0781,1.22843e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.916556,-0.0872522,-0.00052155,0.000100352,0,0.000531117,1.14038,0.606846
6,0.834145,0,2.28297,-9.94912,1.22825e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.91319,-0.0939857,-0.000539387,0.000102344,0,0.000549011,1.14016,0.615999
7,0.831453,0,2.27526,-9.84486,1.22811e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.910106,-0.100153,-0.000550673,0.000103168,0,0.000560253,1.13999,0.621339
8,0.828971,0,2.2682,-9.87944,1.228e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.907282,-0.105802,-0.000559655,0.000103598,0,0.000569163,1.13985,0.625381
9,0.826539,0,2.26134,-10.0443,1.22792e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.904536,-0.111293,-0.000567711,0.000103836,0,0.000577129,1.13975,0.628861
10,0.824157,0,2.25465,-10.2616,1.22785e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.901861,-0.116642,-0.000574986,0.000103925,0,0.000584303,1.13966,0.63188
11,0.821791,0,2.24805,-10.4869,1.22779e-07,0,0,0,0,0,0,0.9227,0.0148758,0,0.92282,0.89922,-0.121925,-0.000581374,0.000103871,0,0.00059058,1.1396,0.634381
12,0.819442,0,2.24152,-10.691,1.22775e-07,0,0,0,0,0,0,0.915955,0.0160741,0,0.916096,0.896609,-0.127147,-0.000586749,0.000103669,0,0.000595837,1.13954,0.636308
13,0.817104,0,2.23505,-10.862,1.22772e-07,0,0,0,0,0,0,0.909257,0.0172512,0,0.90942,0.894021,-0.132323,-0.000591052,0.00010329,0,0.00060001,1.13951,0.637637
14,0.814776,0,2.22863,-10.991,1.2277e-07,0,0,0,0,0,0,0.902604,0.0184074,0,0.902791,0.891452,-0.137462,-0.000594231,0.000102706,0,0.000603042,1.13948,0.638346
15,0.812464,0,2.22227,-11.0771,1.22768e-07,0,0,0,0,0,0,0.895997,0.0195429,0,0.89621,0.888909,-0.142547,-0.000596335,0.000101946,0,0.000604986,1.13946,0.638475
16,0.810165,0,2.21596,-11.1282,1.22768e-07,0,0,0,0,0,0,0.889435,0.0206585,0,0.889675,0.886385,-0.147595,-0.000597469,0.000101059,0,0.000605955,1.13945,0.638085
17,0.807879,0,2.2097,-11.1524,1.22767e-07,0,0,0,0,0,0,0.882919,0.0217549,0,0.883187,0.883882,-0.152601,-0.000597757,0.000100062,0,0.000606074,1.13945,0.637248
18,0.805599,0,2.20347,-11.1523,1.22767e-07,0,0,0,0,0,0,0.876448,0.0228325,0,0.876746,0.881389,-0.157587,-0.000597228,9.89339e-05,0,0.000605367,1.13945,0.635976
19,0.803332,0,2.19728,-11.1219,1.22768e-07,0,0,0,0,0,0,0.870022,0.0238914,0,0.87035,0.878914,-0.162538,-0.000595841,9.76615e-05,0,0.000603791,1.13946,0.634251
20,0.801078,0,2.19114,-11.0547,1.22769e-07,0,0,0,0,0,0,0.86364,0.0249318,0,0.864,0.876456,-0.167452,-0.000593513,9.62511e-05,0,0.000601267,1.13947,0.63203
21,0.798848,0,2.18507,-10.9469,1.2277e-07,0,0,0,0,0,0,0.857303,0.0259541,0,0.857696,0.874028,-0.172309,-0.000590209,9.47155e-05,0,0.00059776,1.13948,0.629301
