Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.59969,0,1.48497,-248.093,1.22873e-07,0,0,0,0,0,0,1,0,0,1,0.593988,-0.548574,-0.000475947,-0.00488167,0,0.00490482,1.14076,2.3788
1,0.524815,0,1.29222,104.853,1.22351e-07,0,0,0,0,0,0,0.992739,0.00151925,0,0.99274,0.516887,-0.702776,0.00041944,-8.66228e-05,0,0.000428292,1.13431,0.433234
2,0.446034,0,1.09238,-30.0285,1.21859e-07,0,0,0,0,0,0,0.985523,0.00298981,0,0.985527,0.436951,-0.862649,0.0011312,-0.000228422,0,0.00115404,1.12826,0.658253
3,0.394247,0,0.960981,-346.808,1.21424e-07,0,0,0,0,0,0,0.978353,0.00442412,0,0.978363,0.384392,-0.967765,0.00219251,-0.000435011,0,0.00223524,1.12292,0.864365
4,0.377091,0,0.915473,-536.465,1.21056e-07,0,0,0,0,0,0,0.971231,0.0058254,0,0.971249,0.366189,-1.00417,0.00281354,-0.000549436,0,0.00286669,1.11841,0.960248
5,0.376949,0,0.912965,-551.955,1.2084e-07,0,0,0,0,0,0,0.964156,0.00719657,0,0.964183,0.365186,-1.00618,0.0030541,-0.000587646,0,0.00311012,1.11577,1.00179
6,0.379906,0,0.919577,-517.334,1.20785e-07,0,0,0,0,0,0,0.957129,0.00853886,0,0.957167,0.367831,-1.00089,0.00308732,-0.000585794,0,0.0031424,1.1151,1.01137
7,0.383087,0,0.927488,-500.934,1.20806e-07,0,0,0,0,0,0,0.950149,0.00985441,0,0.9502,0.370995,-0.99456,0.0030781,-0.000576678,0,0.00313166,1.11536,1.01368
8,0.38508,0,0.932518,-495.459,1.20826e-07,0,0,0,0,0,0,0.943216,0.0111454,0,0.943282,0.373007,-0.990536,0.00308286,-0.00057067,0,0.00313524,1.1156,1.01673
9,0.387205,0,0.937906,-497.684,1.2085e-07,0,0,0,0,0,0,0.936331,0.0124123,0,0.936413,0.375163,-0.986225,0.00309065,-0.000565289,0,0.00314192,1.11589,1.02042
10,0.388933,0,0.942297,-498.873,1.20869e-07,0,0,0,0,0,0,0.929492,0.0136555,0,0.929593,0.376919,-0.982713,0.00309941,-0.000560195,0,0.00314962,1.11613,1.02378
