"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.135267529,      -15.24114462,      -15.58015151,      -3.418914297,      -10.10779948,      0.2540406244,      0.4796580321,                 0,                 0,                 0,      0.1608638287,      0.2112689711,      0.4999738878,                 0,       1.888115466,   0.0006336746026
           1,      -4.620921079,      -4.283657629,      -4.328486976,       -3.90334492,      -10.71285508,      0.3030347807,      0.5444520586,                 0,                 0,                 0,      0.1693032228,      0.2544295183,      0.5687914755,                 0,       1.796665245,    0.001173342835
           2,      -4.722962102,      -4.380582201,      -4.649979573,      -3.982875031,      -10.98832941,      0.3106939249,      0.4964843616,                 0,                 0,                 0,      0.1459186164,      0.2662401774,      0.5216738485,                 0,       1.597985419,    0.001173342835
           3,      -4.825369109,      -4.494503182,      -4.768981063,      -4.082168639,       -11.1919215,      0.3109077166,      0.4641689968,                 0,                 0,                 0,      0.1335985961,      0.2692696252,      0.4895000866,                 0,       1.492947817,    0.001173342835
           4,      -4.865307125,      -4.557485538,      -4.724262585,      -4.132289848,      -11.25666445,      0.3034157473,      0.4515904238,                 0,                 0,                 0,      0.1295767666,        0.26290246,      0.4763164107,                 0,       1.488355261,    0.001173342835
           5,      -4.821196821,      -4.556803779,      -4.660690521,      -4.092360101,      -11.23997448,      0.2922358168,      0.4466813522,                 0,                 0,                 0,      0.1279371993,      0.2521929262,      0.4704516245,                 0,       1.528496257,    0.001173342835
           6,      -4.755220267,      -4.516155621,      -4.587682275,      -4.025429623,       -11.1929194,      0.2818520732,      0.4440121031,                 0,                 0,                 0,      0.1267897609,      0.2420813363,      0.4668875298,                 0,       1.575337368,    0.001173342835
           7,      -4.687779042,      -4.454957851,      -4.517409615,      -3.957516636,      -11.12775669,      0.2722944793,      0.4419076894,                 0,                 0,                 0,      0.1257081336,      0.2327435237,      0.4639581248,                 0,       1.622903595,    0.001173342835
           8,      -4.624980564,      -4.385939243,       -4.45671168,      -3.896224617,      -11.04953971,      0.2628365844,      0.4401006021,                 0,                 0,                 0,      0.1246987374,       0.223479117,      0.4613336042,                 0,       1.674426728,    0.001173342835
           9,      -4.568646355,      -4.316551677,      -4.406452849,      -3.842811331,      -10.96483334,      0.2531370399,      0.4386234249,                 0,                 0,                 0,      0.1238643457,      0.2139452267,      0.4590166771,                 0,       1.732750865,    0.001173342835
          10,        -4.5182392,      -4.250388771,      -4.364819573,       -3.79592819,      -10.87978395,      0.2431996697,      0.4374967516,                 0,                 0,                 0,      0.1232774778,      0.2041438672,      0.4570281922,                 0,       1.798920007,    0.001173342835
          11,      -4.472558432,      -4.188887601,      -4.329327746,      -3.753665262,      -10.79803401,      0.2331916813,       0.436657795,                 0,                 0,                 0,       0.122949911,      0.1942470822,      0.4553201744,                 0,       1.872527324,    0.001173342835
          12,      -4.430946342,      -4.132331047,      -4.297685339,       -3.71479635,      -10.72109995,      0.2233399839,      0.4360204131,                 0,                 0,                 0,      0.1228681608,      0.1844884249,       0.453826586,                 0,       1.952272072,    0.001173342835
          13,      -4.392917399,      -4.080515027,      -4.268003017,      -3.678405419,      -10.64942554,      0.2138780215,       0.435422884,                 0,                 0,                 0,       0.122949535,      0.1751145462,      0.4524066663,                 0,       2.035846792,    0.001173342835
          14,       -4.35728947,      -4.033135813,      -4.238644327,      -3.643087152,      -10.58324227,      0.2050071315,      0.4345989762,                 0,                 0,                 0,      0.1230328718,      0.1663492209,      0.4508127447,                 0,       2.119921259,    0.001173342835
          15,      -4.322439843,       -3.99010573,      -4.208427533,      -3.607453312,      -10.52284529,      0.1968641056,      0.4332507447,                 0,                 0,                 0,      0.1229366896,      0.1583546878,      0.4487599321,                 0,       2.200760486,    0.001173342835
          16,      -4.287471052,      -3.951699946,      -4.177193462,      -3.571423326,      -10.46884325,      0.1894892877,      0.4311029695,                 0,                 0,                 0,      0.1224905951,      0.1511951242,      0.4459775721,                 0,       2.275078316,    0.001173342835
          17,      -4.252933434,       -3.91850567,      -4.145828845,      -3.536509917,      -10.42176876,      0.1828128299,      0.4279649264,                 0,                 0,                 0,      0.1215621012,      0.1448175709,      0.4422695786,                 0,       2.341000501,    0.001173342835
          18,      -4.220406434,      -3.891340984,      -4.115869928,      -3.504900321,      -10.38186401,      0.1766692837,      0.4237850172,                 0,                 0,                 0,      0.1200770283,      0.1390617058,      0.4375701299,                 0,       2.398747583,    0.001173342835
          19,      -4.191176691,      -3.870998618,      -4.089070905,        -3.4780678,      -10.34909536,      0.1708452779,      0.4186956673,                 0,                 0,                 0,      0.1180399051,      0.1337034281,       0.431992551,                 0,       2.450730114,    0.001173342835
          20,      -4.165691639,      -3.857956065,      -4.066986536,      -3.456379279,       -10.3234373,      0.1651379483,      0.4130228947,                 0,                 0,                 0,       0.115540876,      0.1285122314,      0.4258439384,                 0,       2.501078032,    0.001173342835
          21,      -4.143671533,      -3.852229714,      -4.050620682,      -3.439316004,      -10.30451691,      0.1593967878,      0.4072609173,                 0,                 0,                 0,      0.1127489351,      0.1232951072,       0.419603512,                 0,       2.555013328,    0.001173342835
          22,       -4.12422022,      -3.853341193,      -4.040228997,      -3.425624946,       -10.2922823,      0.1535438082,      0.4020248599,                 0,                 0,                 0,      0.1098967754,      0.1179207524,      0.4138772586,                 0,       2.618307209,    0.001173342835
          23,      -4.106104623,      -3.860362484,      -4.035183641,       -3.41354091,      -10.28720085,      0.1475785348,      0.3979843274,                 0,                 0,                 0,      0.1072542125,      0.1123303343,      0.4093321937,                 0,       2.696762967,    0.001173342835
          24,      -4.088276315,       -3.87192056,      -4.033997659,      -3.401300169,      -10.28872823,       0.141570309,      0.3957923688,                 0,                 0,                 0,      0.1050968266,      0.1065360134,      0.4066249248,                 0,       2.795730062,    0.001173342835
          25,      -4.070176262,      -3.886185291,      -4.034710489,      -3.387646674,        -10.296266,      0.1356446517,      0.3960239733,                 0,                 0,                 0,      0.1036784356,      0.1006127193,      0.4063391928,                 0,       2.919569392,    0.001173342835
          26,      -4.051642921,      -3.900836289,      -4.035489054,      -3.371995663,      -10.30881201,      0.1299609052,      0.3991109545,                 0,                 0,                 0,      0.1031969298,     0.09468155299,       0.408919056,                 0,       3.071007808,    0.001173342835
          27,      -4.032627987,      -3.913089695,      -4.035051057,      -3.354184474,      -10.32480532,       0.124703676,      0.4053300344,                 0,                 0,                 0,      0.1037957791,     0.08890230065,      0.4146562728,                 0,       3.250345519,     0.00126522455
          28,      -4.013105535,      -3.919954864,      -4.032756042,      -3.334246009,      -10.34296364,      0.1200582278,       0.414773133,                 0,                 0,                 0,      0.1055459884,     0.08345150953,        0.42365856,                 0,       3.454766412,     0.00126522455
          29,      -3.993225457,      -3.918859226,      -4.028503291,      -3.312475783,      -10.36109492,      0.1161890607,       0.427347129,                 0,                 0,                 0,      0.1084439687,      0.0785011698,       0.435847488,                 0,       3.678032393,     0.00126522455
          30,      -3.973512533,      -3.908517592,      -4.022670948,      -3.289676867,      -10.37637243,      0.1132209152,      0.4428005112,                 0,                 0,                 0,      0.1124231795,       0.074197468,      0.4509833745,                 0,       3.910942694,     0.00126522455
          31,       -3.95482753,      -3.889516967,       -4.01603604,      -3.267139461,      -10.38638216,      0.1112231466,      0.4607606773,                 0,                 0,                 0,      0.1173686747,     0.07064196988,      0.4687010798,                 0,       4.142668963,     0.00126522455
          32,      -3.938118152,      -3.864077156,      -4.009698545,      -3.246295707,       -10.3904589,      0.1101985191,      0.4807704744,                 0,                 0,                 0,      0.1231282931,     0.06787727269,      0.4885454314,                 0,       4.362767107,     0.00126522455
          33,      -3.924151035,      -3.835137465,      -4.004797661,      -3.228332625,      -10.39020632,      0.1100814179,      0.5023238238,                 0,                 0,                 0,      0.1295232893,     0.06588211892,      0.5100065577,                 0,       4.563202703,     0.00126522455
          34,      -3.913333558,      -3.805457186,      -4.002248026,      -3.213939739,      -10.38599231,      0.1107492279,      0.5249033607,                 0,                 0,                 0,      0.1363628693,     0.06457945141,      0.5325583762,                 0,       4.739566772,     0.00126522455
          35,      -3.905642623,       -3.77716442,      -4.002557339,      -3.203239107,      -10.38081291,      0.1120346262,      0.5479936263,                 0,                 0,                 0,      0.1434442914,     0.06384750915,      0.5556728062,                 0,        4.89128803,     0.00126522455
          36,      -3.900697052,      -3.751704953,      -4.005776829,      -3.195913729,       -10.3773787,      0.1137461425,        0.57110124,                 0,                 0,                 0,       0.150562301,     0.06353855136,      0.5788416569,                 0,       5.020840508,     0.00126522455
          37,      -3.897861273,      -3.730009821,      -4.011496082,      -3.191365068,      -10.37131241,      0.1156856457,      0.5937638825,                 0,                 0,                 0,      0.1575139651,     0.06349549471,         0.6015871,                 0,       5.132563153,     0.00126522455
          38,      -3.896342661,      -3.712697104,      -4.018833642,      -3.188844995,      -10.36106169,      0.1176624205,      0.6155562616,                 0,                 0,                 0,      0.1641034262,     0.06356541632,      0.6234688399,                 0,       5.231545117,     0.00126522455
          39,      -3.895276915,       -3.70022183,      -4.026427202,      -3.187562744,      -10.34659767,      0.1195047422,      0.6360976103,                 0,                 0,                 0,      0.1701488625,     0.06361043089,      0.6440925914,                 0,       5.322781327,     0.00126522455
          40,      -3.893812379,      -3.692982003,      -4.032525845,      -3.186775469,      -10.32956246,      0.1210689777,       0.655065101,                 0,                 0,                 0,      0.1754930002,     0.06351558826,      0.6631242372,                 0,       5.410676735,     0.00126522455
          41,      -3.891195257,      -3.691360436,      -4.035275877,      -3.185847261,      -10.31270158,      0.1222458766,       0.672211439,                 0,                 0,                 0,      0.1800155786,     0.06319360693,      0.6803079017,                 0,       5.498847547,     0.00126522455
          42,      -3.886866926,      -3.695735388,      -4.033170784,      -3.184291788,      -10.29810137,        0.12296005,      0.6873711932,                 0,                 0,                 0,      0.1836363138,     0.06258380302,      0.6954722128,                 0,       5.590199362,     0.00126522455
          43,      -3.880543478,       -3.70645263,       -4.02548593,      -3.181779968,      -10.28635084,      0.1231692655,      0.7004716329,                 0,                 0,                 0,        0.18632062,     0.06165044387,      0.7085410357,                 0,       5.687065111,     0.00126522455
          44,      -3.872255347,      -3.723746713,      -4.012478467,      -3.178121364,       -10.2775666,      0.1228607504,      0.7115356023,                 0,                 0,                 0,      0.1880798157,     0.06037881427,      0.7195360144,                 0,       5.791398798,     0.00126522455
          45,       -3.86233113,      -3.747612973,      -3.995230558,      -3.173242086,        -10.271629,      0.1220481094,      0.7206824628,                 0,                 0,                 0,      0.1889713081,     0.05877206415,       0.728577242,                 0,       5.904904766,     0.00126522455
          46,        -3.8513352,      -3.777549447,      -3.975278218,      -3.167179255,      -10.26851361,       0.120764157,      0.7281056331,                 0,                 0,                 0,      0.1890833994,     0.05684602562,      0.7358602612,                 0,       6.029153447,     0.00126522455
          47,      -3.839973091,      -3.812128204,      -3.954249261,      -3.160086602,      -10.26810979,      0.1190567258,      0.7340623806,                 0,                 0,                 0,      0.1885309799,     0.05462592701,       0.741645529,                 0,       6.165652345,     0.00126522455
          48,       -3.82899592,      -3.848341367,      -3.933637402,      -3.152243341,      -10.27044835,      0.1169840919,      0.7388538567,                 0,                 0,                 0,      0.1874454058,     0.05214357549,      0.7462381301,                 0,       6.315848971,     0.00126522455
          49,      -3.819127719,      -3.880954599,      -3.914720424,      -3.144053292,      -10.27592323,      0.1146109353,      0.7428051011,                 0,                 0,                 0,      0.1859654511,     0.04943507579,      0.7499675047,                 0,       6.481101468,     0.00126522455
          50,      -3.811018853,      -3.902825409,      -3.898539967,      -3.136019953,      -10.28462778,      0.1120053791,       0.746247635,                 0,                 0,                 0,      0.1842302979,     0.04653939787,      0.7531698495,                 0,       6.662605326,     0.00126522455
