"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,       -4.02510949,      -15.39228044,       -15.6801667,      -3.308756258,      -10.12289658,      0.3205121712,      0.8329427071,                 0,                 0,                 0,      0.2530526252,        0.17864134,      0.8744191654,                 0,       2.598786511,   0.0006068384991
           1,      -4.510100407,      -4.247534433,      -4.254428481,      -3.795211405,      -10.67950685,      0.4063683954,      0.9864302022,                 0,                 0,                 0,      0.2730608608,      0.2379873541,       1.039972036,                 0,       2.427428445,    0.001168539486
           2,      -4.667168317,      -4.404520169,      -4.580118848,      -3.927889544,      -10.98870131,      0.4162757872,      0.9211939846,                 0,                 0,                 0,      0.2423585718,      0.2585259535,      0.9772656853,                 0,       2.212941547,    0.001168539486
           3,      -4.744061637,      -4.504638824,      -4.650928424,      -4.002201143,      -11.16319983,      0.4167223629,      0.8772502729,                 0,                 0,                 0,      0.2283491614,      0.2662192091,      0.9339983414,                 0,       2.105119262,    0.001168539486
           4,      -4.761600951,      -4.540879537,      -4.608367742,      -4.027331633,      -11.17599101,      0.4079521626,       0.853808063,                 0,                 0,                 0,      0.2233105516,      0.2614383674,      0.9094301267,                 0,       2.092912212,    0.001168539486
           5,      -4.703630272,      -4.497041197,      -4.523500781,      -3.969801376,      -11.15142649,      0.3972363317,      0.8444521191,                 0,                 0,                 0,      0.2215525543,      0.2524136738,      0.8984338717,                 0,       2.125817937,    0.001168539486
           6,      -4.649011298,      -4.448454474,      -4.463950095,      -3.917894035,      -11.06320015,      0.3851326223,       0.838894702,                 0,                 0,                 0,      0.2197126319,      0.2413931979,      0.8909549831,                 0,       2.178196947,    0.001168539486
           7,       -4.55727897,      -4.344081291,      -4.368763007,      -3.823953465,      -11.00793388,      0.3764306614,      0.8357290963,                 0,                 0,                 0,      0.2183288041,      0.2333330548,      0.8863965539,                 0,       2.220140871,    0.001168539486
           8,      -4.502637206,      -4.281465549,      -4.318066574,      -3.775241638,      -10.88491017,      0.3653446275,       0.832232876,                 0,                 0,                 0,      0.2162240029,       0.222976102,      0.8811185589,                 0,       2.277939275,    0.001168539486
           9,      -4.418881597,      -4.172853648,      -4.239919721,      -3.689825221,      -10.81775299,      0.3569187615,      0.8295884776,                 0,                 0,                 0,      0.2146837817,      0.2151022433,      0.8771197578,                 0,       2.324306164,    0.001168539486
          10,      -4.373478814,      -4.114149748,      -4.202105126,       -3.65097676,      -10.69182096,      0.3444831924,      0.8260633037,                 0,                 0,                 0,       0.212355759,      0.2034190421,      0.8715904685,                 0,       2.397978542,    0.001168539486
          11,      -4.301935292,      -4.013569326,       -4.13658008,      -3.574728305,      -10.62588315,      0.3351933736,      0.8235395181,                 0,                 0,                 0,      0.2107598701,      0.1946731723,      0.8675680328,                 0,       2.456908707,    0.001168539486
          12,      -4.265122486,      -3.961526329,      -4.105518435,      -3.543777788,       -10.5157771,       0.321501286,      0.8198671605,                 0,                 0,                 0,      0.2084120238,      0.1817749773,      0.8616861931,                 0,       2.550120936,    0.001168539486
          13,      -4.203510395,      -3.873425126,      -4.046258264,      -3.474973406,      -10.45678072,       0.311860347,      0.8172669705,                 0,                 0,                 0,      0.2069006959,      0.1726954131,      0.8575304492,                 0,       2.620618422,    0.001168539486
          14,      -4.174323986,      -3.830280484,      -4.019518712,      -3.450746052,      -10.36329959,      0.2983041398,      0.8124594796,                 0,                 0,                 0,      0.2043765203,       0.160118586,      0.8505514706,                 0,       2.723594383,    0.001168539486
          15,      -4.120483013,      -3.759255818,      -3.964919763,      -3.388299845,      -10.31604967,      0.2892032023,      0.8085079486,                 0,                 0,                 0,      0.2025152032,      0.1517946531,      0.8451520446,                 0,       2.795639682,    0.001168539486
          16,      -4.097856259,      -3.728073474,      -3.942069762,      -3.369696817,      -10.24005871,      0.2767635825,      0.7999815386,                 0,                 0,                 0,      0.1989516082,      0.1409328988,      0.8346894397,                 0,       2.890487004,    0.001168539486
          17,      -4.054030338,      -3.678893122,       -3.89505319,      -3.318431922,      -10.21312271,      0.2685176792,      0.7929345391,                 0,                 0,                 0,      0.1962068633,      0.1339631735,       0.826378119,                 0,       2.953006824,    0.001168539486
          18,      -4.041309145,      -3.662920807,      -3.878601146,      -3.309907833,      -10.15914575,      0.2568095641,       0.778994541,                 0,                 0,                 0,      0.1910569754,      0.1247163914,      0.8106969032,                 0,       3.033354866,    0.001168539486
          19,      -4.013372107,      -3.639210254,      -3.844275517,      -3.277433724,      -10.15789604,       0.248818163,      0.7686878616,                 0,                 0,                 0,      0.1873363249,      0.1185356804,      0.7992126121,                 0,       3.089355907,    0.001168539486
          20,      -4.012616485,      -3.640263887,      -3.837045832,      -3.281495481,      -10.12779672,       0.236882428,      0.7519010952,                 0,                 0,                 0,      0.1810903509,      0.1095342524,      0.7806861016,                 0,       3.174153108,    0.001168539486
          21,      -3.997472306,      -3.639919186,      -3.816426733,      -3.265139025,      -10.15781421,      0.2287127214,      0.7414798339,                 0,                 0,                 0,      0.1770712466,      0.1031965926,      0.7690593711,                 0,       3.241970229,    0.001168539486
          22,      -4.001852898,      -3.653966338,      -3.818729682,      -3.275440971,       -10.1507571,      0.2170338531,      0.7294146809,                 0,                 0,                 0,      0.1716098124,     0.09366921758,      0.7552321152,                 0,        3.36083367,    0.001168539486
          23,       -3.98405189,      -3.659921721,      -3.807683295,      -3.257065177,      -10.21238304,      0.2095855266,      0.7247508539,                 0,                 0,                 0,      0.1688463862,      0.0870927939,      0.7494029213,                 0,       3.458019576,    0.001168539486
          24,      -3.980335538,       -3.67028056,      -3.815427952,      -3.257917859,      -10.20714662,      0.2006820664,      0.7270325389,                 0,                 0,                 0,      0.1670268119,     0.07793485269,      0.7501838196,                 0,       3.622807717,    0.001168539486
          25,      -3.944527861,      -3.650309651,      -3.803930561,      -3.214937739,      -10.28559461,      0.1960147714,      0.7342003825,                 0,                 0,                 0,      0.1674906379,     0.07214853139,      0.7564830347,                 0,       3.745638031,    0.001168539486
          26,      -3.929940662,      -3.640691447,      -3.810227756,      -3.201332848,      -10.25574177,      0.1932160739,      0.7583093185,                 0,                 0,                 0,       0.172105499,     0.06540909414,      0.7797994127,                 0,       3.924669947,    0.001168539486
          27,      -3.887769837,       -3.59592097,      -3.796219855,       -3.14694018,      -10.32930389,      0.1932959316,      0.7806857241,                 0,                 0,                 0,      0.1772652983,     0.06179468448,      0.8018821197,                 0,       4.038810945,    0.001168539486
          28,      -3.878169609,       -3.57936749,      -3.804639424,      -3.136807438,       -10.2707351,      0.1981908058,      0.8274279562,                 0,                 0,                 0,      0.1892190342,     0.05890773497,      0.8487911975,                 0,       4.174905857,    0.001168539486
          29,      -3.852144392,      -3.540843218,      -3.801154507,      -3.098350588,      -10.33953619,      0.2030713252,      0.8630082627,                 0,                 0,                 0,      0.1987955229,      0.0578488765,      0.8846890596,                 0,       4.249779047,    0.001375724619
          30,      -3.857839509,      -3.532783975,      -3.820141521,      -3.103278255,      -10.27465874,      0.2134628104,      0.9240707497,                 0,                 0,                 0,      0.2156731998,     0.05801963146,       0.946629201,                 0,       4.328954294,    0.001375724619
          31,      -3.852718186,       -3.51204241,      -3.832919232,      -3.087944926,      -10.33577334,      0.2206781445,      0.9651929033,                 0,                 0,                 0,      0.2271677681,     0.05834889858,      0.9883782627,                 0,       4.373758469,    0.001375724619
          32,      -3.869688954,      -3.516873832,      -3.861082152,       -3.10675545,       -10.2587179,      0.2315348787,       1.025884649,                 0,                 0,                 0,      0.2437140391,     0.05903971189,       1.050029536,                 0,       4.430799605,    0.001375724619
          33,      -3.872460208,      -3.514409414,      -3.877920477,      -3.107201655,      -10.29465237,      0.2375325835,       1.062333802,                 0,                 0,                 0,      0.2532610839,     0.05893931635,       1.086968717,                 0,       4.472370848,    0.001375724619
          34,      -3.886956329,      -3.534328212,      -3.904481402,      -3.131038749,      -10.22453475,      0.2439569274,         1.1082338,                 0,                 0,                 0,      0.2635874531,     0.05769986949,       1.133299547,                 0,        4.54274372,    0.001375724619
          35,      -3.877170468,      -3.552565017,      -3.902343296,      -3.130347827,      -10.27558734,      0.2461041177,       1.132097558,                 0,                 0,                 0,      0.2676840073,     0.05587895634,       1.157190416,                 0,       4.600075642,    0.001375724619
          36,      -3.878842742,      -3.589035813,      -3.912602672,      -3.145262948,      -10.22033731,      0.2458553767,       1.156367055,                 0,                 0,                 0,      0.2682032666,     0.05162800418,       1.181086018,                 0,       4.703444238,    0.001375724619
          37,      -3.853161281,      -3.627718014,      -3.884919693,       -3.12746371,      -10.29447447,        0.24374023,       1.166448709,                 0,                 0,                 0,      0.2657414323,     0.04787791264,       1.190680308,                 0,       4.785622417,    0.001375724619
          38,      -3.851337427,      -3.674894078,      -3.886275942,      -3.131824418,      -10.25529798,      0.2382367267,       1.174069323,                 0,                 0,                 0,      0.2576753414,     0.04119212249,        1.19728807,                 0,       4.928162584,    0.001375724619
          39,       -3.82958923,      -3.712998634,      -3.860616224,       -3.10566407,      -10.35026572,      0.2336977609,       1.176735283,                 0,                 0,                 0,      0.2508672661,     0.03627539546,       1.199168323,                 0,       5.035286939,    0.001375724619
          40,      -3.840021726,      -3.744854236,      -3.873132679,      -3.113970714,       -10.3278072,      0.2267795856,       1.181416283,                 0,                 0,                 0,        0.23948215,     0.02867951099,       1.202643297,                 0,       5.209535416,    0.001375724619
          41,      -3.840346248,      -3.741318439,      -3.870103996,      -3.100685977,      -10.43092205,      0.2222591471,       1.185465755,                 0,                 0,                 0,      0.2318380711,      0.0235527119,       1.205891146,                 0,       5.333709638,    0.001375724619
          42,      -3.871379611,       -3.74360389,       -3.90078662,      -3.125260847,      -10.40294718,      0.2171001362,       1.198322674,                 0,                 0,                 0,      0.2220833831,     0.01634245007,       1.217720257,                 0,       5.519677209,    0.001375724619
          43,      -3.900557455,      -3.717788974,       -3.92525298,      -3.138757849,       -10.4788827,      0.2139644945,       1.208415848,                 0,                 0,                 0,      0.2159433669,     0.01158395765,       1.227157479,                 0,       5.647740062,    0.002038907944
