"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -3.946897691,      -15.36878113,      -15.68987996,      -3.230544459,      -10.12081878,      0.3822210268,      0.9994920028,                 0,                 0,                 0,      0.2969531536,      0.1568311991,       1.058527823,                 0,       2.614958186,   0.0006252380679
           1,       -4.41004066,      -4.190913081,      -4.217676387,      -3.696760738,      -10.63468614,      0.5053798552,       1.241135512,                 0,                 0,                 0,      0.3297112071,      0.2247694437,       1.321099865,                 0,       2.455846823,    0.001190880527
           2,      -4.601538642,      -4.391034468,      -4.515657309,      -3.865244577,      -10.95929802,       0.523308615,       1.189906013,                 0,                 0,                 0,      0.3045098613,      0.2533613133,       1.274965204,                 0,       2.273813154,    0.001190880527
           3,      -4.677635926,      -4.486267744,      -4.572469622,      -3.938238194,      -11.11508611,      0.5230466635,       1.142114642,                 0,                 0,                 0,      0.2918171992,      0.2634495169,       1.228249983,                 0,       2.183580781,    0.001190880527
           4,      -4.689422105,      -4.512734501,       -4.53106747,      -3.955825402,      -11.11449383,      0.5119446138,       1.112811346,                 0,                 0,                 0,       0.286943945,      0.2589530243,       1.197238368,                 0,       2.173694802,    0.001190880527
           5,      -4.630036643,      -4.453024131,      -4.445084402,        -3.8948184,      -11.08395008,      0.4996568505,       1.100086319,                 0,                 0,                 0,       0.284769656,      0.2497107299,       1.182155417,                 0,       2.201683651,    0.001190880527
           6,      -4.575601102,      -4.394508545,      -4.384152414,      -3.842452051,      -10.99327549,      0.4864210383,       1.092375377,                 0,                 0,                 0,      0.2821190109,      0.2384576125,       1.171762501,                 0,       2.245740401,    0.001190880527
           7,      -4.483494397,      -4.279549734,      -4.287306274,      -3.748132287,      -10.93558062,      0.4771986524,       1.088167891,                 0,                 0,                 0,      0.2801272516,      0.2303645009,       1.165658659,                 0,       2.280324735,    0.001190880527
           8,      -4.428286161,      -4.212403117,      -4.235777418,      -3.698941304,      -10.81045557,      0.4655104293,       1.083531206,                 0,                 0,                 0,      0.2772133831,      0.2199568975,       1.158602088,                 0,       2.327619614,    0.001190880527
           9,      -4.343273535,      -4.098409284,      -4.156178692,       -3.61227348,      -10.70099229,      0.4533073613,        1.07871372,                 0,                 0,                 0,      0.2740642524,      0.2090857856,       1.151257568,                 0,       2.379651893,    0.001190880527
          10,      -4.269793862,      -3.998200697,      -4.088697968,      -3.538651682,      -10.59433417,      0.4403690103,       1.073574378,                 0,                 0,                 0,      0.2705810462,      0.1975664824,       1.143439678,                 0,       2.437897203,    0.001190880527
          11,       -4.20575459,      -3.909357245,      -4.030160935,      -3.475081893,      -10.44755277,      0.4205107422,       1.064906523,                 0,                 0,                 0,      0.2646428754,      0.1800550017,       1.130679169,                 0,       2.532412176,    0.001190880527
          12,      -4.113198918,      -3.781996562,      -3.936661313,      -3.372114731,      -10.37747887,      0.4066298694,       1.058597777,                 0,                 0,                 0,      0.2605016786,      0.1678686238,       1.121515594,                 0,       2.603344851,    0.001190880527
          13,      -4.071034479,      -3.721199543,      -3.895032811,      -3.334773579,      -10.25796003,      0.3868486946,       1.046542087,                 0,                 0,                 0,      0.2533482952,      0.1511656707,       1.105464242,                 0,       2.705300809,    0.001190880527
          14,       -3.99974561,      -3.632580038,      -3.823229223,      -3.255421551,      -10.20873617,      0.3737144843,       1.036860771,                 0,                 0,                 0,      0.2480949425,      0.1404382138,        1.09316965,                 0,       2.774473066,    0.001190880527
          15,      -3.973692792,       -3.59476302,      -3.795474885,      -3.233388478,      -10.12250499,      0.3550979208,       1.017509481,                 0,                 0,                 0,      0.2387986862,       0.126451323,       1.070247701,                 0,       2.865433509,    0.001190880527
          16,      -3.926405044,      -3.545872029,      -3.744541011,      -3.180429973,      -10.10650232,      0.3426553725,       1.003000073,                 0,                 0,                 0,      0.2322373284,      0.1174441234,       1.053389163,                 0,       2.927139492,    0.001190880527
          17,      -3.919718712,      -3.534096671,       -3.73056878,      -3.177770753,      -10.05766336,       0.324504221,      0.9794012782,                 0,                 0,                 0,       0.221756805,      0.1048309407,       1.026421126,                 0,       3.018146498,    0.001190880527
