"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.347280087,      -15.34865562,      -15.66071503,      -3.653162585,      -16.58055073,      0.8179005166,      0.2329122814,       0.264375051,                 0,                 0,                 0,     0.06957577142,      0.2223056927,      0.2733541245,                 0,       1.135084202,     0.00122956631
          0,           0,          10,      -4.169164676,      -3.871849061,      -4.195919019,      -3.418425287,        -10.425016,     -0.2137484629,      0.1042528239,      0.2217128943,                 0,                 0,                 0,      0.0313167339,     0.09542865918,      0.2256515672,                 0,       2.126684784,    0.001317505919
          0,           0,          20,      -4.371524331,       -3.96699505,       -4.26572613,      -3.598776348,      -10.42489187,     -0.3098363438,     0.03509975198,      0.3760239766,                 0,                 0,                 0,      0.0370873251,     0.02024424052,      0.3771156246,                 0,        10.7130095,     0.00151839614
          0,           0,          30,      -4.825972187,      -4.634551486,      -4.863116111,      -4.119630458,      -10.42489687,     -0.3135466202,     0.04166172461,       0.440490596,                 0,                 0,                 0,    0.002126959822,     0.02425891861,       0.441790866,                 0,       10.57302836,     0.00151839614
          0,           0,          40,      -5.092130361,      -5.154771949,      -5.262585806,      -4.386250623,      -10.42462204,     -0.4677202026,      0.0342125272,      0.4142848178,                 0,                 0,                 0,   -0.005998745189,     0.01784891967,      0.4153117183,                 0,       12.10915567,     0.00151839614
          0,           0,          50,      -5.261964357,      -5.281201967,      -5.453403124,      -4.553317427,      -10.36221046,      -0.695095075,     0.02330015511,      0.4154278215,                 0,                 0,                 0,    0.002757580532,     0.00689996211,      0.4160235121,                 0,       17.82940154,    0.002853747129
          0,           0,          60,      -5.343706288,      -5.424767051,      -5.619427064,      -4.631221427,      -9.220447229,     -0.8282617862,     0.02362167303,      0.4215536884,                 0,                 0,                 0,   -0.003785372754,    0.006979661191,       0.422157293,                 0,       17.84605553,    0.002853747129
          0,           0,          70,      -5.361349811,      -5.517717609,      -5.677703486,      -4.657084588,      -7.847770041,     -0.9532024432,     0.02250303374,       0.405694563,                 0,                 0,                 0,    -0.01105348357,    0.006487284151,      0.4062663906,                 0,       18.02843864,    0.002853747129
          0,           0,          80,       -5.60745625,      -5.592902411,       -5.75275449,      -4.896339646,      -7.582584612,      -1.024432127,     0.01878622085,      0.3854183638,                 0,                 0,                 0,    -0.01400678451,     0.00357293829,      0.3858593932,                 0,       20.51601367,    0.002853747129
          0,           0,          90,      -5.646125453,      -5.591527946,       -5.91018799,      -4.935097808,       -7.67449714,      -1.161685077,     0.01708278564,      0.3751503318,                 0,                 0,                 0,    -0.01796272579,    0.002275739831,      0.3755321744,                 0,       21.96072348,     0.01265954965
