"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.167621101,      -15.41554057,      -15.60624828,      -3.451267869,      -10.46407308,      0.4704445169,       1.064430857,                 0,                 0,                 0,      0.4908497135,      0.1588233874,       1.152868693,                 0,       2.262606574,    0.001161335803
          0,           0,          10,      -3.900369037,      -3.468297087,      -3.733988486,      -3.111901075,      -10.20216373,      0.5036548045,       1.547465582,                 0,                 0,                 0,      0.2678596404,     0.05760475032,       1.626345468,                 0,       3.072472591,    0.001354879123
          0,           0,          20,      -4.072019793,      -3.898282413,      -3.971495886,      -3.324949612,      -9.247547063,      0.3712776207,       1.282021462,                 0,                 0,                 0,     0.08240954917,    0.003521949506,       1.334696106,                 0,       3.452999562,    0.003221594926
          0,           0,          30,      -4.336292703,      -4.442325059,      -4.442363344,      -3.610248552,      -7.561377208,      0.2751901979,       1.016981476,                 0,                 0,                 0,    -0.02316161446,    -0.01578828868,       1.053438037,                 0,       3.695558505,    0.005878152185
          0,           0,          40,      -4.733388377,      -4.390010402,       -4.65819876,      -4.011549037,      -7.355444931,      0.2822066516,       1.061316825,                 0,                 0,                 0,      0.0183285401,    -0.02126411878,       1.097989906,                 0,       3.760778915,    0.007233496884
          0,           0,          50,      -4.579587608,      -4.472231421,      -4.741799092,      -3.827466151,      -7.740864457,      0.3328713226,       1.227072336,                 0,                 0,                 0,     0.09183977266,    -0.01825052207,       1.271289406,                 0,       3.686326376,    0.009951350607
          0,           0,          60,      -4.451383082,      -4.458613656,      -4.498836567,      -3.726906521,      -7.073653324,      0.2891488091,       1.066143354,                 0,                 0,                 0,      0.0524509026,    -0.01592126044,       1.104542982,                 0,       3.687178783,     0.01131129555
          0,           0,          70,      -4.870161887,      -4.611134569,      -4.816947834,      -4.148035748,      -7.140090173,      0.2679942703,       1.006447798,                 0,                 0,                 0,     0.02006787326,    -0.01980198297,       1.041328949,                 0,       3.755482521,      0.0126714666
          0,           0,          80,      -4.952612176,      -4.799416378,      -4.970297582,       -4.24615549,       -7.92364403,      0.2928060612,       1.082712537,                 0,                 0,                 0,     0.07052925547,    -0.01697276984,       1.121478378,                 0,       3.697712174,     0.01403176554
          0,           0,          90,      -4.689749245,      -4.712248606,      -4.767223466,      -3.962479295,      -7.353935867,      0.2646056991,      0.9763233349,                 0,                 0,                 0,     0.03851941677,    -0.01475585942,        1.01143744,                 0,       3.689729051,     0.05485139833
          0,           0,         100,      -5.091887057,      -4.910801819,      -5.073396928,      -4.365763737,      -7.499810669,      0.2589089074,      0.9572364918,                 0,                 0,                 0,     0.03359426207,    -0.01497092011,      0.9915197401,                 0,       3.697194127,     0.08750683204
          0,           0,         110,       -4.99475973,      -4.976822337,      -5.028480387,      -4.274615537,      -7.933966135,      0.2687869098,       0.979559882,                 0,                 0,                 0,     0.06258680274,    -0.01162873504,       1.015701107,                 0,       3.644373467,      0.1147199203
          0,           0,         120,       -4.91843905,      -4.950808092,      -4.967655115,      -4.192850285,      -7.599910477,      0.2508869494,       0.910024075,                 0,                 0,                 0,     0.04305481311,     -0.0096686153,       0.943925101,                 0,       3.627227631,      0.1487360627
          0,           0,         130,      -5.126806029,      -5.105021379,      -5.155754112,      -4.400313819,      -7.760477115,      0.2521982519,      0.9088112685,                 0,                 0,                 0,     0.05039087616,   -0.008073815668,      0.9431207206,                 0,       3.603558953,      0.1637032611
          0,           0,         140,      -5.022882935,      -5.099809492,      -5.079262946,      -4.293660494,      -7.865490077,      0.2523532325,      0.8971078113,                 0,                 0,                 0,      0.0626993821,   -0.004698928763,      0.9319133539,                 0,       3.554968575,      0.1949983114
          0,           0,         150,      -5.059403707,      -5.198054503,      -5.116228775,       -4.33009649,      -8.137817514,      0.2446835778,      0.8610994435,                 0,                 0,                 0,     0.05758668648,   -0.002146222746,      0.8951858458,                 0,       3.519236768,      0.2317359773
          0,           0,         160,      -5.163052798,      -5.328913734,      -5.202061538,      -4.435678298,      -8.449983237,      0.2453234911,      0.8539528882,                 0,                 0,                 0,     0.06455993067,   0.0004387590105,      0.8884925199,                 0,       3.480925876,      0.2603095415
          0,           0,         170,      -5.163088084,      -5.287208624,      -5.193613124,      -4.435193894,      -8.040244455,      0.2426691502,      0.8335973189,                 0,                 0,                 0,     0.06924106003,    0.003497998044,      0.8681938554,                 0,       3.435118631,      0.2875226251
          0,           0,         180,      -5.157718015,      -5.365358475,      -5.209007627,      -4.428702601,      -8.416915538,       0.242401143,       0.820784669,                 0,                 0,                 0,     0.07364528838,    0.006772017992,       0.855803673,                 0,         3.3860594,      0.3181373422
