"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,        -4.4094536,      -15.32102037,      -15.65678742,       -3.85437706,      -10.46320733,      0.2091805093,       0.206138167,                 0,                 0,                 0,     0.07284436792,       0.199726893,      0.2153104679,                 0,      0.9854558997,    0.001104962893
          0,           0,          10,      -3.931994591,      -4.004461006,      -4.132212355,      -3.360275808,      -10.26013188,      0.1441704481,      0.2705776046,                 0,                 0,                 0,     0.07681193649,      0.1318927605,      0.2767700452,                 0,       1.876789648,    0.001187023351
          0,           0,          20,      -3.952431762,      -4.138615068,      -4.170883015,      -3.385240146,      -10.32474643,      0.1337548767,      0.2562409459,                 0,                 0,                 0,     0.05984967593,      0.1221305199,      0.2619807731,                 0,       1.915750306,    0.001187023351
          0,           0,          30,      -4.137085137,      -4.327809425,      -4.371174915,      -3.562912074,      -10.54809017,      0.1302582018,      0.2547750391,                 0,                 0,                 0,     0.06481111036,      0.1187030932,      0.2603595501,                 0,       1.955923202,    0.001187023351
          0,           0,          40,      -4.347784229,      -4.644243148,      -4.621438684,      -3.775914225,      -10.74277047,       0.127483166,      0.2500266163,                 0,                 0,                 0,     0.05936649425,      0.1161437675,      0.2554914709,                 0,       1.961252016,      0.0017199774
          0,           0,          50,      -4.640375562,      -4.999840059,      -4.938711214,      -4.075349443,       -10.7285698,      0.1261364112,      0.2472634957,                 0,                 0,                 0,     0.05662957667,      0.1149222654,      0.2526707412,                 0,       1.960286433,      0.0017199774
          0,           0,          60,      -4.904604686,      -5.186803479,      -5.179793718,      -4.334709558,      -10.02580779,      0.1265892163,      0.2464527303,                 0,                 0,                 0,     0.05657758165,      0.1154109697,       0.251881095,                 0,       1.946869864,      0.0017199774
          0,           0,          70,      -5.184582049,      -5.456546687,      -5.456757617,      -4.613853442,      -9.881703167,      0.1275147378,      0.2490025617,                 0,                 0,                 0,      0.0595290659,       0.116221226,      0.2544698621,                 0,       1.952735551,    0.001637916943
          0,           0,          80,      -5.460538156,      -5.794953992,      -5.765034253,      -4.895880141,      -10.20434231,      0.1279320189,      0.2512148963,                 0,                 0,                 0,     0.06174801155,      0.1165388866,      0.2566986823,                 0,       1.963659281,    0.001637916943
          0,           0,          90,      -5.728612524,      -6.058699172,      -6.016981103,      -5.161794707,      -10.99496949,      0.1281296936,      0.2522820576,                 0,                 0,                 0,     0.06272871065,       0.116688511,      0.2577736339,                 0,       1.968958564,    0.001637916943
          0,           0,         100,      -6.041589044,      -6.330748557,      -6.311470266,      -5.480612649,      -11.20711045,      0.1281871068,      0.2527297822,                 0,                 0,                 0,     0.06302937397,      0.1167257905,      0.2582234827,                 0,       1.971569439,      0.0017199774
          0,           0,         110,      -6.331988927,      -6.559847841,      -6.636419041,       -5.78140759,      -11.31947836,      0.1281576811,      0.2527960749,                 0,                 0,                 0,      0.0629630283,      0.1166934218,      0.2582883892,                 0,       1.972539396,      0.0017199774
          0,           0,         120,      -6.592684365,      -6.796807083,       -6.90441731,      -6.062420337,      -11.49642807,      0.1281153089,      0.2527640416,                 0,                 0,                 0,     0.06283880344,      0.1166525286,      0.2582544882,                 0,       1.972941749,     0.01532652247
          0,           0,         130,      -6.818475432,      -6.899080337,      -7.183807028,       -6.34740126,       -11.7717829,      0.1280753596,      0.2527513732,                 0,                 0,                 0,     0.06275134415,      0.1166131875,      0.2582400412,                 0,       1.973458236,       0.024851104
          0,           0,         140,      -6.979145469,      -6.988375132,      -7.461127801,      -6.600415392,      -12.05551146,      0.1280346056,       0.252743763,                 0,                 0,                 0,     0.06268276846,      0.1165728158,      0.2582306112,                 0,       1.974026958,     0.03845764902
          0,           0,         150,      -7.052565686,      -7.076997213,      -7.608021334,      -6.716922806,      -12.20171805,      0.1279966365,      0.2527445641,                 0,                 0,                 0,     0.06263788034,       0.116534849,       0.258229709,                 0,       1.974618794,     0.05206419403
          0,           0,         160,      -7.116928891,       -7.13744132,      -7.690568725,      -6.803101799,      -12.24462363,      0.1279615213,      0.2527478481,                 0,                 0,                 0,     0.06260590947,      0.1164996218,      0.2582314152,                 0,       1.975186334,     0.05342484848
          0,           0,         170,      -7.160145778,      -7.195603079,      -7.694040155,      -6.813775499,      -12.23027217,      0.1279287754,      0.2527440418,                 0,                 0,                 0,     0.06257455007,      0.1164670795,      0.2582261443,                 0,       1.975662168,     0.05342484848
          0,           0,         180,      -7.188357146,      -7.240842072,       -7.67480103,      -6.800018885,       -12.2131511,      0.1278987367,      0.2527313241,                 0,                 0,                 0,     0.06254128536,      0.1164376413,      0.2582120926,                 0,       1.976026743,     0.05342484848
          0,           0,         190,      -7.219719122,       -7.27948242,      -7.668512976,      -6.803139415,      -12.19917498,       0.127871296,      0.2527097181,                 0,                 0,                 0,     0.06250482075,       0.116411197,      0.2581892778,                 0,       1.976281824,     0.05342484848
          0,           0,         200,      -7.247122782,      -7.314206685,       -7.66544573,      -6.804844503,      -12.19053185,      0.1278463284,      0.2526797392,                 0,                 0,                 0,     0.06246409202,      0.1163875988,      0.2581582095,                 0,       1.976433288,     0.05342484848
          0,           0,         210,      -7.273038214,      -7.344988637,      -7.666631061,      -6.809971352,      -12.18991132,      0.1278238091,      0.2526428732,                 0,                 0,                 0,     0.06241942616,      0.1163667552,      0.2581203708,                 0,       1.976493073,     0.05478550299
          0,           0,         220,      -7.299029781,      -7.374277476,      -7.672820917,      -6.818920008,      -12.19634591,      0.1278035601,      0.2526002841,                 0,                 0,                 0,     0.06237128239,      0.1163484363,      0.2580769166,                 0,       1.976472986,     0.05478550299
          0,           0,         230,      -7.324281598,      -7.401914534,      -7.682459796,      -6.829532346,      -12.20780238,      0.1277853659,      0.2525530749,                 0,                 0,                 0,     0.06232031445,      0.1163323773,      0.2580289391,                 0,       1.976384957,     0.05478550299
          0,           0,         240,      -7.349940742,       -7.42874688,      -7.696831844,      -6.843049809,       -12.2233751,      0.1277690237,      0.2525025854,                 0,                 0,                 0,     0.06226748593,      0.1163183154,      0.2579777676,                 0,       1.976242583,     0.05478550299
          0,           0,         250,       -7.37648115,      -7.455570168,      -7.713818873,      -6.859403308,      -12.24106408,      0.1277543547,      0.2524500619,                 0,                 0,                 0,     0.06221368649,      0.1163060163,      0.2579246391,                 0,        1.97605837,     0.05478550299
          0,           0,         260,      -7.403940948,      -7.483183609,      -7.733456119,      -6.878325134,      -12.26122492,      0.1277411858,      0.2523966185,                 0,                 0,                 0,     0.06215973918,       0.116295257,       0.257870659,                 0,        1.97584371,     0.05478550299
          0,           0,         270,       -7.43196724,      -7.510687386,      -7.755170814,      -6.899043615,      -12.28139529,      0.1277293528,      0.2523431078,                 0,                 0,                 0,     0.06210625972,      0.1162858353,      0.2578166715,                 0,       1.975607817,      0.0561461575
          0,           0,         280,      -7.459916554,       -7.53747932,      -7.778394186,      -6.920596412,      -12.30332747,      0.1277186857,      0.2522901214,                 0,                 0,                 0,     0.06205364919,      0.1162775549,      0.2577632601,                 0,       1.975357952,      0.0561461575
          0,           0,         290,      -7.488971315,      -7.565328188,      -7.803195657,       -6.94420649,      -12.32520722,      0.1277090525,      0.2522382213,                 0,                 0,                 0,     0.06200232486,      0.1162702586,      0.2577109802,                 0,       1.975100561,      0.0561461575
          0,           0,         300,      -7.518566685,      -7.593495307,      -7.829272442,      -6.969130711,      -12.34982436,      0.1277003337,      0.2521878968,                 0,                 0,                 0,     0.06195268057,      0.1162638051,      0.2576603154,                 0,       1.974841329,      0.0561461575
          0,           0,         310,      -7.548656623,      -7.622057728,      -7.856257675,      -6.995146415,      -12.37331867,      0.1276924187,      0.2521393923,                 0,                 0,                 0,     0.06190487346,       0.116258073,      0.2576115048,                 0,       1.974583885,      0.0561461575
          0,           0,         320,       -7.57914693,      -7.650939455,      -7.884301831,       -7.02209548,      -12.40078196,      0.1276852094,      0.2520929159,                 0,                 0,                 0,      0.0618590658,      0.1162529549,      0.2575647519,                 0,       1.974331383,      0.0561461575
          0,           0,         330,       -7.61072939,       -7.68011154,      -7.914030016,      -7.050585037,      -12.42751719,      0.1276786482,      0.2520487947,                 0,                 0,                 0,     0.06181557519,      0.1162483787,      0.2575203809,                 0,       1.974087275,      0.0561461575
          0,           0,         340,      -7.643243038,       -7.71036253,      -7.944969882,      -7.080400305,      -12.45147819,      0.1276726678,      0.2520071129,                 0,                 0,                 0,     0.06177446713,      0.1162442734,      0.2574784728,                 0,       1.973853271,      0.0561461575
          0,           0,         350,      -7.675829869,      -7.741051588,      -7.975779803,       -7.11061982,      -12.47780294,      0.1276671991,      0.2519677889,                 0,                 0,                 0,     0.06173564048,      0.1162405735,      0.2574389432,                 0,       1.973629802,      0.0561461575
          0,           0,         360,      -7.708767063,      -7.772343062,      -8.007204141,      -7.141468004,      -12.50626945,      0.1276621886,      0.2519308274,                 0,                 0,                 0,     0.06169910293,      0.1162372253,      0.2574017941,                 0,       1.973417738,     0.05750681201
          0,           0,         370,      -7.742614678,      -7.804241261,      -8.039610397,      -7.173500317,      -12.53110431,       0.127657597,      0.2518962534,                 0,                 0,                 0,     0.06166488571,      0.1162341887,       0.257367049,                 0,       1.973217883,     0.05750681201
          0,           0,         380,      -7.776746539,        -7.8365292,      -8.072468056,       -7.20603302,      -12.56203924,      0.1276533819,      0.2518639704,                 0,                 0,                 0,      0.0616328904,      0.1162314253,      0.2573346095,                 0,       1.973030144,     0.05750681201
          0,           0,         390,      -7.811563852,      -7.869460131,      -8.106165349,      -7.239450623,      -12.59302085,      0.1276495128,      0.2518339233,                 0,                 0,                 0,     0.06160306998,      0.1162289075,      0.2573044192,                 0,       1.972854559,     0.05750681201
          0,           0,         400,      -7.846982285,      -7.903041643,      -8.140422667,       -7.27363944,      -12.62281496,      0.1276459619,      0.2518060223,                 0,                 0,                 0,     0.06157533922,      0.1162266112,       0.257276387,                 0,       1.972690859,     0.05750681201
          0,           0,         410,      -7.882571227,      -7.936732878,      -8.175030665,       -7.30814257,      -12.65365281,      0.1276427002,      0.2517801524,                 0,                 0,                 0,     0.06154959049,      0.1162245128,      0.2572503968,                 0,       1.972538594,     0.05750681201
          0,           0,         420,      -7.918248919,      -7.970953055,      -8.209935638,      -7.342842521,      -12.68528251,      0.1276396991,      0.2517561639,                 0,                 0,                 0,     0.06152567261,      0.1162225903,      0.2572262979,                 0,       1.972397034,     0.05750681201
          0,           0,         430,      -7.954531528,      -8.004553371,      -8.247945845,      -7.378267983,      -12.71837719,      0.1276369408,      0.2517340139,                 0,                 0,                 0,     0.06150355962,      0.1162208281,      0.2572040466,                 0,       1.972266119,     0.05750681201
          0,           0,         440,      -7.991658702,      -8.039754808,      -8.284586054,      -7.414661371,       -12.7510771,      0.1276344084,      0.2517135959,                 0,                 0,                 0,      0.0614831471,      0.1162192137,      0.2571835354,                 0,       1.972145279,     0.05750681201
          0,           0,         450,      -8.029198737,      -8.075945564,      -8.321424467,      -7.451626283,      -12.78420166,      0.1276320831,      0.2516947936,                 0,                 0,                 0,     0.06146432417,      0.1162177338,      0.2571646478,                 0,       1.972033892,     0.05750681201
          0,           0,         460,      -8.067097622,      -8.112347661,       -8.35866794,      -7.489020241,      -12.81906591,      0.1276299505,      0.2516775129,                 0,                 0,                 0,     0.06144700238,      0.1162163783,      0.2571472889,                 0,       1.971931447,     0.05750681201
          0,           0,         470,      -8.105333161,      -8.149283474,      -8.396282768,      -7.526843186,      -12.85429075,      0.1276279943,      0.2516616374,                 0,                 0,                 0,     0.06143106706,      0.1162151359,      0.2571313417,                 0,       1.971837282,     0.05750681201
          0,           0,         480,      -8.143864025,      -8.186612699,      -8.434301814,      -7.565037107,      -12.89063312,      0.1276262014,      0.2516470773,                 0,                 0,                 0,     0.06141643416,      0.1162139977,      0.2571167158,                 0,       1.971750898,     0.05750681201
          0,           0,         490,      -8.185122329,      -8.227025668,       -8.47648425,      -7.606069493,      -12.92728292,      0.1276245592,       0.251633741,                 0,                 0,                 0,     0.06140301516,      0.1162129551,      0.2571033193,                 0,       1.971671774,     0.05750681201
          0,           0,         500,      -8.224854721,      -8.265558866,      -8.516299103,      -7.645642898,      -12.96500587,      0.1276230571,      0.2516215481,                 0,                 0,                 0,     0.06139073307,      0.1162120013,      0.2570910713,                 0,       1.971599441,     0.05750681201
          0,           0,         510,      -8.264450949,      -8.304034089,      -8.555469289,      -7.685101047,      -13.00101037,      0.1276216833,      0.2516104017,                 0,                 0,                 0,     0.06137949247,      0.1162111286,      0.2570798745,                 0,       1.971533326,     0.05750681201
          0,           0,         520,      -8.303438517,      -8.341727202,      -8.594435825,       -7.72394762,      -13.03860134,      0.1276204263,       0.251600211,                 0,                 0,                 0,     0.06136920424,      0.1162103299,      0.2570696377,                 0,       1.971472893,     0.05750681201
          0,           0,         530,      -8.343169211,      -8.380301478,      -8.634327328,      -7.763557535,      -13.07679495,      0.1276192774,      0.2515909047,                 0,                 0,                 0,     0.06135979899,      0.1162095994,      0.2570602892,                 0,       1.971417719,     0.05750681201
          0,           0,         540,      -8.383851213,      -8.420018553,      -8.674734062,      -7.804252664,      -13.11238039,       0.127618229,      0.2515824252,                 0,                 0,                 0,     0.06135122149,      0.1162089323,      0.2570517713,                 0,        1.97136747,     0.05750681201
          0,           0,         550,      -8.424557655,      -8.459862859,      -8.715242385,      -7.845015308,      -13.14092711,      0.1276172726,      0.2515746989,                 0,                 0,                 0,      0.0613433983,      0.1162083233,      0.2570440099,                 0,       1.971321701,     0.05750681201
          0,           0,         560,      -8.465387935,       -8.49989566,      -8.755900796,      -7.885938479,      -13.15736712,      0.1276164007,       0.251567663,                 0,                 0,                 0,     0.06133626769,      0.1162077678,      0.2570369419,                 0,       1.971280036,     0.05750681201
          0,           0,         570,      -8.506426436,      -8.540149062,      -8.796845397,      -7.927101635,      -13.17255612,      0.1276156061,      0.2515612595,                 0,                 0,                 0,     0.06132977245,      0.1162072611,      0.2570305092,                 0,       1.971242133,     0.05750681201
          0,           0,         580,      -8.547857253,      -8.580817115,       -8.83810352,      -7.968692027,      -13.23448782,       0.127614883,       0.251555438,                 0,                 0,                 0,     0.06132386286,      0.1162067997,      0.2570246611,                 0,       1.971207685,     0.05750681201
          0,           0,         590,      -8.589051405,      -8.621608366,      -8.879287814,      -8.010078232,      -13.31550059,      0.1276142243,      0.2515501403,                 0,                 0,                 0,     0.06131848031,      0.1162063792,      0.2570193392,                 0,       1.971176346,     0.05750681201
          0,           0,         600,      -8.630699642,      -8.662828275,      -8.920934586,      -8.051942441,      -13.35002795,      0.1276136253,      0.2515453267,                 0,                 0,                 0,     0.06131358599,      0.1162059967,      0.2570145036,                 0,       1.971147878,     0.05750681201
          0,           0,         610,      -8.672641833,       -8.70433581,      -8.962874438,      -8.094130838,      -13.38320179,      0.1276130809,      0.2515409562,                 0,                 0,                 0,     0.06130913893,      0.1162056488,      0.2570101131,                 0,       1.971122038,     0.05750681201
          0,           0,         620,      -8.715009432,      -8.746150707,      -9.005304633,      -8.136752885,      -13.42161992,       0.127612587,      0.2515369932,                 0,                 0,                 0,     0.06130510397,      0.1162053331,      0.2570061319,                 0,       1.971098613,     0.05750681201
          0,           0,         630,      -8.757675933,      -8.788425445,      -9.047957359,      -8.179706576,      -13.46142574,      0.1276121392,      0.2515334005,                 0,                 0,                 0,      0.0613014435,      0.1162050469,      0.2570025228,                 0,       1.971077376,     0.05750681201
