"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.414266616,       -15.3720181,      -15.61486519,      -3.697913384,      -10.46145732,      0.2387961308,      -0.247149836,                 0,                 0,                 0,     -0.1004304897,      0.2300252577,     -0.2553331437,                 0,      -1.034982582,    0.001118280615
          0,           0,          10,       -4.22103916,      -3.969323937,      -4.253371023,      -3.462429664,      -10.55665814,     0.09582778099,     -0.2689943342,                 0,                 0,                 0,    -0.04439548457,     0.08638163841,     -0.2721748115,                 0,      -2.807060035,    0.001183737403
          0,           0,          20,       -4.45999217,      -4.077411248,      -4.344932214,      -3.686945225,       -10.9107859,     0.02383600677,     -0.3758673944,                 0,                 0,                 0,    -0.02221045076,     0.01070390362,     -0.3764702908,                 0,      -15.76889108,    0.001183737403
          0,           0,          30,      -4.953958192,      -4.702584342,      -4.940777362,       -4.21168027,      -11.33154234,       0.036116208,     -0.3546544926,                 0,                 0,                 0,     0.02900968235,     0.02371694369,     -0.3556988841,                 0,       -9.81981532,    0.001826336663
          0,           0,          40,      -5.110069756,      -5.110855838,      -5.228294413,      -4.374777987,      -11.16358382,     0.02267088998,     -0.3324418678,                 0,                 0,                 0,    0.007744316575,     0.01105502562,     -0.3330305558,                 0,      -14.66382079,    0.001826336663
          0,           0,          50,      -5.242998118,        -5.2762199,      -5.425075044,      -4.510524093,      -10.79668123,     0.01598570064,     -0.3432189518,                 0,                 0,                 0,    0.007252896694,    0.003997793906,      -0.343567765,                 0,      -21.47037278,    0.001826336663
          0,           0,          60,      -5.425101875,      -5.517623976,      -5.604883826,      -4.692143912,      -10.57958982,     0.01838389823,     -0.3346438647,                 0,                 0,                 0,     0.02201804508,    0.006693796805,     -0.3350815975,                 0,      -18.20309602,    0.003019241234
          0,           0,          70,      -5.508390268,       -5.60713588,      -5.698285209,      -4.777189993,       -10.5107538,     0.01510253207,     -0.3233911766,                 0,                 0,                 0,     0.01964601591,    0.003807142712,     -0.3237212462,                 0,      -21.41304353,    0.003019241234
          0,           0,          80,      -5.626849125,      -5.698154225,      -5.840624675,      -4.893245823,      -10.39887783,     0.01339551397,     -0.3206621544,                 0,                 0,                 0,     0.02282197781,    0.002196405981,     -0.3209343124,                 0,      -23.93802546,    0.003019241234
          0,           0,          90,      -5.672099306,      -5.909741379,      -5.897712598,      -4.944523057,       -10.5508723,     0.01402878748,     -0.3102618111,                 0,                 0,                 0,     0.03040759006,    0.003192260463,     -0.3105624056,                 0,      -22.11608178,    0.003019241234
          0,           0,         100,      -5.816797681,      -5.900627854,      -6.019536593,      -5.083898215,      -10.90827989,      0.0133713543,      -0.308876262,                 0,                 0,                 0,     0.02464175977,    0.002583582744,     -0.3091547564,                 0,      -23.09984876,    0.003019241234
          0,           0,         110,       -5.91934204,      -5.930326806,      -5.986906138,      -5.185346416,      -10.97827606,     0.01364642778,      -0.325165512,                 0,                 0,                 0,     0.01598367025,    0.002290002036,     -0.3254436834,                 0,      -23.82788501,    0.003019241234
          0,           0,         120,      -5.987754974,      -6.096747979,       -6.08647061,      -5.259640931,      -10.95955282,     0.01457041984,     -0.3411940595,                 0,                 0,                 0,     0.01347273892,    0.002654042979,     -0.3414947136,                 0,      -23.41689967,    0.003019241234
          0,           0,         130,      -5.985279241,      -6.129985465,      -6.192731685,      -5.260284576,      -10.94591991,     0.01439588193,     -0.3508372641,                 0,                 0,                 0,     0.01186001801,    0.002143068408,     -0.3511259525,                 0,      -24.37066835,    0.003019241234
          0,           0,         140,      -5.867030635,      -6.110595544,      -6.195777744,      -5.132196849,      -10.91091178,     0.01406395908,     -0.3574108078,                 0,                 0,                 0,     0.01127653901,    0.001581934386,     -0.3576839079,                 0,      -25.41324287,    0.004344600683
          0,           0,         150,      -6.041957237,      -6.183341542,      -6.384413359,      -5.303934223,      -10.88559661,     0.01410498139,     -0.3602848104,                 0,                 0,                 0,     0.01201930062,    0.001522630466,     -0.3605575913,                 0,      -25.54309009,    0.004344600683
          0,           0,         160,       -6.41186654,      -6.289166633,      -6.633691206,      -5.684653576,      -10.85306342,     0.01395652099,      -0.360313816,                 0,                 0,                 0,     0.01225178785,    0.001373248222,     -0.3605813981,                 0,      -25.81687917,    0.004344600683
          0,           0,         170,      -6.572224293,      -6.400911268,      -6.757522686,      -5.857934923,      -10.85952754,     0.01374382947,     -0.3597978492,                 0,                 0,                 0,     0.01239550716,    0.001178693251,     -0.3600583228,                 0,      -26.17886448,    0.004344600683
          0,           0,         180,      -6.603639271,      -6.399147539,      -6.818922711,      -5.886946806,      -10.93250398,     0.01371737275,     -0.3586818887,                 0,                 0,                 0,     0.01295180488,    0.001191199105,     -0.3589421188,                 0,       -26.1480019,    0.004344600683
          0,           0,         190,      -6.573437169,      -6.421403854,      -6.815698885,      -5.851478242,      -11.04305107,     0.01362960001,     -0.3567322487,                 0,                 0,                 0,     0.01343540549,    0.001171521287,     -0.3569906033,                 0,      -26.17334687,    0.004344600683
          0,           0,         200,       -6.62799367,      -6.498635871,      -6.842763669,      -5.907090748,      -11.16609341,     0.01346575026,     -0.3545737125,                 0,                 0,                 0,     0.01397416569,     0.00108310318,     -0.3548276637,                 0,      -26.33152298,    0.004344600683
