"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          10,      -4.342692142,      -4.008059213,      -4.341765974,      -3.570091751,      -10.42620583,     -0.8563831836,      0.1013772135,      0.4519217972,                 0,                 0,                 0,      0.1488876916,     0.08307958869,      0.4556406831,                 0,       4.457824215,   0.0006087041697
          11,      -4.324323333,      -4.032243013,      -4.315739974,      -3.574795049,      -10.42619539,     -0.9386862558,      0.0923692311,      0.4848668442,                 0,                 0,                 0,      0.1540671739,     0.07275103725,      0.4881958808,                 0,       5.249224644,   0.0006087041697
          12,      -4.282948693,      -4.084767322,        -4.2730652,       -3.55080451,      -10.42618229,     -0.9555038618,     0.08263843185,      0.5160311283,                 0,                 0,                 0,      0.1578839391,     0.06177203211,      0.5189426286,                 0,       6.244444827,   0.0006087041697
          13,      -4.255610882,      -4.125689216,      -4.238949383,      -3.521098062,      -10.42616707,     -0.9644059298,     0.07269376057,      0.5461603855,                 0,                 0,                 0,      0.1606653648,     0.05062104672,      0.5486465703,                 0,       7.513167309,   0.0006087041697
          14,      -4.258286481,       -4.12210701,       -4.23114711,      -3.511451709,      -10.42615133,     -0.9847147841,     0.06296147347,      0.5755341272,                 0,                 0,                 0,      0.1625211695,     0.03971272487,      0.5776041709,                 0,       9.141052385,   0.0006087041697
          15,      -4.290604461,      -4.092057208,      -4.258012016,      -3.530029828,      -10.42613676,      -0.996064799,     0.05374411903,      0.6042849786,                 0,                 0,                 0,      0.1634405242,     0.02934402356,      0.6059601422,                 0,       11.24374145,   0.0006087041697
          16,      -4.345618779,      -4.066824664,      -4.314410128,      -3.572600104,      -10.42612487,      -0.996790869,     0.04518894147,      0.6328314131,                 0,                 0,                 0,      0.1633290203,      0.0196452003,      0.6341385526,                 0,        14.0041212,    0.001024708498
          17,      -4.411431542,      -4.059021724,      -4.374667442,      -3.627390138,      -10.42611656,     -0.9861398396,     0.03784194468,      0.6595729105,                 0,                 0,                 0,      0.1618376785,     0.01122632614,      0.6605621898,                 0,         17.429678,    0.001024708498
          18,      -4.471181236,      -4.070495714,      -4.405601034,      -3.680037762,      -10.42611187,     -0.9727958338,     0.03222985342,      0.6827774382,                 0,                 0,                 0,      0.1589464979,    0.004683509435,       0.683521659,                 0,       21.18462747,    0.001024708498
          19,      -4.514121783,      -4.100038154,      -4.411806438,       -3.72407638,      -10.42611052,     -0.9792752238,     0.02839353163,      0.7023945226,                 0,                 0,                 0,      0.1547186456,  5.961531561e-005,      0.7029681745,                 0,       24.73783578,    0.001024708498
          20,      -4.543162456,      -4.143761965,      -4.425560129,      -3.762651794,      -10.42611159,     -0.9770046611,     0.02628385202,      0.7184850967,                 0,                 0,                 0,      0.1492471657,   -0.002696899567,      0.7189606399,                 0,       27.33560881,    0.001024708498
          21,      -4.570191862,      -4.196320804,      -4.463517403,      -3.802209858,      -10.42611424,     -0.9729612739,     0.02577092662,      0.7310639255,                 0,                 0,                 0,      0.1427891958,   -0.003716412741,      0.7315085728,                 0,       28.36777802,    0.001024708498
          22,      -4.604426832,      -4.251863249,       -4.52140434,      -3.844438183,      -10.42611692,     -0.9704492615,     0.02669917801,      0.7407376264,                 0,                 0,                 0,      0.1358653338,   -0.003178825636,      0.7412118269,                 0,       27.74383639,    0.001024708498
          23,      -4.649533041,      -4.305834469,      -4.580314927,      -3.887211383,      -10.42611889,      -0.977024506,     0.02877799895,      0.7476926451,                 0,                 0,                 0,      0.1288064674,   -0.001382024266,      0.7482449831,                 0,       25.98139803,    0.001024708498
          24,      -4.704838176,      -4.357210406,      -4.621316311,      -3.929877441,      -10.42611998,     -0.9863424167,     0.03159400591,      0.7518653281,                 0,                 0,                 0,      0.1219114378,    0.001263509415,      0.7525277778,                 0,       23.79772069,    0.001024708498
          25,      -4.766326446,      -4.408673433,      -4.647925451,      -3.975635016,      -10.42612025,     -0.9892262942,     0.03476653394,      0.7537464862,                 0,                 0,                 0,      0.1156547211,     0.00435763706,      0.7545352798,                 0,       21.68023098,    0.001024708498
          26,       -4.82812344,      -4.464269968,      -4.680926587,      -4.029140335,      -10.42611997,      -1.003687839,      0.0378305544,       0.753149353,                 0,                 0,                 0,      0.1100434838,     0.00744323578,      0.7540621308,                 0,       19.90849368,    0.001024708498
          27,      -4.883685875,      -4.526252632,      -4.736311503,      -4.091278718,      -10.42611942,      -1.032953652,     0.04047088869,      0.7504579249,                 0,                 0,                 0,      0.1051870901,     0.01018990567,      0.7514793116,                 0,       18.54315408,    0.001759149057
          28,      -4.930072576,      -4.593060069,      -4.817488841,      -4.157053594,      -10.42611877,      -1.045141925,     0.04245192762,        0.74618572,                 0,                 0,                 0,      0.1011954403,     0.01234153103,      0.7472904265,                 0,       17.57719288,    0.001759149057
          29,      -4.968649173,      -4.659490621,      -4.913176987,      -4.216050844,      -10.42611815,      -1.061588393,     0.04363781981,      0.7408612144,                 0,                 0,                 0,     0.09812365782,     0.01374107005,      0.7420180465,                 0,       16.97750294,    0.001759149057
          30,      -5.002967759,      -4.719311627,      -4.995332814,      -4.259288015,      -10.42611759,      -1.085199315,     0.04402192413,      0.7352516089,                 0,                 0,                 0,     0.09606603471,     0.01435096403,      0.7364284812,                 0,       16.70194167,    0.001759149057
          31,      -5.035301615,      -4.769852365,       -5.03883842,      -4.287574295,      -10.42611704,      -1.106279487,     0.04364945067,       0.729917843,                 0,                 0,                 0,     0.09500568407,       0.014193777,      0.7310840368,                 0,       16.72226871,    0.001759149057
          32,      -5.064757273,      -4.814112685,      -5.055275508,      -4.308962473,      -10.42611641,      -1.119764984,     0.04259709001,      0.7253040327,                 0,                 0,                 0,      0.0948850392,      0.0133282366,      0.7264315591,                 0,       17.02707937,    0.001759149057
          33,      -5.090670361,      -4.858066708,      -5.072013199,      -4.331506668,      -10.42611565,      -1.135190512,     0.04095539717,      0.7217295309,                 0,                 0,                 0,     0.09558893099,     0.01183195237,      0.7227937916,                 0,       17.62233016,    0.001759149057
          34,      -5.113477002,      -4.906016353,      -5.101735259,      -4.358055864,      -10.42611473,      -1.145339961,     0.03876921774,      0.7187948334,                 0,                 0,                 0,     0.09671893788,    0.009765835942,      0.7197733624,                 0,       18.54034915,    0.001759149057
          35,      -5.131664696,      -4.958104764,      -5.142395298,      -4.384364897,      -10.42611359,      -1.149993646,     0.03617983833,      0.7166428639,                 0,                 0,                 0,     0.09811595478,    0.007265298405,      0.7175187736,                 0,       19.80779619,    0.002557282714
          36,      -5.144111959,      -5.009457117,      -5.183754554,       -4.40444622,      -10.42611224,      -1.164178125,     0.03334679445,      0.7155686434,                 0,                 0,                 0,     0.09972943982,    0.004477854452,      0.7163312369,                 0,       21.45839368,    0.002557282714
          37,      -5.151749583,      -5.050633938,      -5.216228351,      -4.415825424,      -10.42611074,      -1.172754823,     0.03041197693,      0.7155552885,                 0,                 0,                 0,      0.1014108762,    0.001545960126,      0.7161996015,                 0,       23.52873311,    0.002557282714
          38,      -5.157880122,      -5.072520546,      -5.238343792,      -4.421575288,      -10.42610912,       -1.17475633,     0.02749522635,      0.7165134372,                 0,                 0,                 0,      0.1030285473,   -0.001407039549,      0.7170394085,                 0,       26.05955768,    0.002557282714
          39,      -5.167087168,       -5.07434388,      -5.254798291,      -4.427978254,      -10.42610752,      -1.177592856,     0.02470092313,      0.7181262228,                 0,                 0,                 0,      0.1043952569,   -0.004264077292,      0.7185382559,                 0,       29.07284959,    0.002557282714
          40,      -5.182165995,      -5.064289087,      -5.271310197,      -4.439445324,      -10.42610581,      -1.179011444,     0.02215390034,      0.7202776661,                 0,                 0,                 0,      0.1054299946,   -0.006895746777,      0.7205852901,                 0,       32.51245402,    0.002557282714
          41,      -5.200713381,      -5.052135752,      -5.289744744,       -4.45478635,      -10.42610401,      -1.182080296,     0.01993189236,      0.7226833928,                 0,                 0,                 0,      0.1060456128,   -0.009212914765,      0.7228995012,                 0,       36.25764076,    0.002557282714
          42,      -5.218848268,      -5.044516923,       -5.30908013,      -4.470870627,      -10.42610209,       -1.18552282,     0.01810471799,      0.7252085997,                 0,                 0,                 0,      0.1062464612,    -0.01114038578,      0.7253490095,                 0,       40.05633229,    0.002557282714
          43,      -5.235666155,      -5.044500577,      -5.328400887,      -4.486918936,       -10.4260997,      -1.193056755,     0.01670927246,      0.7278463981,                 0,                 0,                 0,      0.1061092137,    -0.01264101693,      0.7279284193,                 0,       43.55943085,    0.002557282714
          44,      -5.252055398,      -5.053155589,      -5.347910978,      -4.503657591,      -10.42609669,      -1.202061086,     0.01573487594,      0.7304021329,                 0,                 0,                 0,      0.1056586155,    -0.01371763354,      0.7304428031,                 0,       46.41931309,    0.002557282714
          45,      -5.268474972,      -5.070465372,      -5.368567298,      -4.521345807,      -10.42609237,      -1.220207071,     0.01515157961,      0.7326391764,                 0,                 0,                 0,       0.104902018,    -0.01439062256,      0.7326545183,                 0,       48.35397994,    0.003367028528
          46,      -5.284448105,      -5.095633862,      -5.390500275,      -4.539148031,      -10.42608579,      -1.225369367,      0.0149241244,      0.7344652037,                 0,                 0,                 0,      0.1038963835,    -0.01469149313,      0.7344698939,                 0,        49.2132861,    0.003367028528
          47,      -5.300333071,      -5.127677896,      -5.412044624,      -4.556900599,      -10.42607549,      -1.239685989,     0.01501003102,      0.7359212227,                 0,                 0,                 0,       0.102744441,    -0.01466434289,      0.7359281923,                 0,       49.02862772,    0.003367028528
          48,      -5.315748116,      -5.165441245,       -5.43101346,       -4.57395365,       -10.4260593,      -1.262886276,     0.01535679032,      0.7369981345,                 0,                 0,                 0,       0.101520864,    -0.01436127158,      0.7370182054,                 0,        47.9916779,    0.003367028528
          49,      -5.331656894,      -5.207516323,      -5.447028737,      -4.591010225,      -10.42603296,      -1.284597905,     0.01590233583,      0.7376527618,                 0,                 0,                 0,      0.1002768488,    -0.01384255491,      0.7376942896,                 0,       46.38644092,    0.003367028528
          50,      -5.349613227,      -5.252513413,      -5.461947086,      -4.609595814,      -10.42599024,      -1.314227087,     0.01657834014,       0.737875783,                 0,                 0,                 0,     0.09906275842,    -0.01317608908,      0.7379443768,                 0,       44.50842345,    0.003367028528
          51,      -5.369436613,      -5.298934442,       -5.47785346,      -4.629752738,      -10.42592027,      -1.345416799,     0.01731485529,      0.7376911874,                 0,                 0,                 0,     0.09792431537,     -0.0124327321,      0.7377896172,                 0,       42.60452514,    0.003367028528
          52,      -5.390910754,      -5.344982552,       -5.49629945,      -4.651444532,      -10.42580523,      -1.374728269,     0.01804522434,      0.7371582643,                 0,                 0,                 0,     0.09690333771,    -0.01168147647,      0.7372865657,                 0,       40.85060127,    0.003367028528
          53,      -5.414175538,      -5.388716581,      -5.518343969,      -4.674909128,      -10.42561433,       -1.41012042,     0.01871103645,      0.7363631958,                 0,                 0,                 0,     0.09603660597,    -0.01098415923,      0.7365189795,                 0,       39.35448459,    0.003367028528
          54,      -5.438867877,      -5.428533807,       -5.54389177,      -4.699864885,      -10.42529643,      -1.446150089,      0.0192666698,      0.7353986657,                 0,                 0,                 0,     0.09534883614,    -0.01039010087,      0.7355776287,                 0,        38.1694747,    0.003367028528
          55,      -5.464827963,      -5.463679609,      -5.571755088,      -4.726187976,      -10.42476285,      -1.477440221,     0.01968334961,      0.7343379107,                 0,                 0,                 0,     0.09484599147,   -0.009931004689,      0.7345345305,                 0,       37.30756835,    0.003367028528
          56,      -5.490883037,      -5.494534965,      -5.601162359,      -4.752725199,      -10.42386331,       -1.51310004,     0.01994423916,      0.7332286525,                 0,                 0,                 0,     0.09451821526,   -0.009625617175,      0.7334366892,                 0,       36.76393201,    0.003367028528
          57,      -5.515576433,       -5.52233226,      -5.631277473,      -4.777990931,      -10.42233851,       -1.54383274,     0.02003939738,      0.7321346123,                 0,                 0,                 0,      0.0943568084,   -0.009486439696,      0.7323473734,                 0,       36.53476192,    0.003367028528
          58,      -5.538260166,      -5.548529228,      -5.660447339,      -4.801316466,      -10.41974512,      -1.569000669,     0.01996683091,      0.7311331796,                 0,                 0,                 0,     0.09435492621,   -0.009518583265,      0.7313438296,                 0,       36.61738725,    0.003367028528
          59,      -5.558854375,      -5.574035124,      -5.686715759,      -4.822628734,      -10.41533588,      -1.584772308,     0.01973335453,      0.7302903638,                 0,                 0,                 0,      0.0944992048,   -0.009717899227,      0.7304922882,                 0,       37.00791787,    0.004179154698
          60,      -5.577884978,      -5.598871054,      -5.709018374,      -4.842400267,      -10.40787106,      -1.590498858,     0.01935506464,      0.7296491808,                 0,                 0,                 0,     0.09476614003,    -0.01007003807,      0.7298363789,                 0,       37.69810095,    0.004179154698
          61,      -5.595475142,      -5.622005348,       -5.72741776,      -4.860685368,      -10.39539409,       -1.59414773,     0.01885665302,      0.7292291787,                 0,                 0,                 0,     0.09512375471,    -0.01055111599,       0.729396629,                 0,       38.67224889,    0.004179154698
          62,      -5.611755091,      -5.641496752,        -5.7427217,      -4.877510242,      -10.37504091,      -1.594124623,     0.01826857569,      0.7290337089,                 0,                 0,                 0,      0.0955371684,    -0.01113083679,      0.7291776149,                 0,       39.90643395,    0.004179154698
          63,      -5.627139745,      -5.655229684,       -5.75593058,      -4.893147507,      -10.34314552,      -1.595312321,     0.01762334193,      0.7290568477,                 0,                 0,                 0,     0.09597371223,    -0.01177647885,       0.729174728,                 0,       41.36881929,    0.004179154698
          64,      -5.641414577,      -5.661937844,       -5.76800701,      -4.907332141,      -10.29598281,      -1.594442031,     0.01695242577,      0.7292873004,                 0,                 0,                 0,     0.09640521999,    -0.01245613848,      0.7293779513,                 0,       43.01964274,    0.004179154698
          65,      -5.654893629,      -5.662069955,      -5.780071407,      -4.920338395,      -10.23114982,      -1.593632043,     0.01628414454,      0.7297095826,                 0,                 0,                 0,     0.09680934557,    -0.01314089723,      0.7297729545,                 0,       44.81104799,    0.004179154698
          66,      -5.667768733,      -5.657635751,      -5.792788783,      -4.932412073,      -10.14876959,      -1.595699941,     0.01564225157,      0.7302961111,                 0,                 0,                 0,     0.09716729787,    -0.01380590931,      0.7303331341,                 0,       46.68740352,    0.004179154698
          67,      -5.680430457,      -5.651388415,      -5.806774475,      -4.944057199,      -10.05144225,      -1.593286019,     0.01504591207,      0.7310053737,                 0,                 0,                 0,     0.09746182092,    -0.01443035188,      0.7310177842,                 0,       48.58498245,    0.004179154698
          68,      -5.693330409,      -5.645926268,      -5.821592774,      -4.955884114,      -9.943012837,      -1.586412579,     0.01451068172,      0.7317918929,                 0,                 0,                 0,     0.09767918608,    -0.01499684888,      0.7317820911,                 0,        50.4312552,    0.004179154698
          69,      -5.706849438,      -5.643202361,      -5.836559922,      -4.968454778,      -9.827242128,      -1.582262699,     0.01404841145,      0.7326151364,                 0,                 0,                 0,     0.09781228081,     -0.0154919253,      0.7325860333,                 0,       52.14932229,    0.004179154698
          70,      -5.720985843,      -5.644419269,      -5.851196348,       -4.98192703,       -9.70714064,      -1.581488241,     0.01366623605,      0.7334420316,                 0,                 0,                 0,     0.09786130326,    -0.01590711912,      0.7333968525,                 0,       53.66818113,    0.004179154698
          71,      -5.735182274,      -5.650148892,      -5.865447019,        -4.9958618,       -9.58490823,      -1.581632952,     0.01336645004,       0.734243395,                 0,                 0,                 0,     0.09783100783,    -0.01623896141,      0.7341854815,                 0,       54.93181754,    0.004179154698
          72,      -5.748716378,      -5.660510188,      -5.879337233,      -5.009559992,      -9.462153195,      -1.582382451,     0.01314728545,      0.7349902061,                 0,                 0,                 0,     0.09772759232,    -0.01648804902,       0.734922852,                 0,       55.90433164,    0.004179154698
          73,      -5.761125437,       -5.67526877,      -5.892663649,      -5.022470783,      -9.340148677,      -1.589100863,     0.01300365188,      0.7356562679,                 0,                 0,                 0,     0.09755863988,    -0.01665841228,      0.7355825833,                 0,       56.57305153,    0.004179154698
          74,      -5.772358071,      -5.693948277,      -5.905726988,      -5.034400276,       -9.22001909,      -1.600924679,     0.01292765928,      0.7362211388,                 0,                 0,                 0,     0.09733354003,    -0.01675711092,      0.7361439322,                 0,       56.94929941,    0.004179154698
          75,      -5.782651543,      -5.715930851,      -5.919071989,      -5.045447308,      -9.102925384,      -1.613420756,      0.0129090999,      0.7366727129,                 0,                 0,                 0,     0.09706368496,    -0.01679385644,      0.7365943912,                 0,       57.06615632,    0.004179154698
          76,      -5.792881326,      -5.740448107,      -5.933158714,      -5.056345642,      -9.006097162,      -1.626811415,     0.01293610372,      0.7370073268,                 0,                 0,                 0,     0.09676204512,    -0.01678036158,      0.7369298216,                 0,       56.97289872,    0.004179154698
          77,      -5.803896614,      -5.766579591,      -5.948083472,       -5.06785332,      -8.937641633,      -1.650306463,     0.01299594917,       0.737226969,                 0,                 0,                 0,     0.09644196915,    -0.01672941769,      0.7371516974,                 0,       56.72744324,    0.004179154698
          78,        -5.8164206,      -5.793389537,      -5.963325894,      -5.080682511,      -8.885363026,      -1.669745602,     0.01307587651,      0.7373377278,                 0,                 0,                 0,      0.0961163734,    -0.01665401957,      0.7372655878,                 0,       56.38916267,    0.004179154698
          79,       -5.83093159,       -5.81997606,      -5.978021182,      -5.095355982,      -8.839675431,      -1.693807478,     0.01316384182,        0.73734775,                 0,                 0,                 0,     0.09579657278,     -0.0165665297,      0.7372791475,                 0,       56.01311229,    0.004179154698
          80,       -5.84728909,      -5.845476182,      -5.992063781,      -5.111806012,      -8.800930097,       -1.71753719,     0.01324897845,      0.7372682433,                 0,                 0,                 0,     0.09549213757,    -0.01647825764,      0.7372031369,                 0,       55.64717659,    0.004179154698
          81,      -5.864456257,      -5.869199102,      -6.007126936,      -5.129032511,      -8.762557272,      -1.742389646,     0.01332190593,      0.7371123847,                 0,                 0,                 0,     0.09521073718,    -0.01639910736,      0.7370503444,                 0,       55.33085043,    0.004179154698
          82,      -5.880999207,      -5.890794402,      -6.024742421,      -5.145636738,      -8.732340007,      -1.769543229,     0.01337476982,      0.7368947217,                 0,                 0,                 0,     0.09495809442,    -0.01633751326,      0.7368349889,                 0,       55.09588063,    0.004179154698
          83,      -5.895906982,      -5.910312702,      -6.045076468,      -5.160676124,      -8.702665181,      -1.793966913,     0.01340153955,      0.7366320443,                 0,                 0,                 0,     0.09473874059,    -0.01630017777,       0.736573604,                 0,       54.96622547,    0.004991921281
          84,      -5.909525924,      -5.928070443,      -6.067142394,       -5.17451394,       -8.67470702,      -1.809653088,     0.01339826818,      0.7363423384,                 0,                 0,                 0,     0.09455599724,    -0.01629176953,      0.7362840017,                 0,       54.95802355,    0.004991921281
          85,      -5.922491119,      -5.944445155,      -6.088942689,       -5.18781146,      -8.652355345,      -1.825027708,     0.01336307829,      0.7360424733,                 0,                 0,                 0,     0.09441149448,    -0.01631484441,      0.7359829619,                 0,       55.08030839,    0.004991921281
          86,      -5.935944487,      -5.959807521,      -6.108726785,      -5.201657284,      -8.632046997,      -1.839066985,     0.01329606126,      0.7357472754,                 0,                 0,                 0,     0.09430513418,    -0.01636990868,      0.7356853026,                 0,       55.33573147,    0.004991921281
          87,      -5.950052098,      -5.974349103,      -6.125497226,       -5.21618468,      -8.613456299,      -1.846098044,     0.01319899481,      0.7354693862,                 0,                 0,                 0,     0.09423516131,    -0.01645569559,      0.7354037269,                 0,       55.72162097,    0.004991921281
          88,      -5.964717475,      -5.988040192,      -6.139405403,       -5.23123467,      -8.596132769,      -1.853494701,     0.01307505347,      0.7352188395,                 0,                 0,                 0,     0.09419836326,    -0.01656943764,      0.7351483882,                 0,       56.23065643,    0.004991921281
          89,      -5.979689862,      -6.000648133,       -6.15129155,      -5.246489217,      -8.580841903,      -1.859307356,     0.01292844542,       0.735002909,                 0,                 0,                 0,     0.09419031903,    -0.01670722322,       0.734926724,                 0,       56.85160786,    0.004991921281
          90,      -5.994590201,      -6.011827527,      -6.162031473,      -5.261522938,      -8.567067506,      -1.859779663,     0.01276424537,      0.7348270611,                 0,                 0,                 0,     0.09420619855,    -0.01686420208,      0.7347444007,                 0,       57.56917388,    0.004991921281
          91,      -6.009197311,      -6.021242626,       -6.17266029,      -5.276104884,      -8.554654571,      -1.860495645,     0.01258803388,      0.7346944148,                 0,                 0,                 0,     0.09424077785,     -0.0170349239,      0.7346047598,                 0,       58.36450883,    0.004991921281
          92,       -6.02336269,      -6.028689137,      -6.183240839,      -5.290133919,      -8.543873772,      -1.860415392,     0.01240545169,      0.7346049244,                 0,                 0,                 0,     0.09428828757,     -0.0172137507,      0.7345079829,                 0,         59.216298,    0.004991921281
          93,      -6.036934477,      -6.034110312,      -6.193512142,      -5.303530707,      -8.533742261,      -1.860610959,      0.0122218232,      0.7345553268,                 0,                 0,                 0,     0.09434254148,    -0.01739523089,      0.7344510243,                 0,       60.10194343,    0.004991921281
          94,      -6.049443686,      -6.037598961,      -6.203327773,      -5.315896802,      -8.523358834,      -1.860508684,     0.01204190135,      0.7345396597,                 0,                 0,                 0,     0.09439720703,    -0.01757437505,      0.7344281179,                 0,       60.99864453,    0.008246151779
          95,      -6.060122599,      -6.039378967,      -6.212852057,      -5.326508622,      -8.511714953,      -1.859027989,     0.01186980444,      0.7345503307,                 0,                 0,                 0,     0.09444629606,    -0.01774676222,      0.7344318437,                 0,       61.88394548,    0.009873267027
          96,      -6.067923529,      -6.039719538,      -6.222055916,      -5.334326815,      -8.497854696,      -1.857974131,     0.01170903445,      0.7345789695,                 0,                 0,                 0,     0.09448451642,    -0.01790855588,      0.7344539792,                 0,       62.73608404,     0.01068682465
          97,      -6.072093369,       -6.03897177,      -6.230906702,      -5.338574397,      -8.480367001,      -1.857924782,     0.01156252337,      0.7346174336,                 0,                 0,                 0,     0.09450762026,    -0.01805649825,      0.7344865067,                 0,       63.53435234,     0.01150038228
          98,      -6.072721509,      -6.037495705,      -6.239858389,      -5.339263091,      -8.460699492,      -1.860741659,     0.01143259132,      0.7346583015,                 0,                 0,                 0,     0.09451249959,    -0.01818797194,      0.7345221044,                 0,       64.25999854,     0.01150038228
          99,      -6.070605714,      -6.035583764,      -6.249151351,      -5.337122694,      -8.444823911,      -1.863667436,     0.01132085508,      0.7346948404,                 0,                 0,                 0,     0.09449712681,    -0.01830109012,      0.7345541099,                 0,       64.89746891,     0.01312749752
         100,      -6.067289355,      -6.033554619,      -6.258945979,      -5.333650624,      -8.432122995,      -1.867409892,     0.01122811938,      0.7347206877,                 0,                 0,                 0,     0.09446038229,    -0.01839479227,      0.7345761984,                 0,        65.4357745,     0.01394105515
         101,      -6.064606164,      -6.031734839,      -6.268618269,      -5.330662143,      -8.419869067,      -1.877493567,     0.01115440085,      0.7347298207,                 0,                 0,                 0,     0.09440192005,      -0.018468819,      0.7345823526,                 0,       65.86905297,     0.01394105515
         102,      -6.064282317,      -6.030473714,      -6.277256532,      -5.329902401,      -8.406374541,      -1.885491891,     0.01109899841,      0.7347165509,                 0,                 0,                 0,     0.09432204308,    -0.01852364157,      0.7345668606,                 0,       66.19665342,     0.01475461277
         103,       -6.06736728,      -6.030117917,      -6.283817804,      -5.332473931,       -8.39257658,      -1.898351889,     0.01106061706,      0.7346756838,                 0,                 0,                 0,     0.09422169566,    -0.01856034453,      0.7345244797,                 0,       66.42266698,      0.0155681704
         104,      -6.074259358,        -6.0309135,      -6.288038269,       -5.33879761,      -8.378592781,      -1.911777316,     0.01103747048,      0.7346029077,                 0,                 0,                 0,     0.09410247582,    -0.01858053898,      0.7344508298,                 0,       66.55536786,     0.01638172802
         105,      -6.084463107,      -6.033061719,      -6.291079284,      -5.348402777,      -8.363732778,      -1.925860987,     0.01102736889,      0.7344951424,                 0,                 0,                 0,     0.09396651835,    -0.01858628875,      0.7343427449,                 0,       66.60656315,     0.01800884327
         106,        -6.0965619,      -6.036699529,      -6.295104457,      -5.359935095,      -8.348030534,      -1.942032239,     0.01102785023,      0.7343505887,                 0,                 0,                 0,     0.09381631895,     -0.0185799814,      0.7341983281,                 0,       66.59054789,     0.01882240089
         107,      -6.108811698,      -6.041790599,      -6.301899618,      -5.371680588,      -8.331500101,      -1.960021075,     0.01103628618,      0.7341682833,                 0,                 0,                 0,      0.0936544466,    -0.01856420426,      0.7340165108,                 0,       66.52312844,     0.01963595852
         108,      -6.120291241,      -6.048399259,       -6.31253943,      -5.382702776,      -8.314881552,       -1.98048859,     0.01104996787,       0.733947878,                 0,                 0,                 0,     0.09348333533,       -0.01854165,      0.7337968361,                 0,       66.42081556,     0.02044951614
         109,      -6.130580481,      -6.056346859,      -6.326907305,      -5.392565608,      -8.298386371,      -1.999934417,     0.01106621732,      0.7336896684,                 0,                 0,                 0,     0.09330520222,    -0.01851500631,      0.7335394913,                 0,       66.29995119,     0.02126307376
         110,      -6.140288644,      -6.065586152,      -6.344269578,       -5.40191686,      -8.282680847,       -2.01315565,     0.01108248895,      0.7333943121,                 0,                 0,                 0,     0.09312198089,    -0.01848684321,      0.7332450308,                 0,       66.17595697,     0.02289018901
