"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.390663004,      -15.27714469,      -15.63068306,      -3.674309772,      -10.47397677,      0.2632926306,      0.5498009274,                 0,                 0,                 0,      0.2170066217,      0.2143724144,      0.5706562336,                 0,       2.088174387,    0.001227067742
          0,           0,          10,      -4.190126303,      -3.834537463,       -4.16677707,      -3.410465726,      -10.52956645,      0.1285720674,      0.5296975919,                 0,                 0,                 0,      0.0672585378,     0.08191662481,      0.5388877267,                 0,       4.119849689,    0.001364068153
          0,           0,          20,      -4.454517937,      -3.996109552,      -4.294231508,      -3.661500386,       -10.8875591,     0.09767322903,      0.8814844665,                 0,                 0,                 0,      0.1250132289,     0.02047511951,      0.8866429348,                 0,       9.024831832,    0.001364068153
          0,           0,          30,      -4.737334414,      -4.413322829,      -4.776004989,      -3.991826627,      -10.63594132,      0.1010784811,       0.906088121,                 0,                 0,                 0,     0.05860515951,     0.02172306374,      0.9114497523,                 0,       8.964203968,    0.002300146585
          0,           0,          40,       -4.84316669,      -4.660514994,      -4.908316073,      -4.106017112,      -9.848149858,      0.0757626729,      0.7834241164,                 0,                 0,                 0,     0.02950732234,    0.007194462304,      0.7870461031,                 0,        10.3405026,    0.003566981635
          0,           0,          50,      -4.765687303,      -4.976002527,      -5.089576456,      -4.039609512,      -9.034123853,     0.05912517907,      0.6571205919,                 0,                 0,                 0,    -0.03260648542,    0.001628356653,      0.6597731486,                 0,       11.11405669,    0.004906391686
          0,           0,          60,      -4.853389288,      -5.032522026,      -5.142420849,      -4.129338585,      -8.692769348,     0.04858664148,      0.5551497086,                 0,                 0,                 0,    -0.06204531136,  1.726945143e-005,      0.5572718012,                 0,       11.42597413,    0.004906391686
          0,           0,          70,      -5.136054107,      -5.020815838,      -5.386717546,      -4.406672992,      -8.743920802,      0.0408841298,      0.5143058932,                 0,                 0,                 0,    -0.07046083241,   -0.004096158782,      0.5159120907,                 0,       12.57959741,    0.004906391686
          0,           0,          80,      -5.457626626,      -5.141320468,      -5.435437087,      -4.723337926,      -9.286345541,     0.04583520952,      0.5717994388,                 0,                 0,                 0,    -0.04407596352,   -0.004174812084,       0.573618371,                 0,       12.47511345,     0.00626113756
          0,           0,          90,      -5.042469373,      -5.146498951,      -5.460059795,      -4.306913018,      -9.547680126,     0.05047398515,       0.622087432,                 0,                 0,                 0,    -0.04196167579,   -0.003936575789,      0.6241192992,                 0,       12.32491213,     0.00626113756
          0,           0,         100,      -4.996784168,      -5.088289018,      -5.413688143,       -4.25513058,      -9.681913636,     0.05307160334,      0.6742105063,                 0,                 0,                 0,    -0.03131402758,   -0.005891667572,      0.6762704268,                 0,       12.70379005,     0.00626113756
          0,           0,         110,      -5.308444654,      -5.200374918,      -5.572535941,      -4.561340362,       -9.54396477,     0.05663515556,      0.7167318842,                 0,                 0,                 0,    -0.01960261018,    -0.00604765803,      0.7189405821,                 0,       12.65524703,     0.00626113756
          0,           0,         120,      -5.606829057,      -5.399817858,      -5.682976162,      -4.867258525,      -9.363143973,     0.06046683669,      0.7550625531,                 0,                 0,                 0,   -0.002214194164,   -0.005571295511,      0.7574593442,                 0,       12.48721769,    0.007619495454
          0,           0,         130,      -5.557594337,      -5.462344919,       -5.66681977,      -4.829706449,      -9.276424401,     0.06527450389,      0.7991597076,                 0,                 0,                 0,      0.0204876534,    -0.00462524319,      0.8018077115,                 0,       12.24306061,     0.02666865822
          0,           0,         140,      -5.613685971,      -5.389772363,      -5.686310704,      -4.882089879,      -9.144831889,     0.07075117344,      0.8407543731,                 0,                 0,                 0,     0.04521561033,   -0.002794627998,        0.84372142,                 0,       11.88325695,     0.05116043899
          0,           0,         150,       -5.76510401,       -5.33115699,      -5.799600235,      -5.045154223,      -8.956735911,     0.07498717679,      0.8660368266,                 0,                 0,                 0,     0.06395804127,   -0.000778254925,      0.8692768581,                 0,       11.54913231,     0.08109483783
          0,           0,         160,      -5.479193962,      -5.274252615,      -5.655328319,      -4.754963426,      -8.823823496,     0.07541212565,      0.8512786234,                 0,                 0,                 0,     0.06232261618,   0.0009313390357,      0.8546118511,                 0,       11.28835205,      0.1817832709
          0,           0,         170,      -5.151926406,      -5.230733103,       -5.34588538,      -4.424794846,      -8.883224597,      0.0691457866,      0.7813975083,                 0,                 0,                 0,     0.03356339325,    0.000779385796,      0.7844505072,                 0,       11.30072484,      0.2362094511
          0,           0,         180,      -4.992935785,      -5.205579626,      -5.225887162,      -4.265732304,      -9.280522725,     0.05809601364,      0.6771762773,                 0,                 0,                 0,   -0.008719412297,   -0.001144860649,      0.6796628183,                 0,       11.65615737,      0.2783897408
          0,           0,         190,      -5.007353597,      -5.300208326,      -5.272537899,      -4.282543861,      -9.029143817,      0.0480139763,      0.5821286631,                 0,                 0,                 0,    -0.03929016872,   -0.002904587379,      0.5840981816,                 0,       12.12415026,      0.3096847945
          0,           0,         200,      -5.110010857,        -5.3561865,      -5.457552893,      -4.385720395,       -8.98337989,     0.04295483487,      0.5264972371,                 0,                 0,                 0,    -0.05074308665,   -0.003095878998,      0.5282375167,                 0,       12.25699595,      0.3341765757
          0,           0,         210,      -5.405885384,      -5.405954786,      -5.754765231,      -4.683662637,      -9.073162756,     0.04195746922,      0.5117658014,                 0,                 0,                 0,    -0.05219878429,   -0.002805520149,      0.5134752124,                 0,       12.19725143,      0.3450618119
          0,           0,         220,      -5.620003685,      -5.453674481,      -5.915103362,      -4.907925291,        -9.2424189,     0.04243923754,      0.5222901986,                 0,                 0,                 0,    -0.05172529002,   -0.003242846767,        0.52400155,                 0,        12.3067762,       0.358668357
          0,           0,         230,      -5.347547651,      -5.397947573,      -5.780330267,      -4.612860123,      -9.416358058,     0.04308905875,      0.5395988502,                 0,                 0,                 0,    -0.05333113631,   -0.004104046703,      0.5413009726,                 0,       12.52287392,       0.374996211
          0,           0,         240,      -5.389359165,      -5.388495863,      -5.742710809,      -4.650387342,      -9.600374026,     0.04419149172,      0.5624815926,                 0,                 0,                 0,    -0.05143205133,   -0.005000171236,      0.5641927226,                 0,       12.72827802,       0.388602756
          0,           0,         250,      -5.527962895,      -5.464346725,      -5.777508476,       -4.79068734,      -9.785404942,     0.04595364046,       0.589266044,                 0,                 0,                 0,     -0.0464605199,   -0.005579146755,      0.5910288325,                 0,       12.82305467,      0.4158158457
          0,           0,         260,      -5.687429285,      -5.559933832,      -5.829034923,      -4.953453437,      -9.751382358,      0.0480511959,      0.6159845813,                 0,                 0,                 0,    -0.03968239257,   -0.005818247119,      0.6178285117,                 0,       12.81933925,      0.4253404271
