"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.160825066,      -15.17345928,      -15.59972707,      -3.444471833,      -10.10698421,      0.2451634134,      0.3864599697,                 0,                 0,                 0,      0.1360162868,       0.217608123,      0.4026203079,                 0,       1.576336225,   0.0005908336366
           1,      -4.644150468,      -4.290170072,      -4.351216103,      -3.926059145,       -10.7267209,      0.2878789334,      0.4309211661,                 0,                 0,                 0,      0.1383484394,      0.2571181338,       0.449952883,                 0,       1.496883294,    0.001119311057
           2,      -4.759049787,      -4.392519873,      -4.705090757,      -4.015480842,        -11.020577,      0.2950950055,      0.3943160371,                 0,                 0,                 0,      0.1197733518,      0.2668700727,      0.4139402901,                 0,       1.336234195,    0.001119311057
           3,      -4.852835128,      -4.495792878,      -4.793675735,      -4.105433406,      -11.22624291,      0.2980307138,      0.3725544154,                 0,                 0,                 0,      0.1111084507,      0.2713166437,      0.3924364632,                 0,       1.250053763,    0.001119311057
           4,      -4.888269451,      -4.551238169,      -4.745997332,      -4.152554545,      -11.27081671,      0.2918886169,      0.3614845294,                 0,                 0,                 0,      0.1078390382,      0.2659617048,      0.3809650919,                 0,       1.238433116,    0.001119311057
           5,      -4.835929034,      -4.548015866,      -4.670768804,       -4.10589208,       -11.2695275,      0.2825969274,      0.3571367582,                 0,                 0,                 0,      0.1066932584,      0.2569959345,      0.3759797561,                 0,       1.263767308,    0.001119311057
           6,      -4.783301088,      -4.528557189,      -4.619438148,      -4.056379181,      -11.20049493,      0.2714206635,      0.3545956113,                 0,                 0,                 0,      0.1057339135,       0.246024157,      0.3726651826,                 0,       1.306442946,    0.001119311057
           7,      -4.700952022,      -4.459215235,      -4.536342478,      -3.970383815,      -11.16085731,      0.2631379088,      0.3531185136,                 0,                 0,                 0,      0.1050625537,      0.2378646157,      0.3706139073,                 0,       1.341952269,    0.001119311057
           8,       -4.65439464,      -4.414588859,      -4.493776422,      -3.928800033,      -11.05326661,      0.2526948851,      0.3518120836,                 0,                 0,                 0,      0.1042675658,      0.2275381627,      0.3685821912,                 0,        1.39224062,    0.001119311057
           9,      -4.583714769,      -4.330485611,      -4.430187351,      -3.857642958,       -10.9986786,      0.2447518883,       0.351020545,                 0,                 0,                 0,      0.1038375326,      0.2196697295,      0.3672385053,                 0,       1.434189323,    0.001119311057
          10,      -4.547102368,       -4.28627952,      -4.404273798,      -3.828927929,      -10.88354014,      0.2332943285,      0.3506790139,                 0,                 0,                 0,      0.1036768637,      0.2082639038,      0.3660985671,                 0,       1.503161333,    0.001119311057
          11,      -4.488506332,      -4.208650092,       -4.35852255,      -3.769006236,      -10.82649312,      0.2247315659,      0.3506387473,                 0,                 0,                 0,      0.1037783351,      0.1997248085,      0.3654610905,                 0,       1.560255881,    0.001119311057
          12,      -4.459325852,      -4.170131158,      -4.340793801,      -3.746875176,      -10.72523207,      0.2123775923,      0.3510878118,                 0,                 0,                 0,      0.1043703635,      0.1873696034,      0.3650472915,                 0,       1.653130201,    0.001119311057
          13,      -4.407205648,      -4.100802423,      -4.295935239,      -3.689030411,      -10.67248289,      0.2036536186,      0.3513814889,                 0,                 0,                 0,      0.1048867152,       0.178646395,      0.3647316996,                 0,       1.725387898,    0.001119311057
          14,      -4.381021089,       -4.06725115,      -4.274810374,      -3.667285432,      -10.58612135,      0.1917168554,      0.3513201564,                 0,                 0,                 0,      0.1055627725,      0.1667429875,        0.36383785,                 0,       1.832494883,    0.001119311057
          15,      -4.327141512,      -4.007702068,      -4.221182592,      -3.605938796,      -10.54491281,      0.1837390643,       0.350727387,                 0,                 0,                 0,       0.105793649,      0.1588259794,      0.3626900219,                 0,       1.908834076,    0.001119311057
          16,      -4.298860738,      -3.981488319,      -4.196824869,      -3.582200282,      -10.47145059,      0.1733102227,      0.3483628968,                 0,                 0,                 0,      0.1054318961,      0.1485874805,      0.3596038123,                 0,       2.010053945,    0.001119311057
          17,      -4.243271346,      -3.937773035,      -4.143183006,      -3.523277311,      -10.45118861,      0.1664986454,      0.3460185288,                 0,                 0,                 0,      0.1047704793,      0.1419560306,      0.3567900035,                 0,        2.07820627,    0.001119311057
          18,      -4.217385766,      -3.923616204,       -4.12265895,      -3.503981304,      -10.39198869,      0.1573812264,      0.3415601761,                 0,                 0,                 0,      0.1030744966,      0.1331718201,      0.3517065121,                 0,       2.170272681,    0.001119311057
          19,      -4.169951174,      -3.901484558,      -4.080652757,      -3.457096934,       -10.3962356,      0.1511950138,      0.3386065623,                 0,                 0,                 0,      0.1017601503,      0.1272067106,      0.3483285647,                 0,       2.239535245,    0.001119311057
          20,      -4.151053555,      -3.903008774,      -4.071666425,      -3.446355886,      -10.34859781,      0.1422869074,      0.3359902886,                 0,                 0,                 0,      0.1000024482,      0.1185028059,      0.3450972661,                 0,       2.361357729,    0.001119311057
          21,      -4.110443791,      -3.902618458,      -4.047923847,      -3.408186223,      -10.37732837,      0.1360509863,      0.3358982681,                 0,                 0,                 0,     0.09925445098,      0.1122884942,      0.3445704739,                 0,       2.468914613,    0.001119311057
          22,      -4.093921805,      -3.918352788,      -4.052652002,      -3.399582406,      -10.33781473,      0.1271443236,      0.3411540744,                 0,                 0,                 0,      0.0996722441,      0.1030369012,      0.3491921799,                 0,       2.683203346,    0.001119311057
          23,      -4.052829059,      -3.930585444,      -4.039185063,      -3.357321986,      -10.39022691,      0.1211942556,      0.3477222408,                 0,                 0,                 0,      0.1009473898,     0.09664315509,      0.3553292908,                 0,       2.869131373,    0.001119311057
          24,      -4.035973896,      -3.949440598,      -4.048140838,      -3.343801654,      -10.34964231,      0.1137237149,      0.3650390884,                 0,                 0,                 0,      0.1052470345,     0.08798285002,      0.3720828369,                 0,       3.209876576,    0.001119311057
          25,       -3.99497026,      -3.945908417,      -4.029660484,      -3.294195115,      -10.41488639,        0.10931773,      0.3798160535,                 0,                 0,                 0,      0.1092438256,      0.0825568089,      0.3865164601,                 0,       3.474423167,    0.001119311057
          26,      -3.981006911,      -3.942145428,      -4.034575537,      -3.278992409,      -10.36196414,      0.1052051676,      0.4087794596,                 0,                 0,                 0,      0.1174747206,     0.07643387946,      0.4151224349,                 0,       3.885545443,    0.001119311057
          27,      -3.945974806,       -3.89292766,      -4.010957298,      -3.230693963,      -10.42873065,      0.1033856741,      0.4300965588,                 0,                 0,                 0,      0.1237002938,     0.07313181253,      0.4362606853,                 0,       4.160117564,    0.001119311057
          28,      -3.939778469,      -3.862843503,      -4.017251226,      -3.222036427,      -10.36014514,      0.1030666578,      0.4657980028,                 0,                 0,                 0,      0.1341502775,     0.07032316646,      0.4718529089,                 0,       4.519385926,    0.001119311057
          29,      -3.917150945,      -3.794511889,      -4.000785628,      -3.186080715,      -10.42127061,       0.103426323,      0.4895673077,                 0,                 0,                 0,       0.141090176,     0.06902389259,       0.495589402,                 0,       4.733488475,    0.001119311057
          30,      -3.920951465,      -3.766184791,      -4.014339718,      -3.189340344,      -10.33906585,      0.1049760784,      0.5250097499,                 0,                 0,                 0,      0.1510124811,     0.06809753307,      0.5310536136,                 0,       5.001232263,    0.001119311057
          31,      -3.909594724,      -3.715562024,      -4.005403607,      -3.169095854,      -10.38538833,      0.1057749162,      0.5467115617,                 0,                 0,                 0,      0.1568080921,     0.06738058315,      0.5527582849,                 0,       5.168631479,    0.001119311057
          32,      -3.917579675,      -3.706422312,      -4.019740293,      -3.181518928,      -10.29602073,      0.1063744428,      0.5760660595,                 0,                 0,                 0,      0.1636712795,     0.06593098302,      0.5820830976,                 0,       5.415455484,    0.001119311057
          33,      -3.905002465,      -3.689532416,      -4.000167668,      -3.169459005,      -10.33621285,      0.1059172925,      0.5927242326,                 0,                 0,                 0,       0.166962728,     0.06431293095,       0.598668803,                 0,       5.596104455,    0.001119311057
          34,      -3.906182489,      -3.705957098,      -4.001088088,      -3.180833162,      -10.26012206,      0.1038608239,      0.6137440644,                 0,                 0,                 0,      0.1696722911,     0.06079520248,      0.6194939795,                 0,       5.909293236,    0.001119311057
          35,      -3.879495292,      -3.727318689,      -3.957273419,      -3.160809158,      -10.31865006,      0.1015492181,      0.6252268137,                 0,                 0,                 0,      0.1703327876,     0.05768823153,       0.630787508,                 0,       6.156884565,    0.001347489123
          36,       -3.87216527,      -3.768223888,      -3.946947117,      -3.161857861,      -10.25528581,     0.09692747433,      0.6402783713,                 0,                 0,                 0,       0.169860866,     0.05202780247,      0.6454800042,                 0,       6.605746985,    0.001347489123
          37,      -3.838005856,      -3.810916973,      -3.898131062,      -3.126908392,      -10.33653849,      0.0932505122,      0.6493407117,                 0,                 0,                 0,      0.1690596639,     0.04772764033,      0.6542637773,                 0,        6.96340102,    0.001347489123
          38,      -3.834557115,      -3.847147341,      -3.894544668,      -3.123704206,      -10.28450087,     0.08726759008,      0.6641606541,                 0,                 0,                 0,      0.1677648452,     0.04072550539,      0.6686302715,                 0,       7.610622151,    0.001347489123
          39,       -3.81220726,      -3.833930474,      -3.863831521,      -3.089512058,      -10.38114815,      0.0831208957,      0.6748881394,                 0,                 0,                 0,      0.1671306858,      0.0358406006,      0.6790423664,                 0,       8.119355954,    0.001347489123
          40,       -3.82494074,      -3.815148778,      -3.876460365,      -3.096620986,      -10.34008487,     0.07703913885,      0.6951930804,                 0,                 0,                 0,      0.1671317957,     0.02835725752,      0.6988736037,                 0,       9.023894747,    0.001347489123
          41,      -3.828402003,      -3.744797591,      -3.873628757,      -3.082918251,      -10.42632306,     0.07312769913,      0.7105132743,                 0,                 0,                 0,      0.1676740395,     0.02338666317,      0.7138836301,                 0,       9.716062213,    0.001347489123
          42,      -3.862500886,      -3.717938805,      -3.904846621,      -3.109653288,      -10.37650625,     0.06768549388,       0.738093161,                 0,                 0,                 0,      0.1694103652,     0.01603383922,      0.7410167045,                 0,       10.90474663,    0.001347489123
          43,      -3.894355452,      -3.670963495,      -3.931222963,      -3.125821003,      -10.43509948,     0.06429760625,      0.7578505527,                 0,                 0,                 0,      0.1708678669,     0.01127599833,      0.7604896411,                 0,       11.78660602,    0.001347489123
