"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          40,      -5.145838307,      -4.962674288,      -5.242094072,      -4.396338006,      -10.35407726,      -2.293065291,    0.009628791967,       0.729466583,                 0,                 0,                 0,      0.1069143441,    -0.01978104712,      0.7292619005,                 0,       75.75888912,    0.003367028524
          41,      -5.166227084,      -4.962354963,      -5.263375467,      -4.415234959,      -10.34821821,      -2.299271645,    0.008804798701,      0.7321577274,                 0,                 0,                 0,      0.1064255472,    -0.02071284055,       0.731917646,                 0,       83.15439708,    0.004179154694
          42,      -5.186875981,       -4.97016354,      -5.286778711,      -4.435965608,      -10.33733036,      -2.303487952,      0.0084029931,      0.7344326513,                 0,                 0,                 0,       0.105602221,    -0.02120601313,       0.734174526,                 0,       87.40131553,    0.004179154694
          43,      -5.207152392,      -4.986637539,      -5.310404594,      -4.457520054,      -10.31768173,      -2.308945112,    0.008382366788,      0.7362808314,                 0,                 0,                 0,      0.1045396471,    -0.02130111577,      0.7360203728,                 0,       87.83686636,    0.004179154694
          44,      -5.227045181,       -5.01155944,      -5.332644986,      -4.479392128,      -10.28395539,      -2.318702537,    0.008682953439,      0.7377260349,                 0,                 0,                 0,      0.1033337314,    -0.02105902402,      0.7374765174,                 0,       84.96256948,    0.004179154694
          45,      -5.246725884,      -5.044021848,      -5.353554888,      -4.501186656,      -10.23030621,      -2.326943985,    0.009234346838,       0.738755507,                 0,                 0,                 0,      0.1020575491,    -0.02054957279,      0.7385273775,                 0,       80.00084033,    0.004179154694
          46,      -5.266792371,      -5.082599645,      -5.373680715,      -4.522931463,      -10.15297385,      -2.336803766,    0.009966050601,      0.7393544685,                 0,                 0,                 0,      0.1007727913,    -0.01984260548,      0.7391553445,                 0,       74.18730831,    0.004179154694
          47,      -5.287672086,      -5.125592552,      -5.393527223,      -4.544835955,      -10.05265965,      -2.352046185,     0.01080504791,      0.7395504623,                 0,                 0,                 0,     0.09954588212,    -0.01901218973,      0.7393849958,                 0,       68.44490359,    0.004179154694
          48,      -5.309194588,      -5.171140923,      -5.414025008,      -4.566830224,      -9.934024328,      -2.371137952,     0.01167758154,      0.7394076103,                 0,                 0,                 0,     0.09844040928,    -0.01813460732,      0.7392774284,                 0,       63.31855681,    0.004179154694
          49,      -5.331297208,       -5.21732047,      -5.436534009,       -4.58903544,      -9.802925049,      -2.390484976,      0.0125162106,      0.7389958491,                 0,                 0,                 0,     0.09750245273,    -0.01728006322,      0.7388998037,                 0,       59.04309799,    0.004179154694
          50,      -5.354091197,      -5.262353014,       -5.46213231,      -4.611819785,      -9.664223421,      -2.410858477,     0.01326408246,      0.7383941758,                 0,                 0,                 0,     0.09676094937,    -0.01650854794,      0.7383287632,                 0,        55.6686961,    0.004179154694
          51,      -5.378303131,      -5.304862239,      -5.490394694,      -4.636158258,      -9.521193527,      -2.432914901,     0.01387791518,      0.7376800163,                 0,                 0,                 0,     0.09622666382,      -0.015866429,      0.7376399253,                 0,       53.15495928,    0.004179154694
          52,      -5.404514803,      -5.344208374,      -5.521080037,      -4.662768323,      -9.375864701,      -2.454601085,     0.01432891337,      0.7369222629,                 0,                 0,                 0,     0.09589504139,    -0.01538525516,      0.7369009657,                 0,       51.42904029,    0.004179154694
          53,      -5.432523108,      -5.380549136,      -5.554007126,       -4.69147576,      -9.229521099,      -2.476586608,     0.01460287818,      0.7361925456,                 0,                 0,                 0,     0.09575498569,    -0.01508210086,      0.7361828839,                 0,       50.41420853,    0.004179154694
          54,      -5.461143508,      -5.414616834,      -5.587583107,      -4.721083018,      -9.083048073,      -2.498872006,     0.01469718186,      0.7355483988,                 0,                 0,                 0,      0.0957871887,    -0.01496191071,      0.7355430615,                 0,       50.04690054,    0.004179154694
          55,      -5.489246641,      -5.447286524,      -5.619460578,      -4.750276049,       -8.93717536,      -2.518270569,     0.01461732119,      0.7350330398,                 0,                 0,                 0,     0.09596574428,    -0.01502093433,      0.7350249024,                 0,       50.28507141,    0.004179154694
          56,      -5.515523222,      -5.479175435,      -5.647736058,      -4.777570572,      -8.792652928,      -2.536397831,     0.01437782907,      0.7346856162,                 0,                 0,                 0,      0.0962621172,    -0.01524622851,      0.7346681081,                 0,       51.09850815,    0.004179154694
          57,      -5.539102984,      -5.510106779,      -5.671296279,      -4.802008411,       -8.65036153,      -2.554193655,     0.01400258599,      0.7345396277,                 0,                 0,                 0,     0.09664636749,    -0.01561528242,      0.7345071136,                 0,       52.45742667,    0.004179154694
          58,      -5.559684961,      -5.538958183,       -5.69028715,      -4.823219149,       -8.51132878,      -2.568830385,     0.01352244219,      0.7346149039,                 0,                 0,                 0,     0.09708689957,    -0.01609807014,      0.7345629759,                 0,       54.32560878,    0.004991921277
          59,      -5.577531083,      -5.563545539,      -5.705647316,      -4.841371544,      -8.384791785,      -2.575144108,     0.01297176919,      0.7349089299,                 0,                 0,                 0,      0.0975501885,    -0.01666014671,      0.7348345675,                 0,       56.65448707,    0.004991921277
          60,      -5.593228823,      -5.581012493,      -5.718600269,      -4.856960425,      -8.287830451,      -2.577818109,     0.01238545489,       0.735398164,                 0,                 0,                 0,     0.09800242098,    -0.01726570373,      0.7352997719,                 0,       59.37595113,    0.004991921277
          61,       -5.60725438,      -5.589113771,      -5.730776457,      -4.870429943,      -8.223828301,      -2.580148809,      0.0117965951,      0.7360450891,                 0,                 0,                 0,     0.09841223942,    -0.01788016007,      0.7359224367,                 0,       62.39470651,    0.004991921277
          62,        -5.6201346,      -5.587747002,      -5.743708266,      -4.882347323,      -8.191024418,      -2.586068213,      0.0112354228,      0.7368068357,                 0,                 0,                 0,     0.09875363031,    -0.01847157945,      0.7366609455,                 0,       65.57891493,    0.004991921277
          63,       -5.63272406,      -5.579387397,      -5.757755787,      -4.893683927,      -8.170701614,      -2.594445824,     0.01072786209,      0.7376412313,                 0,                 0,                 0,     0.09900927822,      -0.019012359,      0.7374742052,                 0,       68.75938794,    0.004991921277
          64,      -5.646188149,       -5.56800479,       -5.77284157,      -4.905776489,       -8.14756789,      -2.603293948,     0.01029352752,      0.7385304667,                 0,                 0,                 0,     0.09917785745,    -0.01948218231,      0.7383452116,                 0,       71.74707262,    0.004991921277
          65,      -5.661194726,      -5.557478061,      -5.788611344,      -4.919519601,      -8.121375497,      -2.611885732,    0.009942838412,      0.7394618279,                 0,                 0,                 0,     0.09926404088,    -0.01987012605,       0.739261681,                 0,       74.37130095,    0.004991921277
          66,      -5.677947192,       -5.55062266,      -5.804595148,      -4.935307324,      -8.093428198,      -2.617815015,    0.009679938454,      0.7403936993,                 0,                 0,                 0,     0.09926554284,    -0.02017037256,      0.7401821987,                 0,       76.48743872,    0.004991921277
          67,      -5.695814782,      -5.549030975,      -5.820135557,      -4.952655715,      -8.068389664,      -2.622317267,     0.00950737754,      0.7412769694,                 0,                 0,                 0,     0.09918075393,    -0.02037839449,      0.7410577957,                 0,       77.96860557,    0.004991921277
          68,      -5.713806599,      -5.553385405,      -5.834676349,      -4.970669493,      -8.047462716,      -2.631994179,    0.009424064484,      0.7420822084,                 0,                 0,                 0,     0.09901749879,    -0.02049409596,      0.7418590224,                 0,       78.74332882,    0.004991921277
          69,      -5.730743109,      -5.563783729,      -5.848524819,      -4.988164469,      -8.028692399,      -2.645254445,    0.009423872296,       0.742792709,                 0,                 0,                 0,     0.09878982906,    -0.02052292556,      0.7425689379,                 0,       78.82032839,    0.004991921277
          70,      -5.745721072,      -5.579935605,      -5.862378307,      -5.004101612,      -8.015549351,      -2.660540547,    0.009495789872,      0.7434018499,                 0,                 0,                 0,     0.09851569536,    -0.02047561856,      0.7431804824,                 0,       78.28752109,    0.004991921277
          71,      -5.758419505,      -5.601254028,      -5.877328439,      -5.017877973,      -8.008564316,      -2.676825879,    0.009625448799,      0.7439082853,                 0,                 0,                 0,     0.09821449637,    -0.02036647748,      0.7436917323,                 0,       77.28556879,    0.004991921277
          72,      -5.769598482,      -5.626898081,      -5.894009814,      -5.029942665,      -8.005098866,       -2.69164269,    0.009796703358,      0.7443089152,                 0,                 0,                 0,     0.09790408975,    -0.02021150995,      0.7440989393,                 0,       75.97544684,    0.004991921277
          73,      -5.780949668,      -5.655789514,      -5.911592044,      -5.041816814,      -8.003208126,      -2.711489615,    0.009992582191,      0.7446012275,                 0,                 0,                 0,     0.09759937489,    -0.02002757229,      0.7443989092,                 0,       74.51539685,    0.004991921277
          74,       -5.79408383,      -5.686602639,       -5.92897985,      -5.055167025,      -8.003500807,      -2.735151283,     0.01019691245,      0.7447880044,                 0,                 0,                 0,     0.09731128045,    -0.01983093634,      0.7445937701,                 0,       73.04054124,    0.004991921277
          75,      -5.809392224,      -5.717919075,      -5.946228311,      -5.070516584,      -8.006362518,      -2.755049651,     0.01039574439,       0.744876625,                 0,                 0,                 0,     0.09704751587,    -0.01963583793,      0.7446903328,                 0,       71.65207194,    0.004991921277
          76,      -5.826389921,      -5.748419048,      -5.964082549,      -5.087527689,      -8.011558245,      -2.770748447,     0.01057705771,      0.7448830205,                 0,                 0,                 0,     0.09681573616,    -0.01945492973,      0.7447040312,                 0,       70.42440734,    0.004991921277
          77,      -5.844686219,      -5.777063289,      -5.982848543,      -5.105966829,      -8.018934501,      -2.781684157,     0.01073081328,      0.7448261151,                 0,                 0,                 0,     0.09662162935,    -0.01929900546,      0.7446533693,                 0,       69.41003404,    0.004991921277
          78,       -5.86395996,      -5.803205856,      -6.002208235,      -5.125625022,      -8.028298871,      -2.788889193,      0.0108485856,      0.7447228442,                 0,                 0,                 0,     0.09646759186,     -0.0191771664,      0.7445549294,                 0,       68.64699896,    0.004991921277
          79,      -5.883510367,      -5.826677184,      -6.021985766,      -5.145808989,      -8.039380066,      -2.793372933,     0.01092514849,      0.7445906129,                 0,                 0,                 0,     0.09635450645,    -0.01909533598,      0.7444258914,                 0,       68.15382086,    0.004991921277
          80,      -5.902382194,      -5.847823832,      -6.042314208,       -5.16549072,      -8.051859506,      -2.793535997,     0.01095864308,      0.7444458157,                 0,                 0,                 0,     0.09628121443,    -0.01905603238,      0.7442825619,                 0,       67.93229873,    0.004991921277
          81,      -5.919559172,      -5.867296466,      -6.063305848,      -5.183543963,      -8.065989371,      -2.793059929,     0.01094983013,      0.7443007686,                 0,                 0,                 0,     0.09624401667,    -0.01905899188,      0.7441372775,                 0,       67.97372742,    0.004991921277
          82,      -5.934556217,      -5.885696191,       -6.08437908,      -5.199376285,      -8.080459252,      -2.789844062,     0.01090154266,      0.7441646052,                 0,                 0,                 0,     0.09623752663,    -0.01910175188,      0.7439992785,                 0,       68.26232107,    0.004991921277
          83,      -5.947344877,      -5.903343287,      -6.104515569,      -5.212858338,      -8.094044628,      -2.785803863,     0.01081853187,      0.7440443865,                 0,                 0,                 0,     0.09625488272,    -0.01917984965,      0.7438758116,                 0,       68.77498677,    0.004991921277
          84,      -5.958140498,      -5.920151828,      -6.123269486,      -5.224117865,      -8.105656783,      -2.782936745,     0.01070726774,      0.7439450575,                 0,                 0,                 0,      0.0962880478,     -0.0192870198,      0.7437720787,                 0,       69.48038245,    0.004991921277
          85,      -5.967474178,      -5.935620195,       -6.13963898,      -5.233654232,      -8.114998106,      -2.783580059,     0.01057500188,      0.7438697726,                 0,                 0,                 0,        0.09632948,    -0.01941614373,      0.7436915239,                 0,       70.34228277,    0.004991921277
          86,      -5.976111564,      -5.948933396,      -6.152926985,      -5.242271305,      -8.121999338,      -2.783300592,     0.01042914049,      0.7438201507,                 0,                 0,                 0,     0.09637264423,    -0.01955988652,      0.7436360631,                 0,        71.3213281,    0.004991921277
          87,      -5.984739433,      -5.959248752,      -6.163128425,       -5.25073197,      -8.126330975,      -2.783879665,      0.0102773483,      0.7437995509,                 0,                 0,                 0,     0.09641330928,    -0.01971072506,      0.7436093619,                 0,       72.37271027,    0.004991921277
          88,      -5.993525847,      -5.965980591,      -6.171118538,      -5.259287411,      -8.128104468,      -2.786990199,     0.01012696507,      0.7438090209,                 0,                 0,                 0,     0.09644793436,    -0.01986136778,      0.7436127628,                 0,        73.4483644,    0.004991921277
          89,       -6.00203835,      -5.969006946,      -6.177822414,      -5.267582623,      -8.128381324,      -2.792044393,    0.009984048224,      0.7438416385,                 0,                 0,                 0,     0.09647126002,    -0.02000548318,      0.7436395935,                 0,       74.50300938,    0.004991921277
          90,      -6.009352381,      -5.968731185,      -6.184035262,      -5.274749796,      -8.127151999,       -2.79873663,    0.009853788056,      0.7438863192,                 0,                 0,                 0,     0.09647746539,    -0.02013743841,      0.7436789876,                 0,       75.49242129,    0.004991921277
          91,      -6.014417151,      -5.965982191,      -6.190628732,      -5.279743419,      -8.124194057,      -2.806897365,    0.009740953246,      0.7439367642,                 0,                 0,                 0,     0.09646402233,    -0.02025221477,      0.7437248437,                 0,       76.37207011,    0.004991921277
          92,      -6.016727282,      -5.961866503,      -6.198158787,      -5.282009678,      -8.119765614,       -2.81641398,    0.009648934659,      0.7439875264,                 0,                 0,                 0,     0.09643017766,    -0.02034620461,      0.7437718557,                 0,        77.1056653,    0.004991921277
          93,      -6.016657396,      -5.957571165,      -6.206592594,      -5.281845436,      -8.116013194,      -2.827290936,    0.009579700233,       0.744032381,                 0,                 0,                 0,      0.0963760156,    -0.02041719069,      0.7438138833,                 0,       77.66760576,    0.004991921277
          94,      -6.015413565,      -5.954141393,      -6.215715766,      -5.280383608,      -8.111560104,      -2.838985054,    0.009533884566,      0.7440647363,                 0,                 0,                 0,      0.0963023025,    -0.02046427325,      0.7438443656,                 0,       78.04423591,    0.004991921277
          95,      -6.014489918,      -5.952338491,      -6.225113953,      -5.279087519,      -8.106224002,      -2.850987419,     0.00951091953,        0.74407867,                 0,                 0,                 0,     0.09621043616,    -0.02048778124,      0.7438573624,                 0,        78.2341463,    0.004991921277
          96,      -6.015048479,       -5.95263677,      -6.234221472,      -5.279155705,      -8.100463786,      -2.863208888,    0.009509268465,      0.7440692568,                 0,                 0,                 0,     0.09610227341,    -0.02048905155,      0.7438478902,                 0,       78.24673996,    0.004991921277
          97,      -6.017615735,      -5.955184124,      -6.242711478,       -5.28112259,      -8.096637371,      -2.875844125,    0.009526688994,      0.7440317418,                 0,                 0,                 0,     0.09597969776,    -0.02047013309,      0.7438111079,                 0,       78.09971987,    0.004991921277
          98,      -6.022184024,      -5.959974333,      -6.251028556,      -5.285008176,      -8.093347645,      -2.888616879,    0.009560470225,       0.743961745,                 0,                 0,                 0,     0.09584486462,    -0.02043355801,      0.7437425295,                 0,       77.81643867,    0.004991921277
          99,      -6.028919136,      -5.967006507,      -6.259793506,      -5.291010691,      -8.090363819,      -2.901849803,    0.009607513982,      0.7438572102,                 0,                 0,                 0,     0.09570081367,    -0.02038233908,      0.7436399759,                 0,       77.42452538,    0.004991921277
         100,      -6.038016193,      -5.976345318,       -6.26933473,      -5.299442699,      -8.087982438,      -2.916545671,    0.009664292257,      0.7437178975,                 0,                 0,                 0,     0.09555102147,    -0.02031999178,      0.7435030649,                 0,       76.95523663,    0.004991921277
         101,      -6.049495233,      -5.987923475,      -6.279445313,      -5.310481982,      -8.086774628,      -2.931219077,    0.009726861083,      0.7435434715,                 0,                 0,                 0,     0.09539843523,    -0.02025044335,      0.7433313026,                 0,        76.4422834,    0.004991921277
         102,      -6.063292359,       -6.00139247,      -6.290012334,      -5.324070246,      -8.087101734,      -2.945722153,    0.009791188001,      0.7433337303,                 0,                 0,                 0,     0.09524532117,    -0.02017771484,      0.7431243246,                 0,       75.91864544,    0.004991921277
         103,      -6.079112504,      -6.016253824,      -6.301019873,      -5.339879151,      -8.089200683,      -2.960102491,    0.009853491915,      0.7430887568,                 0,                 0,                 0,      0.0950932806,    -0.02010558761,      0.7428820614,                 0,       75.41374806,    0.004991921277
         104,      -6.096228698,      -6.031871186,      -6.312755264,      -5.357199094,      -8.092403865,      -2.974429697,     0.00991044421,      0.7428088848,                 0,                 0,                 0,     0.09494319651,    -0.02003740102,      0.7426047123,                 0,       74.95212818,    0.004991921277
         105,      -6.113876827,      -6.047600128,      -6.325336974,      -5.375146679,      -8.096509617,      -2.989086655,     0.00995927172,      0.7424944679,                 0,                 0,                 0,     0.09479533696,    -0.01997594025,       0.742292519,                 0,        74.5530887,    0.004991921277
         106,      -6.131474064,      -6.062857632,      -6.338502989,      -5.393074872,      -8.101299214,      -3.003681368,    0.009997762702,      0.7421460526,                 0,                 0,                 0,     0.09464948741,    -0.01992343726,      0.7419459383,                 0,         74.231213,    0.004991921277
         107,      -6.149041877,      -6.077192538,      -6.351520767,      -5.410952465,       -8.10634533,      -3.017638427,     0.01002427317,      0.7417643416,                 0,                 0,                 0,     0.09450495916,    -0.01988156301,      0.7415656059,                 0,        73.9968204,    0.004991921277
         108,      -6.166759714,      -6.090319882,      -6.363717286,      -5.428924673,       -8.11122671,      -3.031784628,     0.01003772614,      0.7413501819,                 0,                 0,                 0,     0.09436060284,    -0.01985142778,      0.7411523251,                 0,       73.85638653,    0.004991921277
         109,       -6.18464651,      -6.102111551,      -6.374437331,      -5.447001728,      -8.115442668,      -3.045228686,     0.01003761267,      0.7409039974,                 0,                 0,                 0,     0.09421469076,    -0.01983355716,      0.7407064986,                 0,       73.81277017,    0.004991921277
         110,      -6.202349479,      -6.112530105,      -6.383262059,      -5.464823655,      -8.118349222,      -3.058291085,      0.0100239946,      0.7404258253,                 0,                 0,                 0,     0.09406502454,    -0.01982789087,      0.7402281662,                 0,       73.86534556,    0.004991921277
