"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.426801106,      -3.482730321,      -3.324291948,      -2.781768701,     0.09656392441,      0.1710815472,                 0,                 0,                 0,     0.04629764301,     0.08974234772,      0.1747563971,                 0,       1.771692154
          0,           0,          10,      -3.680286631,       -3.56389873,      -3.796850836,      -3.020116836,     0.03766968949,      0.1672611114,                 0,                 0,                 0,   -0.001574483663,     0.03104457845,      0.1686164851,                 0,       4.440204145
          0,           0,          20,       -3.61301931,       -3.58924642,      -3.744695631,      -2.960455056,     0.03220107681,      0.3881108389,                 0,                 0,                 0,     0.06069297265,     0.01687118412,      0.3890787783,                 0,       12.05272858
          0,           0,          30,      -3.661751585,      -3.441367844,      -3.825374573,      -2.974657077,     0.03578048075,      0.5459066273,                 0,                 0,                 0,     0.07008827586,     0.01422525107,      0.5468929793,                 0,       15.25710711
          0,           0,          40,      -3.731793081,      -3.534163852,      -3.865248365,      -3.042941119,     0.04644868493,      0.5508381465,                 0,                 0,                 0,      0.0524893621,     0.02469068661,      0.5522413548,                 0,       11.85906872
          0,           0,          50,      -3.876949642,      -3.858238245,      -4.016253931,       -3.21431342,     0.04329821739,      0.5374592004,                 0,                 0,                 0,     0.06488369473,     0.02207025782,       0.538748579,                 0,       12.41296369
          0,           0,          60,      -4.119173362,      -4.062271812,      -4.302787229,       -3.46064309,     0.04246435986,       0.566838538,                 0,                 0,                 0,     0.07155976894,     0.02007849782,       0.568072182,                 0,       13.34857136
          0,           0,          70,      -4.417367061,      -4.238740584,      -4.598111315,      -3.733900945,     0.04519283232,      0.5750134301,                 0,                 0,                 0,     0.06857530825,     0.02248247755,      0.5763483106,                 0,       12.72355373
          0,           0,          80,      -4.630000222,      -4.559260728,      -4.812581493,      -3.953368075,     0.04545750904,      0.5710288707,                 0,                 0,                 0,     0.07033426136,     0.02290407636,      0.5723772878,                 0,       12.56181614
          0,           0,          90,      -4.781905264,      -4.792245996,      -5.103169514,      -4.117861557,     0.04507136078,      0.5794727684,                 0,                 0,                 0,     0.07380324724,     0.02218524999,      0.5807993901,                 0,       12.85678441
          0,           0,         100,      -5.084299383,      -5.061876925,      -5.442393488,      -4.420319566,     0.04600694223,      0.5850126632,                 0,                 0,                 0,     0.07396466063,     0.02290164232,      0.5863718698,                 0,       12.71574756
          0,           0,         110,      -5.108112389,      -5.283061626,      -5.626429461,      -4.455539668,     0.04635889464,       0.586003746,                 0,                 0,                 0,     0.07482460467,      0.0232142384,      0.5873760606,                 0,       12.64058927
          0,           0,         120,      -5.122215404,      -5.346642624,       -5.73413869,      -4.466133568,     0.04643948607,       0.589804909,                 0,                 0,                 0,     0.07642551417,     0.02314487127,       0.591177445,                 0,       12.70050466
          0,           0,         130,      -5.275581418,      -5.468844359,      -5.872897098,      -4.619475386,     0.04680506569,      0.5927570765,                 0,                 0,                 0,     0.07698945185,     0.02339375013,      0.5941417325,                 0,       12.66437869
          0,           0,         140,      -5.326367915,      -5.539878236,      -5.962686372,      -4.672640342,     0.04701760404,      0.5943716264,                 0,                 0,                 0,     0.07760133945,     0.02354245465,      0.5957634079,                 0,        12.6414699
          0,           0,         150,      -5.371503105,      -5.624796651,      -6.001694505,      -4.717431833,      0.0471547895,      0.5963074737,                 0,                 0,                 0,     0.07832056119,     0.02360319479,      0.5977031593,                 0,       12.64574564
          0,           0,         160,      -5.441764696,      -5.699277205,      -6.078784391,      -4.787569686,     0.04732205715,      0.5979681881,                 0,                 0,                 0,      0.0787779676,     0.02370484337,      0.5993691779,                 0,       12.63614103
          0,           0,         170,      -5.506677518,      -5.762416453,      -6.143260096,      -4.853021622,      0.0474551768,       0.599237923,                 0,                 0,                 0,     0.07920130644,     0.02378778847,      0.6006431747,                 0,       12.62745107
          0,           0,         180,      -5.561729328,      -5.811553166,       -6.18512473,       -4.90777089,     0.04757346411,      0.6005156361,                 0,                 0,                 0,     0.07964760648,     0.02385559817,      0.6019245585,                 0,       12.62291169
          0,           0,         190,       -5.62893135,      -5.862938776,      -6.246528778,       -4.97465466,     0.04768085169,      0.6016379034,                 0,                 0,                 0,     0.08000944343,     0.02391864649,      0.6030501876,                 0,       12.61801923
          0,           0,         200,      -5.689451645,      -5.932542715,      -6.311995097,      -5.035609456,      0.0477835382,      0.6026392188,                 0,                 0,                 0,     0.08034905392,     0.02398176704,      0.6040547735,                 0,       12.61185842
          0,           0,         210,      -5.742372964,      -5.987012895,      -6.379449667,      -5.088263954,     0.04786982389,      0.6035023925,                 0,                 0,                 0,     0.08064446662,     0.02403394704,      0.6049206784,                 0,       12.60715715
          0,           0,         220,      -5.797206142,      -6.042063489,      -6.420177912,      -5.142976622,     0.04794518285,      0.6042657642,                 0,                 0,                 0,     0.08090473225,     0.02407914442,      0.6056864281,                 0,       12.60326332
          0,           0,         230,       -5.86176696,      -6.111155644,      -6.486369994,      -5.207710791,     0.04801193957,      0.6049348901,                 0,                 0,                 0,     0.08113245527,     0.02411946276,       0.606357666,                 0,       12.59967615
          0,           0,         240,      -5.924659496,      -6.182796184,      -6.542948186,      -5.270957754,     0.04806899852,       0.605510828,                 0,                 0,                 0,     0.08132819904,     0.02415376567,       0.606935406,                 0,       12.59670155
          0,           0,         250,      -5.982217196,      -6.240744161,      -6.600173372,      -5.328612806,     0.04811762687,      0.6060062049,                 0,                 0,                 0,     0.08149517885,      0.0241828214,      0.6074323152,                 0,       12.59426627
          0,           0,         260,      -6.045442375,       -6.30482084,      -6.671408525,      -5.392209791,     0.04815995783,       0.606432655,                 0,                 0,                 0,     0.08163771351,     0.02420830271,      0.6078601029,                 0,        12.5920512
