"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.092684845,      -15.35087638,      -15.68554852,      -3.376331613,      -10.10708163,      0.2716782284,      0.6097028441,                 0,                 0,                 0,      0.1951416117,      0.2009115202,      0.6365384348,                 0,       2.244209437,   0.0006247691316
           1,      -4.580691491,      -4.269156456,      -4.294786341,      -3.864036492,      -10.69689657,      0.3310379045,       0.701430918,                 0,                 0,                 0,      0.2078835127,      0.2495057109,      0.7343965735,                 0,       2.118883996,    0.001175617283
           2,      -4.692080248,      -4.378376199,      -4.608706159,      -3.953068452,      -10.97620145,      0.3390881833,      0.6427163724,                 0,                 0,                 0,      0.1800633426,      0.2641509166,      0.6769707709,                 0,        1.89542545,    0.001175617283
           3,      -4.790749871,      -4.493749349,      -4.723940354,      -4.049165675,       -11.1731856,      0.3383597547,      0.6023506705,                 0,                 0,                 0,      0.1657335444,      0.2679966976,      0.6367820851,                 0,       1.780207788,    0.001175617283
           4,      -4.825680611,       -4.55180127,      -4.682080269,      -4.092808462,      -11.22890959,       0.330299534,      0.5866797761,                 0,                 0,                 0,      0.1612067741,      0.2617622849,      0.6202994826,                 0,       1.776205279,    0.001175617283
           5,      -4.781822283,      -4.541198952,      -4.617466536,      -4.051492408,      -11.20668924,      0.3188313937,      0.5806039066,                 0,                 0,                 0,      0.1593699097,      0.2510556713,      0.6129644393,                 0,       1.821037445,    0.001175617283
           6,       -4.71606248,      -4.490190402,      -4.542946651,      -3.984096984,      -11.15615398,      0.3082946055,      0.5772803402,                 0,                 0,                 0,      0.1580176571,      0.2409628536,       0.608469439,                 0,       1.872495755,    0.001175617283
           7,      -4.648011951,      -4.420518686,      -4.471678862,      -3.915285068,      -11.08758138,      0.2986144084,      0.5746497767,                 0,                 0,                 0,      0.1567014561,      0.2316426704,      0.6047599557,                 0,       1.924387305,    0.001175617283
           8,      -4.584110892,       -4.34497436,      -4.409868648,      -3.852467016,      -11.00567609,      0.2890201189,      0.5722788514,                 0,                 0,                 0,       0.155392142,      0.2223784507,      0.6013181667,                 0,       1.980065795,    0.001175617283
           9,      -4.526270385,      -4.269990581,      -4.357478557,       -3.79679313,      -10.91715248,      0.2791527165,       0.570148859,                 0,                 0,                 0,      0.1541711434,      0.2128155993,      0.5980848445,                 0,       2.042426333,    0.001175617283
          10,      -4.473867166,      -4.198480919,      -4.312238037,      -3.746990455,      -10.82862927,      0.2690102395,      0.5682665719,                 0,                 0,                 0,      0.1531039479,      0.2029514007,       0.595066496,                 0,       2.112434727,    0.001175617283
          11,       -4.42563521,      -4.131723548,      -4.271902999,      -3.701411566,      -10.74401255,      0.2587554899,      0.5665602425,                 0,                 0,                 0,      0.1521945353,       0.192955732,      0.5922102645,                 0,       2.189558346,    0.001175617283
          12,      -4.381114616,      -4.070197083,      -4.235073562,      -3.659293246,      -10.66477159,      0.2486159574,      0.5649562922,                 0,                 0,                 0,      0.1514316494,      0.1830629502,       0.589468797,                 0,       2.272405594,    0.001175617283
          13,      -4.340261573,      -4.013978538,      -4.200961899,      -3.620228576,       -10.5911123,      0.2388247307,      0.5633190208,                 0,                 0,                 0,      0.1507367482,      0.1735200074,      0.5867336519,                 0,       2.358713099,    0.001175617283
          14,       -4.30241958,      -3.963005077,      -4.168696372,      -3.583215799,      -10.52290577,        0.22957876,      0.5614097643,                 0,                 0,                 0,      0.1499523025,       0.164549605,      0.5837899948,                 0,       2.445390699,    0.001175617283
          15,      -4.266385624,      -3.917272807,      -4.137186279,      -3.547010116,      -10.46049688,      0.2210122495,      0.5589563322,                 0,                 0,                 0,      0.1489043397,      0.1563158977,      0.5803825772,                 0,       2.529073992,    0.001175617283
          16,      -4.231431616,      -3.876970129,      -4.105797283,      -3.511367117,      -10.40448016,      0.2131652201,      0.5557049048,                 0,                 0,                 0,      0.1474341705,      0.1488873822,      0.5762637415,                 0,       2.606921075,    0.001175617283
          17,      -4.197985343,      -3.842504561,      -4.074826524,      -3.477481094,      -10.35516811,      0.2059715369,      0.5514824802,                 0,                 0,                 0,       0.145423632,       0.142217933,      0.5712541112,                 0,       2.677469366,    0.001175617283
          18,      -4.167305923,      -3.814463843,      -4.045399026,      -3.447240549,      -10.31294213,      0.1992758161,       0.546258648,                 0,                 0,                 0,      0.1428166201,      0.1361566079,      0.5653058814,                 0,       2.741218973,    0.001175617283
          19,      -4.140423509,      -3.793426474,      -4.019069645,      -3.422003479,      -10.27810425,      0.1928814937,      0.5401930936,                 0,                 0,                 0,      0.1396373536,      0.1304900294,      0.5585554594,                 0,       2.800647606,    0.001175617283
          20,       -4.11770993,      -3.779745608,      -3.997325225,      -3.402212111,      -10.25072994,      0.1866068322,       0.533642736,                 0,                 0,                 0,      0.1359929401,      0.1249972238,      0.5513368966,                 0,       2.859717031,    0.001175617283
          21,      -4.098877337,      -3.773412856,      -3.981194716,      -3.387481439,      -10.23102678,      0.1803262726,      0.5271432051,                 0,                 0,                 0,      0.1320711516,      0.1194928044,      0.5441681661,                 0,       2.923274559,    0.001175617283
          22,       -4.08298215,      -3.774010371,      -3.971022803,      -3.376658642,      -10.21874703,      0.1739892184,      0.5213627917,                 0,                 0,                 0,      0.1281273782,       0.113850847,      0.5377075351,                 0,       2.996523558,    0.001175617283
          23,      -4.068661064,      -3.780717776,      -3.966315608,      -3.367995846,      -10.21434039,      0.1676215216,      0.5170312954,                 0,                 0,                 0,      0.1244565573,       0.108014422,      0.5326830385,                 0,        3.08451618,    0.001175617283
          24,      -4.054627598,      -3.792269865,      -3.965811404,      -3.359583523,      -10.21726136,      0.1613169127,         0.5148689,                 0,                 0,                 0,      0.1213641667,      0.1019951302,      0.5298208413,                 0,       3.191661007,    0.001175617283
          25,      -4.040033936,       -3.80685812,      -3.967807648,      -3.349850835,       -10.2268729,      0.1552195479,      0.5155136928,                 0,                 0,                 0,       0.119133178,     0.09586396744,       0.529771248,                 0,       3.321190532,    0.001175617283
          26,      -4.024445211,      -3.822043307,      -3.970631039,      -3.337788069,      -10.24282058,      0.1495012189,      0.5194520416,                 0,                 0,                 0,      0.1179890323,     0.08973656298,      0.5330369473,                 0,       3.474567267,    0.001175617283
          27,      -4.007611429,      -3.834802193,      -3.972924442,      -3.322816522,      -10.26419521,      0.1443545904,      0.5270062133,                 0,                 0,                 0,      0.1181032052,     0.08376786128,      0.5399599449,                 0,       3.650775578,    0.001175617283
