"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.237509174,      -15.24508815,      -15.67737444,      -3.693138534,      -10.13006359,      0.2069569656,     0.02033794843,                 0,                 0,                 0,     0.02517341392,      0.2066661728,     0.02310650911,                 0,     0.09827138882,    0.000661290736
           1,      -4.767609226,      -4.424977731,      -4.392214597,      -4.198531486,      -10.91499882,      0.2267479425,      0.0500073607,                 0,                 0,                 0,     0.03414555794,      0.2260582135,     0.05303819047,                 0,      0.2205416294,    0.001116637025
           2,      -4.781741047,      -4.471836541,      -4.859015938,      -4.193761841,      -11.21535043,      0.2316859537,     0.05144256467,                 0,                 0,                 0,      0.0315122565,      0.2309765703,     0.05453936742,                 0,      0.2220357508,    0.001116637025
           3,      -4.862199663,      -4.566063204,      -4.895451086,       -4.26758099,      -11.36132356,      0.2351654042,     0.05038018833,                 0,                 0,                 0,      0.0302160827,      0.2344699303,     0.05352366315,                 0,      0.2142329927,    0.001116637025
           4,      -4.885960251,       -4.61086165,      -4.848745381,      -4.305712563,      -11.31295672,      0.2347752673,     0.04974901382,                 0,                 0,                 0,     0.02981430282,      0.2340882774,     0.05288732272,                 0,      0.2119005736,    0.001116637025
           5,      -4.825543249,      -4.586542234,      -4.791082705,      -4.254112133,      -11.28303332,      0.2276577979,     0.04967929757,                 0,                 0,                 0,     0.02974429978,      0.2269723789,     0.05272233631,                 0,      0.2182191782,    0.001116637025
           6,      -4.782330903,      -4.564529733,      -4.764981681,      -4.216141058,       -11.1663753,      0.2166441759,      0.0505263139,                 0,                 0,                 0,     0.03025521034,      0.2159484053,     0.05342184536,                 0,      0.2332225812,    0.001116637025
           7,      -4.713270375,      -4.500991776,      -4.705824005,      -4.141522082,       -11.1199635,      0.2081002768,     0.05152032317,                 0,                 0,                 0,     0.03082546758,      0.2073919657,     0.05430139459,                 0,      0.2475745058,    0.001116637025
           8,      -4.679026886,      -4.467544507,      -4.678680511,      -4.112384306,      -10.99581807,      0.1983905025,     0.05401395429,                 0,                 0,                 0,     0.03239814598,       0.197649681,     0.05666482456,                 0,      0.2722607868,    0.001116637025
           9,      -4.614445738,      -4.399333683,      -4.627234017,      -4.047907153,      -10.95118694,      0.1912984516,     0.05616954365,                 0,                 0,                 0,     0.03376546009,      0.1905294102,     0.05872528464,                 0,      0.2936225735,    0.001116637025
          10,      -4.579557098,       -4.36823731,      -4.609831497,      -4.023002313,      -10.83910992,      0.1823138698,     0.06065667559,                 0,                 0,                 0,      0.0367142857,      0.1814855675,     0.06309174444,                 0,      0.3327046684,    0.001116637025
          11,      -4.514569738,       -4.31077425,      -4.573051789,      -3.960563709,      -10.80690736,      0.1757455704,     0.06413344769,                 0,                 0,                 0,     0.03900555157,      0.1748713156,     0.06648027995,                 0,      0.3649221288,    0.001116637025
          12,      -4.481572704,        -4.2879235,      -4.568102266,      -3.937142993,      -10.71060003,      0.1674850805,     0.07056296974,                 0,                 0,                 0,     0.04332116455,      0.1665254984,     0.07279864872,                 0,      0.4213089879,    0.001116637025
          13,       -4.42169724,      -4.248447123,      -4.539382347,      -3.877976633,       -10.6986036,       0.161789713,     0.07515256201,                 0,                 0,                 0,      0.0464156382,      0.1607692037,        0.07731159,                 0,      0.4645076663,    0.001116637025
          14,      -4.393056012,      -4.236666056,      -4.537054105,      -3.855574459,      -10.61526364,      0.1552327849,      0.0828200244,                 0,                 0,                 0,     0.05169955724,      0.1541102244,     0.08489059254,                 0,      0.5335214752,    0.001116637025
          15,      -4.340714219,      -4.217883195,      -4.504544125,      -3.802661221,      -10.62543889,      0.1509535909,     0.08787701978,                 0,                 0,                 0,     0.05522050379,      0.1497637195,     0.08988985235,                 0,      0.5821459379,    0.001116637025
          16,      -4.316552578,       -4.21919742,      -4.497805762,      -3.783390384,      -10.54856742,      0.1463571933,     0.09549705362,                 0,                 0,                 0,     0.06065857733,      0.1450657298,     0.09744767478,                 0,      0.6524930647,    0.001116637025
          17,      -4.267441088,      -4.220324658,      -4.456001307,      -3.735715423,      -10.57997233,      0.1432672284,      0.1001237188,                 0,                 0,                 0,     0.06398930957,       0.141914108,      0.1020325623,                 0,      0.6988598852,    0.001116637025
          18,      -4.244196859,      -4.235041788,      -4.442387122,      -3.719264928,      -10.50347762,      0.1395828478,      0.1064374819,                 0,                 0,                 0,     0.06855991931,      0.1381455397,      0.1082964396,                 0,      0.7625398363,    0.001116637025
          19,       -4.19774792,      -4.251984891,      -4.395175759,      -3.675892905,      -10.55053114,      0.1366924139,      0.1099939974,                 0,                 0,                 0,     0.07107588053,      0.1352077563,      0.1118139442,                 0,      0.8046825294,    0.001116637025
          20,      -4.176544399,      -4.279198512,      -4.384854913,      -3.662331481,      -10.46600988,      0.1323823153,      0.1145265763,                 0,                 0,                 0,     0.07408752873,      0.1308373695,      0.1162884209,                 0,      0.8651199073,    0.001116637025
          21,      -4.133029563,      -4.304092392,      -4.344410089,      -3.619667628,      -10.51800645,      0.1288479357,      0.1169833649,                 0,                 0,                 0,     0.07554944154,      0.1272704194,      0.1186976772,                 0,      0.9079180376,    0.001116637025
          22,      -4.113704726,      -4.336018873,      -4.340680029,      -3.606067724,       -10.4203485,      0.1235477175,      0.1201262421,                 0,                 0,                 0,     0.07712391404,      0.1219286047,      0.1217693225,                 0,      0.9723064453,    0.001116637025
