"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.388321371,      -3.417705533,      -3.262828548,      -2.671968139,      0.1134431039,      0.1857863726,                 0,                 0,                 0,     0.07342640806,      0.1058625775,      0.1902078567,                 0,         1.6377053
          0,           0,          10,      -3.699037581,      -3.463559736,      -3.734259213,      -2.950308405,     0.03640170601,      0.4593665469,                 0,                 0,                 0,       0.139925663,     0.01785681242,      0.4604604683,                 0,       12.61936863
          0,           0,          20,      -3.761463134,      -3.493026754,      -3.788290772,      -2.993589069,    0.005705398508,      0.6867333329,                 0,                 0,                 0,      0.1184879672,    -0.02197883808,      0.6864052394,                 0,       120.3655331
          0,           0,          30,      -3.971967287,      -3.756852031,      -3.984601273,      -3.206059079,     0.01912941503,      0.7082089395,                 0,                 0,                 0,     0.09677771227,   -0.009431329998,      0.7084044653,                 0,       37.02198622
          0,           0,          40,      -4.248553391,       -4.07811487,      -4.243940794,      -3.489856023,    0.009736964307,      0.7656778427,                 0,                 0,                 0,      0.1186134411,    -0.02113250039,      0.7654480941,                 0,       78.63619692
          0,           0,          50,      -4.540407961,        -4.3180938,       -4.51858079,      -3.793252052,      0.0129322078,      0.8104298902,                 0,                 0,                 0,      0.1117176194,     -0.0197436377,       0.810292563,                 0,       62.66755862
          0,           0,          60,      -4.687269437,      -4.560406147,      -4.790484949,      -3.956498657,     0.01217561244,      0.8249952548,                 0,                 0,                 0,      0.1175890484,     -0.0210866925,       0.824815596,                 0,       67.75800878
          0,           0,          70,      -4.869306948,      -4.727310335,      -4.990798454,      -4.128677904,     0.01122252272,      0.8461670462,                 0,                 0,                 0,      0.1168022623,    -0.02289236184,      0.8459317672,                 0,       75.39900497
          0,           0,          80,       -5.13051285,      -4.888331696,       -5.23109206,      -4.377414981,     0.01147452895,      0.8450442828,                 0,                 0,                 0,      0.1149546389,    -0.02259530609,      0.8448200737,                 0,       73.64522645
          0,           0,          90,      -5.365769948,      -5.166130576,      -5.392595605,      -4.607130817,     0.01057693227,      0.8483616523,                 0,                 0,                 0,      0.1152579536,    -0.02362588387,      0.8480985687,                 0,       80.20866835
          0,           0,         100,      -5.563705075,      -5.418240864,      -5.585637098,       -4.81409658,     0.01080439478,      0.8474671253,                 0,                 0,                 0,      0.1141356288,    -0.02336255122,      0.8472139368,                 0,       78.43726024
          0,           0,         110,      -5.731285326,      -5.641955988,      -5.782288877,      -4.994357867,      0.0106234904,      0.8480539451,                 0,                 0,                 0,      0.1147275009,    -0.02356696106,      0.8477929881,                 0,       79.82818387
          0,           0,         120,       -6.02156011,      -5.813744833,      -6.031928201,      -5.281556475,     0.01069476237,      0.8487240212,                 0,                 0,                 0,      0.1145241407,    -0.02352275522,      0.8484653924,                 0,       79.35884797
