"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,       -4.22748986,      -15.19505927,      -15.57345418,      -3.511136628,      -10.10784851,      0.2380313541,     -0.1333039291,                 0,                 0,                 0,   -0.002866707186,      0.2356686264,     -0.1374378462,                 0,     -0.5600267648,   0.0006869674767
           1,      -4.702532309,      -4.302033856,      -4.425120811,      -3.983712201,      -10.74487291,      0.2684901659,     -0.1286296653,                 0,                 0,                 0, -2.648463821e-005,      0.2662043763,     -0.1332958739,                 0,     -0.4790852018,    0.001062989771
           2,      -4.809160625,       -4.39737808,      -4.785155157,      -4.065665523,      -11.03860645,      0.2731583317,     -0.1108196889,                 0,                 0,                 0,    0.001230000949,      0.2711826581,     -0.1155700808,                 0,     -0.4056976342,    0.001062989771
           3,      -4.901558563,      -4.496737221,      -4.865978515,      -4.155795855,      -11.25017084,      0.2757475754,     -0.1025102543,                 0,                 0,                 0,    0.001630917147,      0.2739165271,     -0.1073071002,                 0,     -0.3717539642,    0.001062989771
           4,      -4.936153404,      -4.556306794,      -4.811055705,      -4.204858836,       -11.3009441,      0.2696708825,    -0.09898206058,                 0,                 0,                 0,    0.001637054621,      0.2679023352,      -0.103673391,                 0,     -0.3670476384,    0.001062989771
           5,      -4.880635283,      -4.572036025,      -4.734007345,      -4.156828441,      -11.30803117,      0.2605600626,    -0.09788376865,                 0,                 0,                 0,    0.001555265222,      0.2588120708,     -0.1024162606,                 0,     -0.3756668143,    0.001062989771
           6,      -4.826444718,      -4.569855686,      -4.680031105,      -4.105490184,      -11.24502323,      0.2496306649,    -0.09740669968,                 0,                 0,                 0,    0.001461990584,      0.2478926636,       -0.10174852,                 0,     -0.3902032618,    0.001062989771
           7,      -4.744927239,      -4.524214711,      -4.594425963,       -4.02335198,      -11.21707031,      0.2414845573,    -0.09697437651,                 0,                 0,                 0,    0.001497066746,      0.2397553418,     -0.1011740935,                 0,      -0.401575892,    0.001062989771
           8,      -4.699435886,      -4.494559349,      -4.551425762,      -3.985545404,      -11.11942706,      0.2312778207,    -0.09591130795,                 0,                 0,                 0,    0.002018199609,      0.2295687129,    -0.09993305472,                 0,     -0.4147017109,    0.001062989771
           9,      -4.634694428,       -4.43663504,      -4.497004144,       -3.92800633,       -11.0859451,      0.2235010069,    -0.09475524167,                 0,                 0,                 0,    0.002679750579,      0.2218132596,     -0.0986414404,                 0,     -0.4239589029,    0.001062989771
