Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.67676
0.992739,0.00151925,0,-0.647249
0.985523,0.00298981,0,-0.673733
0.978353,0.00442412,0,-0.664533
0.971231,0.0058254,0,-0.665372
0.964156,0.00719657,0,-0.664179
0.957129,0.00853886,0,-0.664591
0.950149,0.00985441,0,-0.665379
0.943216,0.0111454,0,-0.66682
0.936331,0.0124123,0,-0.668674
0.929492,0.0136555,0,-0.670908
0.9227,0.0148758,0,-0.673399
0.915955,0.0160741,0,-0.676097
0.909257,0.0172512,0,-0.678927
0.902604,0.0184074,0,-0.681847
0.895997,0.0195429,0,-0.684805
0.889435,0.0206585,0,-0.687762
0.882919,0.0217549,0,-0.69069
0.876448,0.0228325,0,-0.693567
0.870022,0.0238914,0,-0.696369
0.86364,0.0249318,0,-0.699077
0.857303,0.0259541,0,-0.701673
0.851009,0.0269588,0,-0.704152
0.844759,0.0279463,0,-0.706502
0.838553,0.0289166,0,-0.708725
0.832389,0.0298701,0,-0.710805
0.826269,0.0308068,0,-0.712753
0.82019,0.0317268,0,-0.714556
0.814155,0.0326299,0,-0.716221
0.80816,0.0335165,0,-0.717744
0.802208,0.0343865,0,-0.719132
0.796297,0.0352404,0,-0.720387
0.790427,0.0360781,0,-0.721517
0.784597,0.0368999,0,-0.722523
0.778808,0.0377056,0,-0.723412
0.77306,0.0384955,0,-0.724186
0.767351,0.0392698,0,-0.724854
0.761682,0.0400286,0,-0.72542
0.756052,0.0407722,0,-0.725893
0.750462,0.0415009,0,-0.726281
0.74491,0.0422147,0,-0.726589
0.739397,0.0429137,0,-0.726822
0.733922,0.0435979,0,-0.726985
0.728485,0.0442674,0,-0.727083
0.723086,0.0449225,0,-0.72712
0.717725,0.0455634,0,-0.727109
0.712401,0.0461902,0,-0.727045
0.707114,0.0468031,0,-0.726948
0.701864,0.0474024,0,-0.726804
0.696651,0.0479881,0,-0.726641
0.691474,0.0485606,0,-0.726437
0.686333,0.0491198,0,-0.726224
0.681227,0.0496661,0,-0.725982
0.676158,0.0501994,0,-0.72573
0.671124,0.0507198,0,-0.72546
0.666124,0.0512276,0,-0.725183
0.66116,0.0517227,0,-0.724896
0.656231,0.0522054,0,-0.724606
0.651335,0.0526758,0,-0.724311
0.646474,0.053134,0,-0.724018
0.641647,0.0535801,0,-0.723725
0.636854,0.0540142,0,-0.723439
0.632094,0.0544364,0,-0.723155
0.627367,0.0548466,0,-0.722878
0.622674,0.055245,0,-0.722606
0.618013,0.0556315,0,-0.722344
0.613385,0.0560062,0,-0.722087
0.608789,0.0563692,0,-0.721842
0.604225,0.0567205,0,-0.721604
0.599693,0.0570602,0,-0.721378
0.595193,0.0573884,0,-0.72116
0.590724,0.057705,0,-0.720956
0.586286,0.0580102,0,-0.720759
0.58188,0.058304,0,-0.720579
0.577504,0.0585865,0,-0.720402
0.573159,0.0588577,0,-0.720246
0.568844,0.0591177,0,-0.72009
0.564559,0.0593668,0,-0.719955
0.560305,0.0596051,0,-0.719823
0.55608,0.0598328,0,-0.719709
0.551885,0.0600501,0,-0.719603
0.547719,0.0602572,0,-0.719511
0.543582,0.0604544,0,-0.719431
0.539475,0.0606418,0,-0.719363
0.535396,0.0608197,0,-0.719308
0.531346,0.0609883,0,-0.719266
0.527324,0.0611479,0,-0.719238
0.523331,0.0612986,0,-0.719223
0.519366,0.0614408,0,-0.719222
0.515429,0.0615746,0,-0.719234
0.511519,0.0617002,0,-0.71926
0.507637,0.0618179,0,-0.719299
0.503782,0.0619278,0,-0.719352
0.499954,0.0620302,0,-0.719417
0.496154,0.0621252,0,-0.719497
0.49238,0.0622132,0,-0.719587
0.488632,0.0622942,0,-0.719693
0.484912,0.0623685,0,-0.719806
0.481217,0.0624362,0,-0.719939
0.477548,0.0624977,0,-0.720072
0.473905,0.062553,0,-0.720229
0.470288,0.0626024,0,-0.720383
0.466697,0.0626459,0,-0.72056
0.46313,0.0626839,0,-0.720735
0.459589,0.0627164,0,-0.720926
0.456073,0.0627435,0,-0.72112
0.452581,0.0627656,0,-0.721325
0.449115,0.0627826,0,-0.721533
0.445672,0.0627948,0,-0.721749
0.442254,0.0628023,0,-0.721968
0.43886,0.0628052,0,-0.722192
0.43549,0.0628037,0,-0.72242
0.432143,0.0627979,0,-0.722651
0.42882,0.0627879,0,-0.722884
0.425521,0.0627738,0,-0.723119
0.422244,0.0627558,0,-0.723355
0.418991,0.0627339,0,-0.723593
0.415761,0.0627083,0,-0.723831
0.412553,0.0626791,0,-0.724069
0.409368,0.0626462,0,-0.724307
