Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.566192
0.992739,0.00151925,0,-0.52314
0.985523,0.00298981,0,-0.544161
0.978353,0.00442412,0,-0.538705
0.971231,0.0058254,0,-0.54369
0.964156,0.00719657,0,-0.547871
0.957129,0.00853886,0,-0.553294
0.950149,0.00985441,0,-0.559037
0.943216,0.0111454,0,-0.564948
0.936331,0.0124123,0,-0.570848
0.929492,0.0136555,0,-0.576556
0.9227,0.0148758,0,-0.581997
0.915955,0.0160741,0,-0.587075
0.909257,0.0172512,0,-0.591766
0.902604,0.0184074,0,-0.596036
0.895997,0.0195429,0,-0.59988
0.889435,0.0206585,0,-0.603292
0.882919,0.0217549,0,-0.606299
0.876448,0.0228325,0,-0.608926
0.870022,0.0238914,0,-0.611194
0.86364,0.0249318,0,-0.613131
0.857303,0.0259541,0,-0.614756
0.851009,0.0269588,0,-0.616123
0.844759,0.0279463,0,-0.617235
0.838553,0.0289166,0,-0.618159
0.832389,0.0298701,0,-0.618873
0.826269,0.0308068,0,-0.619451
0.82019,0.0317268,0,-0.619869
0.814155,0.0326299,0,-0.620178
0.80816,0.0335165,0,-0.620373
0.802208,0.0343865,0,-0.620485
0.796297,0.0352404,0,-0.620524
0.790427,0.0360781,0,-0.620509
0.784597,0.0368999,0,-0.620447
0.778808,0.0377056,0,-0.620353
0.77306,0.0384955,0,-0.620231
0.767351,0.0392698,0,-0.620093
0.761682,0.0400286,0,-0.619946
0.756052,0.0407722,0,-0.619801
0.750462,0.0415009,0,-0.619663
0.74491,0.0422147,0,-0.619537
0.739397,0.0429137,0,-0.619425
0.733922,0.0435979,0,-0.619329
0.728485,0.0442674,0,-0.619254
0.723086,0.0449225,0,-0.619196
0.717725,0.0455634,0,-0.61917
0.712401,0.0461902,0,-0.619157
0.707114,0.0468031,0,-0.619188
0.701864,0.0474024,0,-0.619221
0.696651,0.0479881,0,-0.619307
0.691474,0.0485606,0,-0.619385
0.686333,0.0491198,0,-0.619516
0.681227,0.0496661,0,-0.619641
0.676158,0.0501994,0,-0.619799
0.671124,0.0507198,0,-0.61996
0.666124,0.0512276,0,-0.620139
0.66116,0.0517227,0,-0.620322
0.656231,0.0522054,0,-0.620517
0.651335,0.0526758,0,-0.620714
0.646474,0.053134,0,-0.62092
0.641647,0.0535801,0,-0.621127
0.636854,0.0540142,0,-0.621341
0.632094,0.0544364,0,-0.621555
0.627367,0.0548466,0,-0.621772
0.622674,0.055245,0,-0.621988
0.618013,0.0556315,0,-0.622206
0.613385,0.0560062,0,-0.622422
0.608789,0.0563692,0,-0.622641
0.604225,0.0567205,0,-0.622859
0.599693,0.0570602,0,-0.623083
0.595193,0.0573884,0,-0.623306
0.590724,0.057705,0,-0.623541
0.586286,0.0580102,0,-0.623775
0.58188,0.058304,0,-0.624028
0.577504,0.0585865,0,-0.624274
0.573159,0.0588577,0,-0.62455
0.568844,0.0591177,0,-0.62481
0.564559,0.0593668,0,-0.625101
0.560305,0.0596051,0,-0.625383
0.55608,0.0598328,0,-0.625684
0.551885,0.0600501,0,-0.625987
0.547719,0.0602572,0,-0.626302
0.543582,0.0604544,0,-0.626621
0.539475,0.0606418,0,-0.626951
0.535396,0.0608197,0,-0.627288
0.531346,0.0609883,0,-0.627636
0.527324,0.0611479,0,-0.627991
0.523331,0.0612986,0,-0.628359
0.519366,0.0614408,0,-0.628734
0.515429,0.0615746,0,-0.629121
0.511519,0.0617002,0,-0.629517
0.507637,0.0618179,0,-0.629925
0.503782,0.0619278,0,-0.630343
0.499954,0.0620302,0,-0.630774
0.496154,0.0621252,0,-0.631221
0.49238,0.0622132,0,-0.631678
0.488632,0.0622942,0,-0.632162
0.484912,0.0623685,0,-0.632651
0.481217,0.0624362,0,-0.633183
0.477548,0.0624977,0,-0.633708
0.473905,0.062553,0,-0.634294
0.470288,0.0626024,0,-0.63486
0.466697,0.0626459,0,-0.63549
0.46313,0.0626839,0,-0.636105
0.459589,0.0627164,0,-0.636766
0.456073,0.0627435,0,-0.637429
0.452581,0.0627656,0,-0.638122
0.449115,0.0627826,0,-0.638825
0.445672,0.0627948,0,-0.63955
0.442254,0.0628023,0,-0.640286
0.43886,0.0628052,0,-0.641038
0.43549,0.0628037,0,-0.641797
0.432143,0.0627979,0,-0.642564
0.42882,0.0627879,0,-0.643334
0.425521,0.0627738,0,-0.644102
0.422244,0.0627558,0,-0.644865
0.418991,0.0627339,0,-0.645622
0.415761,0.0627083,0,-0.646367
0.412553,0.0626791,0,-0.647101
0.409368,0.0626462,0,-0.647824
0.406205,0.0626099,0,-0.64853
0.403064,0.0625701,0,-0.649234
0.399946,0.0625271,0,-0.649912
0.396849,0.0624807,0,-0.650605
0.393774,0.0624312,0,-0.651256
