Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,0.137764
0.992739,0.00151925,0,0.140212
0.985523,0.00298981,0,0.108373
0.978353,0.00442412,0,0.101909
0.971231,0.0058254,0,0.0955484
0.964156,0.00719657,0,0.0859779
0.957129,0.00853886,0,0.0770391
0.950149,0.00985441,0,0.0674187
0.943216,0.0111454,0,0.0580265
0.936331,0.0124123,0,0.0483934
0.929492,0.0136555,0,0.038796
0.9227,0.0148758,0,0.0290976
0.915955,0.0160741,0,0.019396
0.909257,0.0172512,0,0.00964957
0.902604,0.0184074,0,-7.60987e-05
0.895997,0.0195429,0,-0.00979714
0.889435,0.0206585,0,-0.0194944
0.882919,0.0217549,0,-0.0291821
0.876448,0.0228325,0,-0.0388326
0.870022,0.0238914,0,-0.0484446
0.86364,0.0249318,0,-0.0580042
0.857303,0.0259541,0,-0.067523
0.851009,0.0269588,0,-0.0769937
0.844759,0.0279463,0,-0.0864205
0.838553,0.0289166,0,-0.0957973
0.832389,0.0298701,0,-0.105129
0.826269,0.0308068,0,-0.114405
0.82019,0.0317268,0,-0.123629
0.814155,0.0326299,0,-0.13279
0.80816,0.0335165,0,-0.141899
0.802208,0.0343865,0,-0.150957
0.796297,0.0352404,0,-0.15997
0.790427,0.0360781,0,-0.168945
0.784597,0.0368999,0,-0.177883
0.778808,0.0377056,0,-0.186792
0.77306,0.0384955,0,-0.195678
0.767351,0.0392698,0,-0.20456
0.761682,0.0400286,0,-0.21345
0.756052,0.0407722,0,-0.222371
0.750462,0.0415009,0,-0.231334
0.74491,0.0422147,0,-0.240359
0.739397,0.0429137,0,-0.249462
0.733922,0.0435979,0,-0.258666
0.728485,0.0442674,0,-0.267996
0.723086,0.0449225,0,-0.277484
0.717725,0.0455634,0,-0.287158
0.712401,0.0461902,0,-0.297053
0.707114,0.0468031,0,-0.307202
0.701864,0.0474024,0,-0.317644
0.696651,0.0479881,0,-0.328415
0.691474,0.0485606,0,-0.339556
0.686333,0.0491198,0,-0.351104
0.681227,0.0496661,0,-0.363099
0.676158,0.0501994,0,-0.375572
0.671124,0.0507198,0,-0.388562
0.666124,0.0512276,0,-0.402092
0.66116,0.0517227,0,-0.416194
0.656231,0.0522054,0,-0.430877
0.651335,0.0526758,0,-0.446158
0.646474,0.053134,0,-0.462033
0.641647,0.0535801,0,-0.478497
0.636854,0.0540142,0,-0.495525
0.632094,0.0544364,0,-0.513092
0.627367,0.0548466,0,-0.531154
0.622674,0.055245,0,-0.549669
0.618013,0.0556315,0,-0.568576
0.613385,0.0560062,0,-0.587825
0.608789,0.0563692,0,-0.60736
0.604225,0.0567205,0,-0.627158
0.599693,0.0570602,0,-0.647201
0.595193,0.0573884,0,-0.667505
0.590724,0.057705,0,-0.688111
0.586286,0.0580102,0,-0.709179
0.58188,0.058304,0,-0.731211
0.577504,0.0585865,0,-0.755377
0.573159,0.0588577,0,-0.783797
0.568844,0.0591177,0,-0.821065
0.564559,0.0593668,0,-0.875322
0.560305,0.0596051,0,-0.958755
0.55608,0.0598328,0,-1.08636
0.551885,0.0600501,0,-1.24077
0.547719,0.0602572,0,-1.3631
0.543582,0.0604544,0,-1.42664
0.539475,0.0606418,0,-1.44842
0.535396,0.0608197,0,-1.45107
0.531346,0.0609883,0,-1.44752
0.527324,0.0611479,0,-1.44289
0.523331,0.0612986,0,-1.43843
0.519366,0.0614408,0,-1.43421
0.515429,0.0615746,0,-1.43007
0.511519,0.0617002,0,-1.42599
0.507637,0.0618179,0,-1.42197
0.503782,0.0619278,0,-1.41806
0.499954,0.0620302,0,-1.4143
0.496154,0.0621252,0,-1.41073
0.49238,0.0622132,0,-1.40733
0.488632,0.0622942,0,-1.40406
0.484912,0.0623685,0,-1.40086
0.481217,0.0624362,0,-1.39769
0.477548,0.0624977,0,-1.39453
0.473905,0.062553,0,-1.39139
0.470288,0.0626024,0,-1.3883
0.466697,0.0626459,0,-1.38529
0.46313,0.0626839,0,-1.38236
0.459589,0.0627164,0,-1.37952
0.456073,0.0627435,0,-1.37676
0.452581,0.0627656,0,-1.37414
0.449115,0.0627826,0,-1.3717
0.445672,0.0627948,0,-1.36943
0.442254,0.0628023,0,-1.36728
0.43886,0.0628052,0,-1.36518
0.43549,0.0628037,0,-1.3631
0.432143,0.0627979,0,-1.36103
0.42882,0.0627879,0,-1.359
0.425521,0.0627738,0,-1.35703
0.422244,0.0627558,0,-1.35512
0.418991,0.0627339,0,-1.35328
0.415761,0.0627083,0,-1.3515
0.412553,0.0626791,0,-1.34981
0.409368,0.0626462,0,-1.34822
0.406205,0.0626099,0,-1.34674
0.403064,0.0625701,0,-1.34533
0.399946,0.0625271,0,-1.34395
0.396849,0.0624807,0,-1.34256
0.393774,0.0624312,0,-1.34114
0.390721,0.0623785,0,-1.3397
0.387689,0.0623228,0,-1.33829
0.384678,0.062264,0,-1.33695
0.381689,0.0622023,0,-1.33571
0.37872,0.0621377,0,-1.33455
0.375772,0.0620703,0,-1.33344
0.372845,0.062,0,-1.33233
0.369938,0.0619271,0,-1.33121
0.367052,0.0618515,0,-1.33008
0.364185,0.0617733,0,-1.32899
0.361339,0.0616925,0,-1.32797
0.358513,0.0616092,0,-1.32705
0.355706,0.0615235,0,-1.32619
0.352919,0.0614354,0,-1.32536
0.350151,0.0613449,0,-1.32452
0.347403,0.0612522,0,-1.32363
0.344674,0.0611572,0,-1.32273
0.341963,0.06106,0,-1.32184
0.339272,0.0609606,0,-1.32101
0.336599,0.0608592,0,-1.32025
0.333945,0.0607556,0,-1.31958
0.33131,0.0606501,0,-1.31896
0.328692,0.0605425,0,-1.31837
0.326093,0.060433,0,-1.31779
0.323512,0.0603216,0,-1.31718
0.320949,0.0602084,0,-1.31657
0.318403,0.0600934,0,-1.31596
0.315875,0.0599766,0,-1.31538
0.313365,0.059858,0,-1.31484
0.310871,0.0597378,0,-1.31434
0.308396,0.059616,0,-1.31386
0.305937,0.0594925,0,-1.31337
0.303495,0.0593675,0,-1.31289
0.30107,0.0592409,0,-1.31243
0.298661,0.0591129,0,-1.312
0.29627,0.0589834,0,-1.31159
0.293894,0.0588525,0,-1.31122
0.291535,0.0587202,0,-1.31088
0.289192,0.0585866,0,-1.31058
0.286866,0.0584517,0,-1.31031
0.284555,0.0583155,0,-1.31004
0.28226,0.0581781,0,-1.30973
0.27998,0.0580395,0,-1.30935
0.277717,0.0578996,0,-1.30888
0.275468,0.0577586,0,-1.30835
0.273235,0.0576164,0,-1.30777
0.271018,0.0574731,0,-1.30719
0.268815,0.0573286,0,-1.30664
0.266627,0.057183,0,-1.30612
0.264455,0.0570364,0,-1.30563
0.262297,0.0568887,0,-1.3051
0.260153,0.0567399,0,-1.30449
0.258024,0.0565901,0,-1.30378
0.25591,0.0564393,0,-1.30297
0.25381,0.0562875,0,-1.30213
0.251724,0.0561347,0,-1.30135
0.249652,0.055981,0,-1.30064
0.247594,0.0558264,0,-1.29999
0.24555,0.0556708,0,-1.29935
0.24352,0.0555143,0,-1.2987
0.241503,0.055357,0,-1.29804
0.2395,0.0551988,0,-1.29741
0.237511,0.0550398,0,-1.29679
0.235534,0.05488,0,-1.2962
0.233571,0.0547193,0,-1.29563
0.231621,0.0545579,0,-1.29507
0.229684,0.0543957,0,-1.2945
0.22776,0.0542328,0,-1.29393
0.225849,0.0540692,0,-1.29334
0.22395,0.0539048,0,-1.29275
0.222064,0.0537398,0,-1.29218
0.220191,0.0535741,0,-1.29164
0.21833,0.0534077,0,-1.29116
0.216481,0.0532407,0,-1.29073
0.214645,0.053073,0,-1.2904
0.21282,0.0529047,0,-1.29018
0.211008,0.0527358,0,-1.29007
0.209207,0.0525663,0,-1.29005
0.207419,0.0523962,0,-1.29002
0.205642,0.0522255,0,-1.28991
0.203877,0.0520542,0,-1.28972
0.202123,0.0518823,0,-1.28946
0.200381,0.0517099,0,-1.28922
0.19865,0.051537,0,-1.28904
0.19693,0.0513635,0,-1.28895
0.195221,0.0511895,0,-1.28887
0.193524,0.0510149,0,-1.28877
0.191837,0.0508399,0,-1.28861
0.190162,0.0506644,0,-1.2884
0.188497,0.0504884,0,-1.28818
0.186843,0.0503119,0,-1.288
0.1852,0.0501349,0,-1.28785
0.183567,0.0499575,0,-1.28772
0.181944,0.0497797,0,-1.28761
0.180332,0.0496014,0,-1.28751
0.178731,0.0494227,0,-1.28747
0.177139,0.0492435,0,-1.28747
0.175558,0.0490639,0,-1.28749
0.173986,0.0488839,0,-1.28748
0.172425,0.0487034,0,-1.2874
0.170873,0.0485225,0,-1.28724
0.169331,0.0483412,0,-1.287
0.167799,0.0481595,0,-1.2867
0.166277,0.0479774,0,-1.28638
0.164764,0.0477949,0,-1.28608
0.16326,0.0476119,0,-1.28583
0.161766,0.0474286,0,-1.28564
0.160281,0.0472448,0,-1.28551
0.158806,0.0470607,0,-1.2854
0.157339,0.0468762,0,-1.28528
