Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.0778849
0.992739,0.00151925,0,-0.0423263
0.985523,0.00298981,0,-0.0832042
0.978353,0.00442412,0,-0.0986651
0.971231,0.0058254,0,-0.106372
0.964156,0.00719657,0,-0.112728
0.957129,0.00853886,0,-0.116764
0.950149,0.00985441,0,-0.121089
0.943216,0.0111454,0,-0.12528
0.936331,0.0124123,0,-0.129601
0.929492,0.0136555,0,-0.133926
0.9227,0.0148758,0,-0.138311
0.915955,0.0160741,0,-0.142739
0.909257,0.0172512,0,-0.147243
0.902604,0.0184074,0,-0.15182
0.895997,0.0195429,0,-0.156482
0.889435,0.0206585,0,-0.161231
0.882919,0.0217549,0,-0.166067
0.876448,0.0228325,0,-0.171001
0.870022,0.0238914,0,-0.176025
0.86364,0.0249318,0,-0.181152
0.857303,0.0259541,0,-0.186369
0.851009,0.0269588,0,-0.191692
0.844759,0.0279463,0,-0.197111
0.838553,0.0289166,0,-0.202639
0.832389,0.0298701,0,-0.208267
0.826269,0.0308068,0,-0.214007
0.82019,0.0317268,0,-0.219858
0.814155,0.0326299,0,-0.225821
0.80816,0.0335165,0,-0.231904
0.802208,0.0343865,0,-0.238101
0.796297,0.0352404,0,-0.244424
0.790427,0.0360781,0,-0.250862
0.784597,0.0368999,0,-0.257434
0.778808,0.0377056,0,-0.264125
0.77306,0.0384955,0,-0.270953
0.767351,0.0392698,0,-0.277903
0.761682,0.0400286,0,-0.284992
0.756052,0.0407722,0,-0.292208
0.750462,0.0415009,0,-0.299563
0.74491,0.0422147,0,-0.307049
0.739397,0.0429137,0,-0.314676
0.733922,0.0435979,0,-0.322439
0.728485,0.0442674,0,-0.330344
0.723086,0.0449225,0,-0.338388
0.717725,0.0455634,0,-0.346576
0.712401,0.0461902,0,-0.354906
0.707114,0.0468031,0,-0.363379
0.701864,0.0474024,0,-0.371994
0.696651,0.0479881,0,-0.38075
0.691474,0.0485606,0,-0.389646
0.686333,0.0491198,0,-0.398676
0.681227,0.0496661,0,-0.407848
0.676158,0.0501994,0,-0.417141
0.671124,0.0507198,0,-0.426577
0.666124,0.0512276,0,-0.436126
0.66116,0.0517227,0,-0.445808
0.656231,0.0522054,0,-0.455595
0.651335,0.0526758,0,-0.465499
0.646474,0.053134,0,-0.475493
0.641647,0.0535801,0,-0.48558
0.636854,0.0540142,0,-0.495739
0.632094,0.0544364,0,-0.505968
0.627367,0.0548466,0,-0.516249
0.622674,0.055245,0,-0.526578
0.618013,0.0556315,0,-0.536933
0.613385,0.0560062,0,-0.547306
0.608789,0.0563692,0,-0.557672
0.604225,0.0567205,0,-0.568017
0.599693,0.0570602,0,-0.578312
0.595193,0.0573884,0,-0.58854
0.590724,0.057705,0,-0.598669
0.586286,0.0580102,0,-0.60868
0.58188,0.058304,0,-0.618537
0.577504,0.0585865,0,-0.628219
0.573159,0.0588577,0,-0.63769
0.568844,0.0591177,0,-0.646928
0.564559,0.0593668,0,-0.655897
0.560305,0.0596051,0,-0.664579
0.55608,0.0598328,0,-0.672943
0.551885,0.0600501,0,-0.680995
0.547719,0.0602572,0,-0.688705
0.543582,0.0604544,0,-0.696104
0.539475,0.0606418,0,-0.703191
0.535396,0.0608197,0,-0.710028
0.531346,0.0609883,0,-0.71665
0.527324,0.0611479,0,-0.72316
0.523331,0.0612986,0,-0.729644
0.519366,0.0614408,0,-0.736241
0.515429,0.0615746,0,-0.743065
0.511519,0.0617002,0,-0.750273
0.507637,0.0618179,0,-0.758001
0.503782,0.0619278,0,-0.766462
0.499954,0.0620302,0,-0.775909
0.496154,0.0621252,0,-0.786701
0.49238,0.0622132,0,-0.799305
0.488632,0.0622942,0,-0.814364
0.484912,0.0623685,0,-0.832754
0.481217,0.0624362,0,-0.855945
0.477548,0.0624977,0,-0.886512
0.473905,0.062553,0,-0.929066
0.470288,0.0626024,0,-0.991386
0.466697,0.0626459,0,-1.0843
0.46313,0.0626839,0,-1.21642
0.459589,0.0627164,0,-1.3552
0.456073,0.0627435,0,-1.45013
0.452581,0.0627656,0,-1.49524
0.449115,0.0627826,0,-1.51031
0.445672,0.0627948,0,-1.5125
0.442254,0.0628023,0,-1.51093
0.43886,0.0628052,0,-1.50879
0.43549,0.0628037,0,-1.50685
