Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.547211
0.992739,0.00151925,0,-0.50247
0.985523,0.00298981,0,-0.523136
0.978353,0.00442412,0,-0.5185
0.971231,0.0058254,0,-0.524264
0.964156,0.00719657,0,-0.529376
0.957129,0.00853886,0,-0.535576
0.950149,0.00985441,0,-0.541988
0.943216,0.0111454,0,-0.548407
0.936331,0.0124123,0,-0.554672
0.929492,0.0136555,0,-0.560598
0.9227,0.0148758,0,-0.566131
0.915955,0.0160741,0,-0.571182
0.909257,0.0172512,0,-0.57575
0.902604,0.0184074,0,-0.579818
0.895997,0.0195429,0,-0.583395
0.889435,0.0206585,0,-0.586494
0.882919,0.0217549,0,-0.589155
0.876448,0.0228325,0,-0.591416
0.870022,0.0238914,0,-0.593308
0.86364,0.0249318,0,-0.594869
0.857303,0.0259541,0,-0.596125
0.851009,0.0269588,0,-0.597137
0.844759,0.0279463,0,-0.597911
0.838553,0.0289166,0,-0.598522
0.832389,0.0298701,0,-0.598943
0.826269,0.0308068,0,-0.599258
0.82019,0.0317268,0,-0.599437
0.814155,0.0326299,0,-0.599537
0.80816,0.0335165,0,-0.599549
0.802208,0.0343865,0,-0.599508
0.796297,0.0352404,0,-0.59942
0.790427,0.0360781,0,-0.599305
0.784597,0.0368999,0,-0.59917
0.778808,0.0377056,0,-0.599028
0.77306,0.0384955,0,-0.598881
0.767351,0.0392698,0,-0.598743
0.761682,0.0400286,0,-0.598616
0.756052,0.0407722,0,-0.59851
0.750462,0.0415009,0,-0.598428
0.74491,0.0422147,0,-0.598374
0.739397,0.0429137,0,-0.598347
0.733922,0.0435979,0,-0.598347
0.728485,0.0442674,0,-0.598377
0.723086,0.0449225,0,-0.598432
0.717725,0.0455634,0,-0.598524
0.712401,0.0461902,0,-0.59863
0.707114,0.0468031,0,-0.598784
0.701864,0.0474024,0,-0.598935
0.696651,0.0479881,0,-0.599144
0.691474,0.0485606,0,-0.599333
0.686333,0.0491198,0,-0.599578
0.681227,0.0496661,0,-0.599803
0.676158,0.0501994,0,-0.600062
0.671124,0.0507198,0,-0.600313
0.666124,0.0512276,0,-0.600579
0.66116,0.0517227,0,-0.600842
0.656231,0.0522054,0,-0.601114
0.651335,0.0526758,0,-0.601385
0.646474,0.053134,0,-0.601665
0.641647,0.0535801,0,-0.601946
0.636854,0.0540142,0,-0.602238
0.632094,0.0544364,0,-0.602534
0.627367,0.0548466,0,-0.602839
0.622674,0.055245,0,-0.60315
0.618013,0.0556315,0,-0.60347
0.613385,0.0560062,0,-0.603798
0.608789,0.0563692,0,-0.604137
0.604225,0.0567205,0,-0.604482
0.599693,0.0570602,0,-0.604844
0.595193,0.0573884,0,-0.605213
0.590724,0.057705,0,-0.605603
0.586286,0.0580102,0,-0.605999
0.58188,0.058304,0,-0.606424
0.577504,0.0585865,0,-0.606845
0.573159,0.0588577,0,-0.607304
0.568844,0.0591177,0,-0.607747
0.564559,0.0593668,0,-0.608228
