"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.067191496,      -15.41005877,      -15.67716185,      -3.350838264,      -10.13580585,      0.2981674488,      0.7343275778,                 0,                 0,                 0,      0.2257449911,      0.1930670575,      0.7686780407,                 0,       2.462802633,    0.000582649585
           1,      -4.618822266,      -4.297244447,      -4.234232581,      -3.872172968,      -10.82559057,      0.3505370941,      0.7733003992,                 0,                 0,                 0,      0.2167197939,      0.2395030767,      0.8145600272,                 0,       2.206044416,    0.001140267783
           2,      -4.510217335,      -4.199534774,      -4.346570896,      -3.748426531,      -10.86404563,      0.3533375234,       0.724891035,                 0,                 0,                 0,      0.1917143771,      0.2490135338,      0.7670115241,                 0,       2.051554072,    0.001140267783
           3,      -4.425200723,      -4.099928603,      -4.253242447,      -3.665960878,      -10.78779072,      0.3508530097,      0.7089917057,                 0,                 0,                 0,      0.1831442429,      0.2487659581,      0.7509211485,                 0,       2.020765637,    0.001140267783
           4,      -4.377331744,      -4.032698914,      -4.206363523,       -3.62468707,      -10.71232509,      0.3372695968,      0.7038907256,                 0,                 0,                 0,       0.180183426,      0.2360246573,      0.7439793651,                 0,       2.087026913,    0.001140267783
           5,      -4.355997904,      -3.991801011,      -4.190206713,      -3.610916685,      -10.59282505,      0.3186876522,      0.7019416711,                 0,                 0,                 0,      0.1775150468,      0.2178948068,      0.7394631718,                 0,       2.202600779,    0.001140267783
           6,      -4.294812804,       -3.91212768,      -4.130958565,      -3.543064617,      -10.53777328,      0.3056936416,      0.6996691078,                 0,                 0,                 0,       0.175541321,      0.2053435327,      0.7354043082,                 0,       2.288791825,    0.001140267783
           7,      -4.272515196,      -3.877110346,      -4.108747722,      -3.525937862,      -10.44546348,      0.2886000532,      0.6962552006,                 0,                 0,                 0,      0.1729072418,       0.188891422,      0.7296446572,                 0,       2.412526238,    0.001140267783
           8,      -4.218803212,      -3.824168513,      -4.055011982,      -3.469138717,       -10.4135818,      0.2760749575,      0.6923873351,                 0,                 0,                 0,      0.1709945307,      0.1770265225,      0.7240712771,                 0,       2.507968638,    0.001140267783
           9,       -4.20335746,      -3.806965033,      -4.038274755,      -3.460140038,      -10.34966534,      0.2581252704,      0.6850070567,                 0,                 0,                 0,      0.1681849839,      0.1602786568,      0.7142647095,                 0,       2.653777585,    0.001140267783
          10,      -4.162735442,      -3.780629165,      -3.996062351,      -3.418373152,      -10.34871803,      0.2453401143,      0.6787561705,                 0,                 0,                 0,      0.1662136347,      0.1484878801,      0.7062953066,                 0,       2.766592705,    0.001140267783
          11,      -4.157072974,      -3.780017071,      -3.986595909,      -3.418227393,      -10.30925568,      0.2272865428,      0.6690312389,                 0,                 0,                 0,      0.1635452808,      0.1319634536,      0.6941524458,                 0,       2.943558517,    0.001140267783
          12,      -4.127818051,      -3.776931755,      -3.956172047,      -3.390484858,      -10.33887837,      0.2150955388,      0.6629720388,                 0,                 0,                 0,       0.162001247,      0.1207343693,      0.6864555536,                 0,       3.082221242,    0.001140267783
          13,      -4.124932991,       -3.78941092,      -3.954967526,      -3.394219778,      -10.34212568,      0.2037224806,      0.6586979524,                 0,                 0,                 0,       0.160944211,      0.1100668308,      0.6806402386,                 0,       3.233310091,    0.001140267783
          14,       -4.11599267,      -3.802344131,      -3.956125816,      -3.391980196,      -10.37457474,       0.196119068,      0.6569322868,                 0,                 0,                 0,      0.1605124605,      0.1027831472,      0.6778335658,                 0,       3.349660457,    0.001140267783
          15,      -4.118485811,      -3.820072518,      -3.972190182,      -3.404070187,      -10.35595311,      0.1864957561,      0.6581747903,                 0,                 0,                 0,      0.1607730927,      0.0930805657,      0.6777246712,                 0,       3.529167655,    0.001140267783
          16,      -4.091344996,      -3.816373292,      -3.967362421,      -3.375855246,      -10.40732705,      0.1805263678,      0.6611077696,                 0,                 0,                 0,      0.1614296053,     0.08676107923,      0.6797983286,                 0,       3.662111954,    0.001140267783
          17,      -4.082661346,      -3.818716381,      -3.976921423,      -3.370728587,       -10.3824748,      0.1743231291,      0.6720011206,                 0,                 0,                 0,      0.1639868683,     0.07910214855,      0.6897223423,                 0,        3.85491658,    0.001140267783
          18,      -4.045675301,      -3.788738277,      -3.964536391,      -3.323997991,      -10.44047977,      0.1710836592,      0.6823063695,                 0,                 0,                 0,      0.1664528686,     0.07445999154,      0.6994764542,                 0,       3.988144588,    0.001140267783
          19,      -4.034297334,      -3.776453666,      -3.970919699,      -3.312590341,      -10.39948685,      0.1696566592,      0.7060434762,                 0,                 0,                 0,      0.1723611373,     0.06974331226,       0.722783953,                 0,       4.161601906,    0.001140267783
          20,      -3.999469042,      -3.733991039,      -3.958948404,       -3.26476849,      -10.45705519,      0.1697653403,      0.7250671152,                 0,                 0,                 0,      0.1772053553,     0.06720335689,      0.7416375807,                 0,       4.270996151,    0.001140267783
          21,      -3.994253166,      -3.718276662,      -3.968738978,      -3.258355221,      -10.39916156,      0.1732720843,      0.7617904186,                 0,                 0,                 0,        0.18687308,     0.06556507743,      0.7784915399,                 0,       4.396498269,    0.001140267783
          22,      -3.972044805,      -3.680718319,      -3.965723363,      -3.223463147,      -10.45457125,       0.176344851,      0.7885420251,                 0,                 0,                 0,      0.1940398293,     0.06488483619,      0.8054104481,                 0,       4.471590866,    0.001140267783
          23,      -3.977264761,      -3.671136525,      -3.983477821,      -3.228236065,      -10.39193296,      0.1831877993,      0.8344067568,                 0,                 0,                 0,      0.2065053598,      0.0652780524,      0.8517811816,                 0,       4.554925383,    0.001140267783
          24,       -3.96866282,      -3.646346505,      -3.990685853,       -3.21014764,      -10.42814366,      0.1877199944,      0.8652909433,                 0,                 0,                 0,      0.2149163925,     0.06546789248,       0.882995565,                 0,       4.609476716,    0.001140267783
          25,      -3.980474578,      -3.647496578,      -4.013762405,      -3.225112455,      -10.35055473,      0.1949781593,      0.9128229287,                 0,                 0,                 0,      0.2276252359,     0.06604024767,      0.9310751138,                 0,       4.681667587,    0.001140267783
          26,       -3.97510415,      -3.638274532,      -4.018236702,      -3.217980583,      -10.37469441,      0.1989051347,      0.9422577426,                 0,                 0,                 0,      0.2352516049,     0.06583247162,      0.9607699995,                 0,       4.737221813,    0.001530522631
          27,      -3.982954683,      -3.652853468,      -4.034438693,       -3.23563229,      -10.30907487,      0.2035540376,      0.9823593082,                 0,                 0,                 0,      0.2446825079,     0.06485507256,       1.001128302,                 0,       4.826036956,    0.001530522631
          28,      -3.965752705,      -3.662811904,      -4.016167861,      -3.226299798,      -10.35112222,      0.2051378945,       1.004654262,                 0,                 0,                 0,       0.249202535,     0.06332065753,       1.023426713,                 0,       4.897458194,    0.001530522631
          29,      -3.962883521,      -3.692987586,       -4.01603464,      -3.236388308,      -10.29856519,      0.2053602562,       1.030580012,                 0,                 0,                 0,      0.2523531521,     0.05993268828,       1.049131102,                 0,       5.018400497,    0.001530522631
          30,      -3.932528768,       -3.72399164,      -3.977632235,      -3.213420428,      -10.36177902,      0.2039580678,       1.042918505,                 0,                 0,                 0,      0.2523349569,     0.05682695949,       1.061154371,                 0,       5.113396672,    0.001530522631
          31,      -3.926528662,       -3.76680465,      -3.972133045,      -3.214607209,      -10.31914681,      0.1999625498,       1.054501368,                 0,                 0,                 0,      0.2485800068,     0.05125830267,       1.072068441,                 0,       5.273494307,    0.001530522631
