"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.408989869,       -3.43837403,      -3.283497046,      -2.692636637,      0.1134120826,       0.185372106,                 0,                 0,                 0,      0.0733163284,      0.1058482789,      0.1897926764,                 0,       1.634500502
          0,           0,          10,      -3.683312329,      -3.427300056,       -3.70939792,      -2.933670747,     0.03643477348,      0.4588268336,                 0,                 0,                 0,      0.1399254666,      0.0179116068,      0.4599225264,                 0,       12.59310241
          0,           0,          20,      -3.683441947,      -3.415803486,       -3.69297636,      -2.918608396,    0.005981859324,      0.6888925452,                 0,                 0,                 0,      0.1189148365,    -0.02178963153,      0.6885738402,                 0,       115.1636152
          0,           0,          30,       -3.82316591,      -3.587934706,      -3.822256043,      -3.057647208,     0.01887210849,      0.7124606319,                 0,                 0,                 0,     0.09712113435,   -0.009859796935,      0.7126423317,                 0,       37.75204197
          0,           0,          40,      -4.055909072,      -3.869793028,      -4.046969716,      -3.297147956,    0.009897845571,      0.7685641441,                 0,                 0,                 0,      0.1182661774,    -0.02108808565,      0.7683385345,                 0,       77.64963987
          0,           0,          50,      -4.365743638,      -4.095862884,      -4.331109744,      -3.606869383,     0.01263396688,      0.8147871307,                 0,                 0,                 0,      0.1121177547,       -0.02021726,      0.8146342418,                 0,       64.49178938
          0,           0,          60,       -4.62394008,      -4.358758979,      -4.649086504,      -3.876805033,     0.01227078451,      0.8292904046,                 0,                 0,                 0,      0.1175042894,    -0.02116471887,      0.8291110914,                 0,         67.582509
          0,           0,          70,      -4.869491426,       -4.56081228,      -4.900394879,      -4.109134965,      0.0111308314,      0.8508276174,                 0,                 0,                 0,      0.1171704502,    -0.02317182848,      0.8505848554,                 0,       76.43881993
          0,           0,          80,      -5.104216009,      -4.744927643,      -5.127503213,      -4.326199941,     0.01142582779,        0.84987202,                 0,                 0,                 0,      0.1150251054,    -0.02283855534,      0.8496419248,                 0,       74.38165843
          0,           0,          90,      -5.293323707,      -5.013672712,      -5.274555451,      -4.517653508,     0.01054036589,      0.8528719212,                 0,                 0,                 0,      0.1153853452,    -0.02384421226,      0.8526036986,                 0,       80.91483065
          0,           0,         100,      -5.472625251,      -5.248100671,      -5.459858721,      -4.711223613,     0.01070743368,      0.8521546572,                 0,                 0,                 0,      0.1142402109,    -0.02364837006,      0.8518937513,                 0,       79.58533138
          0,           0,         110,      -5.650074334,      -5.459464301,      -5.667733009,      -4.904029607,     0.01058794296,      0.8526141034,                 0,                 0,                 0,      0.1148312945,     -0.0237862822,      0.8523480079,                 0,       80.52688862
          0,           0,         120,      -5.926905525,      -5.627857219,      -5.915754962,      -5.175982338,     0.01062732109,      0.8534174887,                 0,                 0,                 0,      0.1146859794,    -0.02377931746,      0.8531523275,                 0,       80.30410313
          0,           0,         130,      -6.176925496,      -5.852166442,      -6.183586636,      -5.422633772,     0.01064024236,      0.8534485382,                 0,                 0,                 0,      0.1147618426,    -0.02376765818,      0.8531838726,                 0,       80.20950176
          0,           0,         140,      -6.468824858,      -6.084951037,      -6.448447127,      -5.691471656,     0.01060170784,      0.8536262938,                 0,                 0,                 0,      0.1147067446,    -0.02381332604,      0.8533599306,                 0,       80.51780968
          0,           0,         150,      -6.712852577,      -6.322287133,      -6.667354087,      -5.926468251,     0.01060131571,      0.8533677276,                 0,                 0,                 0,      0.1146163789,    -0.02380329603,      0.8531015587,                 0,       80.49639789
          0,           0,         160,      -6.797737932,      -6.597043992,      -6.864910568,      -6.042981578,     0.01058374033,      0.8532560133,                 0,                 0,                 0,      0.1146079216,    -0.02381635435,      0.8529892268,                 0,       80.61951507
          0,           0,         170,      -6.954520273,      -6.881095351,      -7.080168523,      -6.209931875,     0.01058592531,      0.8531603323,                 0,                 0,                 0,      0.1145825265,    -0.02381031461,      0.8528937116,                 0,       80.59383634
          0,           0,         180,      -7.275014865,      -7.175953212,      -7.386156123,      -6.536608018,      0.0105877277,      0.8531256058,                 0,                 0,                 0,      0.1145951825,      -0.023807114,       0.852859086,                 0,       80.57683671
          0,           0,         190,      -7.672283645,      -7.362411944,      -7.705235043,      -6.924149748,     0.01058816383,      0.8531263009,                 0,                 0,                 0,      0.1145949606,    -0.02380670623,      0.8528597981,                 0,       80.57358334
          0,           0,         200,      -7.911438701,      -7.695129613,      -7.983031974,      -7.172518405,     0.01058951245,      0.8531133282,                 0,                 0,                 0,      0.1145940921,    -0.02380483583,      0.8528468904,                 0,       80.56209688
          0,           0,         210,      -8.222716226,      -7.923912134,      -8.267444242,      -7.456139056,     0.01058806905,       0.853106365,                 0,                 0,                 0,      0.1145923203,     -0.0238059974,      0.8528398746,                 0,       80.57242177
          0,           0,         220,      -8.285258237,       -8.18572271,      -8.342275156,      -7.549563211,     0.01058821403,      0.8530943847,                 0,                 0,                 0,        0.11458924,    -0.02380536966,      0.8528279099,                 0,       80.57018702
          0,           0,         230,      -8.293310319,       -8.31174019,       -8.50774802,       -7.56455384,     0.01058787776,      0.8530883103,                 0,                 0,                 0,      0.1145894637,    -0.02380546082,      0.8528218268,                 0,       80.57217224
          0,           0,         240,      -8.573304513,      -8.478047909,       -8.76349807,      -7.836725057,     0.01058813474,      0.8530860942,                 0,                 0,                 0,       0.114589315,    -0.02380511472,      0.8528196229,                 0,       80.57000739
          0,           0,         250,      -8.996798438,      -8.798793778,      -9.091508342,      -8.268700378,     0.01058824107,      0.8530854558,                 0,                 0,                 0,      0.1145898285,    -0.02380498274,      0.8528189893,                 0,       80.56913795
          0,           0,         260,      -9.172900366,      -8.910347072,      -9.281582053,       -8.44206286,     0.01058829065,      0.8530858455,                 0,                 0,                 0,      0.1145899305,    -0.02380494892,      0.8528193807,                 0,       80.56879755
          0,           0,         270,      -9.239803842,       -9.12732504,      -9.437696035,      -8.497761288,     0.01058830823,      0.8530856002,                 0,                 0,                 0,      0.1145898839,    -0.02380492146,      0.8528191363,                 0,       80.56864058
          0,           0,         280,      -9.669611183,      -9.418337021,      -9.697682911,       -8.89911248,      0.0105882787,      0.8530854419,                 0,                 0,                 0,      0.1145898429,    -0.02380494458,      0.8528189769,                 0,       80.56885031
          0,           0,         290,      -9.818016526,      -9.679558464,      -9.860259786,      -9.070503515,     0.01058827942,      0.8530851958,                 0,                 0,                 0,      0.1145897872,    -0.02380493395,       0.852818731,                 0,        80.5688216
          0,           0,         300,      -9.986857084,      -9.844873603,      -10.10207561,      -9.245641899,     0.01058828077,      0.8530851255,                 0,                 0,                 0,      0.1145898133,    -0.02380492977,      0.8528186609,                 0,       80.56880473
          0,           0,         310,      -10.27250229,      -10.07127786,      -10.35327054,      -9.528898482,     0.01058828698,      0.8530851486,                 0,                 0,                 0,      0.1145898259,    -0.02380492449,      0.8528186842,                 0,        80.5687596
