"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.114187683,      -15.36225613,      -15.65795572,      -3.397834451,      -10.10746003,       0.262230313,       0.546125079,                 0,                 0,                 0,      0.1784453261,      0.2061956929,      0.5696496074,                 0,       2.082616127,   0.0006685996555
           1,       -4.60122333,      -4.276884054,      -4.311316203,      -3.884107515,      -10.70519714,      0.3160836599,      0.6235753359,                 0,                 0,                 0,      0.1887587911,      0.2520184865,      0.6521056372,                 0,       1.972817374,    0.001214551026
           2,      -4.707608644,      -4.379457199,      -4.629211462,       -3.96803119,      -10.98238642,      0.3239487266,      0.5698951217,                 0,                 0,                 0,      0.1630682109,      0.2652220969,      0.5994834998,                 0,       1.759213959,    0.001214551026
           3,      -4.808301914,      -4.494230847,      -4.746493877,      -4.065864595,      -11.18287162,      0.3237254746,      0.5334704743,                 0,                 0,                 0,       0.149699604,      0.2686492831,      0.5632197551,                 0,       1.647910085,    0.001214551026
           4,      -4.845772607,      -4.554890154,      -4.703313948,      -4.112773212,      -11.24318487,       0.315975983,      0.5193342508,                 0,                 0,                 0,      0.1454128299,      0.2623550637,      0.5483782513,                 0,       1.643587737,    0.001214551026
           5,      -4.801835155,      -4.549300356,      -4.639240849,      -4.072208103,      -11.22376257,      0.3046662897,      0.5138230527,                 0,                 0,                 0,      0.1436644626,      0.2516544312,      0.5417616864,                 0,       1.686511012,    0.001214551026
           6,      -4.735989226,      -4.503433236,      -4.565498386,      -4.005074795,      -11.17490872,      0.2942103905,      0.5108266085,                 0,                 0,                 0,      0.1424157849,      0.2415513486,      0.5377327625,                 0,       1.736262977,    0.001214551026
           7,      -4.668242243,      -4.437884307,      -4.494755296,      -3.936699959,      -11.10798448,      0.2845932093,      0.5084499612,                 0,                 0,                 0,      0.1412132514,      0.2322206677,      0.5344045465,                 0,       1.786585009,    0.001214551026
           8,      -4.604877798,      -4.365468456,      -4.433502523,      -3.874594341,      -11.02787115,      0.2750696365,      0.5063544042,                 0,                 0,                 0,      0.1400522603,      0.2229549624,       0.531365385,                 0,       1.840822603,    0.001214551026
           9,      -4.547762516,      -4.293111648,      -4.382122588,       -3.81996507,       -10.9412257,      0.2652902652,      0.5045472526,                 0,                 0,                 0,      0.1390247165,      0.2134058509,      0.5285875497,                 0,       1.901868703,    0.001214551026
          10,      -4.496307136,      -4.224071872,      -4.338557179,       -3.77150341,      -10.85436548,      0.2552559058,      0.5030415334,                 0,                 0,                 0,      0.1381991754,      0.2035728342,      0.5260840835,                 0,       1.970734161,    0.001214551026
          11,      -4.449284219,      -4.159720735,      -4.300452363,        -3.7274524,      -10.77112101,      0.2451317287,      0.5017690884,                 0,                 0,                 0,      0.1375829599,      0.1936270806,      0.5238037191,                 0,       2.046936522,    0.001214551026
          12,      -4.406142994,       -4.10045647,      -4.266001944,      -3.686841558,      -10.69287377,       0.235144883,       0.500648996,                 0,                 0,                 0,      0.1371631074,      0.1838027034,      0.5216886997,                 0,       2.129108614,    0.001214551026
          13,      -4.366630411,      -4.046238304,      -4.233927546,      -3.649030101,      -10.61981172,      0.2255281798,      0.4995317113,                 0,                 0,                 0,      0.1368584219,       0.174346325,      0.5196135578,                 0,        2.21494144,    0.001214551026
          14,      -4.329838936,      -3.996904079,      -4.203024474,      -3.612824764,      -10.55219751,      0.2164805242,      0.4981637879,                 0,                 0,                 0,      0.1365088782,      0.1654812422,        0.51734605,                 0,       2.301194482,    0.001214551026
          15,      -4.294367782,      -3.952419614,      -4.172164625,       -3.57690718,      -10.49057378,      0.2081368285,      0.4962589291,                 0,                 0,                 0,      0.1359358543,      0.1573703717,      0.5146148368,                 0,       2.384291779,    0.001214551026
          16,      -4.259418966,      -3.913016576,      -4.140921447,      -3.541111718,      -10.43550596,      0.2005374749,      0.4935547878,                 0,                 0,                 0,      0.1349763926,      0.1500801768,      0.5111629368,                 0,        2.46115988,    0.001214551026
          17,      -4.225476736,      -3.879182853,      -4.109844434,      -3.506776496,      -10.38735443,      0.1936139574,      0.4898685354,                 0,                 0,                 0,      0.1335043262,      0.1435608133,      0.5068015779,                 0,       2.530130275,    0.001214551026
          18,      -4.193953092,      -3.851609698,      -4.080237004,      -3.475934086,      -10.34615109,      0.1872055747,      0.4851597044,                 0,                 0,                 0,      0.1314546795,      0.1376564429,      0.5014743959,                 0,       2.591587911,    0.001214551026
          19,      -4.165995288,      -3.830965966,      -4.053741094,      -3.449996012,      -10.31208944,      0.1811071297,      0.4795755916,                 0,                 0,                 0,      0.1288423658,      0.1321481436,       0.495307388,                 0,       2.648021601,    0.001214551026
          20,      -4.142000568,      -3.817655207,      -4.031878517,      -3.429362444,      -10.28533835,      0.1751262126,      0.4734593332,                 0,                 0,                 0,      0.1257667203,      0.1268100954,       0.488622687,                 0,       2.703532076,    0.001214551026
          21,      -4.121678068,      -3.811677007,      -4.015672794,      -3.413581368,      -10.26587672,        0.16912466,      0.4673276168,                 0,                 0,                 0,      0.1224067878,      0.1214530643,      0.4819205383,                 0,       2.763213931,    0.001214551026
          22,      -4.104101232,      -3.812585999,      -4.005432946,      -3.401448349,      -10.25398455,      0.1630378656,      0.4618236246,                 0,                 0,                 0,       0.119006981,      0.1159483298,      0.4758344152,                 0,       2.832615742,    0.001214551026
          23,      -4.087961055,      -3.819503804,      -4.000606997,       -3.39119464,      -10.24908341,      0.1568782967,        0.45764924,                 0,                 0,                 0,      0.1158505987,      0.1102379761,      0.4710639186,                 0,       2.917224687,    0.001214551026
          24,      -4.072081924,      -3.831114539,      -3.999831531,      -3.380969807,      -10.25139798,      0.1507267832,      0.4554911761,                 0,                 0,                 0,      0.1132276842,      0.1043336261,      0.4683004049,                 0,       3.021965748,    0.001214551026
          25,      -4.055758451,      -3.845592097,      -4.001280435,      -3.369346938,      -10.26042736,      0.1447181055,      0.4559577968,                 0,                 0,                 0,       0.111407589,     0.09830843116,      0.4681626799,                 0,       3.150661731,    0.001214551026
          26,       -4.03869896,      -3.860542592,      -4.003194062,      -3.355524688,      -10.27552948,      0.1390169454,      0.4595067005,                 0,                 0,                 0,      0.1106006758,     0.09228039854,      0.4711225392,                 0,       3.305400642,    0.001214551026
          27,      -4.020766817,      -3.873044928,       -4.00423448,       -3.33914143,       -10.2948435,      0.1338118419,       0.466437198,                 0,                 0,                 0,      0.1109643634,     0.08640713132,      0.4774966768,                 0,       3.485769207,    0.001214551026
