"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,        -4.4094536,      -15.46299086,      -15.77553973,      -3.837942075,      -10.46237334,      0.2123166038,      0.2156034048,                 0,                 0,                 0,     0.07682626587,      0.2024354127,      0.2249068076,                 0,       1.015480659,    0.001104962882
          0,           0,          10,      -3.956203222,      -3.983421066,       -4.13638706,      -3.361719356,      -10.29200148,      0.1425213271,      0.2834866641,                 0,                 0,                 0,     0.07939226691,       0.129666457,      0.2895921742,                 0,       1.989082406,    0.001187023339
          0,           0,          20,      -3.972973247,      -4.192494869,      -4.191151049,      -3.392049238,      -10.35901922,      0.1291384144,      0.2703282488,                 0,                 0,                 0,     0.06209454549,      0.1168870274,       0.275846905,                 0,       2.093321728,    0.001187023339
          0,           0,          30,      -4.192273898,      -4.381566697,      -4.431476622,      -3.611519014,      -10.58504575,      0.1175593317,      0.2448143863,                 0,                 0,                 0,     0.04051460418,      0.1064636307,      0.2498394995,                 0,       2.082475145,    0.001187023339
          0,           0,          40,      -4.442069459,      -4.699395235,      -4.675922126,      -3.854397973,      -10.80536255,      0.1064447959,      0.2251086588,                 0,                 0,                 0,     0.02289687015,     0.09624387739,      0.2296552175,                 0,       2.114792526,    0.001719977389
          0,           0,          50,      -4.771067181,      -5.034879073,      -4.986705305,       -4.18217184,        -10.690649,      0.1043041584,      0.2160410761,                 0,                 0,                 0,     0.01610729496,     0.09451198265,      0.2205007691,                 0,       2.071260432,    0.001719977389
          0,           0,          60,      -5.062204856,      -5.337265713,      -5.329676518,      -4.479168507,      -10.11035055,      0.1040680515,      0.2081710261,                 0,                 0,                 0,    0.009002808619,     0.09462900568,      0.2126280479,                 0,       2.000335579,    0.001719977389
          0,           0,          70,      -5.324591647,      -5.569832164,      -5.622469531,      -4.741764544,      -9.556649554,      0.1042764298,      0.2006890673,                 0,                 0,                 0,    0.002445367243,     0.09517266481,      0.2051629582,                 0,       1.924587059,    0.001719977389
          0,           0,          80,      -5.458100552,      -5.697987467,      -5.770272441,      -4.873117778,       -9.58546337,      0.1042359013,      0.1924313174,                 0,                 0,                 0,   -0.004918340209,       0.095502454,      0.1969116967,                 0,       1.846113622,    0.001719977389
          0,           0,          90,      -5.576914182,      -5.714076704,      -5.875174006,      -4.989870137,      -9.927781604,       0.103651462,      0.1881619346,                 0,                 0,                 0,   -0.008004691329,     0.09511004128,       0.192620402,                 0,       1.815333146,    0.001719977389
          0,           0,         100,      -5.703757341,      -5.812208436,      -5.934292552,      -5.119039996,      -10.14833263,      0.1030782171,      0.1855364823,                 0,                 0,                 0,   -0.009803037251,     0.09465509803,      0.1899718861,                 0,       1.799958202,    0.008523249951
          0,           0,         110,      -5.608383585,      -5.757070791,      -5.909484401,      -5.019708205,      -10.10156834,      0.1024048481,      0.1796473814,                 0,                 0,                 0,     -0.0149247674,     0.09424647316,      0.1840585147,                 0,       1.754285902,     0.01260521349
          0,           0,         120,      -5.650552698,      -5.808915649,       -5.92917306,      -5.060634346,      -10.18464007,      0.1018830266,      0.1752421839,                 0,                 0,                 0,    -0.01836641462,     0.09392270524,      0.1796343496,                 0,       1.720033157,     0.01668717702
          0,           0,         130,      -5.688086495,      -5.832509581,      -5.975441854,      -5.098428174,      -10.17869286,      0.1014212104,      0.1709539672,                 0,                 0,                 0,    -0.02179457528,      0.0936536368,      0.1753297383,                 0,       1.685583978,     0.02212979506
          0,           0,         140,      -5.703491722,      -5.820712833,      -6.013572376,      -5.112681939,      -10.15289055,      0.1010014288,      0.1669729728,                 0,                 0,                 0,    -0.02490568979,     0.09341278492,      0.1713339251,                 0,       1.653174364,     0.03029372212
          0,           0,         150,      -5.714242265,      -5.845497451,      -5.995173071,      -5.122283249,      -10.14831525,        0.10061186,      0.1630904091,                 0,                 0,                 0,    -0.02791376153,     0.09319770179,      0.1674377982,                 0,       1.620985927,     0.04390026722
          0,           0,         160,      -5.745229853,      -5.877747398,      -6.020674595,      -5.154242396,       -10.1183878,      0.1002566619,      0.1595048364,                 0,                 0,                 0,    -0.03065430886,     0.09300363777,       0.163839905,                 0,       1.590964964,     0.06431008487
          0,           0,         170,      -5.762664879,      -5.923956919,      -6.021553959,      -5.171921864,      -10.12824558,     0.09992734145,      0.1560684968,                 0,                 0,                 0,    -0.03325308695,     0.09282873377,      0.1603922549,                 0,       1.561819763,      0.1078510292
          0,           0,         180,      -5.767742112,      -5.894192401,      -6.067522986,      -5.175669624,      -10.13567604,     0.09963521134,       0.152884309,                 0,                 0,                 0,    -0.03562582164,     0.09267967622,      0.1571981708,                 0,       1.534440555,      0.1935722631
          0,           0,         190,      -5.780858951,      -5.907586465,      -6.087873192,       -5.18810198,      -10.14574601,     0.09934251381,      0.1496234662,                 0,                 0,                 0,    -0.03808662707,     0.09253348902,      0.1539274832,                 0,       1.506137307,      0.2398345163
          0,           0,         200,      -5.805682938,      -5.961492692,      -6.082585912,       -5.21417465,      -10.18998594,     0.09907255306,      0.1466017219,                 0,                 0,                 0,    -0.04030047549,     0.09239929458,      0.1508966733,                 0,       1.479741032,      0.2629656427
          0,           0,         210,      -5.838088696,      -6.021813313,      -6.083508995,      -5.246497528,      -10.20362654,     0.09881145103,      0.1435987268,                 0,                 0,                 0,    -0.04251258768,     0.09227310925,      0.1478849908,                 0,       1.453259975,      0.2697689152
          0,           0,         220,      -5.843471034,      -5.993082768,      -6.121533588,      -5.250219073,      -10.20849527,     0.09854741024,      0.1405237227,                 0,                 0,                 0,    -0.04482839254,     0.09214721697,        0.14480124,                 0,       1.425950437,      0.2752115333
          0,           0,         230,       -5.86312378,      -6.003720318,      -6.142633479,      -5.270125809,      -10.25134222,     0.09833174431,      0.1378538664,                 0,                 0,                 0,    -0.04674294781,     0.09205148411,      0.1421243987,                 0,       1.401926381,      0.2792934968
          0,           0,         240,      -5.872491263,      -5.999372517,      -6.157780553,      -5.278683217,      -10.21057893,     0.09811037853,       0.135108994,                 0,                 0,                 0,    -0.04875315811,     0.09195342085,      0.1393723611,                 0,       1.377112147,      0.2847361149
