"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.222089227,      -15.37322462,      -15.71976567,      -3.522745751,      -10.10781601,      0.2304841394,     0.04956783579,                 0,                 0,                 0,     0.04500474287,      0.2297999592,      0.0526487187,                 0,      0.2150596389,   0.0006612907541
           1,      -4.696135459,      -4.308376397,      -4.414446696,      -3.993887858,      -10.74815419,      0.2616141251,     0.06611009588,                 0,                 0,                 0,     0.04695655026,      0.2607057165,     0.06960621116,                 0,      0.2527007892,    0.001116637043
           2,      -4.799441474,      -4.402256554,       -4.78622488,      -4.072035425,      -11.04181329,      0.2671377364,     0.06581108819,                 0,                 0,                 0,     0.04184514938,      0.2662328355,     0.06938117085,                 0,      0.2463563893,    0.001116637043
           3,      -4.896290666,      -4.503740729,      -4.869877911,      -4.165361509,      -11.25457799,      0.2703040617,     0.06414042759,                 0,                 0,                 0,     0.03933903671,      0.2694212409,     0.06775304525,                 0,      0.2372899142,    0.001116637043
           4,      -4.935598545,      -4.563713254,       -4.81552241,      -4.219037515,      -11.30450696,      0.2651738352,     0.06268817986,                 0,                 0,                 0,     0.03826347247,      0.2643109143,     0.06623225301,                 0,      0.2364040925,    0.001116637043
           5,      -4.882612164,      -4.575990458,      -4.741891275,      -4.174861824,      -11.31052062,      0.2564608996,     0.06195461076,                 0,                 0,                 0,     0.03785563649,      0.2556085792,     0.06538211589,                 0,      0.2415752688,    0.001116637043
           6,      -4.828956348,      -4.571242474,      -4.690965644,      -4.124691392,      -11.24573412,      0.2457727812,     0.06137541582,                 0,                 0,                 0,     0.03748213834,      0.2449291716,     0.06465989874,                 0,       0.249724219,    0.001116637043
           7,      -4.747890638,      -4.522419671,      -4.609087473,      -4.042142658,      -11.21526616,      0.2377038486,     0.06120977345,                 0,                 0,                 0,     0.03731714251,      0.2368631794,     0.06438625825,                 0,      0.2575043433,    0.001116637043
           8,      -4.702504438,      -4.490603657,      -4.567949355,      -4.003568771,      -11.11436874,      0.2276627859,     0.06146925351,                 0,                 0,                 0,     0.03741269748,      0.2268195429,     0.06451130263,                 0,      0.2700013235,    0.001116637043
           9,      -4.636390369,      -4.427652947,      -4.513325303,      -3.942242136,      -11.07504034,      0.2200192635,     0.06200951507,                 0,                 0,                 0,      0.0377374319,      0.2191694733,     0.06494919749,                 0,      0.2818367541,    0.001116637043
          10,      -4.602684714,      -4.398290362,      -4.497205629,       -3.91975301,       -10.9683063,      0.2091944821,     0.06373580959,                 0,                 0,                 0,     0.03899906578,      0.2083225532,     0.06653043383,                 0,      0.3046725178,    0.001116637043
          11,      -4.552551958,       -4.34650924,      -4.472352041,      -3.872996619,      -10.92904094,      0.2010922017,     0.06534523619,                 0,                 0,                 0,     0.04024189446,      0.2001994544,     0.06803125687,                 0,      0.3249516175,    0.001116637043
          12,      -4.527896574,      -4.325013361,      -4.469572264,       -3.85603083,      -10.83845212,      0.1895759049,     0.06851470981,                 0,                 0,                 0,     0.04299654665,      0.1886417621,     0.07104628618,                 0,      0.3614104327,    0.001116637043
