"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.237509174,      -15.49217555,      -15.77534217,      -3.650850034,      -10.12375894,      0.2098231705,     0.03023149015,                 0,                 0,                 0,     0.03164218463,      0.2093996832,     0.03303753218,                 0,      0.1440807995,    0.000661290736
           1,      -4.703793873,      -4.365329209,        -4.4160901,      -4.110930445,       -10.7857818,      0.2361361971,     0.05237917188,                 0,                 0,                 0,     0.03660123485,      0.2354138772,      0.0555354629,                 0,      0.2218176312,    0.001116637025
           2,      -4.782685478,      -4.453369807,      -4.853241001,      -4.163889915,      -11.08527959,      0.2415666687,     0.05475089158,                 0,                 0,                 0,     0.03386441234,      0.2408121137,     0.05797966388,                 0,      0.2266491974,    0.001116637025
           3,      -4.892235191,          -4.56796,       -4.94362745,      -4.266110903,      -11.30218936,      0.2453908718,     0.05427722599,                 0,                 0,                 0,     0.03259932087,      0.2446423148,     0.05755723257,                 0,      0.2211868176,    0.001116637025
           4,      -4.942957832,       -4.63498045,      -4.892172926,      -4.330050918,      -11.35009985,      0.2449787721,     0.05358230096,                 0,                 0,                 0,     0.03219677627,      0.2442395545,     0.05685685332,                 0,      0.2187222203,    0.001116637025
           5,      -4.904802424,      -4.648205777,      -4.839881925,      -4.303684686,      -11.35792252,      0.2387842213,     0.05307372997,                 0,                 0,                 0,     0.03197439671,      0.2380523666,     0.05626540593,                 0,      0.2222664867,    0.001116637025
           6,      -4.861509744,      -4.647180689,      -4.806834735,      -4.263802969,      -11.30384161,      0.2297363071,     0.05267213294,                 0,                 0,                 0,     0.03174510181,       0.229010639,     0.05574272702,                 0,      0.2292721321,    0.001116637025
           7,      -4.795953887,       -4.61102344,      -4.745549949,      -4.189868405,      -11.27993514,      0.2221944016,      0.0526227941,                 0,                 0,                 0,     0.03166844931,      0.2214700698,     0.05559243457,                 0,      0.2368322231,    0.001116637025
           8,      -4.762011981,      -4.587666341,      -4.713648298,      -4.156308774,      -11.18307395,      0.2133750577,     0.05299777776,                 0,                 0,                 0,     0.03182003383,      0.2126464964,     0.05584932647,                 0,      0.2483785047,    0.001116637025
           9,      -4.703995951,       -4.52412053,      -4.657150286,      -4.094156787,      -11.14020432,      0.2067816509,     0.05356586311,                 0,                 0,                 0,     0.03212412148,      0.2060460758,     0.05632909976,                 0,      0.2590455336,    0.001116637025
          10,      -4.672470838,      -4.489336089,      -4.630741768,      -4.069101631,       -11.0250408,      0.1983226581,     0.05524122938,                 0,                 0,                 0,     0.03313921905,       0.197565414,      0.0578910815,                 0,      0.2785421995,    0.001116637025
          11,      -4.612809337,      -4.418176994,      -4.583112517,        -4.0118374,      -10.98062942,      0.1919474563,     0.05681802167,                 0,                 0,                 0,     0.03412424941,       0.191169676,     0.05938239231,                 0,      0.2960082034,    0.001116637025
          12,      -4.579742358,       -4.38370566,       -4.56607367,       -3.98975135,      -10.87170304,      0.1831180281,     0.06031500729,                 0,                 0,                 0,     0.03636788093,      0.1822942274,     0.06276087144,                 0,      0.3293777675,    0.001116637025
          13,      -4.521136111,      -4.320855493,      -4.533044434,      -3.934293683,      -10.83450572,      0.1766200366,     0.06315154639,                 0,                 0,                 0,     0.03820913796,      0.1757588474,     0.06551017247,                 0,      0.3575559579,    0.001116637025
          14,      -4.490444204,      -4.293270739,      -4.528743212,      -3.913213683,      -10.73926824,       0.167767004,     0.06866850072,                 0,                 0,                 0,      0.0418444387,      0.1668327566,     0.07090812335,                 0,      0.4093087381,    0.001116637025
          15,      -4.436026796,       -4.24474599,      -4.504778285,       -3.85751084,      -10.71611824,      0.1616007156,     0.07278110919,                 0,                 0,                 0,     0.04457696002,      0.1606119681,      0.0749378197,                 0,      0.4503761567,    0.001116637025
          16,      -4.408949694,      -4.225874335,      -4.503884772,      -3.835735135,      -10.63345922,      0.1537470765,     0.08008536762,                 0,                 0,                 0,     0.04950834402,      0.1526612559,     0.08213629269,                 0,      0.5208903443,    0.001116637025
          17,      -4.358972874,      -4.194490259,      -4.475705135,      -3.782351796,      -10.62824483,      0.1485832016,     0.08517299874,                 0,                 0,                 0,     0.05297992003,      0.1474297393,      0.0871543429,                 0,      0.5732343753,    0.001116637025
          18,      -4.334365476,      -4.186488193,      -4.470120381,      -3.761950822,      -10.55435394,      0.1425096273,     0.09345152985,                 0,                 0,                 0,     0.05872513306,      0.1412458904,     0.09535082971,                 0,      0.6557559068,    0.001116637025
          19,      -4.285929401,      -4.173413575,      -4.430423638,      -3.713280974,      -10.56950793,      0.1386435271,      0.0988225161,                 0,                 0,                 0,     0.06248802821,      0.1373082392,       0.100669582,                 0,      0.7127813187,    0.001116637025
          20,      -4.262636753,      -4.177333148,      -4.415550158,      -3.696335825,      -10.50261392,      0.1341633483,      0.1067795155,                 0,                 0,                 0,      0.0680845707,      0.1327219472,      0.1085658956,                 0,      0.7958918502,    0.001116637025
          21,      -4.217841312,      -4.180645654,      -4.367508559,      -3.653950428,       -10.5384142,      0.1311199456,      0.1115698799,                 0,                 0,                 0,     0.07142723689,      0.1296146921,      0.1133150909,                 0,      0.8508993758,    0.001116637025
          22,      -4.197328733,      -4.196689092,      -4.353694787,       -3.64102883,      -10.47170373,      0.1269814727,      0.1180412181,                 0,                 0,                 0,      0.0757778551,      0.1253899629,      0.1197304505,                 0,      0.9295940232,    0.001116637025
