"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.218594718,      -15.43665595,      -15.99765104,      -3.896375423,      -10.10697827,      0.1837964767,     0.01066750983,                 0,                 0,                 0,     0.01416991737,      0.1836372103,      0.0131269043,                 0,     0.05803979497,   0.0006612907549
           1,      -4.664724823,      -4.355981149,      -4.334758122,      -4.311653633,      -10.80386574,      0.1908193274,     0.01609150162,                 0,                 0,                 0,    0.009928218542,      0.1905868246,     0.01864441992,                 0,     0.08432846842,    0.001116637044
           2,      -4.685479908,      -4.495769081,      -4.832569884,      -4.318928559,      -11.16108524,      0.1914485161,     0.02922824666,                 0,                 0,                 0,     0.01606082464,      0.1910401049,     0.03178841039,                 0,      0.1526689643,    0.001116637044
           3,      -4.802990003,       -4.66840153,      -5.034060626,      -4.439238522,      -11.35900594,      0.1933486365,      0.0326272732,                 0,                 0,                 0,     0.01807562342,      0.1928945547,     0.03521256791,                 0,      0.1687484008,    0.001116637044
           4,      -4.841040969,      -4.748745916,      -4.989682286,       -4.48657467,      -11.34387976,      0.1939756995,     0.03397445376,                 0,                 0,                 0,     0.01929689522,      0.1935035278,      0.0365680218,                 0,      0.1751479894,    0.001116637044
           5,      -4.823311963,       -4.75405518,      -4.940352332,      -4.482239203,      -11.32010475,      0.1935647144,     0.03450518145,                 0,                 0,                 0,     0.01977647942,      0.1930854751,     0.03709320038,                 0,       0.178261733,    0.001116637044
           6,      -4.786954267,      -4.731554854,      -4.902244359,      -4.457435088,       -11.2084665,      0.1894988445,     0.03479794513,                 0,                 0,                 0,     0.01999280574,      0.1890160504,     0.03733151098,                 0,      0.1836314371,    0.001116637044
           7,      -4.710047385,      -4.676669303,      -4.831260335,      -4.385081993,       -11.1687028,      0.1839453731,     0.03523648983,                 0,                 0,                 0,     0.02024906189,      0.1834572062,     0.03769567609,                 0,      0.1915595334,    0.001116637044
           8,       -4.66008439,      -4.645976355,       -4.79411077,      -4.341232558,      -11.02602873,      0.1771221147,     0.03592747602,                 0,                 0,                 0,     0.02068412156,      0.1766253094,     0.03829526234,                 0,      0.2028401483,    0.001116637044
           9,      -4.578791671,       -4.57503569,      -4.732431899,      -4.259716448,      -11.00070445,      0.1719501754,     0.03661032784,                 0,                 0,                 0,     0.02113776731,      0.1714446927,     0.03890881997,                 0,      0.2129124193,    0.001116637044
