Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.707315,0,1.82816,-17.669,1.23336e-07,0,0,0,0,0,0,1,0,0,1,0.731262,-0.341,2.67798e-17,4.69897e-05,0,4.69897e-05,1.14648,0.230441
1,0.709494,0,1.8361,136.985,1.23453e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,0.73444,-0.334644,0.000408018,-5.92249e-05,0,0.000412294,1.14793,0.48982
2,0.708165,0,1.83392,42.0737,1.23517e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,0.733568,-0.336388,0.000125445,-1.82064e-05,0,0.00012676,1.14872,0.271199
3,0.708808,0,1.83608,11.877,1.23542e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,0.734432,-0.334661,-3.25988e-05,4.71138e-06,0,3.29375e-05,1.14903,0.138277
4,0.708085,0,1.8343,1.80883,1.23546e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,0.733718,-0.336088,-0.000136156,1.96234e-05,0,0.000137563,1.14909,0.282435
5,0.707641,0,1.83307,-1.59578,1.23542e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,0.733227,-0.33707,-0.000199861,2.87971e-05,0,0.000201925,1.14904,0.342091
6,0.706969,0,1.8312,-2.84929,1.23536e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,0.732478,-0.338567,-0.000243261,3.50328e-05,0,0.00024577,1.14895,0.377249
7,0.706273,0,1.82926,-3.42127,1.23529e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,0.731703,-0.340119,-0.000273431,3.92976e-05,0,0.00027624,1.14887,0.399777
8,0.70555,0,1.82725,-3.79822,1.23522e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,0.730902,-0.341721,-0.000295383,4.23439e-05,0,0.000298402,1.14879,0.415313
9,0.704819,0,1.82524,-4.09397,1.23516e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,0.730097,-0.343329,-0.000311575,4.45584e-05,0,0.000314745,1.14871,0.426334
10,0.704106,0,1.82329,-4.33018,1.2351e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,0.729314,-0.344896,-0.000323566,4.61805e-05,0,0.000326845,1.14864,0.434252
11,0.703412,0,1.82139,-4.51204,1.23505e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,0.728554,-0.346415,-0.00033238,4.73694e-05,0,0.000335739,1.14858,0.439921
12,0.702745,0,1.81957,-4.64007,1.235e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,0.727826,-0.347871,-0.000338662,4.82115e-05,0,0.000342077,1.14852,0.443861
13,0.702115,0,1.81785,-4.72589,1.23496e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,0.727139,-0.349246,-0.000343007,4.87654e-05,0,0.000346457,1.14846,0.44651
14,0.701511,0,1.8162,-4.76675,1.23492e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,0.72648,-0.350565,-0.000345633,4.90437e-05,0,0.000349095,1.14841,0.448029
15,0.700952,0,1.81468,-4.7677,1.23488e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,0.72587,-0.351783,-0.000346865,4.91019e-05,0,0.000350324,1.14836,0.448652
16,0.700427,0,1.81325,-4.74539,1.23484e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,0.725298,-0.352928,-0.000347146,4.90327e-05,0,0.000350592,1.14832,0.448669
17,0.69994,0,1.81192,-4.70742,1.23481e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,0.724768,-0.353988,-0.000346789,4.89025e-05,0,0.00035022,1.14828,0.448287
18,0.69949,0,1.81069,-4.66924,1.23478e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,0.724278,-0.354969,-0.000346192,4.87676e-05,0,0.00034961,1.14824,0.447764
19,0.699072,0,1.80956,-4.63882,1.23475e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,0.723822,-0.355879,-0.000345578,4.86386e-05,0,0.000348984,1.1482,0.447239
20,0.698685,0,1.80851,-4.61511,1.23472e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,0.723402,-0.35672,-0.000344963,4.84925e-05,0,0.000348355,1.14817,0.446722
21,0.698323,0,1.80752,-4.5859,1.2347e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,0.723008,-0.357507,-0.000344142,4.82925e-05,0,0.000347514,1.14814,0.446075
22,0.697997,0,1.80664,-4.54979,1.23468e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,0.722655,-0.358215,-0.000343082,4.80381e-05,0,0.000346429,1.14811,0.445282
23,0.69769,0,1.8058,-4.50587,1.23466e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,0.722322,-0.358881,-0.000341744,4.77399e-05,0,0.000345063,1.14809,0.444312
24,0.697419,0,1.80507,-4.45769,1.23464e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,0.722027,-0.35947,-0.000340212,4.74244e-05,0,0.000343501,1.14807,0.443226
25,0.697161,0,1.80437,-4.40812,1.23463e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,0.721747,-0.36003,-0.000338526,4.71001e-05,0,0.000341787,1.14805,0.442043
26,0.69693,0,1.80374,-4.35512,1.23461e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,0.721497,-0.36053,-0.000336704,4.67687e-05,0,0.000339937,1.14803,0.440777
27,0.696715,0,1.80316,-4.30665,1.2346e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,0.721264,-0.360995,-0.000334883,4.64444e-05,0,0.000338089,1.14801,0.439514
28,0.696515,0,1.80262,-4.25926,1.23459e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,0.721048,-0.361428,-0.000333038,4.61187e-05,0,0.000336216,1.148,0.438236
29,0.696329,0,1.80212,-4.21162,1.23458e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,0.720847,-0.361829,-0.000331173,4.5791e-05,0,0.000334323,1.14799,0.436946
30,0.696158,0,1.80166,-4.16931,1.23457e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,0.720663,-0.362198,-0.0003294,4.54768e-05,0,0.000332524,1.14798,0.435719
31,0.695994,0,1.80121,-4.13259,1.23456e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,0.720486,-0.362552,-0.000327737,4.51776e-05,0,0.000330836,1.14796,0.434563
32,0.695837,0,1.80079,-4.0974,1.23455e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,0.720317,-0.362889,-0.000326146,4.48862e-05,0,0.00032922,1.14795,0.433455
33,0.695695,0,1.80041,-4.07341,1.23454e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,0.720164,-0.363197,-0.00032479,4.46241e-05,0,0.000327842,1.14794,0.432505
34,0.695541,0,1.8,-4.04903,1.23453e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,0.719999,-0.363527,-0.000323494,4.4367e-05,0,0.000326522,1.14793,0.431589
35,0.695409,0,1.79964,-4.0278,1.23453e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,0.719857,-0.36381,-0.000322342,4.41267e-05,0,0.000325348,1.14793,0.430774
36,0.695268,0,1.79926,-4.01844,1.23452e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,0.719705,-0.364114,-0.000321463,4.39227e-05,0,0.00032445,1.14792,0.430138
37,0.69513,0,1.79889,-4.00857,1.23451e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,0.719557,-0.364411,-0.000320678,4.37334e-05,0,0.000323647,1.14791,0.429565
38,0.694995,0,1.79853,-4.00656,1.2345e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,0.719412,-0.3647,-0.000320128,4.3579e-05,0,0.000323081,1.1479,0.42915
39,0.694859,0,1.79816,-4.0171,1.2345e-07,0,0,0,0,0,0,0.947488,0.00738157,0,0.947517,0.719265,-0.364994,-0.000319881,4.34687e-05,0,0.000322821,1.14789,0.428937
40,0.69471,0,1.79776,-4.02472,1.23449e-07,0,0,0,0,0,0,0.946141,0.0075645,0,0.946171,0.719106,-0.365312,-0.000319693,4.33691e-05,0,0.000322621,1.14788,0.428761
41,0.694576,0,1.7974,-4.03879,1.23448e-07,0,0,0,0,0,0,0.944793,0.00774713,0,0.944825,0.718962,-0.365601,-0.00031972,4.33011e-05,0,0.000322639,1.14787,0.428734
42,0.694422,0,1.79699,-4.06043,1.23448e-07,0,0,0,0,0,0,0.943446,0.00792947,0,0.943479,0.718797,-0.36593,-0.000319972,4.32654e-05,0,0.000322884,1.14786,0.428852
43,0.694273,0,1.79659,-4.0811,1.23447e-07,0,0,0,0,0,0,0.942099,0.00811152,0,0.942134,0.718637,-0.36625,-0.000320323,4.32445e-05,0,0.000323229,1.14786,0.429037
44,0.694122,0,1.79619,-4.11463,1.23446e-07,0,0,0,0,0,0,0.940751,0.0082933,0,0.940788,0.718474,-0.366576,-0.000320978,4.32661e-05,0,0.000323881,1.14785,0.429426
45,0.693955,0,1.79574,-4.15066,1.23445e-07,0,0,0,0,0,0,0.939404,0.0084748,0,0.939442,0.718296,-0.366932,-0.000321761,4.33063e-05,0,0.000324662,1.14784,0.429895
46,0.693792,0,1.7953,-4.18669,1.23445e-07,0,0,0,0,0,0,0.938056,0.00865603,0,0.938096,0.718121,-0.367282,-0.000322615,4.33566e-05,0,0.000325515,1.14783,0.430411
47,0.693621,0,1.79484,-4.22785,1.23444e-07,0,0,0,0,0,0,0.936708,0.00883701,0,0.93675,0.717937,-0.367649,-0.000323601,4.3423e-05,0,0.000326501,1.14782,0.431012
48,0.693444,0,1.79437,-4.2683,1.23443e-07,0,0,0,0,0,0,0.935361,0.0090177,0,0.935404,0.717748,-0.368028,-0.000324611,4.34885e-05,0,0.000327512,1.14781,0.431626
49,0.693267,0,1.7939,-4.30992,1.23442e-07,0,0,0,0,0,0,0.934013,0.0091981,0,0.934058,0.717558,-0.368408,-0.000325659,4.35544e-05,0,0.000328558,1.1478,0.432263
50,0.693081,0,1.7934,-4.34954,1.23441e-07,0,0,0,0,0,0,0.932665,0.00937819,0,0.932713,0.71736,-0.368805,-0.000326682,4.36125e-05,0,0.00032958,1.14779,0.432879
51,0.6929,0,1.79291,-4.38945,1.2344e-07,0,0,0,0,0,0,0.931318,0.00955795,0,0.931367,0.717165,-0.369194,-0.000327703,4.36657e-05,0,0.000330599,1.14778,0.433494
