Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.992304,0,4.2248,-20.3073,1.18414e-07,0,0,0,0,0,0,1,0,0,1,1.68992,0.244427,-2.03505e-16,-0.00035737,0,0.00035737,1.08632,0.784013
1,0.992763,0,4.22486,-56.1899,1.18373e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.68994,0.244478,0.000701743,-0.00010186,0,0.000709097,1.08583,0.792469
2,0.990786,0,4.2152,-22.0903,1.18347e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.68608,0.236746,0.000364156,-5.28516e-05,0,0.000367971,1.08551,0.570422
3,0.988929,0,4.20665,-11.9383,1.18333e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.68266,0.229909,0.000257456,-3.72092e-05,0,0.000260131,1.08534,0.479214
4,0.988924,0,4.20636,-8.48719,1.18327e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.68254,0.229675,0.000248256,-3.57798e-05,0,0.000250821,1.08527,0.470582
5,0.987992,0,4.20231,-7.01261,1.18325e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.68093,0.226439,0.000256792,-3.70001e-05,0,0.000259444,1.08525,0.478384
6,0.987351,0,4.19959,-6.43302,1.18325e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.67983,0.224258,0.00027181,-3.91442e-05,0,0.000274614,1.08525,0.492011
7,0.986554,0,4.19622,-6.23823,1.18326e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.67849,0.221563,0.0002867,-4.12046e-05,0,0.000289645,1.08526,0.505091
8,0.98585,0,4.19324,-6.24708,1.18326e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.6773,0.219183,0.000302092,-4.33056e-05,0,0.00030518,1.08526,0.518272
9,0.985099,0,4.19006,-6.32328,1.18326e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.67602,0.216638,0.000317292,-4.53761e-05,0,0.000320521,1.08527,0.530935
10,0.984397,0,4.18708,-6.40698,1.18326e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.67483,0.214252,0.000332319,-4.74297e-05,0,0.000335686,1.08527,0.543157
11,0.983653,0,4.18391,-6.47957,1.18326e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.67357,0.21172,0.0003471,-4.94672e-05,0,0.000350607,1.08527,0.554887
12,0.982944,0,4.18089,-6.546,1.18326e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.67236,0.209304,0.000361871,-5.15156e-05,0,0.00036552,1.08527,0.566361
13,0.982206,0,4.17775,-6.61176,1.18326e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.6711,0.206791,0.000376588,-5.35396e-05,0,0.000380375,1.08526,0.577539
14,0.981475,0,4.17464,-6.69401,1.18326e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.66986,0.2043,0.000391598,-5.5566e-05,0,0.000395521,1.08526,0.588706
15,0.980766,0,4.17162,-6.77116,1.18326e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.66865,0.201883,0.000406328,-5.75194e-05,0,0.000410379,1.08526,0.599446
16,0.980029,0,4.16847,-6.85162,1.18326e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.66739,0.199368,0.000420875,-5.94465e-05,0,0.000425052,1.08526,0.60984
17,0.979317,0,4.16544,-6.93944,1.18326e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.66617,0.196938,0.000435381,-6.13954e-05,0,0.000439689,1.08526,0.620027
18,0.978589,0,4.16233,-7.02697,1.18325e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.66493,0.194453,0.000449696,-6.33481e-05,0,0.000454136,1.08525,0.629898
19,0.977869,0,4.15925,-7.1224,1.18325e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,1.6637,0.19199,0.000464025,-6.53096e-05,0,0.000468599,1.08525,0.639615
20,0.977137,0,4.15612,-7.23197,1.18325e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,1.66245,0.189489,0.000478466,-6.72592e-05,0,0.00048317,1.08525,0.649243
21,0.976411,0,4.15302,-7.35764,1.18324e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,1.66121,0.187003,0.000493036,-6.91864e-05,0,0.000497866,1.08524,0.6588
22,0.975695,0,4.14995,-7.4829,1.18324e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,1.65998,0.18455,0.000507405,-7.10466e-05,0,0.000512355,1.08524,0.668074
23,0.974961,0,4.14681,-7.61687,1.18324e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,1.65872,0.182038,0.000521676,-7.28754e-05,0,0.000526741,1.08523,0.677136
24,0.974262,0,4.14381,-7.74565,1.18323e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,1.65753,0.17964,0.000535654,-7.46684e-05,0,0.000540833,1.08523,0.685891
25,0.973518,0,4.14062,-7.885,1.18322e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,1.65625,0.17709,0.000549565,-7.64626e-05,0,0.000554859,1.08522,0.694466
26,0.972829,0,4.13767,-8.02588,1.18322e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,1.65507,0.174722,0.000563349,-7.82499e-05,0,0.000568758,1.08521,0.702865
27,0.972094,0,4.13451,-8.16303,1.18321e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,1.6538,0.172197,0.000576894,-8.00085e-05,0,0.000582416,1.0852,0.710989
28,0.971388,0,4.13148,-8.31993,1.18321e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,1.65259,0.169774,0.000590585,-8.17836e-05,0,0.000596221,1.0852,0.719109
29,0.97067,0,4.12839,-8.47684,1.1832e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,1.65136,0.167303,0.000604114,-8.35305e-05,0,0.000609862,1.08519,0.727024
30,0.969967,0,4.12537,-8.63356,1.18319e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,1.65015,0.164888,0.000617496,-8.52513e-05,0,0.000623354,1.08518,0.73476
31,0.969236,0,4.12223,-8.81045,1.18319e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,1.64889,0.162375,0.000631013,-8.69833e-05,0,0.00063698,1.08517,0.742472
32,0.968547,0,4.11926,-8.99122,1.18318e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,1.64771,0.16,0.000644491,-8.86987e-05,0,0.000650566,1.08516,0.750086
33,0.967824,0,4.11616,-9.16992,1.18317e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,1.64646,0.157514,0.000657819,-9.03801e-05,0,0.000663999,1.08515,0.757512
34,0.967109,0,4.11308,-9.38455,1.18316e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,1.64523,0.155051,0.000671457,-9.209e-05,0,0.000677743,1.08514,0.765034
35,0.966431,0,4.11016,-9.57589,1.18315e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,1.64406,0.152714,0.000684687,-9.37297e-05,0,0.000691073,1.08513,0.772256
36,0.965698,0,4.107,-9.77788,1.18315e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,1.6428,0.15019,0.000697913,-9.53585e-05,0,0.000704398,1.08512,0.779375
37,0.965014,0,4.10405,-10.0078,1.18314e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,1.64162,0.14783,0.000711362,-9.70139e-05,0,0.000717947,1.08511,0.786562
38,0.964322,0,4.10107,-10.2081,1.18313e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,1.64043,0.145444,0.000724288,-9.85971e-05,0,0.000730968,1.0851,0.793384
39,0.963613,0,4.09801,-10.4317,1.18312e-07,0,0,0,0,0,0,0.947488,0.00738157,0,0.947517,1.63921,0.143001,0.000737299,-0.000100192,0,0.000744076,1.08509,0.800178
40,0.962921,0,4.09503,-10.6849,1.18311e-07,0,0,0,0,0,0,0.946141,0.0075645,0,0.946171,1.63801,0.140611,0.000750458,-0.000101806,0,0.000757332,1.08508,0.80699
41,0.962254,0,4.09215,-10.9049,1.1831e-07,0,0,0,0,0,0,0.944793,0.00774713,0,0.944825,1.63686,0.138308,0.000763081,-0.000103347,0,0.000770047,1.08507,0.813461
42,0.961527,0,4.08902,-11.1543,1.18309e-07,0,0,0,0,0,0,0.943446,0.00792947,0,0.943479,1.63561,0.135802,0.000775886,-0.000104912,0,0.000782947,1.08506,0.819944
43,0.960883,0,4.08623,-11.4029,1.18308e-07,0,0,0,0,0,0,0.942099,0.00811152,0,0.942134,1.63449,0.133575,0.000788639,-0.000106469,0,0.000795794,1.08505,0.826373
44,0.960178,0,4.08319,-11.6212,1.18307e-07,0,0,0,0,0,0,0.940751,0.0082933,0,0.940788,1.63328,0.13114,0.000800971,-0.000107967,0,0.000808215,1.08503,0.832499
45,0.959498,0,4.08025,-11.887,1.18306e-07,0,0,0,0,0,0,0.939404,0.0084748,0,0.939442,1.6321,0.128788,0.000813656,-0.000109511,0,0.000820992,1.08502,0.838764
46,0.958833,0,4.07737,-12.1362,1.18305e-07,0,0,0,0,0,0,0.938056,0.00865603,0,0.938096,1.63095,0.126486,0.000826019,-0.00011101,0,0.000833445,1.08501,0.844815
47,0.95814,0,4.07438,-12.3949,1.18304e-07,0,0,0,0,0,0,0.936708,0.00883701,0,0.93675,1.62975,0.124091,0.000838355,-0.000112496,0,0.000845869,1.085,0.850789
48,0.957478,0,4.07152,-12.667,1.18303e-07,0,0,0,0,0,0,0.935361,0.0090177,0,0.935404,1.62861,0.121802,0.000850722,-0.000113972,0,0.000858323,1.08498,0.856741
49,0.956798,0,4.06857,-12.9372,1.18302e-07,0,0,0,0,0,0,0.934013,0.0091981,0,0.934058,1.62743,0.119449,0.000862957,-0.000115414,0,0.000870641,1.08497,0.862568
50,0.95613,0,4.06568,-13.2264,1.18301e-07,0,0,0,0,0,0,0.932665,0.00937819,0,0.932713,1.62627,0.117134,0.000875226,-0.000116844,0,0.000882991,1.08496,0.868369
51,0.955473,0,4.06284,-13.5022,1.183e-07,0,0,0,0,0,0,0.931318,0.00955795,0,0.931367,1.62514,0.11486,0.000887219,-0.00011822,0,0.000895061,1.08494,0.873992
52,0.954795,0,4.05991,-13.7953,1.18298e-07,0,0,0,0,0,0,0.92997,0.00973737,0,0.930021,1.62396,0.112514,0.00089926,-0.000119589,0,0.000907177,1.08493,0.879584
53,0.954143,0,4.05708,-14.1043,1.18297e-07,0,0,0,0,0,0,0.928622,0.00991644,0,0.928675,1.62283,0.110256,0.000911324,-0.000120959,0,0.000919317,1.08492,0.885155
54,0.953494,0,4.05427,-14.3853,1.18296e-07,0,0,0,0,0,0,0.927274,0.0100952,0,0.927329,1.62171,0.108005,0.000922961,-0.000122277,0,0.000931026,1.0849,0.89048
55,0.952834,0,4.05141,-14.6756,1.18295e-07,0,0,0,0,0,0,0.925926,0.0102736,0,0.925983,1.62056,0.105719,0.000934534,-0.000123593,0,0.000942671,1.08489,0.89573
56,0.952187,0,4.04861,-14.9802,1.18294e-07,0,0,0,0,0,0,0.924578,0.0104517,0,0.924637,1.61944,0.103478,0.000946098,-0.000124914,0,0.000954309,1.08487,0.900945
57,0.951543,0,4.04582,-15.2752,1.18293e-07,0,0,0,0,0,0,0.92323,0.0106295,0,0.923291,1.61833,0.101244,0.000957453,-0.000126216,0,0.000965736,1.08486,0.906025
58,0.95089,0,4.04299,-15.5854,1.18292e-07,0,0,0,0,0,0,0.921882,0.0108071,0,0.921945,1.6172,0.0989824,0.000968837,-0.000127526,0,0.000977194,1.08485,0.91108
59,0.950248,0,4.04021,-15.9111,1.1829e-07,0,0,0,0,0,0,0.920534,0.0109844,0,0.920599,1.61608,0.0967564,0.000980236,-0.000128837,0,0.000988667,1.08483,0.916113
60,0.949614,0,4.03746,-16.2212,1.18289e-07,0,0,0,0,0,0,0.919186,0.0111615,0,0.919254,1.61498,0.0945583,0.000991381,-0.000130106,0,0.000999882,1.08482,0.920996
61,0.948963,0,4.03464,-16.5471,1.18288e-07,0,0,0,0,0,0,0.917838,0.0113383,0,0.917908,1.61386,0.0923003,0.00100257,-0.000131371,0,0.00101114,1.0848,0.925858
62,0.948341,0,4.03194,-16.8714,1.18287e-07,0,0,0,0,0,0,0.916489,0.0115148,0,0.916562,1.61278,0.0901435,0.00101367,-0.000132616,0,0.00102231,1.08479,0.930662
63,0.947697,0,4.02915,-17.1885,1.18286e-07,0,0,0,0,0,0,0.915141,0.0116911,0,0.915216,1.61166,0.0879103,0.00102465,-0.000133836,0,0.00103336,1.08477,0.935369
64,0.947069,0,4.02643,-17.5249,1.18284e-07,0,0,0,0,0,0,0.913793,0.011867,0,0.91387,1.61057,0.0857305,0.00103569,-0.000135055,0,0.00104446,1.08476,0.94008
65,0.946443,0,4.02371,-17.8519,1.18283e-07,0,0,0,0,0,0,0.912445,0.0120427,0,0.912524,1.60948,0.0835552,0.00104656,-0.000136244,0,0.00105539,1.08475,0.944683
66,0.945814,0,4.02098,-18.1865,1.18282e-07,0,0,0,0,0,0,0.911096,0.0122181,0,0.911178,1.60839,0.0813721,0.0010574,-0.000137429,0,0.00106629,1.08473,0.949244
67,0.945178,0,4.01822,-18.558,1.18281e-07,0,0,0,0,0,0,0.909748,0.0123932,0,0.909832,1.60729,0.0791676,0.00106845,-0.000138639,0,0.00107741,1.08472,0.953869
68,0.944564,0,4.01556,-18.9313,1.18279e-07,0,0,0,0,0,0,0.9084,0.012568,0,0.908487,1.60622,0.0770345,0.00107942,-0.000139837,0,0.00108844,1.0847,0.958435
69,0.943951,0,4.0129,-19.272,1.18278e-07,0,0,0,0,0,0,0.907051,0.0127425,0,0.907141,1.60516,0.0749059,0.00108997,-0.000140981,0,0.00109905,1.08469,0.962794
70,0.943325,0,4.01018,-19.6317,1.18277e-07,0,0,0,0,0,0,0.905703,0.0129168,0,0.905795,1.60407,0.0727332,0.00110054,-0.000142126,0,0.00110968,1.08467,0.967128
71,0.942732,0,4.0076,-19.9788,1.18276e-07,0,0,0,0,0,0,0.904354,0.0130908,0,0.904449,1.60304,0.0706716,0.00111093,-0.000143247,0,0.00112013,1.08466,0.971377
72,0.942096,0,4.00484,-20.3438,1.18275e-07,0,0,0,0,0,0,0.903006,0.0132646,0,0.903103,1.60194,0.0684646,0.00112145,-0.000144376,0,0.00113071,1.08464,0.975634
