Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.880936,0,2.63341,-182.044,1.21644e-07,0,0,0,0,0,0,1,0,0,1,1.05336,-0.0178573,-7.52111e-16,-0.00132079,0,0.00132079,1.12561,1.38243
1,0.88412,0,2.64555,78.1835,1.21735e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.05822,-0.0081454,0.000800847,-0.000116245,0,0.000809239,1.12673,0.776856
2,0.885738,0,2.65219,36.102,1.21797e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.06088,-0.00283069,0.000373372,-5.41891e-05,0,0.000377283,1.1275,0.530646
3,0.885023,0,2.65095,16.844,1.21828e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.06038,-0.00382846,7.32805e-05,-1.0591e-05,0,7.40419e-05,1.12788,0.234922
4,0.884274,0,2.649,5.35191,1.21838e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.0596,-0.00538856,-0.00010154,1.46344e-05,0,0.00010259,1.128,0.276386
5,0.883601,0,2.64699,-0.0119712,1.21838e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.0588,-0.0069946,-0.000199098,2.86872e-05,0,0.000201154,1.12801,0.386869
6,0.882726,0,2.64426,-2.11165,1.21835e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.05771,-0.00917451,-0.000256557,3.69476e-05,0,0.000259204,1.12796,0.438952
7,0.88189,0,2.64163,-2.87604,1.2183e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.05665,-0.0112844,-0.000293054,4.21178e-05,0,0.000296065,1.12791,0.468922
8,0.881021,0,2.63889,-3.22414,1.21825e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.05555,-0.0134766,-0.000319021,4.57325e-05,0,0.000322282,1.12785,0.489022
9,0.880159,0,2.63617,-3.4476,1.21821e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.05447,-0.0156478,-0.000338539,4.84145e-05,0,0.000341983,1.12779,0.50352
10,0.879317,0,2.63352,-3.62686,1.21816e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.05341,-0.0177669,-0.000353688,5.04796e-05,0,0.000357273,1.12774,0.514425
11,0.878498,0,2.63095,-3.77279,1.21812e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.05238,-0.0198269,-0.00036551,5.2091e-05,0,0.000369204,1.12768,0.522718
12,0.877709,0,2.62847,-3.88245,1.21808e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.05139,-0.0218097,-0.00037463,5.33318e-05,0,0.000378407,1.12763,0.528973
