Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.613411,0,1.5295,-18.8254,1.22492e-07,0,0,0,0,0,0,1,0,0,1,0.611799,-0.532258,-4.86482e-16,-0.000854302,0,0.000854302,1.13605,0.921333
1,0.618456,0,1.53569,-273.949,1.2211e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,0.614276,-0.527304,0.000230444,-3.34495e-05,0,0.000232859,1.13135,0.347464
2,0.612348,0,1.51429,-300.613,1.21733e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,0.605715,-0.544427,-0.000283468,4.1141e-05,0,0.000286438,1.12671,0.384647
3,0.608972,0,1.50023,-322.177,1.21385e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,0.600092,-0.555672,-0.00038594,5.57785e-05,0,0.00038995,1.12244,0.448844
4,0.609841,0,1.49802,-345.653,1.21119e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,0.599207,-0.557442,-0.000365971,5.27453e-05,0,0.000369752,1.11918,0.438336
5,0.60696,0,1.4885,-364.4,1.20969e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,0.595401,-0.565055,-0.000356085,5.13067e-05,0,0.000359762,1.11735,0.431885
6,0.603857,0,1.48059,-357.918,1.20951e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,0.592236,-0.571385,-0.000339398,4.88778e-05,0,0.000342899,1.11713,0.420627
7,0.599157,0,1.47048,-346.879,1.21038e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,0.588191,-0.579474,-0.00032569,4.68084e-05,0,0.000329037,1.1182,0.410133
8,0.593786,0,1.45974,-329.838,1.21192e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,0.583898,-0.58806,-0.000305983,4.38635e-05,0,0.000309111,1.12008,0.395233
9,0.587656,0,1.44747,-314.846,1.21369e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,0.57899,-0.597876,-0.00028162,4.02745e-05,0,0.000284485,1.12225,0.37665
10,0.580996,0,1.43377,-299.797,1.21542e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,0.573507,-0.608841,-0.000249924,3.567e-05,0,0.000252456,1.12436,0.352297
11,0.573722,0,1.41818,-284.46,1.21694e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,0.567271,-0.621315,-0.000209488,2.98554e-05,0,0.000211605,1.12624,0.320109
12,0.565783,0,1.4005,-267.312,1.21822e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,0.560199,-0.635458,-0.000157216,2.23811e-05,0,0.000158801,1.1278,0.275094
13,0.557036,0,1.38036,-248.567,1.21922e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,0.552143,-0.65157,-9.02387e-05,1.28292e-05,0,9.11461e-05,1.12904,0.206625
14,0.547385,0,1.35751,-228.558,1.21995e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,0.543003,-0.669849,-5.69206e-06,8.07677e-07,0,5.74908e-06,1.12993,0.0514114
15,0.536626,0,1.33143,-208.962,1.22036e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,0.532571,-0.690714,9.99682e-05,-1.41514e-05,0,0.000100965,1.13044,0.213249
