Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.992849,0,4.53216,-20.3037,1.17892e-07,0,0,0,0,0,0,1,0,0,1,1.81286,0.244494,-1.94289e-16,-0.000341225,0,0.000341225,1.08003,0.769701
1,0.993156,0,4.53185,-52.5039,1.17858e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.81274,0.244244,0.000733343,-0.000106447,0,0.000741028,1.07962,0.813821
2,0.991128,0,4.52147,-19.6947,1.17836e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.80859,0.235945,0.000395741,-5.74357e-05,0,0.000399887,1.07936,0.597328
3,0.989292,0,4.51253,-10.0324,1.17824e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.80501,0.228791,0.000291968,-4.21971e-05,0,0.000295002,1.07922,0.512619
4,0.989257,0,4.51213,-6.83162,1.17819e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.80485,0.228471,0.000285095,-4.10891e-05,0,0.000288041,1.07916,0.506547
5,0.988315,0,4.50775,-5.47132,1.17818e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.8031,0.224968,0.000295364,-4.25577e-05,0,0.000298414,1.07914,0.515349
6,0.987676,0,4.50482,-4.94647,1.17818e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.80193,0.222623,0.000312022,-4.49353e-05,0,0.000315241,1.07914,0.529509
7,0.986884,0,4.50122,-4.76113,1.17818e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.80049,0.21974,0.000328452,-4.72052e-05,0,0.000331827,1.07914,0.543042
8,0.986188,0,4.49804,-4.76353,1.17818e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.79922,0.217202,0.000345349,-4.95067e-05,0,0.000348879,1.07914,0.556624
9,0.985445,0,4.49466,-4.83043,1.17818e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.79786,0.214491,0.000362013,-5.17715e-05,0,0.000365696,1.07914,0.569667
10,0.984752,0,4.49149,-4.91121,1.17817e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.79659,0.211955,0.000378503,-5.40212e-05,0,0.000382338,1.07914,0.582281
11,0.984018,0,4.48813,-4.98795,1.17817e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.79525,0.209269,0.000394764,-5.62601e-05,0,0.000398753,1.07914,0.594428
12,0.98332,0,4.48493,-5.06608,1.17817e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.79397,0.206711,0.000411037,-5.85147e-05,0,0.000415181,1.07913,0.606336
13,0.982595,0,4.48161,-5.14828,1.17817e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.79264,0.204052,0.000427258,-6.07433e-05,0,0.000431554,1.07913,0.61795
14,0.981878,0,4.47832,-5.25202,1.17816e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.79133,0.201425,0.000443734,-6.29638e-05,0,0.000448178,1.07913,0.629511
15,0.981184,0,4.47514,-5.35128,1.17816e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.79006,0.198877,0.000459839,-6.50944e-05,0,0.000464423,1.07912,0.640594
16,0.980464,0,4.47183,-5.45301,1.17816e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.78873,0.196232,0.000475651,-6.71834e-05,0,0.000480372,1.07912,0.651264
17,0.979769,0,4.46864,-5.56178,1.17815e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.78746,0.19368,0.000491306,-6.92817e-05,0,0.000496167,1.07911,0.661652
18,0.97906,0,4.46538,-5.66936,1.17815e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.78615,0.191072,0.000506667,-7.13736e-05,0,0.00051167,1.07911,0.671669
