Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.893993,0,2.7318,-172.021,1.21408e-07,0,0,0,0,0,0,1,0,0,1,1.09272,0.00807369,-7.29018e-16,-0.00128021,0,0.00128021,1.12272,1.37373
1,0.897146,0,2.74403,76.667,1.21495e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.09761,0.0178553,0.000782164,-0.000113533,0,0.00079036,1.12379,0.774904
2,0.898542,0,2.75007,36.6979,1.21554e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.10003,0.0226881,0.000342227,-4.96689e-05,0,0.000345812,1.12451,0.512715
3,0.8975,0,2.74775,16.9335,1.21583e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.0991,0.0208307,3.71803e-05,-5.37354e-06,0,3.75666e-05,1.12487,0.16885
4,0.896529,0,2.74505,4.97232,1.21592e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.09802,0.0186711,-0.000135894,1.95857e-05,0,0.000137298,1.12498,0.322601
5,0.895707,0,2.74252,-0.497122,1.21591e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.09701,0.0166475,-0.000227609,3.27951e-05,0,0.000229959,1.12497,0.417312
6,0.894758,0,2.7395,-2.48049,1.21587e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.0958,0.0142286,-0.000276858,3.98713e-05,0,0.000279714,1.12492,0.46002
7,0.893911,0,2.73676,-3.03157,1.21583e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.0947,0.0120392,-0.000304273,4.37303e-05,0,0.0003074,1.12487,0.482039
8,0.893076,0,2.73406,-3.14702,1.21578e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.09363,0.00988296,-0.000321185,4.60428e-05,0,0.000324469,1.12481,0.49503
9,0.892284,0,2.73151,-3.15064,1.21573e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.0926,0.00783647,-0.000332244,4.75142e-05,0,0.000335624,1.12475,0.503262
10,0.891537,0,2.7291,-3.13612,1.21569e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.09164,0.00591035,-0.000339776,4.8494e-05,0,0.000343219,1.1247,0.508729
