Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.994759,0,7.441,-13.4822,1.15143e-07,0,0,0,0,0,0,1,0,0,1,2.9764,0.238518,-1.52005e-16,-0.000266917,0,0.000266917,1.04723,0.697673
1,0.994904,0,7.43985,-57.6368,1.15117e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,2.97594,0.237595,0.00093832,-0.0001362,0,0.000948153,1.04691,0.943306
2,0.993258,0,7.42619,-20.362,1.151e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,2.97048,0.226667,0.000579886,-8.41615e-05,0,0.000585962,1.04672,0.741043
3,0.991817,0,7.41479,-7.49224,1.15093e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,2.96592,0.217548,0.000469465,-6.785e-05,0,0.000474342,1.04664,0.666297
4,0.991784,0,7.4143,-2.74925,1.1509e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,2.96572,0.217154,0.000462603,-6.66723e-05,0,0.000467383,1.0466,0.661397
5,0.991041,0,7.40864,-0.77014,1.15089e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,2.96346,0.212625,0.000476937,-6.87198e-05,0,0.000481862,1.04659,0.671319
6,0.990572,0,7.40507,-0.0410121,1.15088e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,2.96203,0.209771,0.000499368,-7.19156e-05,0,0.00050452,1.04658,0.686763
7,0.989983,0,7.40062,0.225747,1.15087e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,2.96025,0.206209,0.000521808,-7.49945e-05,0,0.00052717,1.04657,0.701805
8,0.989479,0,7.3968,0.272432,1.15087e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,2.95872,0.203153,0.000544577,-7.80667e-05,0,0.000550144,1.04656,0.716756
9,0.988941,0,7.39272,0.238417,1.15086e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,2.95709,0.199889,0.000566781,-8.10554e-05,0,0.000572547,1.04655,0.731009
10,0.988446,0,7.38897,0.170094,1.15086e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,2.95559,0.196887,0.000588473,-8.39889e-05,0,0.000594436,1.04655,0.744669
11,0.987923,0,7.385,0.0885097,1.15085e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,2.954,0.193715,0.000609594,-8.68768e-05,0,0.000615753,1.04654,0.757708
12,0.987431,0,7.38127,-0.0084274,1.15084e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,2.95251,0.190728,0.00063045,-8.97501e-05,0,0.000636806,1.04653,0.770365
13,0.986922,0,7.3774,-0.116596,1.15083e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,2.95096,0.187635,0.000651028,-9.25568e-05,0,0.000657575,1.04652,0.782629
14,0.986422,0,7.37361,-0.250069,1.15083e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,2.94944,0.184601,0.000671667,-9.53065e-05,0,0.000678395,1.04651,0.794726
15,0.985943,0,7.36997,-0.380481,1.15082e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,2.94799,0.181694,0.000691761,-9.7925e-05,0,0.000698657,1.04651,0.806316
16,0.985448,0,7.36621,-0.510872,1.15081e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,2.94649,0.178684,0.000711369,-0.000100477,0,0.00071843,1.0465,0.817446
17,0.984975,0,7.36262,-0.646809,1.15081e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,2.94505,0.17581,0.000730653,-0.000103033,0,0.000737882,1.04649,0.828244
18,0.984493,0,7.35896,-0.782237,1.1508e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,2.94358,0.172883,0.000749514,-0.000105583,0,0.000756914,1.04648,0.838658
19,0.98402,0,7.35536,-0.926989,1.15079e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,2.94215,0.170005,0.000768194,-0.00010812,0,0.000775766,1.04647,0.848838
20,0.983541,0,7.35173,-1.08593,1.15079e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,2.94069,0.167096,0.000786821,-0.000110606,0,0.000794557,1.04647,0.858854
21,0.983069,0,7.34813,-1.26206,1.15078e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,2.93925,0.164222,0.000805424,-0.000113023,0,0.000813316,1.04646,0.86873
22,0.982609,0,7.34464,-1.4369,1.15077e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,2.93785,0.161423,0.000823643,-0.000115326,0,0.000831678,1.04645,0.878282
23,0.982137,0,7.34104,-1.61754,1.15076e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,2.93642,0.15855,0.000841569,-0.000117563,0,0.000849741,1.04644,0.887561
24,0.981696,0,7.33769,-1.7904,1.15076e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,2.93508,0.155867,0.000859004,-0.000119742,0,0.00086731,1.04643,0.896494
25,0.981222,0,7.33408,-1.96857,1.15075e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,2.93363,0.152981,0.000876192,-0.000121907,0,0.000884632,1.04642,0.905189
26,0.980794,0,7.33082,-2.14684,1.15074e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,2.93233,0.150368,0.000893107,-0.000124054,0,0.000901681,1.04641,0.913677
27,0.980332,0,7.3273,-2.31795,1.15073e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,2.93092,0.147554,0.000909628,-0.000126155,0,0.000918335,1.0464,0.921865
28,0.979896,0,7.32398,-2.50576,1.15073e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,2.92959,0.144896,0.00092614,-0.000128251,0,0.000934977,1.04639,0.92998
29,0.97945,0,7.32058,-2.69382,1.15072e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,2.92823,0.142179,0.000942358,-0.000130299,0,0.000951323,1.04638,0.937867
30,0.979021,0,7.31731,-2.88055,1.15071e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,2.92692,0.139564,0.000958284,-0.0001323,0,0.000967374,1.04638,0.945545
31,0.978571,0,7.31388,-3.08177,1.1507e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,2.92555,0.136822,0.000974212,-0.000134292,0,0.000983424,1.04637,0.953144
32,0.978154,0,7.3107,-3.28657,1.1507e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,2.92428,0.134275,0.000990012,-0.000136251,0,0.000999344,1.04636,0.960629
33,0.977717,0,7.30737,-3.48563,1.15069e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,2.92295,0.131611,0.00100552,-0.000138152,0,0.00101497,1.04635,0.9679
34,0.977282,0,7.30406,-3.71618,1.15068e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,2.92162,0.128964,0.00102121,-0.000140059,0,0.00103077,1.04634,0.975196
35,0.976881,0,7.301,-3.92694,1.15067e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,2.9204,0.126512,0.00103643,-0.000141881,0,0.0010461,1.04633,0.982222
36,0.976441,0,7.29764,-4.13896,1.15066e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,2.91906,0.123829,0.00105151,-0.000143672,0,0.00106128,1.04632,0.98911
37,0.976034,0,7.29454,-4.37477,1.15066e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,2.91782,0.12135,0.00106674,-0.000145479,0,0.00107661,1.04631,0.996029
38,0.975628,0,7.29145,-4.58722,1.15065e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,2.91658,0.118873,0.00108136,-0.000147206,0,0.00109134,1.0463,1.00261
39,0.975211,0,7.28826,-4.81364,1.15064e-07,0,0,0,0,0,0,0.947488,0.00738157,0,0.947517,2.91531,0.116325,0.00109593,-0.000148926,0,0.00110601,1.04629,1.00912
40,0.974802,0,7.28515,-5.06814,1.15063e-07,0,0,0,0,0,0,0.946141,0.0075645,0,0.946171,2.91406,0.113832,0.00111059,-0.000150662,0,0.00112077,1.04628,1.01563
41,0.974421,0,7.28224,-5.29303,1.15063e-07,0,0,0,0,0,0,0.944793,0.00774713,0,0.944825,2.9129,0.111504,0.00112465,-0.000152316,0,0.00113492,1.04628,1.02182
42,0.97399,0,7.27896,-5.53489,1.15062e-07,0,0,0,0,0,0,0.943446,0.00792947,0,0.943479,2.91158,0.108881,0.00113881,-0.000153986,0,0.00114918,1.04627,1.028
43,0.973625,0,7.27616,-5.7778,1.15061e-07,0,0,0,0,0,0,0.942099,0.00811152,0,0.942134,2.91047,0.106645,0.00115294,-0.00015565,0,0.0011634,1.04626,1.03416
44,0.973217,0,7.27305,-5.99027,1.1506e-07,0,0,0,0,0,0,0.940751,0.0082933,0,0.940788,2.90922,0.104158,0.00116657,-0.000157247,0,0.00117712,1.04625,1.04003
45,0.972824,0,7.27005,-6.24267,1.1506e-07,0,0,0,0,0,0,0.939404,0.0084748,0,0.939442,2.90802,0.101756,0.00118047,-0.000158881,0,0.00119112,1.04624,1.04599
46,0.972448,0,7.26718,-6.482,1.15059e-07,0,0,0,0,0,0,0.938056,0.00865603,0,0.938096,2.90687,0.0994602,0.00119401,-0.000160465,0,0.00120475,1.04623,1.05176
47,0.972049,0,7.26413,-6.72535,1.15058e-07,0,0,0,0,0,0,0.936708,0.00883701,0,0.93675,2.90565,0.0970223,0.00120749,-0.000162029,0,0.00121831,1.04622,1.05745
