Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.9813,0,3.44767,-53.674,1.20097e-07,0,0,0,0,0,0,1,0,0,1,1.37907,0.21845,-2.85037e-16,-0.000500667,0,0.000500667,1.10671,0.909886
1,0.981664,0,3.45004,27.1781,1.20126e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.38002,0.220353,0.000617596,-8.96456e-05,0,0.000624068,1.10706,0.728486
2,0.979531,0,3.44332,16.2106,1.20146e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.37733,0.214973,0.000268474,-3.89648e-05,0,0.000271286,1.10731,0.479698
3,0.977478,0,3.43647,6.65631,1.20156e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.37459,0.209493,0.000134383,-1.94219e-05,0,0.000135779,1.10743,0.338985
4,0.977445,0,3.43643,1.6477,1.20158e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.37457,0.209461,0.000106849,-1.53996e-05,0,0.000107953,1.10745,0.30225
5,0.976831,0,3.43421,-0.384593,1.20156e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.37369,0.207688,0.000105577,-1.52122e-05,0,0.000106668,1.10744,0.300354
6,0.976392,0,3.43258,-1.02919,1.20154e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.37303,0.206381,0.000111803,-1.61011e-05,0,0.000112956,1.10741,0.309018
7,0.975822,0,3.4305,-1.09858,1.20152e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.3722,0.20472,0.000118206,-1.69886e-05,0,0.00011942,1.10738,0.317649
8,0.975299,0,3.42861,-1.01428,1.20151e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.37144,0.203207,0.000124941,-1.79106e-05,0,0.000126218,1.10737,0.326481
9,0.974742,0,3.42662,-0.931033,1.2015e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.37065,0.201611,0.000131749,-1.88415e-05,0,0.00013309,1.10735,0.335158
10,0.974214,0,3.42473,-0.883534,1.20149e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.36989,0.200099,0.000138596,-1.97809e-05,0,0.00014,1.10734,0.343658
11,0.973655,0,3.42273,-0.862298,1.20148e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.36909,0.198503,0.000145383,-2.07193e-05,0,0.000146852,1.10733,0.351869
12,0.973115,0,3.4208,-0.854595,1.20147e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.36832,0.196956,0.000152243,-2.16731e-05,0,0.000153778,1.10732,0.359974
13,0.97256,0,3.41881,-0.849197,1.20146e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.36752,0.195367,0.000159083,-2.26168e-05,0,0.000160682,1.10731,0.367864
14,0.972001,0,3.41681,-0.848071,1.20145e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.36672,0.193765,0.000166125,-2.35723e-05,0,0.000167789,1.1073,0.375805
15,0.97146,0,3.41487,-0.843437,1.20144e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.36595,0.192215,0.000173022,-2.44928e-05,0,0.000174747,1.10729,0.383415
16,0.970895,0,3.41285,-0.837248,1.20143e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.36514,0.190595,0.000179782,-2.53933e-05,0,0.000181566,1.10727,0.390715
17,0.970345,0,3.41087,-0.833885,1.20142e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.36435,0.189016,0.000186561,-2.63079e-05,0,0.000188406,1.10726,0.397897
18,0.969784,0,3.40886,-0.830717,1.20141e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.36354,0.187406,0.000193254,-2.72234e-05,0,0.000195162,1.10725,0.404854
19,0.969224,0,3.40685,-0.83055,1.2014e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,1.36274,0.185798,0.000199986,-2.81472e-05,0,0.000201957,1.10723,0.411727
20,0.968658,0,3.40482,-0.834911,1.20139e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,1.36193,0.184171,0.000206821,-2.90734e-05,0,0.000208855,1.10722,0.418581
21,0.96809,0,3.40278,-0.845533,1.20138e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,1.36111,0.182539,0.000213812,-3.00037e-05,0,0.000215907,1.10721,0.425468
22,0.967531,0,3.40077,-0.856067,1.20136e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,1.36031,0.180932,0.000220737,-3.09075e-05,0,0.00022289,1.10719,0.432174
23,0.966954,0,3.39869,-0.869478,1.20135e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,1.35948,0.179273,0.000227659,-3.18028e-05,0,0.00022987,1.10718,0.438761
24,0.966401,0,3.39671,-0.882216,1.20134e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,1.35868,0.177682,0.00023448,-3.26857e-05,0,0.000236747,1.10716,0.445154
25,0.965814,0,3.3946,-0.898507,1.20133e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,1.35784,0.175996,0.000241313,-3.35745e-05,0,0.000243637,1.10715,0.451452
26,0.965262,0,3.39261,-0.916893,1.20131e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,1.35704,0.174404,0.000248144,-3.44675e-05,0,0.000250526,1.10713,0.457665
27,0.964679,0,3.39051,-0.934006,1.2013e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,1.3562,0.172727,0.000254875,-3.53482e-05,0,0.000257315,1.10712,0.463688
28,0.964112,0,3.38847,-0.958336,1.20129e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,1.35539,0.171094,0.000261747,-3.62464e-05,0,0.000264244,1.1071,0.469758
29,0.963535,0,3.3864,-0.983844,1.20128e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,1.35456,0.169435,0.00026859,-3.71377e-05,0,0.000271145,1.10708,0.475715
30,0.962969,0,3.38436,-1.00875,1.20126e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,1.35374,0.167803,0.000275363,-3.80165e-05,0,0.000277975,1.10707,0.481532
31,0.962381,0,3.38224,-1.03983,1.20125e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,1.3529,0.16611,0.000282231,-3.89047e-05,0,0.0002849,1.10705,0.48735
32,0.961816,0,3.38021,-1.07387,1.20124e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,1.35208,0.164483,0.000289128,-3.97915e-05,0,0.000291853,1.10704,0.493122
33,0.961234,0,3.37811,-1.10559,1.20122e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,1.35124,0.162807,0.000295914,-4.06567e-05,0,0.000298694,1.10702,0.498723
34,0.960645,0,3.37599,-1.15111,1.20121e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,1.3504,0.161112,0.000302945,-4.15487e-05,0,0.000305781,1.107,0.504456
