Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.961197,0,3.21966,-86.12,1.20544e-07,0,0,0,0,0,0,1,0,0,1,1.28787,0.166266,-4.2208e-16,-0.000741322,0,0.000741322,1.11216,1.09171
1,0.962395,0,3.22565,51.5075,1.206e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.29026,0.171057,0.000619372,-8.99035e-05,0,0.000625863,1.11284,0.719497
2,0.961238,0,3.22326,26.9088,1.20642e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.2893,0.169141,0.000224406,-3.2569e-05,0,0.000226757,1.11335,0.432665
3,0.958888,0,3.21624,11.3442,1.20666e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.2865,0.163527,3.16423e-05,-4.57314e-06,0,3.1971e-05,1.11365,0.16223
4,0.958585,0,3.21562,3.79354,1.20678e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.28625,0.163036,-2.69774e-05,3.8881e-06,0,2.72561e-05,1.11379,0.149753
5,0.958248,0,3.21463,0.912769,1.20682e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.28585,0.16224,-3.72226e-05,5.36324e-06,0,3.7607e-05,1.11384,0.175868
6,0.95805,0,3.21397,-0.0294973,1.20682e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.28559,0.16171,-3.38505e-05,4.87492e-06,0,3.41997e-05,1.11384,0.167694
7,0.957772,0,3.21298,-0.286018,1.2068e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.28519,0.160922,-3.05378e-05,4.3889e-06,0,3.08516e-05,1.11382,0.159253
8,0.957474,0,3.21192,-0.31721,1.20678e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.28477,0.160072,-2.89929e-05,4.15621e-06,0,2.92893e-05,1.1138,0.155147
9,0.957148,0,3.21076,-0.282185,1.20677e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.2843,0.159145,-2.8339e-05,4.05277e-06,0,2.86274e-05,1.11378,0.15336
10,0.956832,0,3.20965,-0.235141,1.20675e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.28386,0.158258,-2.78036e-05,3.96823e-06,0,2.80854e-05,1.11376,0.151878
11,0.956496,0,3.20849,-0.194819,1.20674e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.2834,0.157326,-2.7069e-05,3.85776e-06,0,2.73425e-05,1.11375,0.149831
12,0.956168,0,3.20736,-0.166536,1.20673e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.28294,0.15642,-2.60116e-05,3.70298e-06,0,2.62738e-05,1.11374,0.14685
13,0.955833,0,3.20621,-0.150444,1.20673e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.28248,0.1555,-2.48289e-05,3.52993e-06,0,2.50786e-05,1.11373,0.143446
14,0.955488,0,3.20502,-0.142713,1.20672e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.28201,0.154554,-2.34496e-05,3.32739e-06,0,2.36845e-05,1.11372,0.139378
15,0.955157,0,3.20389,-0.140055,1.20671e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.28156,0.153647,-2.21173e-05,3.1309e-06,0,2.23378e-05,1.11371,0.135335
16,0.954803,0,3.20268,-0.139156,1.2067e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.28107,0.152679,-2.08261e-05,2.94158e-06,0,2.10328e-05,1.1137,0.131298
17,0.954458,0,3.2015,-0.137621,1.2067e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.2806,0.151733,-1.9395e-05,2.735e-06,0,1.95869e-05,1.11369,0.126683
18,0.954106,0,3.20029,-0.135165,1.20669e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.28012,0.150769,-1.79232e-05,2.52482e-06,0,1.81002e-05,1.11369,0.121758
19,0.953753,0,3.19908,-0.13181,1.20668e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,1.27963,0.149803,-1.63865e-05,2.30633e-06,0,1.6548e-05,1.11368,0.1164
20,0.953397,0,3.19786,-0.127911,1.20668e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,1.27915,0.148826,-1.47863e-05,2.07855e-06,0,1.49317e-05,1.11367,0.110549
21,0.953035,0,3.19662,-0.12362,1.20667e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,1.27865,0.147833,-1.30653e-05,1.83342e-06,0,1.31933e-05,1.11366,0.103896
22,0.952682,0,3.19541,-0.119377,1.20666e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,1.27817,0.146866,-1.13907e-05,1.59493e-06,0,1.15019e-05,1.11365,0.0969901
23,0.952308,0,3.19413,-0.1151,1.20665e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,1.27765,0.145843,-9.67637e-06,1.35174e-06,0,9.77033e-06,1.11364,0.0893748
24,0.951954,0,3.19292,-0.110885,1.20665e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,1.27717,0.144873,-7.95531e-06,1.10894e-06,0,8.03223e-06,1.11363,0.0810215
25,0.951572,0,3.19162,-0.106783,1.20664e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,1.27665,0.143829,-6.16469e-06,8.57711e-07,0,6.22407e-06,1.11362,0.0713075
26,0.951214,0,3.19039,-0.102832,1.20663e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,1.27616,0.142848,-4.32036e-06,6.00104e-07,0,4.36184e-06,1.11361,0.0596834
27,0.950836,0,3.18909,-0.0990831,1.20663e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,1.27564,0.141811,-2.55002e-06,3.53659e-07,0,2.57443e-06,1.11361,0.0458433
28,0.950464,0,3.18782,-0.0953615,1.20662e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,1.27513,0.140794,-6.87197e-07,9.51622e-08,0,6.93754e-07,1.1136,0.0237934
29,0.950086,0,3.18653,-0.0916401,1.20661e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,1.27461,0.13976,1.17505e-06,-1.62474e-07,0,1.18623e-06,1.11359,0.0311067
30,0.949714,0,3.18526,-0.0878404,1.2066e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,1.2741,0.138741,2.97936e-06,-4.11329e-07,0,3.00762e-06,1.11358,0.049522
31,0.949327,0,3.18393,-0.0841161,1.2066e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,1.27357,0.137681,4.84331e-06,-6.67636e-07,0,4.88911e-06,1.11357,0.0631271
32,0.948951,0,3.18265,-0.0805084,1.20659e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,1.27306,0.136652,6.76787e-06,-9.31436e-07,0,6.83167e-06,1.11356,0.0746072
33,0.94857,0,3.18134,-0.0768359,1.20658e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,1.27254,0.13561,8.59052e-06,-1.18028e-06,0,8.67122e-06,1.11355,0.0840375
34,0.948173,0,3.17999,-0.0735518,1.20657e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,1.27199,0.134524,1.05973e-05,-1.45341e-06,0,1.06965e-05,1.11354,0.0933179
35,0.947806,0,3.17873,-0.0701627,1.20657e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,1.27149,0.133517,1.25034e-05,-1.71164e-06,0,1.262e-05,1.11353,0.101343
36,0.947402,0,3.17735,-0.0667932,1.20656e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,1.27094,0.132414,1.43616e-05,-1.96227e-06,0,1.4495e-05,1.11352,0.108588
37,0.947018,0,3.17603,-0.0640763,1.20655e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,1.27041,0.131362,1.64319e-05,-2.24095e-06,0,1.6584e-05,1.11352,0.116127
38,0.946631,0,3.17471,-0.0610893,1.20654e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,1.26988,0.130304,1.8354e-05,-2.49852e-06,0,1.85233e-05,1.11351,0.122705
39,0.946237,0,3.17336,-0.0581548,1.20654e-07,0,0,0,0,0,0,0.947488,0.00738157,0,0.947517,1.26934,0.129225,2.02419e-05,-2.75067e-06,0,2.04279e-05,1.1135,0.128833
40,0.945836,0,3.17199,-0.0559036,1.20653e-07,0,0,0,0,0,0,0.946141,0.0075645,0,0.946171,1.2688,0.128128,2.22894e-05,-3.02375e-06,0,2.24936e-05,1.11349,0.135162
41,0.945458,0,3.1707,-0.0529637,1.20652e-07,0,0,0,0,0,0,0.944793,0.00774713,0,0.944825,1.26828,0.127095,2.41281e-05,-3.26778e-06,0,2.43484e-05,1.11348,0.140597
42,0.945041,0,3.16927,-0.0501782,1.20651e-07,0,0,0,0,0,0,0.943446,0.00792947,0,0.943479,1.26771,0.125954,2.59695e-05,-3.5115e-06,0,2.62059e-05,1.11347,0.14583
43,0.944656,0,3.16796,-0.0478881,1.20651e-07,0,0,0,0,0,0,0.942099,0.00811152,0,0.942134,1.26718,0.124902,2.79092e-05,-3.76782e-06,0,2.81623e-05,1.11346,0.151146
