Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.990946,0,3.94671,-22.9079,1.18956e-07,0,0,0,0,0,0,1,0,0,1,1.57868,0.241917,-2.17383e-16,-0.000381777,0,0.000381777,1.09287,0.806094
1,0.991512,0,3.94725,-50.0722,1.18917e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.5789,0.242351,0.000671125,-9.74156e-05,0,0.000678159,1.0924,0.770958
2,0.98957,0,3.93835,-19.933,1.1889e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.57534,0.235227,0.000333174,-4.83551e-05,0,0.000336665,1.09207,0.542789
3,0.987696,0,3.93026,-11.5931,1.18876e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.5721,0.228753,0.00022227,-3.21239e-05,0,0.00022458,1.0919,0.442954
4,0.98772,0,3.93007,-8.88321,1.18869e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.57203,0.228604,0.00020996,-3.02603e-05,0,0.000212129,1.09182,0.430529
5,0.986832,0,3.92644,-7.68616,1.18867e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.57058,0.225702,0.000216385,-3.1178e-05,0,0.000218619,1.09179,0.436877
6,0.986211,0,3.92397,-7.1748,1.18867e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.56959,0.223723,0.000229313,-3.30241e-05,0,0.000231679,1.09179,0.449595
7,0.985432,0,3.9209,-6.98926,1.18868e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.56836,0.221265,0.0002422,-3.48091e-05,0,0.000244689,1.0918,0.461862
8,0.984742,0,3.91817,-6.99374,1.18868e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.56727,0.219088,0.000255647,-3.66477e-05,0,0.00025826,1.09181,0.474329
9,0.984005,0,3.91526,-7.06772,1.18869e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.56611,0.216758,0.000269036,-3.84749e-05,0,0.000271774,1.09181,0.486396
10,0.983315,0,3.91253,-7.14864,1.18869e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.56501,0.214571,0.000282353,-4.02984e-05,0,0.000285215,1.09181,0.498103
11,0.982584,0,3.90962,-7.21571,1.18869e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.56385,0.212247,0.000295494,-4.21125e-05,0,0.000298479,1.09182,0.509364
12,0.981885,0,3.90685,-7.27146,1.18869e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.56274,0.210025,0.000308645,-4.39383e-05,0,0.000311757,1.09182,0.520385
13,0.981159,0,3.90396,-7.32243,1.18869e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.56158,0.207714,0.00032172,-4.57389e-05,0,0.000324955,1.09182,0.531089
14,0.980438,0,3.90109,-7.38404,1.18869e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.56043,0.205417,0.000335034,-4.75398e-05,0,0.00033839,1.09182,0.541758
15,0.979738,0,3.8983,-7.43946,1.18869e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.55932,0.203187,0.000348047,-4.92692e-05,0,0.000351517,1.09182,0.551969
16,0.979008,0,3.89539,-7.49685,1.18869e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.55816,0.200861,0.000360854,-5.09689e-05,0,0.000364436,1.09181,0.561811
17,0.978303,0,3.89258,-7.55936,1.18869e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.55703,0.198611,0.000373627,-5.26871e-05,0,0.000377323,1.09181,0.571453
18,0.977581,0,3.8897,-7.62059,1.18869e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.55588,0.196308,0.000386243,-5.44096e-05,0,0.000390057,1.09181,0.580802
19,0.976865,0,3.88684,-7.68723,1.18868e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,1.55474,0.194022,0.000398923,-5.61468e-05,0,0.000402855,1.09181,0.590038
20,0.976138,0,3.88394,-7.7657,1.18868e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,1.55358,0.191701,0.000411776,-5.78845e-05,0,0.000415824,1.09181,0.599239
21,0.975414,0,3.88105,-7.85789,1.18868e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,1.55242,0.189389,0.000424837,-5.96162e-05,0,0.000428999,1.0918,0.608433
22,0.9747,0,3.8782,-7.94975,1.18868e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,1.55128,0.187107,0.000437791,-6.12992e-05,0,0.000442061,1.0918,0.617402
23,0.973967,0,3.87527,-8.05008,1.18867e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,1.55011,0.184764,0.000450728,-6.29644e-05,0,0.000455105,1.0918,0.62621
24,0.973267,0,3.87247,-8.1464,1.18867e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,1.54899,0.182525,0.000463455,-6.46041e-05,0,0.000467937,1.09179,0.63475
25,0.972523,0,3.86949,-8.2529,1.18867e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,1.5478,0.180144,0.000476164,-6.62501e-05,0,0.000480751,1.09179,0.643139
26,0.971832,0,3.86672,-8.36099,1.18866e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,1.54669,0.177928,0.000488784,-6.78928e-05,0,0.000493477,1.09178,0.651366
27,0.971094,0,3.86377,-8.46618,1.18866e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,1.54551,0.175564,0.000501191,-6.95093e-05,0,0.000505988,1.09178,0.659324
28,0.970386,0,3.86093,-8.58792,1.18865e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,1.54437,0.173292,0.000513738,-7.11418e-05,0,0.00051864,1.09177,0.667275
29,0.969663,0,3.85803,-8.709,1.18865e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,1.54321,0.170974,0.000526127,-7.27472e-05,0,0.000531132,1.09176,0.675015
30,0.968956,0,3.8552,-8.82837,1.18864e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,1.54208,0.168704,0.000538359,-7.43256e-05,0,0.000543465,1.09176,0.682562
31,0.968221,0,3.85224,-8.9649,1.18864e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,1.5409,0.166342,0.000550697,-7.59119e-05,0,0.000555904,1.09175,0.69007
32,0.967524,0,3.84944,-9.10426,1.18863e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,1.53978,0.164104,0.00056298,-7.74808e-05,0,0.000568287,1.09174,0.697466
33,0.966796,0,3.84652,-9.24087,1.18862e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,1.53861,0.161764,0.000575099,-7.90149e-05,0,0.000580501,1.09173,0.704661
34,0.966073,0,3.84361,-9.40825,1.18862e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,1.53744,0.159438,0.000587516,-8.05775e-05,0,0.000593016,1.09173,0.711953
35,0.965387,0,3.84085,-9.55453,1.18861e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,1.53634,0.157229,0.000599549,-8.20748e-05,0,0.000605141,1.09172,0.718944
36,0.964645,0,3.83787,-9.71057,1.1886e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,1.53515,0.154842,0.000611576,-8.35619e-05,0,0.000617258,1.09171,0.725832
37,0.96395,0,3.83507,-9.89216,1.18859e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,1.53403,0.152606,0.000623838,-8.50776e-05,0,0.000629613,1.0917,0.732801
38,0.963248,0,3.83224,-10.047,1.18859e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,1.5329,0.150343,0.000635633,-8.65286e-05,0,0.000641495,1.09169,0.739419
39,0.962529,0,3.82935,-10.2227,1.18858e-07,0,0,0,0,0,0,0.947488,0.00738157,0,0.947517,1.53174,0.148027,0.000647534,-8.79935e-05,0,0.000653486,1.09168,0.746023
40,0.961823,0,3.82651,-10.4255,1.18857e-07,0,0,0,0,0,0,0.946141,0.0075645,0,0.946171,1.5306,0.145754,0.000659621,-8.94832e-05,0,0.000665663,1.09167,0.752671
41,0.961143,0,3.82377,-10.5991,1.18856e-07,0,0,0,0,0,0,0.944793,0.00774713,0,0.944825,1.52951,0.143563,0.000671239,-9.09089e-05,0,0.000677367,1.09166,0.758996
42,0.960404,0,3.82079,-10.7999,1.18855e-07,0,0,0,0,0,0,0.943446,0.00792947,0,0.943479,1.52832,0.14118,0.000683055,-9.23601e-05,0,0.000689271,1.09165,0.765348
43,0.959745,0,3.81813,-11.0021,1.18854e-07,0,0,0,0,0,0,0.942099,0.00811152,0,0.942134,1.52725,0.139051,0.00069486,-9.3808e-05,0,0.000701163,1.09164,0.771662
44,0.959026,0,3.81523,-11.1783,1.18853e-07,0,0,0,0,0,0,0.940751,0.0082933,0,0.940788,1.52609,0.136732,0.000706286,-9.52035e-05,0,0.000712674,1.09163,0.777685
45,0.958329,0,3.81242,-11.3973,1.18852e-07,0,0,0,0,0,0,0.939404,0.0084748,0,0.939442,1.52497,0.134483,0.000718082,-9.66477e-05,0,0.000724557,1.09162,0.783863
46,0.957648,0,3.80967,-11.6023,1.18852e-07,0,0,0,0,0,0,0.938056,0.00865603,0,0.938096,1.52387,0.132282,0.000729616,-9.8054e-05,0,0.000736175,1.0916,0.789848
47,0.956939,0,3.80681,-11.816,1.18851e-07,0,0,0,0,0,0,0.936708,0.00883701,0,0.93675,1.52272,0.129993,0.000741139,-9.94511e-05,0,0.000747782,1.09159,0.795762
