Point_ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Y_Plus
0,0.909339,0,2.84165,-154.458,1.21185e-07,0,0,0,0,0,0,1,0,0,1,1.13666,0.0411798,-6.7806e-16,-0.0011908,0,0.0011908,1.11999,1.33868
1,0.912259,0,2.85325,72.4121,1.21264e-07,0,0,0,0,0,0,0.998654,0.000194975,0,0.998654,1.1413,0.0504543,0.000747843,-0.000108551,0,0.00075568,1.12096,0.765521
2,0.913321,0,2.85826,36.0342,1.21318e-07,0,0,0,0,0,0,0.997309,0.000390634,0,0.997309,1.1433,0.054463,0.000300686,-4.36399e-05,0,0.000303836,1.12162,0.485469
3,0.911878,0,2.85457,16.2743,1.21344e-07,0,0,0,0,0,0,0.995963,0.000585561,0,0.995963,1.14183,0.0515093,-1.96947e-06,2.84639e-07,0,1.98993e-06,1.12194,0.0392484
4,0.91071,0,2.85116,4.32251,1.21352e-07,0,0,0,0,0,0,0.994617,0.000779617,0,0.994618,1.14047,0.0487882,-0.000165418,2.38407e-05,0,0.000167127,1.12204,0.359434
5,0.909795,0,2.84828,-0.8699,1.21352e-07,0,0,0,0,0,0,0.993272,0.000973484,0,0.993272,1.13931,0.04648,-0.000244115,3.51735e-05,0,0.000246636,1.12204,0.436424
6,0.908868,0,2.84526,-2.48294,1.21348e-07,0,0,0,0,0,0,0.991926,0.00116744,0,0.991926,1.1381,0.0440653,-0.000279121,4.01971e-05,0,0.000282,1.12199,0.466441
7,0.908113,0,2.84276,-2.6868,1.21344e-07,0,0,0,0,0,0,0.99058,0.00136111,0,0.990581,1.13711,0.0420674,-0.000292994,4.21092e-05,0,0.000296005,1.12194,0.477702
8,0.907412,0,2.84044,-2.52116,1.2134e-07,0,0,0,0,0,0,0.989234,0.0015543,0,0.989235,1.13618,0.0402109,-0.000297996,4.27185e-05,0,0.000301042,1.12189,0.481579
9,0.906777,0,2.83834,-2.31378,1.21336e-07,0,0,0,0,0,0,0.987888,0.001747,0,0.98789,1.13534,0.0385299,-0.000299101,4.27745e-05,0,0.000302144,1.12184,0.482306
10,0.906198,0,2.83643,-2.15019,1.21333e-07,0,0,0,0,0,0,0.986542,0.00193928,0,0.986544,1.13457,0.0370001,-0.00029866,4.26259e-05,0,0.000301687,1.1218,0.4818
11,0.905657,0,2.83465,-2.03336,1.2133e-07,0,0,0,0,0,0,0.985196,0.00213123,0,0.985198,1.13386,0.0355747,-0.000297632,4.24173e-05,0,0.00030064,1.12177,0.480831
12,0.905155,0,2.83299,-1.94748,1.21327e-07,0,0,0,0,0,0,0.98385,0.00232296,0,0.983853,1.1332,0.034253,-0.000296365,4.21901e-05,0,0.000299353,1.12174,0.479677
13,0.904686,0,2.83146,-1.88369,1.21325e-07,0,0,0,0,0,0,0.982504,0.0025145,0,0.982507,1.13258,0.033022,-0.000295069,4.195e-05,0,0.000298036,1.12171,0.478507
14,0.904234,0,2.82998,-1.82748,1.21323e-07,0,0,0,0,0,0,0.981157,0.00270573,0,0.981161,1.13199,0.0318373,-0.000293658,4.16687e-05,0,0.000296599,1.12168,0.477241
15,0.903819,0,2.82862,-1.77762,1.21321e-07,0,0,0,0,0,0,0.979811,0.00289654,0,0.979816,1.13145,0.0307511,-0.000292265,4.13728e-05,0,0.000295179,1.12166,0.475995
16,0.903415,0,2.8273,-1.73701,1.21319e-07,0,0,0,0,0,0,0.978465,0.00308689,0,0.97847,1.13092,0.0296959,-0.000291013,4.11042e-05,0,0.000293902,1.12164,0.474865
17,0.903033,0,2.82605,-1.70058,1.21318e-07,0,0,0,0,0,0,0.977119,0.00327687,0,0.977124,1.13042,0.0286997,-0.000289866,4.08756e-05,0,0.000292734,1.12162,0.473826
18,0.902664,0,2.82486,-1.67121,1.21316e-07,0,0,0,0,0,0,0.975772,0.00346661,0,0.975778,1.12994,0.0277419,-0.000288911,4.06985e-05,0,0.000291764,1.1216,0.472949
19,0.902308,0,2.8237,-1.64879,1.21315e-07,0,0,0,0,0,0,0.974426,0.0036562,0,0.974433,1.12948,0.0268178,-0.000288162,4.05576e-05,0,0.000291002,1.12158,0.472244
20,0.901962,0,2.82258,-1.63192,1.21314e-07,0,0,0,0,0,0,0.973079,0.00384561,0,0.973087,1.12903,0.0259214,-0.000287587,4.04268e-05,0,0.000290414,1.12157,0.471681
21,0.901619,0,2.82147,-1.61439,1.21313e-07,0,0,0,0,0,0,0.971733,0.00403475,0,0.971741,1.12859,0.0250362,-0.000287045,4.02802e-05,0,0.000289857,1.12156,0.471143
22,0.901295,0,2.82043,-1.59905,1.21312e-07,0,0,0,0,0,0,0.970386,0.00422352,0,0.970396,1.12817,0.0241994,-0.000286614,4.01315e-05,0,0.00028941,1.12154,0.470698
23,0.900965,0,2.81937,-1.58563,1.21311e-07,0,0,0,0,0,0,0.96904,0.00441184,0,0.96905,1.12775,0.0233527,-0.000286282,3.9992e-05,0,0.000289061,1.12153,0.470332
24,0.900655,0,2.81838,-1.57617,1.2131e-07,0,0,0,0,0,0,0.967693,0.00459975,0,0.967704,1.12735,0.0225571,-0.000286113,3.98832e-05,0,0.00028888,1.12152,0.470106
25,0.900335,0,2.81735,-1.57012,1.21309e-07,0,0,0,0,0,0,0.966346,0.00478729,0,0.966358,1.12694,0.0217394,-0.000286086,3.9804e-05,0,0.000288842,1.12152,0.469995
26,0.900029,0,2.81638,-1.56441,1.21309e-07,0,0,0,0,0,0,0.965,0.0049745,0,0.965012,1.12655,0.0209591,-0.000286143,3.97456e-05,0,0.00028889,1.12151,0.469956
27,0.899722,0,2.8154,-1.56385,1.21308e-07,0,0,0,0,0,0,0.963653,0.00516142,0,0.963667,1.12616,0.020177,-0.000286365,3.97155e-05,0,0.000289106,1.1215,0.470054
28,0.899415,0,2.81443,-1.5631,1.21308e-07,0,0,0,0,0,0,0.962306,0.00534807,0,0.962321,1.12577,0.0193985,-0.000286636,3.9693e-05,0,0.000289371,1.1215,0.470191
29,0.899112,0,2.81347,-1.56242,1.21307e-07,0,0,0,0,0,0,0.960959,0.00553444,0,0.960975,1.12539,0.0186325,-0.000286963,3.96782e-05,0,0.000289694,1.12149,0.470375
30,0.898812,0,2.81252,-1.56595,1.21307e-07,0,0,0,0,0,0,0.959612,0.00572054,0,0.959629,1.12501,0.0178747,-0.000287428,3.96821e-05,0,0.000290154,1.12149,0.47067
31,0.898509,0,2.81157,-1.57204,1.21307e-07,0,0,0,0,0,0,0.958265,0.00590635,0,0.958283,1.12463,0.0171111,-0.000287982,3.96974e-05,0,0.000290705,1.12149,0.471038
32,0.898205,0,2.81061,-1.57727,1.21307e-07,0,0,0,0,0,0,0.956918,0.00609189,0,0.956938,1.12425,0.0163486,-0.000288535,3.971e-05,0,0.000291255,1.12149,0.471405
33,0.89791,0,2.80969,-1.58656,1.21307e-07,0,0,0,0,0,0,0.955571,0.00627712,0,0.955592,1.12388,0.015608,-0.000289177,3.97311e-05,0,0.000291894,1.12148,0.471844
34,0.897597,0,2.80871,-1.58988,1.21307e-07,0,0,0,0,0,0,0.954224,0.00646204,0,0.954246,1.12348,0.0148237,-0.000289689,3.97306e-05,0,0.0002924,1.12148,0.472171
35,0.897308,0,2.80781,-1.59235,1.21307e-07,0,0,0,0,0,0,0.952877,0.00664662,0,0.9529,1.12312,0.0141026,-0.00029019,3.97253e-05,0,0.000292897,1.12149,0.472495
36,0.897002,0,2.80685,-1.5999,1.21307e-07,0,0,0,0,0,0,0.95153,0.00683087,0,0.951554,1.12274,0.0133384,-0.000290794,3.97323e-05,0,0.000293496,1.12149,0.472897
37,0.896701,0,2.80591,-1.60283,1.21307e-07,0,0,0,0,0,0,0.950183,0.00701476,0,0.950209,1.12237,0.0125887,-0.000291298,3.97266e-05,0,0.000293994,1.12149,0.473219
38,0.896404,0,2.80499,-1.60933,1.21307e-07,0,0,0,0,0,0,0.948835,0.00719833,0,0.948863,1.122,0.01185,-0.000291869,3.9732e-05,0,0.000294561,1.12149,0.473595
