Eddy_Viscosity,Mach,Nu_Tilde,Points_0,Points_1,Points_2,Pressure_Coefficient
0,0,0,1,0,0,0.180015
0,0,0,0.992739,0.00151925,0,0.172643
0,0,0,0.985523,0.00298981,0,0.142743
0,0,0,0.978353,0.00442412,0,0.132866
0,0,0,0.971231,0.0058254,0,0.122612
0,0,0,0.964156,0.00719657,0,0.109536
0,0,0,0.957129,0.00853886,0,0.0974399
0,0,0,0.950149,0.00985441,0,0.0848697
0,0,0,0.943216,0.0111454,0,0.0726251
0,0,0,0.936331,0.0124123,0,0.0602823
0,0,0,0.929492,0.0136555,0,0.0481123
0,0,0,0.9227,0.0148758,0,0.0359904
0,0,0,0.915955,0.0160741,0,0.0239988
0,0,0,0.909257,0.0172512,0,0.0120961
0,0,0,0.902604,0.0184074,0,0.000349558
0,0,0,0.895997,0.0195429,0,-0.0112559
0,0,0,0.889435,0.0206585,0,-0.0227165
0,0,0,0.882919,0.0217549,0,-0.0340577
0,0,0,0.876448,0.0228325,0,-0.045256
0,0,0,0.870022,0.0238914,0,-0.0563075
0,0,0,0.86364,0.0249318,0,-0.0672029
0,0,0,0.857303,0.0259541,0,-0.0779621
0,0,0,0.851009,0.0269588,0,-0.0885875
0,0,0,0.844759,0.0279463,0,-0.0990876
0,0,0,0.838553,0.0289166,0,-0.10946
0,0,0,0.832389,0.0298701,0,-0.119712
0,0,0,0.826269,0.0308068,0,-0.12983
0,0,0,0.82019,0.0317268,0,-0.139812
0,0,0,0.814155,0.0326299,0,-0.149644
0,0,0,0.80816,0.0335165,0,-0.159333
0,0,0,0.802208,0.0343865,0,-0.168881
0,0,0,0.796297,0.0352404,0,-0.178294
0,0,0,0.790427,0.0360781,0,-0.187571
0,0,0,0.784597,0.0368999,0,-0.196706
0,0,0,0.778808,0.0377056,0,-0.205693
0,0,0,0.77306,0.0384955,0,-0.214529
0,0,0,0.767351,0.0392698,0,-0.223223
0,0,0,0.761682,0.0400286,0,-0.231783
0,0,0,0.756052,0.0407722,0,-0.240223
0,0,0,0.750462,0.0415009,0,-0.248544
0,0,0,0.74491,0.0422147,0,-0.256746
0,0,0,0.739397,0.0429137,0,-0.264826
0,0,0,0.733922,0.0435979,0,-0.272786
0,0,0,0.728485,0.0442674,0,-0.280633
0,0,0,0.723086,0.0449225,0,-0.288383
0,0,0,0.717725,0.0455634,0,-0.296049
0,0,0,0.712401,0.0461902,0,-0.303648
0,0,0,0.707114,0.0468031,0,-0.311199
0,0,0,0.701864,0.0474024,0,-0.318725
0,0,0,0.696651,0.0479881,0,-0.326249
0,0,0,0.691474,0.0485606,0,-0.3338
0,0,0,0.686333,0.0491198,0,-0.341409
0,0,0,0.681227,0.0496661,0,-0.34911
0,0,0,0.676158,0.0501994,0,-0.35694
0,0,0,0.671124,0.0507198,0,-0.364947
0,0,0,0.666124,0.0512276,0,-0.373178
0,0,0,0.66116,0.0517227,0,-0.381695
0,0,0,0.656231,0.0522054,0,-0.390558
0,0,0,0.651335,0.0526758,0,-0.399841
0,0,0,0.646474,0.053134,0,-0.40962
0,0,0,0.641647,0.0535801,0,-0.419981
0,0,0,0.636854,0.0540142,0,-0.431003
0,0,0,0.632094,0.0544364,0,-0.442778
0,0,0,0.627367,0.0548466,0,-0.455401
0,0,0,0.622674,0.055245,0,-0.46898
0,0,0,0.618013,0.0556315,0,-0.483626
0,0,0,0.613385,0.0560062,0,-0.499453
0,0,0,0.608789,0.0563692,0,-0.516572
0,0,0,0.604225,0.0567205,0,-0.535126
0,0,0,0.599693,0.0570602,0,-0.555318
0,0,0,0.595193,0.0573884,0,-0.577362
0,0,0,0.590724,0.057705,0,-0.601297
0,0,0,0.586286,0.0580102,0,-0.627046
0,0,0,0.58188,0.058304,0,-0.655086
0,0,0,0.577504,0.0585865,0,-0.68761
0,0,0,0.573159,0.0588577,0,-0.728405
0,0,0,0.568844,0.0591177,0,-0.782075
0,0,0,0.564559,0.0593668,0,-0.856202
0,0,0,0.560305,0.0596051,0,-0.962045
0,0,0,0.55608,0.0598328,0,-1.09991
0,0,0,0.551885,0.0600501,0,-1.23229
0,0,0,0.547719,0.0602572,0,-1.31797
0,0,0,0.543582,0.0604544,0,-1.35699
0,0,0,0.539475,0.0606418,0,-1.36868
0,0,0,0.535396,0.0608197,0,-1.36841
0,0,0,0.531346,0.0609883,0,-1.36461
0,0,0,0.527324,0.0611479,0,-1.36021
0,0,0,0.523331,0.0612986,0,-1.35606
0,0,0,0.519366,0.0614408,0,-1.35214
0,0,0,0.515429,0.0615746,0,-1.34836
0,0,0,0.511519,0.0617002,0,-1.34464
0,0,0,0.507637,0.0618179,0,-1.34097
0,0,0,0.503782,0.0619278,0,-1.33738
0,0,0,0.499954,0.0620302,0,-1.33393
0,0,0,0.496154,0.0621252,0,-1.33064
0,0,0,0.49238,0.0622132,0,-1.32756
0,0,0,0.488632,0.0622942,0,-1.32465
0,0,0,0.484912,0.0623685,0,-1.32188
0,0,0,0.481217,0.0624362,0,-1.31916
0,0,0,0.477548,0.0624977,0,-1.31646
0,0,0,0.473905,0.062553,0,-1.31376
0,0,0,0.470288,0.0626024,0,-1.3111
0,0,0,0.466697,0.0626459,0,-1.30852
0,0,0,0.46313,0.0626839,0,-1.30603
0,0,0,0.459589,0.0627164,0,-1.30363
0,0,0,0.456073,0.0627435,0,-1.3013
0,0,0,0.452581,0.0627656,0,-1.29907
0,0,0,0.449115,0.0627826,0,-1.29698
0,0,0,0.445672,0.0627948,0,-1.29504
0,0,0,0.442254,0.0628023,0,-1.29318
0,0,0,0.43886,0.0628052,0,-1.29133
0,0,0,0.43549,0.0628037,0,-1.28943
0,0,0,0.432143,0.0627979,0,-1.28747
0,0,0,0.42882,0.0627879,0,-1.28551
0,0,0,0.425521,0.0627738,0,-1.2836
0,0,0,0.422244,0.0627558,0,-1.28178
0,0,0,0.418991,0.0627339,0,-1.28
0,0,0,0.415761,0.0627083,0,-1.27823
0,0,0,0.412553,0.0626791,0,-1.27646
0,0,0,0.409368,0.0626462,0,-1.27473
0,0,0,0.406205,0.0626099,0,-1.27308
0,0,0,0.403064,0.0625701,0,-1.27156
0,0,0,0.399946,0.0625271,0,-1.27011
0,0,0,0.396849,0.0624807,0,-1.26866
0,0,0,0.393774,0.0624312,0,-1.26714
0,0,0,0.390721,0.0623785,0,-1.26553
0,0,0,0.387689,0.0623228,0,-1.26384
0,0,0,0.384678,0.062264,0,-1.26215
0,0,0,0.381689,0.0622023,0,-1.26052
0,0,0,0.37872,0.0621377,0,-1.25897
0,0,0,0.375772,0.0620703,0,-1.25749
0,0,0,0.372845,0.062,0,-1.25608
0,0,0,0.369938,0.0619271,0,-1.25468
0,0,0,0.367052,0.0618515,0,-1.25331
0,0,0,0.364185,0.0617733,0,-1.25197
0,0,0,0.361339,0.0616925,0,-1.25068
0,0,0,0.358513,0.0616092,0,-1.24946
0,0,0,0.355706,0.0615235,0,-1.24826
0,0,0,0.352919,0.0614354,0,-1.24706
0,0,0,0.350151,0.0613449,0,-1.24582
0,0,0,0.347403,0.0612522,0,-1.24457
0,0,0,0.344674,0.0611572,0,-1.24335
0,0,0,0.341963,0.06106,0,-1.24224
0,0,0,0.339272,0.0609606,0,-1.24124
0,0,0,0.336599,0.0608592,0,-1.24033
0,0,0,0.333945,0.0607556,0,-1.23947
0,0,0,0.33131,0.0606501,0,-1.23862
0,0,0,0.328692,0.0605425,0,-1.23779
0,0,0,0.326093,0.060433,0,-1.237
0,0,0,0.323512,0.0603216,0,-1.23627
0,0,0,0.320949,0.0602084,0,-1.23555
0,0,0,0.318403,0.0600934,0,-1.23483
0,0,0,0.315875,0.0599766,0,-1.23407
0,0,0,0.313365,0.059858,0,-1.23329
0,0,0,0.310871,0.0597378,0,-1.23252
0,0,0,0.308396,0.059616,0,-1.23174
0,0,0,0.305937,0.0594925,0,-1.23097
0,0,0,0.303495,0.0593675,0,-1.2302
0,0,0,0.30107,0.0592409,0,-1.22948
0,0,0,0.298661,0.0591129,0,-1.22882
0,0,0,0.29627,0.0589834,0,-1.22825
0,0,0,0.293894,0.0588525,0,-1.22778
0,0,0,0.291535,0.0587202,0,-1.22739
0,0,0,0.289192,0.0585866,0,-1.22707
0,0,0,0.286866,0.0584517,0,-1.2268
0,0,0,0.284555,0.0583155,0,-1.22654
0,0,0,0.28226,0.0581781,0,-1.22625
0,0,0,0.27998,0.0580395,0,-1.2259
0,0,0,0.277717,0.0578996,0,-1.22545
0,0,0,0.275468,0.0577586,0,-1.22492
0,0,0,0.273235,0.0576164,0,-1.22433
0,0,0,0.271018,0.0574731,0,-1.22372
0,0,0,0.268815,0.0573286,0,-1.22313
0,0,0,0.266627,0.057183,0,-1.22259
0,0,0,0.264455,0.0570364,0,-1.22211
0,0,0,0.262297,0.0568887,0,-1.22165
0,0,0,0.260153,0.0567399,0,-1.22119
0,0,0,0.258024,0.0565901,0,-1.22067
0,0,0,0.25591,0.0564393,0,-1.22008
0,0,0,0.25381,0.0562875,0,-1.21942
0,0,0,0.251724,0.0561347,0,-1.21875
0,0,0,0.249652,0.055981,0,-1.2181
0,0,0,0.247594,0.0558264,0,-1.21747
0,0,0,0.24555,0.0556708,0,-1.21683
0,0,0,0.24352,0.0555143,0,-1.21621
0,0,0,0.241503,0.055357,0,-1.21563
0,0,0,0.2395,0.0551988,0,-1.2151
0,0,0,0.237511,0.0550398,0,-1.21458
0,0,0,0.235534,0.05488,0,-1.21406
0,0,0,0.233571,0.0547193,0,-1.21351
0,0,0,0.231621,0.0545579,0,-1.21293
0,0,0,0.229684,0.0543957,0,-1.21234
0,0,0,0.22776,0.0542328,0,-1.21175
0,0,0,0.225849,0.0540692,0,-1.21117
0,0,0,0.22395,0.0539048,0,-1.21059
0,0,0,0.222064,0.0537398,0,-1.21
0,0,0,0.220191,0.0535741,0,-1.20936
0,0,0,0.21833,0.0534077,0,-1.20867
0,0,0,0.216481,0.0532407,0,-1.20795
0,0,0,0.214645,0.053073,0,-1.20725
0,0,0,0.21282,0.0529047,0,-1.20665
0,0,0,0.211008,0.0527358,0,-1.20621
0,0,0,0.209207,0.0525663,0,-1.2059
0,0,0,0.207419,0.0523962,0,-1.20567
0,0,0,0.205642,0.0522255,0,-1.20542
0,0,0,0.203877,0.0520542,0,-1.20508
0,0,0,0.202123,0.0518823,0,-1.20463
0,0,0,0.200381,0.0517099,0,-1.20413
0,0,0,0.19865,0.051537,0,-1.20366
0,0,0,0.19693,0.0513635,0,-1.20325
0,0,0,0.195221,0.0511895,0,-1.20292
0,0,0,0.193524,0.0510149,0,-1.20261
0,0,0,0.191837,0.0508399,0,-1.20227
0,0,0,0.190162,0.0506644,0,-1.20188
0,0,0,0.188497,0.0504884,0,-1.20147
0,0,0,0.186843,0.0503119,0,-1.20108
0,0,0,0.1852,0.0501349,0,-1.20074
0,0,0,0.183567,0.0499575,0,-1.20045
