"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,        -4.6303373,       -4.66572095,      -4.501602942,      -3.913984068,      0.1121096755,      0.1898953337,                 0,                 0,                 0,     0.07818891369,      0.1043646161,      0.1942597334,                 0,        1.69383537
          0,           0,          10,      -4.167132742,      -4.047508842,      -4.153524591,       -3.44492068,     0.07766177544,      0.3079946334,                 0,                 0,                 0,      0.1150436133,     0.06518457714,      0.3108745993,                 0,       3.965845896
          0,           0,          20,      -4.034774561,      -3.967157097,      -4.062555804,      -3.310537705,     0.04123568298,      0.5253629393,                 0,                 0,                 0,      0.1586366976,     0.02002679843,      0.5265980696,                 0,       12.74049322
          0,           0,          30,      -4.253046903,      -3.928931666,      -4.255887169,      -3.504234439,   -0.001549557171,      0.6912741389,                 0,                 0,                 0,      0.1524771356,    -0.02941092077,      0.6906499359,                 0,      -446.1107676
          0,           0,          40,      -4.626166858,      -4.346029683,       -4.62533239,      -3.878564008,     0.01132028598,       0.731255062,                 0,                 0,                 0,      0.1056888054,    -0.01816301441,      0.7311171038,                 0,       64.59687177
          0,           0,          50,      -4.928301195,      -4.796479868,      -4.989858055,      -4.199992172,     0.02712281976,      0.6992342699,                 0,                 0,                 0,     0.08591164075,   -0.001082686212,      0.6997592724,                 0,       25.78029408
          0,           0,          60,      -5.035710222,      -5.073612284,      -5.141441581,      -4.315591432,     0.01430616484,      0.6895353993,                 0,                 0,                 0,     0.09825475007,    -0.01349800154,      0.6895516929,                 0,       48.19847994
          0,           0,          70,      -5.171576028,      -4.989163356,      -5.291914977,      -4.438284224,    0.001788721172,      0.7071598501,                 0,                 0,                 0,      0.1031602708,    -0.02671564759,      0.7066572913,                 0,       395.3438139
          0,           0,          80,      -5.278603617,      -5.328819649,      -5.376634498,      -4.553269607,    0.003795093914,      0.7184386278,                 0,                 0,                 0,     0.09633058762,    -0.02516550977,      0.7180077728,                 0,       189.3072066
          0,           0,          90,      -5.431200426,      -5.490990836,      -5.535863351,      -4.704820509,     0.01025375714,      0.7189837209,                 0,                 0,                 0,     0.09241892697,    -0.01873406564,       0.718812747,                 0,       70.11905111
          0,           0,         100,      -5.534455026,      -5.651549221,      -5.664605486,      -4.813588249,     0.01035304666,      0.7184155697,                 0,                 0,                 0,     0.09440622116,    -0.01861195679,      0.7182490595,                 0,       69.39170597
          0,           0,         110,      -5.547137624,      -5.573780962,       -5.68024353,      -4.826113552,     0.00653220857,      0.7239141745,                 0,                 0,                 0,     0.09755035358,    -0.02265131775,      0.7235891926,                 0,       110.8222689
          0,           0,         120,      -5.569810649,      -5.596809597,       -5.70313161,      -4.845221148,    0.004841575169,      0.7327799762,                 0,                 0,                 0,     0.09821585287,    -0.02469792394,      0.7323796467,                 0,       151.3515644
          0,           0,         130,      -5.660820695,      -5.811451367,      -5.771863437,      -4.939430325,    0.006277836359,      0.7396258413,                 0,                 0,                 0,     0.09700838852,    -0.02353876059,      0.7392778389,                 0,       117.8154063
          0,           0,         140,      -5.737394302,      -5.913225744,      -5.909500917,      -5.015805057,    0.007681827506,       0.742622033,                 0,                 0,                 0,     0.09623185043,    -0.02225667542,      0.7423281853,                 0,       96.67257334
          0,           0,         150,      -5.754311693,      -5.995414441,      -5.948822818,      -5.040499782,    0.007053927808,       0.744436613,                 0,                 0,                 0,     0.09680258917,    -0.02295720367,      0.7441159826,                 0,       105.5350485
          0,           0,         160,      -5.713791415,      -5.911596204,      -5.949877808,      -4.994116877,    0.005628694205,      0.7480160197,                 0,                 0,                 0,     0.09788085075,    -0.02452555132,      0.7476350348,                 0,       132.8933483
          0,           0,         170,      -5.767534374,       -5.93408006,      -5.976582617,      -5.045993502,    0.005313589695,       0.752840858,                 0,                 0,                 0,      0.0982458542,    -0.02503487058,      0.7524432516,                 0,       141.6821586
          0,           0,         180,      -5.872552005,       -6.08887708,      -6.084841339,      -5.149768215,    0.006093406084,      0.7565481935,                 0,                 0,                 0,     0.09787374146,    -0.02440511644,      0.7561790059,                 0,       124.1585056
          0,           0,         190,      -6.017326236,      -6.160941279,       -6.18818343,      -5.299935321,    0.006571490073,      0.7581912746,                 0,                 0,                 0,     0.09760827176,    -0.02399364728,      0.7578400216,                 0,       115.3758533
          0,           0,         200,      -6.009806134,       -6.21969849,      -6.228914809,      -5.294393266,    0.006063192568,       0.759325665,                 0,                 0,                 0,     0.09794256948,    -0.02454725468,      0.7589530026,                 0,       125.2352876
          0,           0,         210,      -5.920743041,      -6.119028369,      -6.189799087,      -5.202288451,    0.005366265959,      0.7612533912,                 0,                 0,                 0,     0.09839012898,    -0.02532131424,      0.7608510718,                 0,         141.85905
          0,           0,         220,      -5.954818236,      -6.146265076,      -6.250927457,      -5.231768792,    0.005370805795,      0.7636845024,                 0,                 0,                 0,     0.09835040412,    -0.02541476691,      0.7632803904,                 0,       142.1917924
          0,           0,         230,      -6.106544678,      -6.271096077,      -6.343509984,       -5.38403722,    0.005855633186,      0.7650641825,                 0,                 0,                 0,     0.09790436496,    -0.02498594314,      0.7646784909,                 0,       130.6543901
          0,           0,         240,      -6.234274244,      -6.331105386,      -6.446255782,       -5.51465511,    0.005980721834,       0.765608513,                 0,                 0,                 0,     0.09783707233,    -0.02488289603,      0.7652274209,                 0,       128.0127273
          0,           0,         250,      -6.170459055,      -6.336888336,      -6.433783365,      -5.453900874,    0.005559272617,      0.7665331222,                 0,                 0,                 0,     0.09831991078,    -0.02534127023,      0.7661342917,                 0,        137.883708
          0,           0,         260,      -6.086892124,      -6.226991993,      -6.399057988,      -5.365426844,    0.005271305009,       0.768600375,                 0,                 0,                 0,     0.09880373975,     -0.0257123269,      0.7681882577,                 0,       145.8083669
          0,           0,         270,      -6.160146751,      -6.271757379,      -6.453485077,      -5.435037997,    0.005532591652,      0.7707175926,                 0,                 0,                 0,     0.09878781352,    -0.02553658955,      0.7703142863,                 0,       139.3049842
          0,           0,         280,      -6.295310092,      -6.363696427,      -6.546334751,      -5.572146979,    0.005893098351,      0.7721272353,                 0,                 0,                 0,     0.09868165543,    -0.02523319313,      0.7717373142,                 0,        131.022289
          0,           0,         290,      -6.287433724,      -6.393298224,      -6.585033637,       -5.56782357,    0.005791544727,      0.7731893437,                 0,                 0,                 0,     0.09898191956,    -0.02537747376,      0.7727944662,                 0,       133.5031291
          0,           0,         300,      -6.171596257,      -6.308854486,      -6.523725584,      -5.449879479,    0.005458527692,       0.774977199,                 0,                 0,                 0,     0.09954444155,    -0.02578228181,       0.774567446,                 0,       141.9755001
          0,           0,         310,      -6.176543157,      -6.292109336,      -6.520095784,      -5.452382424,    0.005464898955,      0.7773725917,                 0,                 0,                 0,     0.09981859482,    -0.02587246486,      0.7769611489,                 0,        142.248301
          0,           0,         320,      -6.222408535,        -6.3341862,      -6.564996454,      -5.497694123,    0.005780315591,      0.7793201468,                 0,                 0,                 0,      0.0997555625,    -0.02563580305,      0.7789198346,                 0,       134.8231138
          0,           0,         330,      -6.283196109,      -6.364766454,      -6.624308664,      -5.558669838,    0.005883701941,      0.7806161228,                 0,                 0,                 0,     0.09986631351,    -0.02558473656,      0.7802189246,                 0,       132.6743147
          0,           0,         340,      -6.257043066,      -6.376248195,      -6.615544959,      -5.534958019,    0.005647620903,      0.7822022367,                 0,                 0,                 0,      0.1003576857,    -0.02588455596,      0.7817942341,                 0,       138.5011937
          0,           0,         350,      -6.201882048,      -6.306860686,      -6.563801851,      -5.477885961,    0.005510519218,      0.7845529414,                 0,                 0,                 0,      0.1008125182,    -0.02611629417,      0.7841375025,                 0,       142.3736876
          0,           0,         360,      -6.245738484,      -6.331406519,      -6.581575964,      -5.520629853,    0.005708047563,      0.7869242625,                 0,                 0,                 0,      0.1009394227,    -0.02601450525,      0.7865148583,                 0,       137.8622469
